"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","turkID","sonaID","ExpEndTime","lastInput","responseA","responseB","responses","questions","randomized","N","nA","nB","nAB","pA","pB","pAB","anchored"
"10432","32","text","0","10437","0.0-0.0","","20229","1479429305600","","","","","","","","","","","","","",""
"4989","32","text","1","15744","0.0-1.0","","20229","1479429305600","","","","","","","","","","","","","",""
"1246","32","text","2","17302","0.0-2.0","","20229","1479429305600","","","","","","","","","","","","","",""
"1949","32","text","3","19552","0.0-3.0","","20229","1479429305600","","","","","","","","","","","","","",""
"2065","32","text","4","21920","0.0-4.0","","20229","1479429305600","","","","","","","","","","","","","",""
"3781","32","text","5","26004","0.0-5.0","","20229","1479429305600","","","","","","","","","","","","","",""
"6441","","singlestim-multislider","6","32768","0.0-6.0-0.0","","20229","1479429305600","1","7","93","","","","","","","","","","",""
"62755","","survey-text","7","95832","0.0-7.0","","20229","1479429305600","","","","{""Q0"":""B) opposite answers indicate computer algorithm\n""}","<b>INSTRUCTIONS</b> (5 of 6)<br>Consider the complete responses for these two people that were matched together below. They gave opposite answers almost every time!<br><br><table style=""border: 2px solid black; border-spacing: 0px 1px;""><tr><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: italic;"">Single Person A</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">1</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">0</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">0</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">0</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">1</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">0</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">1</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">1</td></tr><tr><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: italic;"">Single Person B</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">0</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">1</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">1</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">1</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">0</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">1</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">0</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">0</td></tr></table><br>According to what you just read, were these people more likely to have been matched by the computer algorithm or the professional matchmaker?<br><br> A) equally likey <br> B) computer algorithm <br> C) professional matchmaker <br><br> Please enter A, B, or C below and briefly explain your choice:","","","","","","","","",""
"3992","","survey-multi-choice","8","100134","0.0-8.0","","20229","1479429305600","","","","{""Q0"":""agree""}","","","","","","","","","",""
"13694","","singlestim-multislider","9","114158","0.0-9.0-26.0","","20229","1479429305600","0","20","80","","","0","12","9","7","5","0.8","0.8","0.8","1"
