"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","sonaID","ExpEndTime","clicks","match","sTarg","mTarg","xGrid","yGrid","maxTrans","maxPrize","primaryDec","surrogateDec","mapDir"
"[{""page_index"":0,""viewing_time"":1962},{""page_index"":1,""viewing_time"":3120},{""page_index"":2,""viewing_time"":1568}]","6651","instructions","0","6652","0.0-0.0","37409","1541370563366","","","","","","","","","","",""
"","54972","darkroom","1","61628","0.0-1.0-0.0","37409","1541370563366","[""clickable-R0-X0-Y0"",""clickable-R0-X2-Y2"",""clickable-R0-X4-Y2"",""clickable-R0-X3-Y2"",""clickable-R0-X1-Y2"",""clickable-R0-X2-Y3"",""clickable-R0-X1-Y3"",""clickable-R0-X5-Y5"",""clickable-R1-X3-Y3"",""clickable-R1-X6-Y5"",""clickable-R1-X3-Y6"",""clickable-R1-X5-Y4"",""clickable-R1-X4-Y1"",""clickable-R0-X2-Y1"",""clickable-R0-X3-Y1"",""clickable-R0-X2-Y0"",""clickable-R0-X3-Y0"",""clickable-R0-X4-Y0"",""clickable-R0-X5-Y0"",""clickable-R0-X6-Y0"",""clickable-R0-X7-Y0"",""clickable-R0-X6-Y1"",""clickable-R0-X5-Y1"",""clickable-R0-X4-Y1"",""clickable-R0-X5-Y2"",""clickable-R0-X6-Y2"",""clickable-R0-X6-Y3"",""clickable-R0-X6-Y5"",""clickable-R0-X4-Y5"",""clickable-R0-X5-Y4"",""clickable-R0-X6-Y4"",""clickable-R0-X4-Y6"",""clickable-R0-X6-Y6"",""clickable-R0-X5-Y6"",""clickable-R0-X6-Y7"",""clickable-R0-X7-Y6"",""clickable-R0-X7-Y5"",""clickable-R0-X7-Y4"",""clickable-R0-X7-Y3"",""clickable-R0-X7-Y2"",""clickable-R0-X7-Y2""]","true","[7,2]","[7,2]","8","8","1","200000","5000","1000","2"
"","456578","darkroom","2","518207","0.0-1.0-1.0","37409","1541370563366","[""clickable-R0-X6-Y6"",""clickable-R0-X5-Y5"",""clickable-R0-X6-Y5"",""clickable-R0-X5-Y6"",""clickable-R0-X7-Y3"",""clickable-R0-X6-Y3"",""clickable-R0-X6-Y4"",""clickable-R0-X1-Y3"",""clickable-R0-X3-Y3"",""clickable-R0-X5-Y3"",""clickable-R0-X5-Y2"",""clickable-R0-X6-Y2"",""clickable-R0-X5-Y1"",""clickable-R0-X4-Y2"",""clickable-R0-X4-Y3"",""clickable-R0-X3-Y2"",""clickable-R0-X4-Y1"",""clickable-R0-X4-Y0"",""clickable-R0-X3-Y0"",""clickable-R0-X3-Y1"",""clickable-R0-X2-Y1"",""clickable-R0-X1-Y1"",""clickable-R0-X0-Y1"",""clickable-R0-X1-Y2"",""clickable-R0-X2-Y2"",""clickable-R0-X0-Y2"",""clickable-R0-X2-Y0"",""clickable-R0-X1-Y0"",""clickable-R0-X0-Y0"",""clickable-R0-X0-Y3"",""clickable-R0-X0-Y4"",""clickable-R0-X0-Y5"",""clickable-R0-X0-Y6"",""clickable-R0-X0-Y7"",""clickable-R0-X1-Y6"",""clickable-R0-X2-Y6"",""clickable-R0-X1-Y5"",""clickable-R0-X2-Y5"",""clickable-R0-X1-Y7"",""clickable-R0-X2-Y7""]","true","[5,4]","[4,3]","8","8","1","200000","5000","1000","2"
"","76265","darkroom","3","594474","0.0-1.0-2.0","37409","1541370563366","[""clickable-R1-X2-Y5"",""clickable-R1-X2-Y4"",""clickable-R1-X1-Y4"",""clickable-R1-X1-Y3"",""clickable-R1-X3-Y3"",""clickable-R1-X5-Y2"",""clickable-R1-X5-Y1"",""clickable-R1-X6-Y1"",""clickable-R1-X6-Y3"",""clickable-R1-X6-Y2"",""clickable-R1-X5-Y3"",""clickable-R0-X6-Y2"",""clickable-R0-X5-Y2"",""clickable-R0-X4-Y2"",""clickable-R0-X5-Y3"",""clickable-R0-X1-Y3"",""clickable-R0-X1-Y4"",""clickable-R0-X1-Y5"",""clickable-R0-X1-Y5""]","false","[1,5]","[3,1]","8","8","1","200000","5000","1000","2"
"[{""page_index"":0,""viewing_time"":5365},{""page_index"":1,""viewing_time"":22201},{""page_index"":2,""viewing_time"":19656},{""page_index"":3,""viewing_time"":21261},{""page_index"":4,""viewing_time"":26957},{""page_index"":5,""viewing_time"":4773}]","100213","instructions","4","694687","0.0-2.0","37409","1541370563366","","","","","","","","","","",""
"","64753","darkroom","5","759443","0.0-3.0-0.0","37409","1541370563366","[""clickable-R0-X4-Y3"",""clickable-R0-X2-Y1"",""clickable-R0-X1-Y1"",""clickable-R0-X2-Y4"",""clickable-R0-X2-Y5"",""clickable-R0-X3-Y5"",""clickable-R0-X3-Y4"",""clickable-R0-X4-Y4"",""clickable-R0-X5-Y4"",""clickable-R0-X6-Y1"",""clickable-R0-X5-Y1"",""clickable-R0-X1-Y7"",""clickable-R0-X6-Y6"",""clickable-R0-X6-Y7"",""clickable-R0-X7-Y5"",""clickable-R0-X0-Y4"",""clickable-R1-X6-Y4"",""clickable-R1-X2-Y2"",""clickable-R1-X2-Y7"",""clickable-R1-X0-Y4"",""clickable-R0-X3-Y1"",""clickable-R0-X3-Y3"",""clickable-R0-X1-Y3"",""clickable-R0-X0-Y0"",""clickable-R0-X3-Y0"",""clickable-R0-X3-Y6"",""clickable-R0-X4-Y7"",""clickable-R0-X7-Y3"",""clickable-R0-X6-Y2"",""clickable-R0-X6-Y4"",""clickable-R0-X6-Y5"",""clickable-R0-X4-Y5"",""clickable-R0-X5-Y5"",""clickable-R0-X7-Y7"",""clickable-R0-X5-Y6"",""clickable-R0-X4-Y6"",""clickable-R0-X1-Y5"",""clickable-R0-X1-Y5""]","true","[1,5]","[0,5]","8","8","1","200000","5000","1000","2"
"","29919","darkroom","6","789364","0.0-3.0-1.0","37409","1541370563366","[""clickable-R0-X2-Y2"",""clickable-R0-X7-Y4"",""clickable-R0-X2-Y4"",""clickable-R0-X6-Y2"",""clickable-R0-X5-Y4"",""clickable-R0-X4-Y3"",""clickable-R0-X4-Y3""]","true","[4,3]","[5,3]","8","8","1","200000","5000","1000","2"
"","72851","darkroom","7","862217","0.0-3.0-2.0","37409","1541370563366","[""clickable-R0-X1-Y2"",""clickable-R0-X3-Y4"",""clickable-R0-X4-Y2"",""clickable-R0-X5-Y3"",""clickable-R0-X0-Y6"",""clickable-R0-X3-Y6"",""clickable-R0-X6-Y5"",""clickable-R0-X7-Y1"",""clickable-R0-X1-Y0"",""clickable-R0-X0-Y5"",""clickable-R0-X1-Y4"",""clickable-R0-X6-Y6"",""clickable-R0-X1-Y7"",""clickable-R0-X4-Y1"",""clickable-R0-X2-Y1"",""clickable-R0-X5-Y6"",""clickable-R0-X4-Y5"",""clickable-R0-X2-Y5"",""clickable-R0-X7-Y2"",""clickable-R0-X1-Y3"",""clickable-R0-X2-Y2"",""clickable-R0-X3-Y0"",""clickable-R0-X5-Y0"",""clickable-R0-X5-Y2"",""clickable-R0-X7-Y7"",""clickable-R0-X0-Y1"",""clickable-R0-X1-Y1"",""clickable-R0-X3-Y3"",""clickable-R0-X3-Y2"",""clickable-R0-X7-Y3"",""clickable-R0-X6-Y3"",""clickable-R0-X6-Y4"",""clickable-R0-X5-Y4"",""clickable-R0-X4-Y3"",""clickable-R0-X6-Y2"",""clickable-R0-X6-Y1"",""clickable-R0-X5-Y1"",""clickable-R0-X7-Y0"",""clickable-R0-X6-Y0"",""clickable-R0-X2-Y4""]","true","[0,2]","[0,2]","8","8","1","200000","5000","1000","2"
"","71097","darkroom","8","933315","0.0-3.0-3.0","37409","1541370563366","[""clickable-R0-X1-Y3"",""clickable-R0-X4-Y5"",""clickable-R0-X2-Y5"",""clickable-R0-X2-Y6"",""clickable-R0-X1-Y6"",""clickable-R0-X6-Y0"",""clickable-R0-X7-Y3"",""clickable-R0-X6-Y6"",""clickable-R0-X3-Y0"",""clickable-R0-X2-Y0"",""clickable-R0-X2-Y1"",""clickable-R0-X0-Y1"",""clickable-R0-X6-Y4"",""clickable-R0-X5-Y3"",""clickable-R0-X3-Y3"",""clickable-R1-X4-Y3"",""clickable-R1-X2-Y2"",""clickable-R1-X2-Y6"",""clickable-R1-X4-Y4"",""clickable-R1-X0-Y4"",""clickable-R1-X4-Y1"",""clickable-R1-X5-Y4"",""clickable-R1-X6-Y6"",""clickable-R1-X2-Y4"",""clickable-R1-X1-Y0"",""clickable-R1-X7-Y1"",""clickable-R1-X6-Y1"",""clickable-R1-X6-Y3"",""clickable-R1-X7-Y3"",""clickable-R1-X3-Y6"",""clickable-R1-X4-Y5"",""clickable-R1-X0-Y7"",""clickable-R0-X4-Y6"",""clickable-R0-X4-Y7"",""clickable-R0-X2-Y3"",""clickable-R0-X4-Y0"",""clickable-R0-X4-Y2"",""clickable-R0-X2-Y2"",""clickable-R1-X3-Y0"",""clickable-R1-X3-Y2"",""clickable-R1-X4-Y2"",""clickable-R1-X5-Y1"",""clickable-R1-X3-Y1"",""clickable-R1-X2-Y1"",""clickable-R1-X2-Y3"",""clickable-R1-X1-Y3"",""clickable-R1-X1-Y6"",""clickable-R1-X4-Y6"",""clickable-R1-X5-Y5"",""clickable-R1-X6-Y5"",""clickable-R1-X7-Y0"",""clickable-R1-X6-Y0"",""clickable-R1-X5-Y0"",""clickable-R1-X4-Y0"",""clickable-R1-X5-Y2"",""clickable-R1-X5-Y3"",""clickable-R1-X5-Y6"",""clickable-R1-X3-Y5"",""clickable-R1-X2-Y5"",""clickable-R0-X3-Y6"",""clickable-R0-X0-Y0"",""clickable-R0-X4-Y1"",""clickable-R0-X6-Y2"",""clickable-R0-X6-Y3"",""clickable-R0-X6-Y5"",""clickable-R0-X6-Y5""]","false","[6,5]","[2,5]","8","8","1","200000","5000","1000","2"
"","136571","darkroom","9","1069891","0.0-3.0-4.0","37409","1541370563366","[""clickable-R0-X4-Y4"",""clickable-R0-X1-Y4"",""clickable-R0-X2-Y2"",""clickable-R0-X3-Y3"",""clickable-R0-X4-Y2"",""clickable-R1-X0-Y4"",""clickable-R0-X6-Y5"",""clickable-R0-X1-Y5"",""clickable-R0-X3-Y7"",""clickable-R0-X2-Y5"",""clickable-R0-X6-Y3"",""clickable-R0-X6-Y0"",""clickable-R0-X2-Y0"",""clickable-R0-X0-Y2"",""clickable-R0-X0-Y1"",""clickable-R0-X1-Y7"",""clickable-R0-X3-Y6"",""clickable-R0-X3-Y5"",""clickable-R0-X4-Y5"",""clickable-R0-X4-Y7"",""clickable-R0-X5-Y7"",""clickable-R0-X5-Y6"",""clickable-R0-X6-Y6"",""clickable-R0-X7-Y4"",""clickable-R0-X6-Y4"",""clickable-R0-X5-Y2"",""clickable-R0-X4-Y3"",""clickable-R0-X3-Y2"",""clickable-R0-X3-Y1"",""clickable-R0-X4-Y1"",""clickable-R0-X5-Y1"",""clickable-R0-X5-Y1""]","true","[5,1]","[4,2]","8","8","1","200000","5000","1000","2"
