"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","sonaID","ExpEndTime","clicks","match","sTarg","mTarg","xGrid","yGrid","maxTrans","maxPrize","primaryDec","surrogateDec","mapDir"
"[{""page_index"":0,""viewing_time"":12049},{""page_index"":1,""viewing_time"":72715},{""page_index"":2,""viewing_time"":8922}]","93687","instructions","0","93689","0.0-0.0","37804","1540932032607","","","","","","","","","","",""
"","104598","darkroom","1","198290","0.0-1.0-0.0","37804","1540932032607","[""clickable-R0-X0-Y0"",""clickable-R0-X1-Y1"",""clickable-R0-X2-Y1"",""clickable-R0-X1-Y0"",""clickable-R0-X2-Y0"",""clickable-R0-X7-Y3"",""clickable-R1-X0-Y3"",""clickable-R1-X1-Y3"",""clickable-R1-X2-Y3"",""clickable-R1-X3-Y3"",""clickable-R1-X4-Y3"",""clickable-R1-X3-Y2"",""clickable-R1-X3-Y1"",""clickable-R1-X3-Y0"",""clickable-R1-X4-Y1"",""clickable-R1-X5-Y1"",""clickable-R1-X6-Y1"",""clickable-R1-X7-Y1"",""clickable-R1-X7-Y2"",""clickable-R1-X7-Y0"",""clickable-R1-X6-Y0"",""clickable-R1-X5-Y0"",""clickable-R1-X4-Y0"",""clickable-R1-X4-Y2"",""clickable-R1-X5-Y2"",""clickable-R1-X6-Y2"",""clickable-R1-X5-Y3"",""clickable-R1-X2-Y2"",""clickable-R1-X2-Y1"",""clickable-R1-X1-Y2"",""clickable-R1-X3-Y4"",""clickable-R0-X2-Y2"",""clickable-R0-X3-Y2"",""clickable-R0-X4-Y2"",""clickable-R0-X5-Y2"",""clickable-R0-X5-Y3"",""clickable-R0-X4-Y3"",""clickable-R0-X6-Y2"",""clickable-R0-X5-Y1"",""clickable-R0-X4-Y1"",""clickable-R0-X3-Y1"",""clickable-R0-X3-Y0"",""clickable-R0-X4-Y0"",""clickable-R0-X5-Y0"",""clickable-R0-X3-Y3"",""clickable-R0-X2-Y3"",""clickable-R0-X3-Y4"",""clickable-R0-X1-Y2"",""clickable-R0-X1-Y3"",""clickable-R0-X6-Y1"",""clickable-R0-X6-Y0"",""clickable-R0-X7-Y0"",""clickable-R0-X7-Y1"",""clickable-R0-X7-Y2"",""clickable-R0-X5-Y4"",""clickable-R0-X4-Y6"",""clickable-R0-X2-Y6"",""clickable-R0-X2-Y6""]","true","[2,6]","[2,6]","8","8","1","200000","5000","1000","2"
"","47541","darkroom","2","245833","0.0-1.0-1.0","37804","1540932032607","[""clickable-R0-X4-Y4"",""clickable-R0-X4-Y3"",""clickable-R0-X3-Y3"",""clickable-R0-X3-Y4"",""clickable-R0-X5-Y4"",""clickable-R0-X5-Y3"",""clickable-R0-X6-Y3"",""clickable-R0-X6-Y2"",""clickable-R0-X5-Y2"",""clickable-R0-X5-Y1"",""clickable-R0-X6-Y1"",""clickable-R0-X4-Y2"",""clickable-R0-X4-Y1"",""clickable-R0-X4-Y0"",""clickable-R0-X3-Y1"",""clickable-R0-X5-Y5"",""clickable-R0-X5-Y6"",""clickable-R0-X6-Y5"",""clickable-R0-X6-Y6"",""clickable-R0-X7-Y6"",""clickable-R0-X7-Y5"",""clickable-R0-X6-Y4"",""clickable-R0-X4-Y5"",""clickable-R0-X4-Y6"",""clickable-R0-X3-Y5"",""clickable-R0-X7-Y4"",""clickable-R0-X7-Y3"",""clickable-R0-X7-Y2"",""clickable-R0-X6-Y7"",""clickable-R0-X5-Y7"",""clickable-R0-X7-Y7"",""clickable-R0-X1-Y6"",""clickable-R0-X1-Y5"",""clickable-R0-X1-Y4"",""clickable-R0-X0-Y4"",""clickable-R0-X0-Y5"",""clickable-R0-X0-Y6"",""clickable-R0-X2-Y6"",""clickable-R0-X1-Y7"",""clickable-R0-X0-Y7""]","true","[7,1]","[7,0]","8","8","1","200000","5000","1000","2"
"","72754","darkroom","3","318588","0.0-1.0-2.0","37804","1540932032607","[""clickable-R0-X4-Y3"",""clickable-R0-X4-Y4"",""clickable-R0-X4-Y5"",""clickable-R1-X3-Y4"",""clickable-R1-X3-Y3"",""clickable-R1-X3-Y2"",""clickable-R1-X4-Y2"",""clickable-R1-X4-Y3"",""clickable-R1-X6-Y0"",""clickable-R1-X3-Y1"",""clickable-R1-X4-Y0"",""clickable-R1-X2-Y0"",""clickable-R1-X0-Y0"",""clickable-R1-X1-Y1"",""clickable-R1-X5-Y1"",""clickable-R1-X7-Y1"",""clickable-R1-X6-Y2"",""clickable-R1-X1-Y2"",""clickable-R1-X2-Y2"",""clickable-R1-X0-Y2"",""clickable-R1-X1-Y3"",""clickable-R1-X6-Y3"",""clickable-R1-X5-Y4"",""clickable-R1-X7-Y4"",""clickable-R1-X0-Y4"",""clickable-R1-X1-Y4"",""clickable-R1-X2-Y4"",""clickable-R1-X1-Y5"",""clickable-R1-X3-Y5"",""clickable-R1-X5-Y5"",""clickable-R1-X7-Y5"",""clickable-R1-X6-Y6"",""clickable-R1-X4-Y6"",""clickable-R1-X2-Y6"",""clickable-R1-X0-Y6"",""clickable-R1-X1-Y7"",""clickable-R1-X3-Y7"",""clickable-R1-X5-Y7"",""clickable-R1-X7-Y7"",""clickable-R0-X0-Y7"",""clickable-R0-X1-Y7"",""clickable-R0-X3-Y7"",""clickable-R0-X5-Y7"",""clickable-R0-X7-Y7"",""clickable-R0-X6-Y6"",""clickable-R0-X4-Y6"",""clickable-R0-X2-Y6"",""clickable-R0-X0-Y6"",""clickable-R0-X1-Y5"",""clickable-R0-X3-Y5"",""clickable-R0-X5-Y5"",""clickable-R0-X7-Y5"",""clickable-R0-X6-Y4"",""clickable-R0-X7-Y4"",""clickable-R0-X5-Y3"",""clickable-R0-X5-Y4"",""clickable-R0-X2-Y4"",""clickable-R0-X2-Y4""]","false","[2,4]","[2,5]","8","8","1","200000","5000","1000","2"
"[{""page_index"":0,""viewing_time"":8259},{""page_index"":1,""viewing_time"":22170},{""page_index"":2,""viewing_time"":6510},{""page_index"":3,""viewing_time"":183},{""page_index"":4,""viewing_time"":23447},{""page_index"":5,""viewing_time"":57445}]","118015","instructions","4","436604","0.0-2.0","37804","1540932032607","","","","","","","","","","",""
"","10033","darkroom","5","446639","0.0-3.0-0.0","37804","1540932032607","[""clickable-R0-X1-Y2"",""clickable-R0-X2-Y3"",""clickable-R0-X3-Y4"",""clickable-R0-X3-Y4""]","true","[3,4]","[2,4]","8","8","1","200000","5000","1000","2"
"","9245","darkroom","6","455886","0.0-3.0-1.0","37804","1540932032607","[""clickable-R0-X1-Y1"",""clickable-R0-X2-Y2"",""clickable-R0-X3-Y3"",""clickable-R0-X4-Y4"",""clickable-R0-X5-Y5"",""clickable-R0-X6-Y6"",""clickable-R0-X6-Y6""]","true","[6,6]","[6,5]","8","8","1","200000","5000","1000","2"
"","26583","darkroom","7","482477","0.0-3.0-2.0","37804","1540932032607","[""clickable-R0-X5-Y1"",""clickable-R0-X4-Y2"",""clickable-R0-X3-Y3"",""clickable-R0-X2-Y4"",""clickable-R0-X3-Y5"",""clickable-R0-X1-Y5"",""clickable-R0-X0-Y6"",""clickable-R0-X4-Y6"",""clickable-R0-X5-Y7"",""clickable-R0-X4-Y4"",""clickable-R0-X5-Y3"",""clickable-R0-X6-Y2"",""clickable-R0-X7-Y3"",""clickable-R0-X6-Y4"",""clickable-R0-X5-Y5"",""clickable-R0-X2-Y2"",""clickable-R0-X3-Y2"",""clickable-R0-X1-Y1"",""clickable-R0-X1-Y1""]","false","[1,1]","[3,1]","8","8","1","200000","5000","1000","2"
"","44748","darkroom","8","527227","0.0-3.0-3.0","37804","1540932032607","[""clickable-R0-X7-Y0"",""clickable-R0-X4-Y1"",""clickable-R0-X5-Y2"",""clickable-R0-X6-Y3"",""clickable-R0-X7-Y4"",""clickable-R0-X4-Y3"",""clickable-R0-X4-Y2"",""clickable-R0-X3-Y2"",""clickable-R0-X2-Y2"",""clickable-R0-X2-Y3"",""clickable-R0-X1-Y3"",""clickable-R0-X2-Y4"",""clickable-R0-X3-Y5"",""clickable-R0-X4-Y6"",""clickable-R0-X5-Y7"",""clickable-R0-X6-Y6"",""clickable-R0-X5-Y5"",""clickable-R0-X5-Y4"",""clickable-R0-X4-Y4"",""clickable-R0-X0-Y0"",""clickable-R0-X1-Y0"",""clickable-R0-X1-Y1"",""clickable-R0-X2-Y1"",""clickable-R0-X2-Y0"",""clickable-R0-X3-Y0"",""clickable-R0-X3-Y1"",""clickable-R0-X1-Y5"",""clickable-R0-X1-Y6"",""clickable-R0-X2-Y6"",""clickable-R0-X2-Y7"",""clickable-R0-X2-Y5"",""clickable-R0-X0-Y5"",""clickable-R0-X0-Y6"",""clickable-R0-X0-Y7"",""clickable-R0-X4-Y5"",""clickable-R0-X3-Y4"",""clickable-R0-X5-Y3"",""clickable-R0-X6-Y1"",""clickable-R0-X5-Y0"",""clickable-R0-X7-Y2""]","true","[3,6]","[3,7]","8","8","1","200000","5000","1000","2"
"","48909","darkroom","9","576137","0.0-3.0-4.0","37804","1540932032607","[""clickable-R0-X0-Y0"",""clickable-R0-X1-Y1"",""clickable-R0-X2-Y2"",""clickable-R0-X3-Y3"",""clickable-R0-X4-Y4"",""clickable-R0-X5-Y5"",""clickable-R0-X6-Y6"",""clickable-R0-X7-Y7"",""clickable-R0-X7-Y0"",""clickable-R0-X6-Y1"",""clickable-R0-X5-Y2"",""clickable-R0-X4-Y3"",""clickable-R0-X3-Y4"",""clickable-R0-X2-Y5"",""clickable-R0-X1-Y6"",""clickable-R0-X0-Y7"",""clickable-R0-X7-Y6"",""clickable-R0-X4-Y5"",""clickable-R0-X4-Y6"",""clickable-R0-X4-Y7"",""clickable-R0-X3-Y1"",""clickable-R0-X3-Y2"",""clickable-R0-X4-Y0"",""clickable-R0-X4-Y1"",""clickable-R0-X4-Y2"",""clickable-R0-X6-Y3"",""clickable-R0-X1-Y4"",""clickable-R0-X1-Y3"",""clickable-R0-X6-Y4"",""clickable-R0-X7-Y4"",""clickable-R0-X2-Y4"",""clickable-R0-X1-Y5"",""clickable-R0-X3-Y5"",""clickable-R0-X2-Y6"",""clickable-R0-X5-Y1"",""clickable-R0-X5-Y0"",""clickable-R0-X7-Y2"",""clickable-R0-X7-Y3"",""clickable-R0-X7-Y5"",""clickable-R0-X6-Y5""]","true","[0,1]","[0,2]","8","8","1","200000","5000","1000","2"
