"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","sonaID","ExpEndTime","clicks","match","sTarg","mTarg","xGrid","yGrid","maxTrans","maxPrize","primaryDec","surrogateDec","mapDir"
"[{""page_index"":0,""viewing_time"":3295},{""page_index"":1,""viewing_time"":77685},{""page_index"":2,""viewing_time"":8980}]","89960","instructions","0","89961","0.0-0.0","37530","1539202633709","","","","","","","","","","",""
"","110188","darkroom","1","200152","0.0-1.0-0.0","37530","1539202633709","[""clickable-R1-X6-Y4"",""clickable-R1-X5-Y3"",""clickable-R1-X3-Y4"",""clickable-R1-X2-Y2"",""clickable-R1-X2-Y1"",""clickable-R1-X1-Y1"",""clickable-R1-X1-Y2"",""clickable-R1-X1-Y3"",""clickable-R1-X0-Y3"",""clickable-R1-X0-Y2"",""clickable-R1-X0-Y0"",""clickable-R0-X7-Y0"",""clickable-R0-X6-Y1"",""clickable-R0-X6-Y2"",""clickable-R0-X5-Y3"",""clickable-R0-X3-Y3"",""clickable-R0-X3-Y2"",""clickable-R0-X2-Y2"",""clickable-R0-X1-Y3"",""clickable-R0-X1-Y5"",""clickable-R0-X3-Y5"",""clickable-R0-X2-Y4"",""clickable-R0-X2-Y3"",""clickable-R0-X7-Y3"",""clickable-R0-X6-Y3"",""clickable-R0-X7-Y2"",""clickable-R0-X7-Y1"",""clickable-R0-X5-Y2"",""clickable-R0-X5-Y1"",""clickable-R0-X5-Y0"",""clickable-R0-X6-Y0"",""clickable-R0-X4-Y2"",""clickable-R0-X4-Y1"",""clickable-R0-X4-Y0"",""clickable-R0-X4-Y4"",""clickable-R0-X4-Y6"",""clickable-R0-X7-Y7"",""clickable-R0-X0-Y7"",""clickable-R0-X0-Y0"",""clickable-R0-X1-Y0"",""clickable-R1-X4-Y0"",""clickable-R1-X4-Y2"",""clickable-R1-X4-Y4"",""clickable-R1-X4-Y6"",""clickable-R1-X4-Y7"",""clickable-R1-X3-Y7"",""clickable-R1-X2-Y7"",""clickable-R1-X1-Y7"",""clickable-R1-X1-Y6"",""clickable-R1-X2-Y6"",""clickable-R1-X1-Y5"",""clickable-R1-X1-Y4"",""clickable-R1-X2-Y5"",""clickable-R1-X2-Y4"",""clickable-R1-X3-Y3"",""clickable-R1-X3-Y2"",""clickable-R1-X6-Y2"",""clickable-R1-X6-Y1"",""clickable-R1-X6-Y0"",""clickable-R1-X7-Y0"",""clickable-R1-X7-Y1"",""clickable-R1-X7-Y2"",""clickable-R1-X7-Y4"",""clickable-R1-X7-Y5"",""clickable-R1-X7-Y6"",""clickable-R1-X6-Y6"",""clickable-R1-X5-Y5"",""clickable-R1-X5-Y6"",""clickable-R1-X5-Y7"",""clickable-R1-X6-Y7"",""clickable-R1-X7-Y7"",""clickable-R0-X6-Y6"",""clickable-R0-X5-Y7"",""clickable-R0-X3-Y7""]","true","[0,2]","[0,2]","8","8","1","200000","5000","1000","2"
"","6928","darkroom","2","207083","0.0-1.0-1.0","37530","1539202633709","[""clickable-R0-X5-Y7"",""clickable-R0-X4-Y6"",""clickable-R0-X4-Y4"",""clickable-R0-X2-Y5"",""clickable-R0-X2-Y6"",""clickable-R0-X2-Y6""]","true","[2,6]","[2,6]","8","8","1","200000","5000","1000","2"
"","14564","darkroom","3","221649","0.0-1.0-2.0","37530","1539202633709","[""clickable-R0-X4-Y6"",""clickable-R0-X4-Y5"",""clickable-R0-X3-Y5"",""clickable-R0-X2-Y3"",""clickable-R0-X3-Y1"",""clickable-R0-X6-Y1"",""clickable-R0-X6-Y4"",""clickable-R0-X4-Y4"",""clickable-R0-X0-Y1"",""clickable-R0-X0-Y4"",""clickable-R0-X1-Y2"",""clickable-R0-X2-Y1"",""clickable-R0-X2-Y1""]","false","[2,1]","[3,1]","8","8","1","200000","5000","1000","2"
"[{""page_index"":0,""viewing_time"":6908},{""page_index"":1,""viewing_time"":24011},{""page_index"":2,""viewing_time"":17917},{""page_index"":3,""viewing_time"":16318},{""page_index"":4,""viewing_time"":14883},{""page_index"":5,""viewing_time"":17857}]","97895","instructions","4","319544","0.0-2.0","37530","1539202633709","","","","","","","","","","",""
"","110759","darkroom","5","430306","0.0-3.0-0.0","37530","1539202633709","[""clickable-R0-X5-Y5"",""clickable-R0-X1-Y3"",""clickable-R0-X3-Y1"",""clickable-R0-X5-Y2"",""clickable-R0-X2-Y6"",""clickable-R0-X3-Y5"",""clickable-R0-X3-Y6"",""clickable-R0-X3-Y4"",""clickable-R0-X5-Y4"",""clickable-R0-X4-Y2"",""clickable-R0-X4-Y3"",""clickable-R0-X5-Y3"",""clickable-R0-X6-Y4"",""clickable-R0-X6-Y5"",""clickable-R0-X7-Y4"",""clickable-R0-X7-Y5"",""clickable-R0-X5-Y6"",""clickable-R0-X4-Y4"",""clickable-R0-X2-Y5"",""clickable-R0-X1-Y4"",""clickable-R0-X1-Y5"",""clickable-R0-X2-Y4"",""clickable-R0-X2-Y2"",""clickable-R0-X0-Y1"",""clickable-R1-X0-Y0"",""clickable-R1-X1-Y1"",""clickable-R1-X1-Y0"",""clickable-R1-X2-Y0"",""clickable-R1-X3-Y0"",""clickable-R1-X4-Y0"",""clickable-R1-X5-Y0"",""clickable-R1-X6-Y0"",""clickable-R1-X7-Y0"",""clickable-R1-X7-Y1"",""clickable-R1-X7-Y2"",""clickable-R1-X7-Y3"",""clickable-R1-X6-Y3"",""clickable-R1-X6-Y2"",""clickable-R1-X0-Y4"",""clickable-R1-X1-Y4"",""clickable-R1-X3-Y2"",""clickable-R1-X3-Y5"",""clickable-R1-X3-Y7"",""clickable-R1-X2-Y6"",""clickable-R1-X2-Y4"",""clickable-R1-X3-Y3"",""clickable-R1-X5-Y6"",""clickable-R1-X7-Y6"",""clickable-R1-X7-Y7"",""clickable-R1-X6-Y7"",""clickable-R1-X0-Y7"",""clickable-R1-X0-Y6"",""clickable-R1-X1-Y5"",""clickable-R1-X0-Y5"",""clickable-R1-X0-Y3"",""clickable-R1-X0-Y2"",""clickable-R1-X0-Y1"",""clickable-R1-X1-Y2"",""clickable-R1-X1-Y3"",""clickable-R1-X2-Y3"",""clickable-R1-X2-Y2"",""clickable-R1-X2-Y1"",""clickable-R1-X4-Y3"",""clickable-R1-X5-Y3"",""clickable-R1-X5-Y4"",""clickable-R1-X4-Y4"",""clickable-R1-X4-Y5"",""clickable-R1-X5-Y5"",""clickable-R1-X4-Y6"",""clickable-R1-X4-Y7"",""clickable-R1-X5-Y7"",""clickable-R1-X3-Y6"",""clickable-R1-X3-Y4"",""clickable-R1-X2-Y5"",""clickable-R1-X1-Y6"",""clickable-R1-X1-Y7"",""clickable-R1-X2-Y7"",""clickable-R1-X6-Y6"",""clickable-R1-X6-Y5"",""clickable-R1-X7-Y5"",""clickable-R1-X7-Y4"",""clickable-R1-X6-Y4"",""clickable-R1-X5-Y2"",""clickable-R1-X4-Y2"",""clickable-R1-X3-Y1"",""clickable-R1-X4-Y1"",""clickable-R1-X5-Y1"",""clickable-R1-X6-Y1"",""clickable-R0-X6-Y1"",""clickable-R0-X6-Y2"",""clickable-R0-X5-Y1"",""clickable-R0-X4-Y1""]","true","[5,0]","[6,1]","8","8","1","200000","5000","1000","2"
"","42083","darkroom","6","472391","0.0-3.0-1.0","37530","1539202633709","[""clickable-R1-X0-Y0"",""clickable-R1-X0-Y1"",""clickable-R1-X0-Y2"",""clickable-R1-X0-Y3"",""clickable-R1-X0-Y4"",""clickable-R1-X0-Y5"",""clickable-R1-X0-Y6"",""clickable-R1-X0-Y7"",""clickable-R1-X1-Y7"",""clickable-R1-X1-Y6"",""clickable-R1-X1-Y5"",""clickable-R1-X1-Y4"",""clickable-R1-X1-Y3"",""clickable-R1-X1-Y2"",""clickable-R0-X1-Y3"",""clickable-R0-X1-Y4"",""clickable-R0-X1-Y7"",""clickable-R0-X1-Y5"",""clickable-R0-X2-Y5"",""clickable-R0-X2-Y6"",""clickable-R0-X1-Y6"",""clickable-R1-X2-Y4"",""clickable-R1-X2-Y3"",""clickable-R1-X3-Y3"",""clickable-R1-X3-Y2"",""clickable-R1-X2-Y2"",""clickable-R0-X0-Y4"",""clickable-R0-X0-Y3"",""clickable-R0-X0-Y5"",""clickable-R0-X0-Y6"",""clickable-R0-X0-Y7"",""clickable-R0-X1-Y1"",""clickable-R0-X1-Y0"",""clickable-R0-X0-Y0"",""clickable-R0-X0-Y0""]","false","[0,0]","[1,3]","8","8","1","200000","5000","1000","2"
"","40300","darkroom","7","512693","0.0-3.0-2.0","37530","1539202633709","[""clickable-R1-X0-Y1"",""clickable-R1-X2-Y3"",""clickable-R1-X1-Y2"",""clickable-R1-X1-Y4"",""clickable-R1-X1-Y6"",""clickable-R1-X4-Y6"",""clickable-R1-X4-Y4"",""clickable-R1-X3-Y3"",""clickable-R1-X4-Y2"",""clickable-R1-X6-Y1"",""clickable-R1-X6-Y2"",""clickable-R1-X6-Y4"",""clickable-R1-X6-Y6"",""clickable-R1-X6-Y7"",""clickable-R1-X1-Y7"",""clickable-R1-X0-Y7"",""clickable-R1-X2-Y0"",""clickable-R1-X3-Y0"",""clickable-R1-X5-Y0"",""clickable-R1-X6-Y0"",""clickable-R1-X7-Y0"",""clickable-R1-X1-Y0"",""clickable-R1-X2-Y2"",""clickable-R1-X2-Y1"",""clickable-R1-X7-Y4"",""clickable-R1-X7-Y3"",""clickable-R1-X7-Y5"",""clickable-R1-X7-Y6"",""clickable-R1-X7-Y7"",""clickable-R1-X4-Y5"",""clickable-R1-X5-Y5"",""clickable-R1-X5-Y4"",""clickable-R1-X5-Y3"",""clickable-R1-X4-Y3"",""clickable-R1-X3-Y4"",""clickable-R1-X3-Y6"",""clickable-R1-X2-Y5"",""clickable-R1-X2-Y6"",""clickable-R1-X2-Y4"",""clickable-R1-X1-Y5"",""clickable-R1-X0-Y5"",""clickable-R1-X0-Y4"",""clickable-R1-X0-Y3"",""clickable-R1-X1-Y3"",""clickable-R1-X1-Y1"",""clickable-R0-X2-Y2"",""clickable-R0-X2-Y1"",""clickable-R0-X2-Y1""]","true","[2,1]","[1,1]","8","8","1","200000","5000","1000","2"
"","9139","darkroom","8","521834","0.0-3.0-3.0","37530","1539202633709","[""clickable-R0-X2-Y2"",""clickable-R0-X2-Y2""]","true","[2,2]","[2,2]","8","8","1","200000","5000","1000","2"
"","104956","darkroom","9","626793","0.0-3.0-4.0","37530","1539202633709","[""clickable-R0-X2-Y2"",""clickable-R0-X2-Y3"",""clickable-R1-X0-Y0"",""clickable-R1-X4-Y3"",""clickable-R1-X3-Y5"",""clickable-R1-X1-Y5"",""clickable-R1-X1-Y2"",""clickable-R1-X2-Y1"",""clickable-R1-X6-Y1"",""clickable-R1-X6-Y4"",""clickable-R1-X6-Y6"",""clickable-R1-X3-Y7"",""clickable-R1-X1-Y7"",""clickable-R1-X0-Y4"",""clickable-R1-X2-Y4"",""clickable-R1-X3-Y2"",""clickable-R1-X4-Y0"",""clickable-R1-X5-Y2"",""clickable-R1-X7-Y3"",""clickable-R1-X7-Y0"",""clickable-R1-X7-Y5"",""clickable-R1-X5-Y5"",""clickable-R1-X4-Y6"",""clickable-R1-X5-Y7"",""clickable-R1-X2-Y3"",""clickable-R1-X0-Y1"",""clickable-R1-X1-Y0"",""clickable-R1-X0-Y7"",""clickable-R1-X0-Y6"",""clickable-R1-X2-Y6"",""clickable-R1-X2-Y5"",""clickable-R1-X3-Y4"",""clickable-R1-X3-Y3"",""clickable-R1-X1-Y3"",""clickable-R1-X0-Y3"",""clickable-R1-X0-Y2"",""clickable-R1-X1-Y1"",""clickable-R1-X2-Y2"",""clickable-R0-X3-Y3"",""clickable-R0-X4-Y3"",""clickable-R0-X5-Y2"",""clickable-R0-X1-Y2"",""clickable-R0-X1-Y3"",""clickable-R0-X0-Y2"",""clickable-R0-X2-Y1"",""clickable-R0-X2-Y0"",""clickable-R0-X2-Y4"",""clickable-R0-X3-Y4"",""clickable-R0-X2-Y5"",""clickable-R0-X3-Y5"",""clickable-R0-X4-Y4"",""clickable-R1-X1-Y4"",""clickable-R1-X0-Y5"",""clickable-R1-X1-Y6"",""clickable-R0-X1-Y4"",""clickable-R0-X0-Y4"",""clickable-R0-X0-Y3"",""clickable-R0-X3-Y1"",""clickable-R0-X4-Y2"",""clickable-R1-X4-Y1"",""clickable-R1-X4-Y2"",""clickable-R1-X3-Y1"",""clickable-R1-X3-Y0"",""clickable-R1-X2-Y0"",""clickable-R0-X3-Y2"",""clickable-R0-X3-Y2""]","false","[3,2]","[2,2]","8","8","1","200000","5000","1000","2"
