"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","sonaID","ExpEndTime","clicks","match","sTarg","mTarg","xGrid","yGrid","maxTrans","maxPrize","primaryDec","surrogateDec","mapDir"
"[{""page_index"":0,""viewing_time"":10534},{""page_index"":1,""viewing_time"":45950},{""page_index"":2,""viewing_time"":3836}]","60321","instructions","0","60323","0.0-0.0","38111","1541536977910","","","","","","","","","","",""
"","46027","darkroom","1","106354","0.0-1.0-0.0","38111","1541536977910","[""clickable-R0-X1-Y3"",""clickable-R0-X2-Y3"",""clickable-R0-X2-Y2"",""clickable-R0-X1-Y2"",""clickable-R0-X0-Y1"",""clickable-R0-X0-Y2"",""clickable-R0-X0-Y3"",""clickable-R0-X1-Y1"",""clickable-R0-X2-Y1"",""clickable-R0-X3-Y1"",""clickable-R0-X5-Y1"",""clickable-R0-X5-Y4"",""clickable-R0-X0-Y4"",""clickable-R0-X0-Y5"",""clickable-R0-X0-Y6"",""clickable-R0-X0-Y7"",""clickable-R0-X1-Y7"",""clickable-R0-X1-Y6"",""clickable-R0-X1-Y5"",""clickable-R0-X1-Y4"",""clickable-R0-X3-Y4"",""clickable-R0-X4-Y6"",""clickable-R0-X3-Y5"",""clickable-R0-X3-Y5""]","true","[3,5]","[4,5]","8","8","1","200000","5000","1000","2"
"","21889","darkroom","2","128245","0.0-1.0-1.0","38111","1541536977910","[""clickable-R0-X2-Y6"",""clickable-R0-X6-Y3"",""clickable-R0-X1-Y2"",""clickable-R0-X4-Y4"",""clickable-R0-X7-Y0"",""clickable-R0-X3-Y3"",""clickable-R0-X2-Y5"",""clickable-R0-X4-Y6"",""clickable-R0-X5-Y4"",""clickable-R0-X4-Y3"",""clickable-R0-X1-Y4"",""clickable-R0-X3-Y5"",""clickable-R0-X4-Y1"",""clickable-R0-X2-Y1"",""clickable-R0-X2-Y2"",""clickable-R0-X2-Y3"",""clickable-R0-X6-Y5"",""clickable-R0-X6-Y7"",""clickable-R0-X5-Y7"",""clickable-R0-X3-Y7"",""clickable-R0-X1-Y7"",""clickable-R0-X0-Y7"",""clickable-R0-X0-Y3"",""clickable-R0-X1-Y1"",""clickable-R0-X5-Y1"",""clickable-R0-X1-Y3"",""clickable-R0-X2-Y4"",""clickable-R0-X3-Y4"",""clickable-R0-X4-Y5"",""clickable-R0-X5-Y6"",""clickable-R0-X6-Y6"",""clickable-R0-X6-Y6""]","true","[6,6]","[5,7]","8","8","1","200000","5000","1000","2"
"","48987","darkroom","3","177234","0.0-1.0-2.0","38111","1541536977910","[""clickable-R1-X1-Y4"",""clickable-R1-X3-Y4"",""clickable-R1-X5-Y2"",""clickable-R1-X3-Y1"",""clickable-R1-X2-Y2"",""clickable-R1-X2-Y5"",""clickable-R1-X1-Y6"",""clickable-R1-X3-Y7"",""clickable-R1-X5-Y5"",""clickable-R1-X4-Y3"",""clickable-R1-X3-Y2"",""clickable-R1-X4-Y2"",""clickable-R1-X4-Y1"",""clickable-R1-X6-Y1"",""clickable-R1-X3-Y0"",""clickable-R1-X4-Y5"",""clickable-R1-X6-Y5"",""clickable-R1-X5-Y7"",""clickable-R1-X7-Y5"",""clickable-R1-X7-Y4"",""clickable-R1-X5-Y3"",""clickable-R1-X4-Y7"",""clickable-R1-X1-Y7"",""clickable-R1-X1-Y5"",""clickable-R1-X2-Y4"",""clickable-R1-X1-Y3"",""clickable-R1-X0-Y3"",""clickable-R1-X0-Y4"",""clickable-R1-X0-Y6"",""clickable-R1-X0-Y7"",""clickable-R1-X0-Y5"",""clickable-R1-X0-Y2"",""clickable-R1-X0-Y1"",""clickable-R1-X0-Y0"",""clickable-R1-X1-Y1"",""clickable-R1-X2-Y1"",""clickable-R1-X5-Y1"",""clickable-R1-X7-Y2"",""clickable-R1-X6-Y3"",""clickable-R1-X6-Y2"",""clickable-R1-X7-Y3"",""clickable-R1-X7-Y6"",""clickable-R0-X2-Y5"",""clickable-R0-X6-Y6"",""clickable-R0-X4-Y4"",""clickable-R0-X5-Y1"",""clickable-R0-X6-Y2"",""clickable-R0-X3-Y2"",""clickable-R0-X3-Y5"",""clickable-R0-X6-Y4"",""clickable-R0-X4-Y1"",""clickable-R0-X3-Y3"",""clickable-R0-X3-Y6"",""clickable-R0-X2-Y7"",""clickable-R0-X0-Y6"",""clickable-R0-X1-Y5"",""clickable-R0-X1-Y2"",""clickable-R0-X4-Y3"",""clickable-R0-X7-Y6"",""clickable-R0-X7-Y5"",""clickable-R0-X7-Y4"",""clickable-R0-X7-Y3"",""clickable-R0-X7-Y2"",""clickable-R0-X7-Y1"",""clickable-R0-X7-Y0"",""clickable-R0-X5-Y4"",""clickable-R0-X5-Y5"",""clickable-R0-X4-Y5"",""clickable-R0-X3-Y4"",""clickable-R0-X2-Y4"",""clickable-R0-X1-Y4"",""clickable-R0-X1-Y3"",""clickable-R0-X2-Y3"",""clickable-R0-X2-Y2""]","false","[6,7]","[2,1]","8","8","1","200000","5000","1000","2"
"[{""page_index"":0,""viewing_time"":7257},{""page_index"":1,""viewing_time"":16722},{""page_index"":2,""viewing_time"":6677},{""page_index"":3,""viewing_time"":6020},{""page_index"":4,""viewing_time"":7446},{""page_index"":5,""viewing_time"":6425}]","50547","instructions","4","227781","0.0-2.0","38111","1541536977910","","","","","","","","","","",""
"","18690","darkroom","5","246474","0.0-3.0-0.0","38111","1541536977910","[""clickable-R0-X3-Y5"",""clickable-R0-X6-Y4"",""clickable-R0-X3-Y3"",""clickable-R0-X3-Y2"",""clickable-R0-X4-Y3"",""clickable-R0-X5-Y6"",""clickable-R0-X3-Y6"",""clickable-R0-X1-Y6"",""clickable-R0-X1-Y2"",""clickable-R0-X6-Y3"",""clickable-R0-X4-Y2"",""clickable-R0-X5-Y3"",""clickable-R0-X5-Y4"",""clickable-R0-X5-Y5"",""clickable-R0-X4-Y5"",""clickable-R0-X4-Y4"",""clickable-R0-X3-Y4"",""clickable-R0-X6-Y1"",""clickable-R0-X5-Y2"",""clickable-R0-X2-Y1"",""clickable-R0-X3-Y1"",""clickable-R0-X5-Y1"",""clickable-R0-X5-Y1""]","true","[5,1]","[4,0]","8","8","1","200000","5000","1000","2"
"","17261","darkroom","6","263738","0.0-3.0-1.0","38111","1541536977910","[""clickable-R0-X7-Y7"",""clickable-R0-X4-Y7"",""clickable-R0-X2-Y7"",""clickable-R0-X6-Y6"",""clickable-R0-X7-Y5"",""clickable-R0-X7-Y4"",""clickable-R0-X6-Y4"",""clickable-R0-X6-Y5"",""clickable-R0-X7-Y6"",""clickable-R0-X5-Y5"",""clickable-R0-X5-Y4"",""clickable-R0-X6-Y3"",""clickable-R0-X7-Y3"",""clickable-R0-X6-Y7"",""clickable-R0-X5-Y7"",""clickable-R0-X5-Y6"",""clickable-R0-X5-Y3"",""clickable-R0-X5-Y2"",""clickable-R0-X6-Y2"",""clickable-R0-X7-Y2"",""clickable-R0-X3-Y3"",""clickable-R0-X3-Y3""]","false","[3,3]","[2,2]","8","8","1","200000","5000","1000","2"
"","21198","darkroom","7","284937","0.0-3.0-2.0","38111","1541536977910","[""clickable-R0-X5-Y4"",""clickable-R0-X3-Y4"",""clickable-R0-X2-Y2"",""clickable-R0-X4-Y2"",""clickable-R0-X7-Y2"",""clickable-R0-X6-Y5"",""clickable-R0-X2-Y6"",""clickable-R0-X2-Y5"",""clickable-R0-X2-Y3"",""clickable-R0-X4-Y4"",""clickable-R0-X5-Y6"",""clickable-R0-X2-Y4"",""clickable-R0-X3-Y3"",""clickable-R0-X3-Y2"",""clickable-R0-X5-Y2"",""clickable-R0-X6-Y2"",""clickable-R0-X4-Y3"",""clickable-R0-X6-Y3"",""clickable-R0-X6-Y1"",""clickable-R0-X4-Y1"",""clickable-R0-X4-Y0"",""clickable-R0-X6-Y0"",""clickable-R0-X7-Y4"",""clickable-R0-X7-Y6"",""clickable-R0-X2-Y7"",""clickable-R0-X3-Y7"",""clickable-R0-X5-Y7"",""clickable-R0-X3-Y5"",""clickable-R0-X4-Y5"",""clickable-R0-X4-Y6"",""clickable-R0-X1-Y0"",""clickable-R0-X2-Y0"",""clickable-R0-X2-Y1"",""clickable-R0-X3-Y1"",""clickable-R0-X3-Y1""]","true","[3,1]","[4,2]","8","8","1","200000","5000","1000","2"
"","21161","darkroom","8","306101","0.0-3.0-3.0","38111","1541536977910","[""clickable-R0-X4-Y3"",""clickable-R0-X6-Y6"",""clickable-R0-X6-Y2"",""clickable-R0-X3-Y4"",""clickable-R0-X5-Y5"",""clickable-R0-X4-Y4"",""clickable-R0-X3-Y5"",""clickable-R0-X2-Y7"",""clickable-R0-X4-Y7"",""clickable-R0-X4-Y5"",""clickable-R1-X5-Y2"",""clickable-R1-X5-Y4"",""clickable-R0-X5-Y2"",""clickable-R0-X5-Y1"",""clickable-R0-X6-Y1"",""clickable-R0-X6-Y3"",""clickable-R0-X5-Y3"",""clickable-R0-X7-Y3"",""clickable-R0-X7-Y2"",""clickable-R0-X7-Y1"",""clickable-R0-X7-Y0"",""clickable-R0-X6-Y0"",""clickable-R0-X5-Y4"",""clickable-R0-X6-Y4"",""clickable-R0-X7-Y4"",""clickable-R0-X3-Y2"",""clickable-R0-X4-Y2"",""clickable-R0-X4-Y2""]","true","[4,2]","[5,2]","8","8","1","200000","5000","1000","2"
"","34657","darkroom","9","340760","0.0-3.0-4.0","38111","1541536977910","[""clickable-R1-X3-Y5"",""clickable-R1-X4-Y2"",""clickable-R1-X2-Y3"",""clickable-R1-X7-Y5"",""clickable-R1-X3-Y7"",""clickable-R1-X5-Y5"",""clickable-R1-X5-Y4"",""clickable-R1-X4-Y0"",""clickable-R1-X1-Y2"",""clickable-R1-X0-Y6"",""clickable-R1-X7-Y2"",""clickable-R1-X6-Y5"",""clickable-R1-X2-Y6"",""clickable-R0-X0-Y0"",""clickable-R0-X2-Y0"",""clickable-R0-X3-Y0"",""clickable-R0-X1-Y0"",""clickable-R0-X6-Y1"",""clickable-R0-X6-Y0"",""clickable-R0-X7-Y0"",""clickable-R0-X7-Y2"",""clickable-R0-X6-Y5"",""clickable-R0-X7-Y6"",""clickable-R0-X6-Y6"",""clickable-R0-X6-Y7"",""clickable-R0-X7-Y7"",""clickable-R0-X2-Y7"",""clickable-R0-X5-Y7"",""clickable-R0-X5-Y6"",""clickable-R0-X5-Y5"",""clickable-R0-X3-Y5"",""clickable-R0-X4-Y5"",""clickable-R0-X4-Y6"",""clickable-R0-X4-Y7"",""clickable-R0-X3-Y7"",""clickable-R0-X3-Y6"",""clickable-R0-X6-Y4"",""clickable-R0-X4-Y4"",""clickable-R0-X3-Y4"",""clickable-R0-X2-Y2"",""clickable-R0-X2-Y3"",""clickable-R0-X3-Y3"",""clickable-R0-X4-Y3"",""clickable-R0-X4-Y2"",""clickable-R0-X3-Y2"",""clickable-R0-X0-Y6"",""clickable-R0-X2-Y6"",""clickable-R0-X0-Y4"",""clickable-R0-X0-Y3"",""clickable-R0-X1-Y1"",""clickable-R0-X2-Y1""]","true","[6,2]","[5,2]","8","8","1","200000","5000","1000","2"
