"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","sonaID","ExpEndTime","clicks","match","sTarg","mTarg","xGrid","yGrid","maxTrans","maxPrize","primaryDec","surrogateDec","mapDir"
"[{""page_index"":0,""viewing_time"":19635},{""page_index"":1,""viewing_time"":157426},{""page_index"":2,""viewing_time"":2233}]","179295","instructions","0","179295","0.0-0.0","38186","1539653876475","","","","","","","","","","",""
"","113034","darkroom","1","292331","0.0-1.0-0.0","38186","1539653876475","[""clickable-R0-X2-Y3"",""clickable-R1-X3-Y5"",""clickable-R1-X1-Y3"",""clickable-R0-X3-Y3"",""clickable-R0-X6-Y5"",""clickable-R0-X5-Y5"",""clickable-R0-X1-Y6"",""clickable-R1-X4-Y4"",""clickable-R1-X6-Y4"",""clickable-R1-X6-Y6"",""clickable-R1-X5-Y6"",""clickable-R1-X3-Y7"",""clickable-R1-X2-Y6"",""clickable-R1-X4-Y3"",""clickable-R1-X5-Y1"",""clickable-R1-X7-Y2"",""clickable-R1-X5-Y2"",""clickable-R1-X6-Y1"",""clickable-R1-X6-Y2"",""clickable-R0-X4-Y3"",""clickable-R0-X5-Y3"",""clickable-R0-X6-Y3"",""clickable-R0-X6-Y4"",""clickable-R0-X5-Y4"",""clickable-R0-X4-Y5"",""clickable-R0-X4-Y6"",""clickable-R0-X5-Y6"",""clickable-R0-X6-Y6"",""clickable-R0-X7-Y6"",""clickable-R0-X7-Y4"",""clickable-R0-X7-Y3"",""clickable-R0-X2-Y1"",""clickable-R0-X3-Y1"",""clickable-R0-X4-Y1"",""clickable-R0-X3-Y2"",""clickable-R0-X4-Y2"",""clickable-R0-X2-Y2"",""clickable-R0-X2-Y4"",""clickable-R0-X3-Y4"",""clickable-R0-X4-Y4"",""clickable-R0-X5-Y1"",""clickable-R0-X6-Y1"",""clickable-R0-X6-Y2"",""clickable-R1-X2-Y2"",""clickable-R1-X2-Y3"",""clickable-R1-X2-Y4"",""clickable-R1-X2-Y5"",""clickable-R1-X3-Y3"",""clickable-R1-X3-Y4"",""clickable-R1-X4-Y1"",""clickable-R1-X3-Y1"",""clickable-R1-X2-Y1"",""clickable-R1-X1-Y1"",""clickable-R1-X3-Y2"",""clickable-R1-X4-Y2"",""clickable-R1-X1-Y2"",""clickable-R1-X0-Y2"",""clickable-R1-X0-Y1"",""clickable-R0-X5-Y2"",""clickable-R0-X7-Y5"",""clickable-R0-X7-Y1"",""clickable-R0-X7-Y2"",""clickable-R0-X7-Y0"",""clickable-R1-X0-Y3""]","true","[1,1]","[2,1]","8","8","1","200000","5000","1000","2"
"","38559","darkroom","2","330891","0.0-1.0-1.0","38186","1539653876475","[""clickable-R1-X0-Y2"",""clickable-R1-X1-Y2"",""clickable-R1-X2-Y2"",""clickable-R1-X3-Y2"",""clickable-R1-X2-Y3"",""clickable-R1-X1-Y3"",""clickable-R1-X0-Y3"",""clickable-R1-X0-Y1"",""clickable-R1-X1-Y1"",""clickable-R1-X1-Y0"",""clickable-R1-X0-Y0"",""clickable-R1-X2-Y0"",""clickable-R1-X2-Y1"",""clickable-R1-X3-Y1"",""clickable-R1-X3-Y0"",""clickable-R1-X4-Y0"",""clickable-R1-X5-Y0"",""clickable-R1-X5-Y1"",""clickable-R1-X4-Y1"",""clickable-R1-X4-Y2"",""clickable-R1-X4-Y3"",""clickable-R1-X6-Y5"",""clickable-R1-X5-Y5"",""clickable-R0-X3-Y5"",""clickable-R0-X4-Y6"",""clickable-R0-X4-Y5"",""clickable-R0-X5-Y5"",""clickable-R0-X6-Y5"",""clickable-R0-X5-Y6"",""clickable-R0-X6-Y6"",""clickable-R0-X2-Y6"",""clickable-R0-X3-Y6"",""clickable-R0-X0-Y6"",""clickable-R0-X0-Y7"",""clickable-R0-X1-Y7"",""clickable-R0-X1-Y6"",""clickable-R0-X1-Y5"",""clickable-R0-X2-Y5"",""clickable-R0-X0-Y5"",""clickable-R0-X2-Y4"",""clickable-R0-X5-Y4"",""clickable-R0-X4-Y4"",""clickable-R0-X3-Y4"",""clickable-R0-X3-Y3"",""clickable-R0-X4-Y3"",""clickable-R0-X5-Y3"",""clickable-R0-X5-Y2"",""clickable-R0-X4-Y2"",""clickable-R0-X0-Y2"",""clickable-R0-X1-Y1"",""clickable-R0-X1-Y2"",""clickable-R0-X2-Y3"",""clickable-R0-X2-Y2"",""clickable-R0-X1-Y3"",""clickable-R0-X1-Y4"",""clickable-R0-X0-Y4"",""clickable-R0-X0-Y3"",""clickable-R0-X3-Y2"",""clickable-R0-X6-Y4""]","true","[5,0]","[4,1]","8","8","1","200000","5000","1000","2"
"","20888","darkroom","3","351780","0.0-1.0-2.0","38186","1539653876475","[""clickable-R0-X5-Y4"",""clickable-R0-X4-Y4"",""clickable-R0-X3-Y4"",""clickable-R0-X3-Y3"",""clickable-R0-X4-Y3"",""clickable-R0-X4-Y2"",""clickable-R0-X3-Y2"",""clickable-R0-X2-Y2"",""clickable-R0-X2-Y3"",""clickable-R0-X1-Y3"",""clickable-R0-X1-Y2"",""clickable-R0-X1-Y1"",""clickable-R0-X0-Y1"",""clickable-R0-X0-Y0"",""clickable-R0-X1-Y0"",""clickable-R0-X2-Y0"",""clickable-R0-X3-Y0"",""clickable-R0-X4-Y0"",""clickable-R0-X5-Y0"",""clickable-R0-X6-Y0"",""clickable-R0-X7-Y0"",""clickable-R0-X6-Y3"",""clickable-R0-X6-Y2"",""clickable-R0-X6-Y1"",""clickable-R0-X5-Y2"",""clickable-R0-X5-Y3"",""clickable-R0-X5-Y1"",""clickable-R0-X4-Y1"",""clickable-R0-X4-Y1""]","false","[4,1]","[5,4]","8","8","1","200000","5000","1000","2"
"[{""page_index"":0,""viewing_time"":3822},{""page_index"":1,""viewing_time"":2635},{""page_index"":2,""viewing_time"":20765},{""page_index"":3,""viewing_time"":20118},{""page_index"":4,""viewing_time"":9705},{""page_index"":5,""viewing_time"":6896}]","63941","instructions","4","415722","0.0-2.0","38186","1539653876475","","","","","","","","","","",""
"","27324","darkroom","5","443048","0.0-3.0-0.0","38186","1539653876475","[""clickable-R0-X4-Y5"",""clickable-R0-X3-Y5"",""clickable-R0-X3-Y4"",""clickable-R0-X4-Y4"",""clickable-R0-X5-Y4"",""clickable-R0-X6-Y4"",""clickable-R0-X6-Y5"",""clickable-R0-X5-Y5"",""clickable-R0-X5-Y6"",""clickable-R0-X4-Y6"",""clickable-R0-X3-Y6"",""clickable-R0-X2-Y6"",""clickable-R0-X1-Y6"",""clickable-R0-X0-Y6"",""clickable-R0-X0-Y5"",""clickable-R0-X1-Y5"",""clickable-R0-X2-Y5"",""clickable-R0-X2-Y4"",""clickable-R0-X1-Y4"",""clickable-R0-X0-Y4"",""clickable-R0-X0-Y3"",""clickable-R0-X1-Y3"",""clickable-R0-X2-Y3"",""clickable-R0-X3-Y3"",""clickable-R0-X4-Y3"",""clickable-R0-X5-Y3"",""clickable-R0-X6-Y3"",""clickable-R0-X7-Y3"",""clickable-R0-X7-Y2"",""clickable-R0-X6-Y2"",""clickable-R0-X5-Y2"",""clickable-R0-X4-Y2"",""clickable-R0-X3-Y2"",""clickable-R0-X2-Y2"",""clickable-R0-X1-Y2"",""clickable-R0-X0-Y2"",""clickable-R0-X0-Y1"",""clickable-R0-X1-Y1"",""clickable-R0-X1-Y1""]","true","[1,1]","[0,0]","8","8","1","200000","5000","1000","2"
"","19751","darkroom","6","462801","0.0-3.0-1.0","38186","1539653876475","[""clickable-R0-X6-Y0"",""clickable-R0-X5-Y0"",""clickable-R0-X4-Y0"",""clickable-R0-X3-Y0"",""clickable-R0-X2-Y0"",""clickable-R0-X1-Y0"",""clickable-R0-X0-Y0"",""clickable-R0-X0-Y1"",""clickable-R0-X1-Y1"",""clickable-R0-X2-Y1"",""clickable-R0-X3-Y1"",""clickable-R0-X4-Y1"",""clickable-R0-X5-Y1"",""clickable-R0-X6-Y1"",""clickable-R0-X7-Y1"",""clickable-R0-X7-Y0"",""clickable-R0-X7-Y2"",""clickable-R0-X6-Y2"",""clickable-R0-X5-Y2"",""clickable-R0-X3-Y2"",""clickable-R0-X4-Y2"",""clickable-R0-X2-Y2"",""clickable-R0-X1-Y2"",""clickable-R0-X0-Y2"",""clickable-R0-X0-Y3"",""clickable-R0-X1-Y3"",""clickable-R0-X2-Y3"",""clickable-R0-X2-Y3""]","true","[2,3]","[3,3]","8","8","1","200000","5000","1000","2"
"","23550","darkroom","7","486352","0.0-3.0-2.0","38186","1539653876475","[""clickable-R0-X6-Y2"",""clickable-R0-X7-Y2"",""clickable-R0-X5-Y2"",""clickable-R0-X4-Y2"",""clickable-R0-X3-Y2"",""clickable-R0-X2-Y2"",""clickable-R0-X1-Y2"",""clickable-R0-X0-Y2"",""clickable-R0-X0-Y3"",""clickable-R0-X1-Y3"",""clickable-R0-X1-Y1"",""clickable-R0-X0-Y1"",""clickable-R0-X0-Y0"",""clickable-R0-X1-Y0"",""clickable-R0-X2-Y0"",""clickable-R0-X2-Y1"",""clickable-R0-X1-Y4"",""clickable-R0-X0-Y4"",""clickable-R0-X0-Y5"",""clickable-R0-X1-Y5"",""clickable-R0-X1-Y6"",""clickable-R0-X0-Y6"",""clickable-R0-X0-Y7"",""clickable-R0-X1-Y7"",""clickable-R0-X2-Y7"",""clickable-R0-X2-Y6"",""clickable-R0-X2-Y5"",""clickable-R0-X2-Y4"",""clickable-R0-X2-Y3"",""clickable-R0-X3-Y4"",""clickable-R0-X3-Y5"",""clickable-R0-X3-Y6"",""clickable-R0-X3-Y7"",""clickable-R0-X4-Y5"",""clickable-R0-X4-Y4"",""clickable-R0-X4-Y3"",""clickable-R0-X3-Y3"",""clickable-R0-X5-Y4"",""clickable-R0-X5-Y5"",""clickable-R0-X6-Y5""]","true","[5,6]","[4,5]","8","8","1","200000","5000","1000","2"
"","20943","darkroom","8","507296","0.0-3.0-3.0","38186","1539653876475","[""clickable-R0-X7-Y3"",""clickable-R0-X6-Y3"",""clickable-R0-X5-Y3"",""clickable-R0-X4-Y3"",""clickable-R0-X3-Y3"",""clickable-R0-X2-Y3"",""clickable-R0-X1-Y3"",""clickable-R0-X0-Y3"",""clickable-R0-X2-Y2"",""clickable-R0-X3-Y2"",""clickable-R0-X5-Y2"",""clickable-R0-X4-Y2"",""clickable-R0-X6-Y2"",""clickable-R0-X7-Y2"",""clickable-R0-X7-Y4"",""clickable-R0-X6-Y4"",""clickable-R0-X6-Y4""]","false","[6,4]","[2,1]","8","8","1","200000","5000","1000","2"
"","18756","darkroom","9","526053","0.0-3.0-4.0","38186","1539653876475","[""clickable-R0-X6-Y5"",""clickable-R0-X7-Y5"",""clickable-R0-X5-Y5"",""clickable-R0-X4-Y5"",""clickable-R0-X3-Y5"",""clickable-R0-X2-Y5"",""clickable-R0-X0-Y5"",""clickable-R0-X1-Y5"",""clickable-R0-X1-Y4"",""clickable-R0-X0-Y4"",""clickable-R0-X0-Y3"",""clickable-R0-X1-Y3"",""clickable-R0-X2-Y3"",""clickable-R0-X2-Y2"",""clickable-R0-X1-Y2"",""clickable-R0-X0-Y2"",""clickable-R0-X0-Y1"",""clickable-R0-X1-Y1"",""clickable-R0-X2-Y1"",""clickable-R0-X2-Y0"",""clickable-R0-X1-Y0"",""clickable-R0-X0-Y0"",""clickable-R0-X2-Y4"",""clickable-R0-X3-Y4"",""clickable-R0-X3-Y3"",""clickable-R0-X3-Y2"",""clickable-R0-X4-Y2"",""clickable-R0-X1-Y6"",""clickable-R0-X0-Y6"",""clickable-R0-X0-Y7"",""clickable-R0-X1-Y7"",""clickable-R0-X2-Y7"",""clickable-R0-X2-Y7""]","false","[2,7]","[2,5]","8","8","1","200000","5000","1000","2"
