"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","sonaID","ExpEndTime","clicks","match","sTarg","mTarg","xGrid","yGrid","maxTrans","maxPrize","primaryDec","surrogateDec","mapDir"
"[{""page_index"":0,""viewing_time"":7668},{""page_index"":1,""viewing_time"":23888},{""page_index"":2,""viewing_time"":3128}]","34686","instructions","0","34688","0.0-0.0","36509","1539617603690","","","","","","","","","","",""
"","50481","darkroom","1","85173","0.0-1.0-0.0","36509","1539617603690","[""clickable-R1-X1-Y2"",""clickable-R1-X3-Y3"",""clickable-R1-X2-Y3"",""clickable-R1-X2-Y2"",""clickable-R1-X1-Y3"",""clickable-R0-X4-Y2"",""clickable-R0-X2-Y2"",""clickable-R0-X3-Y2"",""clickable-R0-X3-Y3"",""clickable-R0-X2-Y3"",""clickable-R0-X1-Y3"",""clickable-R0-X1-Y2"",""clickable-R0-X1-Y1"",""clickable-R0-X2-Y1"",""clickable-R0-X4-Y4"",""clickable-R0-X4-Y3"",""clickable-R0-X3-Y4"",""clickable-R0-X2-Y4"",""clickable-R0-X1-Y4"",""clickable-R0-X0-Y4"",""clickable-R0-X0-Y3"",""clickable-R0-X1-Y5"",""clickable-R0-X2-Y5"",""clickable-R0-X3-Y5"",""clickable-R0-X3-Y6"",""clickable-R0-X2-Y6"",""clickable-R0-X1-Y6"",""clickable-R0-X1-Y7"",""clickable-R0-X2-Y7"",""clickable-R0-X3-Y7"",""clickable-R0-X4-Y7"",""clickable-R0-X4-Y6"",""clickable-R0-X4-Y5"",""clickable-R0-X5-Y5"",""clickable-R0-X5-Y6"",""clickable-R0-X5-Y7"",""clickable-R0-X6-Y6"",""clickable-R0-X6-Y7"",""clickable-R0-X7-Y7"",""clickable-R0-X7-Y6"",""clickable-R0-X7-Y5"",""clickable-R0-X6-Y5"",""clickable-R0-X6-Y4"",""clickable-R0-X5-Y4""]","true","[7,0]","[6,1]","8","8","1","200000","5000","1000","2"
"","75968","darkroom","2","161143","0.0-1.0-1.0","36509","1539617603690","[""clickable-R1-X6-Y1"",""clickable-R1-X5-Y1"",""clickable-R1-X5-Y2"",""clickable-R1-X6-Y2"",""clickable-R1-X6-Y3"",""clickable-R1-X5-Y3"",""clickable-R1-X4-Y3"",""clickable-R1-X4-Y2"",""clickable-R1-X4-Y1"",""clickable-R1-X2-Y0"",""clickable-R1-X3-Y1"",""clickable-R1-X2-Y1"",""clickable-R1-X3-Y2"",""clickable-R1-X3-Y0"",""clickable-R1-X4-Y0"",""clickable-R1-X5-Y0"",""clickable-R1-X6-Y4"",""clickable-R1-X5-Y4"",""clickable-R1-X4-Y4"",""clickable-R1-X3-Y4"",""clickable-R1-X3-Y3"",""clickable-R1-X4-Y5"",""clickable-R1-X5-Y5"",""clickable-R1-X6-Y5"",""clickable-R1-X6-Y6"",""clickable-R1-X5-Y6"",""clickable-R1-X4-Y6"",""clickable-R1-X3-Y6"",""clickable-R1-X3-Y5"",""clickable-R1-X2-Y5"",""clickable-R1-X2-Y6"",""clickable-R1-X2-Y7"",""clickable-R1-X3-Y7"",""clickable-R1-X4-Y7"",""clickable-R1-X5-Y7"",""clickable-R1-X6-Y7"",""clickable-R1-X7-Y7"",""clickable-R1-X7-Y6"",""clickable-R1-X7-Y5"",""clickable-R1-X7-Y4"",""clickable-R1-X7-Y2"",""clickable-R1-X7-Y3"",""clickable-R1-X7-Y1"",""clickable-R1-X7-Y0"",""clickable-R1-X6-Y0"",""clickable-R1-X1-Y0"",""clickable-R1-X0-Y0"",""clickable-R1-X0-Y1"",""clickable-R1-X2-Y3"",""clickable-R1-X1-Y2"",""clickable-R1-X0-Y2"",""clickable-R1-X0-Y3"",""clickable-R1-X1-Y3"",""clickable-R1-X2-Y2"",""clickable-R1-X1-Y1"",""clickable-R1-X1-Y5"",""clickable-R1-X1-Y4"",""clickable-R1-X2-Y4"",""clickable-R1-X0-Y4"",""clickable-R1-X0-Y6"",""clickable-R1-X0-Y5"",""clickable-R1-X1-Y6"",""clickable-R1-X1-Y7"",""clickable-R1-X0-Y7"",""clickable-R0-X7-Y7"",""clickable-R0-X7-Y6"",""clickable-R0-X2-Y4"",""clickable-R0-X4-Y4"",""clickable-R0-X4-Y2"",""clickable-R0-X3-Y2"",""clickable-R0-X3-Y3"",""clickable-R0-X4-Y3"",""clickable-R0-X5-Y3"",""clickable-R0-X5-Y2"",""clickable-R0-X5-Y1"",""clickable-R0-X4-Y1"",""clickable-R0-X4-Y0"",""clickable-R0-X5-Y0"",""clickable-R0-X6-Y0"",""clickable-R0-X6-Y1"",""clickable-R0-X6-Y2"",""clickable-R0-X6-Y3"",""clickable-R0-X6-Y4"",""clickable-R0-X5-Y4"",""clickable-R0-X7-Y3"",""clickable-R0-X7-Y2"",""clickable-R0-X7-Y1"",""clickable-R0-X7-Y0"",""clickable-R0-X2-Y0"",""clickable-R0-X3-Y0"",""clickable-R0-X3-Y1"",""clickable-R0-X2-Y1""]","true","[0,5]","[0,4]","8","8","1","200000","5000","1000","2"
"","70855","darkroom","3","232002","0.0-1.0-2.0","36509","1539617603690","[""clickable-R1-X3-Y4"",""clickable-R1-X2-Y1"",""clickable-R1-X0-Y1"",""clickable-R1-X1-Y3"",""clickable-R1-X2-Y5"",""clickable-R1-X1-Y5"",""clickable-R1-X3-Y7"",""clickable-R1-X5-Y5"",""clickable-R1-X5-Y3"",""clickable-R1-X4-Y3"",""clickable-R1-X3-Y3"",""clickable-R1-X3-Y2"",""clickable-R1-X3-Y1"",""clickable-R1-X1-Y1"",""clickable-R1-X1-Y2"",""clickable-R1-X2-Y2"",""clickable-R1-X2-Y3"",""clickable-R1-X2-Y4"",""clickable-R1-X1-Y4"",""clickable-R1-X0-Y4"",""clickable-R1-X0-Y3"",""clickable-R1-X0-Y2"",""clickable-R1-X0-Y5"",""clickable-R1-X0-Y6"",""clickable-R1-X2-Y7"",""clickable-R1-X2-Y6"",""clickable-R1-X1-Y6"",""clickable-R1-X3-Y5"",""clickable-R1-X3-Y6"",""clickable-R1-X4-Y6"",""clickable-R1-X4-Y5"",""clickable-R1-X4-Y4"",""clickable-R1-X5-Y4"",""clickable-R1-X1-Y7"",""clickable-R1-X0-Y7"",""clickable-R1-X6-Y0"",""clickable-R1-X6-Y1"",""clickable-R1-X6-Y2"",""clickable-R1-X6-Y3"",""clickable-R1-X6-Y4"",""clickable-R1-X6-Y5"",""clickable-R1-X6-Y6"",""clickable-R1-X5-Y6"",""clickable-R1-X5-Y7"",""clickable-R1-X4-Y7"",""clickable-R1-X6-Y7"",""clickable-R1-X7-Y7"",""clickable-R1-X7-Y6"",""clickable-R1-X7-Y5"",""clickable-R1-X7-Y3"",""clickable-R1-X7-Y4"",""clickable-R1-X7-Y2"",""clickable-R1-X7-Y1"",""clickable-R1-X7-Y0"",""clickable-R1-X5-Y1"",""clickable-R1-X4-Y1"",""clickable-R1-X4-Y0"",""clickable-R1-X5-Y0"",""clickable-R1-X5-Y2"",""clickable-R1-X4-Y2"",""clickable-R1-X3-Y0"",""clickable-R1-X2-Y0"",""clickable-R1-X1-Y0"",""clickable-R1-X0-Y0"",""clickable-R0-X7-Y0"",""clickable-R0-X6-Y0"",""clickable-R0-X5-Y0"",""clickable-R0-X4-Y0"",""clickable-R0-X3-Y0"",""clickable-R0-X2-Y1"",""clickable-R0-X3-Y1"",""clickable-R0-X4-Y1"",""clickable-R0-X6-Y1"",""clickable-R0-X7-Y1"",""clickable-R0-X7-Y2"",""clickable-R0-X6-Y2"",""clickable-R0-X5-Y2"",""clickable-R0-X5-Y1"",""clickable-R0-X6-Y3"",""clickable-R0-X7-Y3"",""clickable-R0-X7-Y5"",""clickable-R0-X7-Y4"",""clickable-R0-X6-Y4"",""clickable-R0-X5-Y4"",""clickable-R0-X5-Y4""]","false","[5,4]","[1,0]","8","8","1","200000","5000","1000","2"
"[{""page_index"":0,""viewing_time"":4140},{""page_index"":1,""viewing_time"":41983},{""page_index"":2,""viewing_time"":11951},{""page_index"":3,""viewing_time"":27761},{""page_index"":4,""viewing_time"":12015},{""page_index"":5,""viewing_time"":7198}]","105049","instructions","4","337052","0.0-2.0","36509","1539617603690","","","","","","","","","","",""
"","20872","darkroom","5","357927","0.0-3.0-0.0","36509","1539617603690","[""clickable-R1-X5-Y1"",""clickable-R1-X5-Y2"",""clickable-R1-X5-Y3"",""clickable-R1-X5-Y4"",""clickable-R1-X4-Y4"",""clickable-R1-X4-Y3"",""clickable-R1-X4-Y1"",""clickable-R1-X4-Y2"",""clickable-R0-X4-Y1"",""clickable-R0-X5-Y1"",""clickable-R0-X5-Y1""]","true","[5,1]","[4,1]","8","8","1","200000","5000","1000","2"
"","30458","darkroom","6","388387","0.0-3.0-1.0","36509","1539617603690","[""clickable-R1-X3-Y5"",""clickable-R1-X4-Y5"",""clickable-R1-X4-Y6"",""clickable-R1-X4-Y7"",""clickable-R1-X3-Y7"",""clickable-R1-X3-Y6"",""clickable-R1-X2-Y6"",""clickable-R1-X2-Y7"",""clickable-R1-X1-Y7"",""clickable-R1-X1-Y6"",""clickable-R1-X1-Y5"",""clickable-R1-X2-Y5"",""clickable-R1-X2-Y4"",""clickable-R1-X3-Y4"",""clickable-R1-X4-Y4"",""clickable-R1-X4-Y3"",""clickable-R1-X3-Y3"",""clickable-R1-X1-Y3"",""clickable-R1-X2-Y3"",""clickable-R1-X1-Y4"",""clickable-R1-X0-Y3"",""clickable-R1-X0-Y4"",""clickable-R1-X0-Y5"",""clickable-R1-X0-Y6"",""clickable-R1-X0-Y7"",""clickable-R1-X5-Y5"",""clickable-R1-X5-Y6"",""clickable-R1-X5-Y4"",""clickable-R1-X6-Y3"",""clickable-R1-X5-Y3"",""clickable-R1-X2-Y2"",""clickable-R1-X3-Y2"",""clickable-R0-X3-Y2"",""clickable-R0-X3-Y2""]","true","[3,2]","[3,2]","8","8","1","200000","5000","1000","2"
"","59997","darkroom","7","448386","0.0-3.0-2.0","36509","1539617603690","[""clickable-R1-X3-Y2"",""clickable-R1-X4-Y4"",""clickable-R1-X3-Y4"",""clickable-R1-X1-Y4"",""clickable-R1-X2-Y4"",""clickable-R1-X2-Y3"",""clickable-R1-X3-Y3"",""clickable-R1-X1-Y3"",""clickable-R1-X0-Y3"",""clickable-R1-X0-Y4"",""clickable-R1-X0-Y5"",""clickable-R1-X0-Y6"",""clickable-R1-X0-Y7"",""clickable-R1-X1-Y7"",""clickable-R1-X2-Y7"",""clickable-R1-X4-Y7"",""clickable-R1-X3-Y7"",""clickable-R1-X3-Y6"",""clickable-R1-X3-Y5"",""clickable-R1-X2-Y5"",""clickable-R1-X1-Y5"",""clickable-R1-X1-Y6"",""clickable-R1-X2-Y6"",""clickable-R1-X4-Y5"",""clickable-R1-X4-Y6"",""clickable-R1-X5-Y6"",""clickable-R1-X5-Y5"",""clickable-R1-X1-Y2"",""clickable-R1-X2-Y2"",""clickable-R1-X1-Y1"",""clickable-R1-X0-Y1"",""clickable-R1-X0-Y2"",""clickable-R1-X7-Y2"",""clickable-R1-X6-Y2"",""clickable-R1-X6-Y3"",""clickable-R1-X7-Y3"",""clickable-R1-X7-Y4"",""clickable-R1-X6-Y4"",""clickable-R1-X5-Y3"",""clickable-R1-X5-Y2"",""clickable-R1-X6-Y1"",""clickable-R1-X7-Y1"",""clickable-R1-X7-Y0"",""clickable-R1-X6-Y0"",""clickable-R1-X5-Y0"",""clickable-R1-X5-Y1"",""clickable-R1-X4-Y1"",""clickable-R1-X4-Y2"",""clickable-R1-X3-Y1"",""clickable-R1-X3-Y0"",""clickable-R1-X4-Y0"",""clickable-R1-X2-Y0"",""clickable-R1-X2-Y1"",""clickable-R1-X1-Y0"",""clickable-R1-X0-Y0"",""clickable-R1-X7-Y7"",""clickable-R1-X6-Y7"",""clickable-R1-X6-Y6"",""clickable-R1-X7-Y6"",""clickable-R1-X7-Y5"",""clickable-R1-X6-Y5"",""clickable-R1-X5-Y7"",""clickable-R1-X5-Y4"",""clickable-R1-X4-Y3"",""clickable-R0-X3-Y3"",""clickable-R0-X4-Y3"",""clickable-R0-X4-Y4"",""clickable-R0-X3-Y4"",""clickable-R0-X2-Y4"",""clickable-R0-X2-Y3"",""clickable-R0-X1-Y3"",""clickable-R0-X1-Y4"",""clickable-R0-X1-Y5"",""clickable-R0-X2-Y5"",""clickable-R0-X3-Y5"",""clickable-R0-X3-Y6"",""clickable-R0-X3-Y2"",""clickable-R0-X4-Y2"",""clickable-R0-X5-Y2"",""clickable-R0-X5-Y3"",""clickable-R0-X5-Y3""]","true","[5,3]","[4,3]","8","8","1","200000","5000","1000","2"
"","26641","darkroom","8","475028","0.0-3.0-3.0","36509","1539617603690","[""clickable-R1-X3-Y1"",""clickable-R1-X4-Y1"",""clickable-R1-X4-Y3"",""clickable-R1-X4-Y2"",""clickable-R1-X3-Y2"",""clickable-R1-X2-Y2"",""clickable-R1-X2-Y3"",""clickable-R1-X3-Y3"",""clickable-R1-X2-Y1"",""clickable-R1-X1-Y1"",""clickable-R1-X1-Y2"",""clickable-R1-X1-Y3"",""clickable-R1-X0-Y3"",""clickable-R1-X0-Y2"",""clickable-R1-X0-Y1"",""clickable-R1-X5-Y1"",""clickable-R1-X5-Y2"",""clickable-R1-X5-Y3"",""clickable-R1-X5-Y4"",""clickable-R1-X6-Y4"",""clickable-R1-X6-Y3"",""clickable-R1-X6-Y2"",""clickable-R1-X6-Y1"",""clickable-R1-X7-Y1"",""clickable-R1-X7-Y0"",""clickable-R1-X6-Y0"",""clickable-R1-X7-Y3"",""clickable-R1-X7-Y4"",""clickable-R0-X7-Y4"",""clickable-R0-X6-Y4"",""clickable-R0-X6-Y5"",""clickable-R0-X7-Y5"",""clickable-R0-X7-Y5""]","true","[7,5]","[7,4]","8","8","1","200000","5000","1000","2"
"","34511","darkroom","9","509542","0.0-3.0-4.0","36509","1539617603690","[""clickable-R1-X3-Y3"",""clickable-R1-X3-Y5"",""clickable-R1-X6-Y4"",""clickable-R1-X5-Y4"",""clickable-R1-X4-Y4"",""clickable-R1-X4-Y3"",""clickable-R1-X5-Y3"",""clickable-R1-X7-Y3"",""clickable-R1-X6-Y3"",""clickable-R1-X7-Y4"",""clickable-R1-X7-Y6"",""clickable-R1-X7-Y5"",""clickable-R1-X6-Y5"",""clickable-R1-X6-Y6"",""clickable-R1-X5-Y6"",""clickable-R1-X5-Y5"",""clickable-R1-X4-Y5"",""clickable-R1-X4-Y6"",""clickable-R1-X3-Y6"",""clickable-R1-X3-Y7"",""clickable-R1-X4-Y7"",""clickable-R1-X5-Y7"",""clickable-R1-X6-Y7"",""clickable-R1-X7-Y7"",""clickable-R1-X7-Y2"",""clickable-R1-X6-Y2"",""clickable-R1-X5-Y2"",""clickable-R1-X5-Y1"",""clickable-R1-X6-Y1"",""clickable-R1-X7-Y1"",""clickable-R1-X7-Y0"",""clickable-R1-X6-Y0"",""clickable-R1-X5-Y0"",""clickable-R1-X4-Y0"",""clickable-R1-X3-Y0"",""clickable-R1-X3-Y1"",""clickable-R1-X4-Y1"",""clickable-R0-X4-Y1"",""clickable-R0-X3-Y1"",""clickable-R0-X3-Y2"",""clickable-R0-X4-Y2"",""clickable-R0-X5-Y2"",""clickable-R0-X5-Y1"",""clickable-R0-X5-Y0"",""clickable-R0-X4-Y0"",""clickable-R0-X3-Y0"",""clickable-R0-X2-Y2"",""clickable-R0-X2-Y3"",""clickable-R0-X3-Y3"",""clickable-R0-X4-Y3"",""clickable-R0-X4-Y3""]","false","[4,3]","[4,1]","8","8","1","200000","5000","1000","2"
