"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","sonaID","ExpEndTime","clicks","match","sTarg","mTarg","xGrid","yGrid","maxTrans","maxPrize","primaryDec","surrogateDec","mapDir"
"[{""page_index"":0,""viewing_time"":10183},{""page_index"":1,""viewing_time"":10349},{""page_index"":2,""viewing_time"":11421}]","31953","instructions","0","31954","0.0-0.0","36854","1541371000140","","","","","","","","","","",""
"","96851","darkroom","1","128807","0.0-1.0-0.0","36854","1541371000140","[""clickable-R0-X0-Y0"",""clickable-R0-X1-Y0"",""clickable-R0-X2-Y0"",""clickable-R0-X3-Y0"",""clickable-R0-X4-Y0"",""clickable-R0-X5-Y0"",""clickable-R0-X6-Y0"",""clickable-R0-X7-Y0"",""clickable-R0-X0-Y1"",""clickable-R0-X1-Y1"",""clickable-R0-X2-Y1"",""clickable-R0-X3-Y1"",""clickable-R0-X4-Y1"",""clickable-R0-X5-Y1"",""clickable-R0-X6-Y1"",""clickable-R0-X7-Y1"",""clickable-R1-X0-Y1"",""clickable-R1-X1-Y1"",""clickable-R1-X2-Y1"",""clickable-R1-X3-Y1"",""clickable-R1-X3-Y0"",""clickable-R1-X0-Y0"",""clickable-R1-X1-Y0"",""clickable-R1-X2-Y0"",""clickable-R1-X4-Y0"",""clickable-R1-X5-Y0"",""clickable-R1-X6-Y0"",""clickable-R1-X7-Y0"",""clickable-R1-X7-Y1"",""clickable-R1-X6-Y1"",""clickable-R1-X5-Y1"",""clickable-R1-X4-Y1"",""clickable-R1-X3-Y2"",""clickable-R1-X4-Y2"",""clickable-R1-X5-Y2"",""clickable-R1-X6-Y2"",""clickable-R1-X7-Y2"",""clickable-R1-X7-Y3"",""clickable-R1-X7-Y4"",""clickable-R1-X7-Y5"",""clickable-R1-X7-Y6"",""clickable-R1-X7-Y7"",""clickable-R1-X6-Y7"",""clickable-R1-X6-Y6"",""clickable-R1-X6-Y5"",""clickable-R1-X6-Y4"",""clickable-R1-X6-Y3"",""clickable-R1-X5-Y3"",""clickable-R1-X4-Y3"",""clickable-R1-X3-Y3"",""clickable-R1-X2-Y3"",""clickable-R1-X2-Y2"",""clickable-R1-X1-Y2"",""clickable-R1-X0-Y2"",""clickable-R1-X0-Y3"",""clickable-R1-X1-Y3"",""clickable-R1-X0-Y4"",""clickable-R1-X1-Y4"",""clickable-R1-X2-Y4"",""clickable-R1-X3-Y4"",""clickable-R1-X4-Y4"",""clickable-R1-X5-Y4"",""clickable-R1-X4-Y6"",""clickable-R1-X3-Y6"",""clickable-R1-X2-Y6"",""clickable-R1-X1-Y6"",""clickable-R1-X0-Y6"",""clickable-R1-X0-Y5"",""clickable-R1-X1-Y5"",""clickable-R1-X2-Y5"",""clickable-R1-X3-Y5"",""clickable-R1-X4-Y5"",""clickable-R1-X5-Y5"",""clickable-R1-X5-Y6"",""clickable-R1-X5-Y7"",""clickable-R1-X4-Y7"",""clickable-R1-X3-Y7"",""clickable-R1-X2-Y7"",""clickable-R1-X0-Y7"",""clickable-R1-X1-Y7"",""clickable-R0-X7-Y7"",""clickable-R0-X7-Y6"",""clickable-R0-X7-Y5"",""clickable-R0-X7-Y3"",""clickable-R0-X7-Y2"",""clickable-R0-X7-Y4"",""clickable-R0-X6-Y2"",""clickable-R0-X6-Y3"",""clickable-R0-X6-Y4"",""clickable-R0-X6-Y5"",""clickable-R0-X6-Y6"",""clickable-R0-X6-Y7""]","true","[3,6]","[4,5]","8","8","1","200000","5000","1000","2"
"","62474","darkroom","2","191283","0.0-1.0-1.0","36854","1541371000140","[""clickable-R0-X0-Y0"",""clickable-R0-X2-Y1"",""clickable-R0-X2-Y3"",""clickable-R0-X1-Y3"",""clickable-R0-X1-Y4"",""clickable-R0-X3-Y4"",""clickable-R0-X3-Y6"",""clickable-R0-X4-Y6"",""clickable-R0-X4-Y3"",""clickable-R0-X6-Y3"",""clickable-R0-X5-Y1"",""clickable-R0-X2-Y2"",""clickable-R0-X4-Y0"",""clickable-R0-X4-Y1"",""clickable-R0-X1-Y1"",""clickable-R0-X0-Y3"",""clickable-R0-X0-Y5"",""clickable-R0-X0-Y6"",""clickable-R0-X1-Y6"",""clickable-R0-X2-Y4"",""clickable-R0-X2-Y5"",""clickable-R0-X3-Y5"",""clickable-R0-X5-Y5"",""clickable-R0-X5-Y6"",""clickable-R0-X6-Y4"",""clickable-R0-X6-Y5"",""clickable-R0-X7-Y5"",""clickable-R0-X6-Y7"",""clickable-R0-X4-Y7"",""clickable-R0-X2-Y7"",""clickable-R0-X1-Y7"",""clickable-R0-X0-Y7"",""clickable-R0-X1-Y5"",""clickable-R0-X2-Y6"",""clickable-R0-X3-Y7"",""clickable-R0-X5-Y7"",""clickable-R0-X7-Y7"",""clickable-R0-X7-Y6"",""clickable-R0-X6-Y6"",""clickable-R0-X7-Y4""]","true","[3,3]","[2,3]","8","8","1","200000","5000","1000","2"
"","62168","darkroom","3","253453","0.0-1.0-2.0","36854","1541371000140","[""clickable-R0-X0-Y3"",""clickable-R0-X0-Y2"",""clickable-R0-X0-Y1"",""clickable-R0-X0-Y0"",""clickable-R0-X3-Y1"",""clickable-R0-X3-Y2"",""clickable-R0-X3-Y3"",""clickable-R0-X6-Y3"",""clickable-R0-X3-Y4"",""clickable-R0-X3-Y6"",""clickable-R0-X6-Y6"",""clickable-R0-X5-Y6"",""clickable-R1-X3-Y4"",""clickable-R1-X5-Y1"",""clickable-R1-X6-Y1"",""clickable-R1-X7-Y3"",""clickable-R1-X6-Y6"",""clickable-R1-X7-Y4"",""clickable-R1-X5-Y2"",""clickable-R1-X6-Y2"",""clickable-R1-X4-Y5"",""clickable-R1-X5-Y5"",""clickable-R1-X7-Y5"",""clickable-R1-X3-Y7"",""clickable-R1-X1-Y6"",""clickable-R1-X1-Y3"",""clickable-R1-X1-Y1"",""clickable-R1-X4-Y0"",""clickable-R1-X3-Y2"",""clickable-R1-X4-Y2"",""clickable-R1-X4-Y4"",""clickable-R1-X4-Y3"",""clickable-R1-X5-Y3"",""clickable-R1-X6-Y3"",""clickable-R1-X6-Y4"",""clickable-R1-X5-Y4"",""clickable-R1-X6-Y5"",""clickable-R1-X7-Y6"",""clickable-R1-X7-Y7"",""clickable-R1-X6-Y7"",""clickable-R1-X5-Y6"",""clickable-R1-X5-Y7"",""clickable-R1-X4-Y7"",""clickable-R1-X4-Y6"",""clickable-R1-X3-Y6"",""clickable-R1-X3-Y5"",""clickable-R1-X3-Y3"",""clickable-R1-X3-Y1"",""clickable-R1-X4-Y1"",""clickable-R1-X3-Y0"",""clickable-R1-X5-Y0"",""clickable-R0-X6-Y5"",""clickable-R0-X5-Y4"",""clickable-R0-X5-Y2"",""clickable-R0-X4-Y4"",""clickable-R0-X4-Y2"",""clickable-R0-X4-Y0"",""clickable-R0-X6-Y0"",""clickable-R0-X6-Y2"",""clickable-R0-X7-Y2"",""clickable-R0-X7-Y3"",""clickable-R0-X7-Y5"",""clickable-R0-X7-Y7"",""clickable-R0-X4-Y7"",""clickable-R0-X5-Y7"",""clickable-R0-X1-Y7"",""clickable-R0-X1-Y6"",""clickable-R0-X1-Y4"",""clickable-R0-X1-Y2"",""clickable-R0-X4-Y1"",""clickable-R0-X4-Y1""]","false","[4,1]","[5,1]","8","8","1","200000","5000","1000","2"
"[{""page_index"":0,""viewing_time"":7648},{""page_index"":1,""viewing_time"":28651},{""page_index"":2,""viewing_time"":16477},{""page_index"":3,""viewing_time"":13940},{""page_index"":4,""viewing_time"":10583},{""page_index"":5,""viewing_time"":7297}]","84596","instructions","4","338049","0.0-2.0","36854","1541371000140","","","","","","","","","","",""
"","74992","darkroom","5","413043","0.0-3.0-0.0","36854","1541371000140","[""clickable-R1-X4-Y1"",""clickable-R1-X4-Y3"",""clickable-R1-X1-Y2"",""clickable-R1-X2-Y5"",""clickable-R1-X6-Y2"",""clickable-R1-X6-Y4"",""clickable-R1-X4-Y5"",""clickable-R1-X2-Y1"",""clickable-R1-X0-Y4"",""clickable-R1-X0-Y6"",""clickable-R1-X4-Y7"",""clickable-R1-X5-Y7"",""clickable-R1-X7-Y5"",""clickable-R1-X7-Y2"",""clickable-R1-X6-Y0"",""clickable-R1-X4-Y2"",""clickable-R1-X2-Y3"",""clickable-R1-X3-Y3"",""clickable-R1-X7-Y3"",""clickable-R1-X5-Y4"",""clickable-R1-X3-Y4"",""clickable-R1-X2-Y4"",""clickable-R1-X0-Y0"",""clickable-R1-X0-Y1"",""clickable-R1-X1-Y3"",""clickable-R1-X2-Y7"",""clickable-R1-X1-Y7"",""clickable-R1-X6-Y7"",""clickable-R1-X7-Y6"",""clickable-R1-X4-Y6"",""clickable-R1-X3-Y6"",""clickable-R1-X1-Y6"",""clickable-R1-X0-Y7"",""clickable-R1-X3-Y7"",""clickable-R1-X5-Y6"",""clickable-R1-X6-Y6"",""clickable-R1-X5-Y3"",""clickable-R1-X6-Y3"",""clickable-R1-X5-Y2"",""clickable-R1-X5-Y1"",""clickable-R1-X3-Y1"",""clickable-R1-X3-Y2"",""clickable-R1-X2-Y2"",""clickable-R1-X4-Y4"",""clickable-R1-X3-Y5"",""clickable-R1-X2-Y6"",""clickable-R1-X1-Y5"",""clickable-R1-X0-Y2"",""clickable-R1-X0-Y3"",""clickable-R1-X1-Y0"",""clickable-R1-X2-Y0"",""clickable-R1-X3-Y0"",""clickable-R0-X3-Y0"",""clickable-R0-X3-Y1"",""clickable-R0-X4-Y1"",""clickable-R0-X5-Y1"",""clickable-R0-X3-Y2"",""clickable-R0-X4-Y0"",""clickable-R0-X4-Y0""]","true","[4,0]","[3,0]","8","8","1","200000","5000","1000","2"
"","28326","darkroom","6","441370","0.0-3.0-1.0","36854","1541371000140","[""clickable-R1-X2-Y6"",""clickable-R1-X3-Y2"",""clickable-R1-X0-Y2"",""clickable-R1-X2-Y0"",""clickable-R1-X2-Y2"",""clickable-R1-X1-Y1"",""clickable-R1-X0-Y0"",""clickable-R1-X3-Y0"",""clickable-R1-X5-Y1"",""clickable-R1-X6-Y3"",""clickable-R1-X6-Y1"",""clickable-R1-X7-Y1"",""clickable-R1-X7-Y2"",""clickable-R1-X5-Y2"",""clickable-R1-X4-Y2"",""clickable-R1-X3-Y1"",""clickable-R1-X3-Y4"",""clickable-R1-X4-Y4"",""clickable-R1-X1-Y7"",""clickable-R1-X0-Y7"",""clickable-R1-X2-Y7"",""clickable-R1-X3-Y7"",""clickable-R1-X3-Y6"",""clickable-R1-X4-Y6"",""clickable-R1-X4-Y7"",""clickable-R1-X5-Y6"",""clickable-R1-X5-Y7"",""clickable-R1-X6-Y6"",""clickable-R1-X7-Y5"",""clickable-R0-X7-Y3"",""clickable-R0-X7-Y4"",""clickable-R0-X7-Y5"",""clickable-R0-X7-Y6"",""clickable-R0-X7-Y6""]","false","[7,6]","[7,5]","8","8","1","200000","5000","1000","2"
"","40108","darkroom","7","481479","0.0-3.0-2.0","36854","1541371000140","[""clickable-R1-X1-Y1"",""clickable-R1-X2-Y1"",""clickable-R1-X3-Y1"",""clickable-R1-X3-Y3"",""clickable-R1-X0-Y3"",""clickable-R1-X1-Y3"",""clickable-R1-X2-Y3"",""clickable-R1-X1-Y5"",""clickable-R1-X3-Y5"",""clickable-R1-X4-Y5"",""clickable-R1-X7-Y0"",""clickable-R1-X7-Y1"",""clickable-R1-X7-Y2"",""clickable-R1-X7-Y3"",""clickable-R1-X6-Y0"",""clickable-R1-X6-Y1"",""clickable-R1-X6-Y2"",""clickable-R1-X6-Y3"",""clickable-R0-X5-Y3"",""clickable-R0-X7-Y3"",""clickable-R0-X7-Y4"",""clickable-R0-X6-Y4"",""clickable-R0-X5-Y4"",""clickable-R0-X5-Y2"",""clickable-R0-X6-Y2"",""clickable-R0-X7-Y2"",""clickable-R0-X6-Y3"",""clickable-R0-X4-Y2"",""clickable-R0-X4-Y3"",""clickable-R0-X0-Y5"",""clickable-R0-X2-Y5"",""clickable-R0-X3-Y5"",""clickable-R0-X4-Y5"",""clickable-R0-X5-Y5"",""clickable-R0-X6-Y5"",""clickable-R0-X7-Y5"",""clickable-R0-X7-Y6"",""clickable-R0-X6-Y6"",""clickable-R0-X2-Y6"",""clickable-R0-X1-Y6"",""clickable-R0-X2-Y3"",""clickable-R0-X2-Y3""]","false","[2,3]","[6,3]","8","8","1","200000","5000","1000","2"
"","23489","darkroom","8","504970","0.0-3.0-3.0","36854","1541371000140","[""clickable-R1-X3-Y2"",""clickable-R1-X0-Y2"",""clickable-R1-X2-Y3"",""clickable-R1-X1-Y5"",""clickable-R1-X4-Y5"",""clickable-R1-X4-Y4"",""clickable-R1-X1-Y3"",""clickable-R1-X1-Y4"",""clickable-R1-X2-Y4"",""clickable-R0-X2-Y5"",""clickable-R0-X3-Y5"",""clickable-R0-X3-Y4"",""clickable-R0-X4-Y4"",""clickable-R0-X1-Y4"",""clickable-R0-X1-Y5"",""clickable-R0-X0-Y4"",""clickable-R0-X0-Y5"",""clickable-R0-X2-Y4"",""clickable-R0-X2-Y4""]","true","[2,4]","[2,4]","8","8","1","200000","5000","1000","2"
"","47228","darkroom","9","552199","0.0-3.0-4.0","36854","1541371000140","[""clickable-R1-X1-Y2"",""clickable-R1-X3-Y2"",""clickable-R1-X3-Y3"",""clickable-R1-X1-Y4"",""clickable-R1-X4-Y3"",""clickable-R1-X4-Y4"",""clickable-R1-X2-Y4"",""clickable-R1-X2-Y5"",""clickable-R1-X3-Y5"",""clickable-R1-X5-Y5"",""clickable-R1-X5-Y3"",""clickable-R1-X5-Y0"",""clickable-R1-X6-Y0"",""clickable-R1-X7-Y0"",""clickable-R1-X7-Y1"",""clickable-R1-X7-Y2"",""clickable-R1-X7-Y3"",""clickable-R1-X7-Y4"",""clickable-R1-X7-Y5"",""clickable-R1-X7-Y6"",""clickable-R1-X7-Y7"",""clickable-R1-X6-Y7"",""clickable-R1-X5-Y7"",""clickable-R1-X4-Y7"",""clickable-R1-X3-Y7"",""clickable-R1-X2-Y7"",""clickable-R1-X1-Y7"",""clickable-R1-X0-Y7"",""clickable-R1-X0-Y6"",""clickable-R1-X0-Y5"",""clickable-R1-X0-Y4"",""clickable-R1-X0-Y3"",""clickable-R1-X0-Y2"",""clickable-R1-X0-Y1"",""clickable-R1-X0-Y0"",""clickable-R1-X1-Y0"",""clickable-R1-X2-Y0"",""clickable-R1-X3-Y0"",""clickable-R1-X4-Y0"",""clickable-R1-X4-Y1"",""clickable-R1-X5-Y1"",""clickable-R1-X6-Y1"",""clickable-R1-X6-Y2"",""clickable-R1-X5-Y2"",""clickable-R1-X4-Y2"",""clickable-R1-X2-Y2"",""clickable-R1-X2-Y3"",""clickable-R1-X1-Y3"",""clickable-R1-X6-Y3"",""clickable-R1-X6-Y4"",""clickable-R1-X3-Y4"",""clickable-R1-X5-Y4"",""clickable-R0-X6-Y4"",""clickable-R0-X6-Y4""]","true","[6,4]","[5,4]","8","8","1","200000","5000","1000","2"
