"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","sonaID","ExpEndTime","clicks","match","sTarg","mTarg","xGrid","yGrid","maxTrans","maxPrize","primaryDec","surrogateDec","mapDir"
"[{""page_index"":0,""viewing_time"":6572},{""page_index"":1,""viewing_time"":37747},{""page_index"":2,""viewing_time"":8832}]","53151","instructions","0","53153","0.0-0.0","38894","1540912155876","","","","","","","","","","",""
"","107609","darkroom","1","160767","0.0-1.0-0.0","38894","1540912155876","[""clickable-R0-X5-Y0"",""clickable-R0-X5-Y1"",""clickable-R0-X4-Y0"",""clickable-R0-X3-Y0"",""clickable-R1-X3-Y1"",""clickable-R1-X4-Y1"",""clickable-R1-X5-Y0"",""clickable-R1-X3-Y0"",""clickable-R1-X4-Y0"",""clickable-R1-X5-Y1"",""clickable-R1-X3-Y2"",""clickable-R1-X4-Y2"",""clickable-R1-X5-Y2"",""clickable-R0-X4-Y7"",""clickable-R0-X1-Y5"",""clickable-R0-X1-Y3"",""clickable-R0-X7-Y2"",""clickable-R0-X6-Y4"",""clickable-R0-X3-Y3"",""clickable-R0-X1-Y1"",""clickable-R1-X3-Y4"",""clickable-R1-X5-Y7"",""clickable-R1-X7-Y5"",""clickable-R1-X1-Y5"",""clickable-R1-X1-Y7"",""clickable-R1-X0-Y0"",""clickable-R1-X0-Y1"",""clickable-R1-X0-Y2"",""clickable-R1-X0-Y3"",""clickable-R1-X0-Y4"",""clickable-R1-X0-Y5"",""clickable-R1-X1-Y2"",""clickable-R1-X1-Y3"",""clickable-R1-X1-Y4"",""clickable-R1-X1-Y6"",""clickable-R1-X0-Y6"",""clickable-R1-X0-Y7"",""clickable-R1-X2-Y6"",""clickable-R1-X2-Y7"",""clickable-R1-X2-Y4"",""clickable-R1-X2-Y5"",""clickable-R1-X2-Y3"",""clickable-R1-X2-Y2"",""clickable-R1-X1-Y1"",""clickable-R1-X2-Y1"",""clickable-R1-X1-Y0"",""clickable-R1-X2-Y0"",""clickable-R1-X3-Y3"",""clickable-R1-X5-Y3"",""clickable-R1-X4-Y3"",""clickable-R1-X4-Y4"",""clickable-R1-X4-Y5"",""clickable-R1-X3-Y5"",""clickable-R1-X3-Y6"",""clickable-R1-X4-Y6"",""clickable-R1-X4-Y7"",""clickable-R1-X3-Y7"",""clickable-R1-X5-Y6"",""clickable-R1-X5-Y5"",""clickable-R1-X5-Y4"",""clickable-R1-X6-Y4"",""clickable-R1-X6-Y5"",""clickable-R1-X6-Y6"",""clickable-R1-X6-Y7"",""clickable-R1-X7-Y7"",""clickable-R1-X7-Y6"",""clickable-R1-X7-Y4"",""clickable-R1-X7-Y3"",""clickable-R1-X6-Y3"",""clickable-R1-X6-Y2"",""clickable-R1-X7-Y2"",""clickable-R1-X7-Y1"",""clickable-R1-X6-Y1"",""clickable-R1-X6-Y0"",""clickable-R1-X7-Y0"",""clickable-R0-X6-Y2"",""clickable-R0-X5-Y2"",""clickable-R0-X4-Y1"",""clickable-R0-X3-Y1"",""clickable-R0-X3-Y2"",""clickable-R0-X4-Y2"",""clickable-R0-X6-Y0"",""clickable-R0-X6-Y1"",""clickable-R0-X7-Y1"",""clickable-R0-X7-Y0"",""clickable-R0-X7-Y3"",""clickable-R0-X6-Y3"",""clickable-R0-X0-Y0"",""clickable-R0-X1-Y0"",""clickable-R0-X2-Y0"",""clickable-R0-X2-Y1"",""clickable-R0-X0-Y1""]","true","[0,7]","[0,6]","8","8","1","200000","5000","1000","2"
"","35421","darkroom","2","196191","0.0-1.0-1.0","38894","1540912155876","[""clickable-R0-X0-Y7"",""clickable-R0-X0-Y6"",""clickable-R0-X0-Y5"",""clickable-R0-X0-Y4"",""clickable-R0-X0-Y2"",""clickable-R0-X0-Y3"",""clickable-R0-X0-Y1"",""clickable-R0-X0-Y0"",""clickable-R0-X1-Y0"",""clickable-R0-X2-Y0"",""clickable-R0-X3-Y0"",""clickable-R0-X4-Y0"",""clickable-R0-X5-Y0"",""clickable-R0-X6-Y0"",""clickable-R0-X7-Y0"",""clickable-R0-X7-Y1"",""clickable-R0-X7-Y2"",""clickable-R0-X7-Y3"",""clickable-R0-X7-Y4"",""clickable-R0-X7-Y5"",""clickable-R0-X7-Y6"",""clickable-R0-X7-Y7"",""clickable-R0-X6-Y7"",""clickable-R0-X5-Y7"",""clickable-R0-X4-Y7"",""clickable-R0-X3-Y7"",""clickable-R0-X2-Y7"",""clickable-R0-X1-Y7"",""clickable-R0-X1-Y6"",""clickable-R0-X1-Y5"",""clickable-R0-X1-Y4"",""clickable-R0-X1-Y3"",""clickable-R0-X1-Y2"",""clickable-R0-X1-Y1"",""clickable-R0-X2-Y1"",""clickable-R0-X3-Y1"",""clickable-R0-X4-Y1"",""clickable-R0-X5-Y1"",""clickable-R0-X6-Y1"",""clickable-R0-X6-Y2""]","true","[5,3]","[6,3]","8","8","1","200000","5000","1000","2"
"","33348","darkroom","3","229541","0.0-1.0-2.0","38894","1540912155876","[""clickable-R1-X0-Y7"",""clickable-R1-X1-Y7"",""clickable-R1-X2-Y7"",""clickable-R1-X3-Y7"",""clickable-R1-X4-Y7"",""clickable-R1-X5-Y7"",""clickable-R1-X6-Y7"",""clickable-R1-X7-Y7"",""clickable-R1-X7-Y6"",""clickable-R1-X7-Y5"",""clickable-R1-X7-Y3"",""clickable-R1-X7-Y4"",""clickable-R1-X7-Y2"",""clickable-R1-X7-Y1"",""clickable-R1-X7-Y0"",""clickable-R0-X0-Y0"",""clickable-R0-X0-Y1"",""clickable-R0-X0-Y2"",""clickable-R0-X0-Y3"",""clickable-R0-X0-Y4"",""clickable-R0-X0-Y5"",""clickable-R0-X0-Y6"",""clickable-R0-X0-Y7"",""clickable-R0-X1-Y7"",""clickable-R0-X2-Y7"",""clickable-R0-X3-Y7"",""clickable-R0-X4-Y7"",""clickable-R0-X5-Y7"",""clickable-R0-X6-Y7"",""clickable-R0-X7-Y7"",""clickable-R0-X1-Y0"",""clickable-R0-X3-Y0"",""clickable-R0-X2-Y0"",""clickable-R0-X4-Y0"",""clickable-R0-X5-Y0"",""clickable-R0-X6-Y0"",""clickable-R0-X7-Y0"",""clickable-R0-X7-Y0""]","false","[7,0]","[4,4]","8","8","1","200000","5000","1000","2"
"[{""page_index"":0,""viewing_time"":4578},{""page_index"":1,""viewing_time"":6018},{""page_index"":2,""viewing_time"":4464},{""page_index"":3,""viewing_time"":3074},{""page_index"":4,""viewing_time"":3525},{""page_index"":5,""viewing_time"":5924}]","27583","instructions","4","257124","0.0-2.0","38894","1540912155876","","","","","","","","","","",""
"","31877","darkroom","5","289003","0.0-3.0-0.0","38894","1540912155876","[""clickable-R0-X4-Y3"",""clickable-R0-X3-Y3"",""clickable-R0-X1-Y3"",""clickable-R1-X2-Y3"",""clickable-R1-X4-Y3"",""clickable-R1-X6-Y4"",""clickable-R1-X3-Y6"",""clickable-R1-X5-Y6"",""clickable-R1-X2-Y5"",""clickable-R1-X2-Y1"",""clickable-R1-X5-Y0"",""clickable-R0-X3-Y6"",""clickable-R0-X5-Y5"",""clickable-R0-X6-Y3"",""clickable-R0-X2-Y1"",""clickable-R1-X0-Y7"",""clickable-R1-X0-Y6"",""clickable-R1-X0-Y5"",""clickable-R1-X0-Y4"",""clickable-R1-X0-Y3"",""clickable-R1-X0-Y2"",""clickable-R1-X0-Y1"",""clickable-R1-X0-Y0"",""clickable-R1-X1-Y0"",""clickable-R1-X1-Y1"",""clickable-R1-X1-Y2"",""clickable-R1-X1-Y3"",""clickable-R1-X1-Y4"",""clickable-R1-X1-Y6"",""clickable-R1-X1-Y5"",""clickable-R1-X1-Y7"",""clickable-R1-X2-Y7"",""clickable-R1-X2-Y6"",""clickable-R1-X2-Y4"",""clickable-R1-X2-Y2"",""clickable-R1-X2-Y0"",""clickable-R0-X2-Y0"",""clickable-R0-X3-Y0"",""clickable-R0-X1-Y0"",""clickable-R0-X3-Y1"",""clickable-R0-X3-Y1""]","true","[3,1]","[2,0]","8","8","1","200000","5000","1000","2"
"","10679","darkroom","6","299684","0.0-3.0-1.0","38894","1540912155876","[""clickable-R1-X0-Y0"",""clickable-R1-X0-Y1"",""clickable-R0-X0-Y0"",""clickable-R0-X1-Y0"",""clickable-R0-X1-Y1"",""clickable-R0-X0-Y1"",""clickable-R0-X0-Y1""]","true","[0,1]","[0,0]","8","8","1","200000","5000","1000","2"
"","41315","darkroom","7","341001","0.0-3.0-2.0","38894","1540912155876","[""clickable-R1-X6-Y2"",""clickable-R1-X0-Y0"",""clickable-R1-X1-Y0"",""clickable-R1-X2-Y0"",""clickable-R1-X3-Y0"",""clickable-R1-X4-Y0"",""clickable-R1-X5-Y0"",""clickable-R1-X6-Y0"",""clickable-R1-X7-Y0"",""clickable-R1-X7-Y1"",""clickable-R1-X7-Y2"",""clickable-R1-X7-Y3"",""clickable-R1-X7-Y4"",""clickable-R1-X7-Y5"",""clickable-R1-X7-Y6"",""clickable-R1-X7-Y7"",""clickable-R1-X6-Y7"",""clickable-R1-X5-Y7"",""clickable-R1-X4-Y7"",""clickable-R1-X3-Y7"",""clickable-R1-X2-Y7"",""clickable-R1-X1-Y7"",""clickable-R1-X0-Y7"",""clickable-R1-X0-Y6"",""clickable-R1-X0-Y5"",""clickable-R1-X0-Y4"",""clickable-R1-X0-Y3"",""clickable-R1-X0-Y2"",""clickable-R1-X0-Y1"",""clickable-R1-X1-Y1"",""clickable-R1-X2-Y1"",""clickable-R1-X3-Y1"",""clickable-R1-X4-Y1"",""clickable-R1-X5-Y1"",""clickable-R1-X6-Y1"",""clickable-R1-X6-Y3"",""clickable-R1-X6-Y4"",""clickable-R1-X6-Y5"",""clickable-R1-X6-Y6"",""clickable-R1-X5-Y6"",""clickable-R1-X4-Y6"",""clickable-R1-X3-Y6"",""clickable-R1-X2-Y6"",""clickable-R1-X1-Y6"",""clickable-R1-X1-Y5"",""clickable-R1-X1-Y4"",""clickable-R1-X1-Y3"",""clickable-R1-X1-Y2"",""clickable-R1-X2-Y2"",""clickable-R1-X3-Y2"",""clickable-R1-X4-Y2"",""clickable-R1-X5-Y2"",""clickable-R1-X5-Y3"",""clickable-R1-X5-Y4"",""clickable-R1-X5-Y5"",""clickable-R1-X4-Y5"",""clickable-R1-X3-Y5"",""clickable-R1-X2-Y5"",""clickable-R1-X2-Y4"",""clickable-R1-X2-Y3"",""clickable-R1-X3-Y3"",""clickable-R0-X2-Y3"",""clickable-R0-X3-Y3"",""clickable-R0-X3-Y3""]","true","[3,3]","[3,3]","8","8","1","200000","5000","1000","2"
"","51735","darkroom","8","392737","0.0-3.0-3.0","38894","1540912155876","[""clickable-R1-X0-Y0"",""clickable-R1-X0-Y1"",""clickable-R1-X0-Y2"",""clickable-R1-X0-Y3"",""clickable-R1-X0-Y4"",""clickable-R1-X0-Y5"",""clickable-R1-X0-Y6"",""clickable-R1-X0-Y7"",""clickable-R1-X1-Y7"",""clickable-R1-X2-Y7"",""clickable-R1-X3-Y7"",""clickable-R1-X4-Y7"",""clickable-R1-X5-Y7"",""clickable-R1-X6-Y7"",""clickable-R1-X7-Y7"",""clickable-R1-X7-Y6"",""clickable-R1-X7-Y5"",""clickable-R1-X7-Y4"",""clickable-R1-X7-Y3"",""clickable-R1-X7-Y2"",""clickable-R1-X7-Y1"",""clickable-R1-X7-Y0"",""clickable-R1-X6-Y0"",""clickable-R1-X5-Y0"",""clickable-R1-X4-Y0"",""clickable-R1-X3-Y0"",""clickable-R1-X2-Y0"",""clickable-R1-X1-Y0"",""clickable-R1-X3-Y3"",""clickable-R1-X4-Y3"",""clickable-R1-X4-Y4"",""clickable-R1-X3-Y4"",""clickable-R1-X2-Y3"",""clickable-R1-X2-Y4"",""clickable-R1-X2-Y5"",""clickable-R1-X3-Y5"",""clickable-R1-X4-Y5"",""clickable-R1-X5-Y5"",""clickable-R1-X5-Y4"",""clickable-R1-X5-Y3"",""clickable-R1-X5-Y2"",""clickable-R1-X4-Y2"",""clickable-R1-X3-Y2"",""clickable-R1-X2-Y2"",""clickable-R1-X1-Y2"",""clickable-R1-X1-Y3"",""clickable-R1-X1-Y4"",""clickable-R1-X1-Y5"",""clickable-R1-X1-Y6"",""clickable-R1-X2-Y6"",""clickable-R1-X3-Y6"",""clickable-R1-X4-Y6"",""clickable-R1-X5-Y6"",""clickable-R1-X6-Y6"",""clickable-R1-X6-Y5"",""clickable-R1-X6-Y4"",""clickable-R1-X6-Y3"",""clickable-R1-X6-Y2"",""clickable-R1-X6-Y1"",""clickable-R1-X5-Y1"",""clickable-R1-X4-Y1"",""clickable-R1-X3-Y1"",""clickable-R1-X2-Y1"",""clickable-R1-X1-Y1"",""clickable-R0-X1-Y1"",""clickable-R0-X2-Y1"",""clickable-R0-X3-Y1"",""clickable-R0-X2-Y2"",""clickable-R0-X1-Y2"",""clickable-R0-X0-Y1"",""clickable-R0-X0-Y2"",""clickable-R0-X0-Y2""]","true","[0,2]","[1,1]","8","8","1","200000","5000","1000","2"
"","16570","darkroom","9","409309","0.0-3.0-4.0","38894","1540912155876","[""clickable-R1-X3-Y3"",""clickable-R1-X4-Y3"",""clickable-R1-X4-Y4"",""clickable-R0-X3-Y3"",""clickable-R0-X4-Y3"",""clickable-R0-X4-Y4"",""clickable-R0-X3-Y4"",""clickable-R0-X5-Y3"",""clickable-R0-X5-Y4"",""clickable-R0-X6-Y3"",""clickable-R0-X6-Y4"",""clickable-R0-X6-Y2"",""clickable-R0-X7-Y2"",""clickable-R0-X7-Y3"",""clickable-R0-X7-Y4"",""clickable-R0-X4-Y2"",""clickable-R0-X5-Y2"",""clickable-R0-X3-Y2"",""clickable-R0-X3-Y2""]","false","[3,2]","[4,3]","8","8","1","200000","5000","1000","2"
