"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","sonaID","ExpEndTime","clicks","match","sTarg","mTarg","xGrid","yGrid","maxTrans","maxPrize","primaryDec","surrogateDec","mapDir"
"[{""page_index"":0,""viewing_time"":3501},{""page_index"":1,""viewing_time"":25611},{""page_index"":2,""viewing_time"":6052}]","35165","instructions","0","35166","0.0-0.0","37884","1539716545457","","","","","","","","","","",""
"","124690","darkroom","1","159861","0.0-1.0-0.0","37884","1539716545457","[""clickable-R0-X5-Y4"",""clickable-R0-X3-Y6"",""clickable-R1-X4-Y4"",""clickable-R1-X0-Y2"",""clickable-R1-X3-Y1"",""clickable-R1-X6-Y5"",""clickable-R1-X0-Y7"",""clickable-R0-X6-Y2"",""clickable-R0-X2-Y1"",""clickable-R0-X2-Y3"",""clickable-R0-X1-Y4"",""clickable-R0-X4-Y1"",""clickable-R0-X4-Y2"",""clickable-R0-X5-Y7"",""clickable-R0-X7-Y6"",""clickable-R0-X6-Y5"",""clickable-R1-X2-Y6"",""clickable-R1-X1-Y1"",""clickable-R1-X6-Y2"",""clickable-R1-X4-Y2"",""clickable-R1-X4-Y3"",""clickable-R1-X3-Y3"",""clickable-R1-X3-Y4"",""clickable-R1-X2-Y4"",""clickable-R1-X2-Y3"",""clickable-R1-X2-Y2"",""clickable-R1-X3-Y2"",""clickable-R1-X4-Y1"",""clickable-R1-X5-Y1"",""clickable-R1-X5-Y2"",""clickable-R1-X5-Y3"",""clickable-R1-X6-Y3"",""clickable-R1-X6-Y4"",""clickable-R1-X5-Y4"",""clickable-R1-X5-Y5"",""clickable-R1-X4-Y7"",""clickable-R1-X5-Y7"",""clickable-R1-X6-Y7"",""clickable-R1-X3-Y6"",""clickable-R1-X3-Y5"",""clickable-R1-X4-Y5"",""clickable-R1-X7-Y0"",""clickable-R0-X6-Y0"",""clickable-R0-X4-Y6"",""clickable-R0-X4-Y5"",""clickable-R0-X3-Y4"",""clickable-R0-X1-Y7"",""clickable-R0-X0-Y6"",""clickable-R0-X1-Y5"",""clickable-R0-X0-Y2"",""clickable-R0-X0-Y0"",""clickable-R0-X3-Y2"",""clickable-R0-X5-Y3"",""clickable-R0-X5-Y5"",""clickable-R0-X6-Y6"",""clickable-R0-X7-Y4"",""clickable-R0-X7-Y5"",""clickable-R0-X6-Y4"",""clickable-R0-X6-Y3"",""clickable-R0-X4-Y3"",""clickable-R0-X4-Y4"",""clickable-R0-X3-Y3"",""clickable-R1-X1-Y5"",""clickable-R1-X1-Y4"",""clickable-R1-X3-Y0"",""clickable-R1-X7-Y3"",""clickable-R1-X7-Y4"",""clickable-R1-X2-Y7"",""clickable-R1-X0-Y6"",""clickable-R1-X1-Y3"",""clickable-R1-X0-Y1"",""clickable-R1-X2-Y0"",""clickable-R1-X4-Y0"",""clickable-R1-X5-Y6"",""clickable-R1-X7-Y7"",""clickable-R1-X7-Y5""]","true","[1,0]","[1,0]","8","8","1","200000","5000","1000","2"
"","56497","darkroom","2","216364","0.0-1.0-1.0","37884","1539716545457","[""clickable-R1-X1-Y0"",""clickable-R1-X3-Y2"",""clickable-R1-X2-Y0"",""clickable-R1-X3-Y1"",""clickable-R1-X2-Y1"",""clickable-R1-X3-Y0"",""clickable-R1-X0-Y0"",""clickable-R1-X0-Y1"",""clickable-R1-X1-Y1"",""clickable-R1-X4-Y4"",""clickable-R1-X5-Y5"",""clickable-R1-X6-Y6"",""clickable-R1-X3-Y5"",""clickable-R1-X3-Y4"",""clickable-R1-X3-Y3"",""clickable-R1-X2-Y3"",""clickable-R1-X2-Y4"",""clickable-R1-X5-Y2"",""clickable-R0-X4-Y3"",""clickable-R0-X3-Y3"",""clickable-R0-X3-Y4"",""clickable-R0-X4-Y4"",""clickable-R0-X5-Y3"",""clickable-R0-X5-Y4"",""clickable-R0-X5-Y5"",""clickable-R0-X3-Y2"",""clickable-R0-X4-Y2"",""clickable-R0-X5-Y2"",""clickable-R0-X5-Y1"",""clickable-R0-X4-Y1"",""clickable-R0-X3-Y1"",""clickable-R0-X2-Y1"",""clickable-R0-X2-Y2"",""clickable-R0-X2-Y3"",""clickable-R0-X2-Y3""]","true","[2,3]","[1,4]","8","8","1","200000","5000","1000","2"
"","46951","darkroom","3","263318","0.0-1.0-2.0","37884","1539716545457","[""clickable-R0-X2-Y3"",""clickable-R0-X1-Y6"",""clickable-R0-X0-Y7"",""clickable-R0-X3-Y7"",""clickable-R0-X4-Y6"",""clickable-R0-X4-Y5"",""clickable-R0-X4-Y4"",""clickable-R0-X3-Y4"",""clickable-R0-X2-Y4"",""clickable-R0-X1-Y4"",""clickable-R0-X1-Y5"",""clickable-R0-X0-Y4"",""clickable-R0-X0-Y3"",""clickable-R0-X1-Y3"",""clickable-R0-X3-Y3"",""clickable-R0-X4-Y3"",""clickable-R0-X3-Y5"",""clickable-R0-X3-Y6"",""clickable-R0-X2-Y6"",""clickable-R0-X2-Y5"",""clickable-R1-X3-Y3"",""clickable-R1-X2-Y3"",""clickable-R1-X5-Y4"",""clickable-R1-X5-Y5"",""clickable-R1-X4-Y5"",""clickable-R1-X3-Y5"",""clickable-R1-X2-Y5"",""clickable-R1-X2-Y4"",""clickable-R1-X3-Y4"",""clickable-R1-X4-Y4"",""clickable-R1-X4-Y3"",""clickable-R1-X1-Y3"",""clickable-R1-X1-Y4"",""clickable-R0-X5-Y3"",""clickable-R0-X3-Y2"",""clickable-R0-X2-Y2"",""clickable-R0-X1-Y2"",""clickable-R0-X1-Y1"",""clickable-R0-X2-Y1"",""clickable-R0-X3-Y1"",""clickable-R0-X0-Y5"",""clickable-R0-X0-Y6"",""clickable-R0-X1-Y7"",""clickable-R0-X2-Y7"",""clickable-R0-X5-Y5"",""clickable-R0-X6-Y5"",""clickable-R0-X7-Y5"",""clickable-R0-X7-Y4"",""clickable-R0-X5-Y4"",""clickable-R0-X6-Y4"",""clickable-R0-X6-Y3""]","false","[5,1]","[2,3]","8","8","1","200000","5000","1000","2"
"[{""page_index"":0,""viewing_time"":7805},{""page_index"":1,""viewing_time"":15826},{""page_index"":2,""viewing_time"":12569},{""page_index"":3,""viewing_time"":15443},{""page_index"":4,""viewing_time"":8384},{""page_index"":5,""viewing_time"":5795}]","65823","instructions","4","329144","0.0-2.0","37884","1539716545457","","","","","","","","","","",""
"","34353","darkroom","5","363501","0.0-3.0-0.0","37884","1539716545457","[""clickable-R1-X2-Y2"",""clickable-R0-X3-Y3"",""clickable-R0-X4-Y4"",""clickable-R0-X6-Y6"",""clickable-R0-X0-Y6"",""clickable-R0-X0-Y5"",""clickable-R0-X1-Y5"",""clickable-R0-X1-Y4"",""clickable-R0-X0-Y4"",""clickable-R0-X0-Y3"",""clickable-R0-X1-Y3"",""clickable-R0-X0-Y2"",""clickable-R1-X0-Y4"",""clickable-R1-X0-Y5"",""clickable-R1-X0-Y6"",""clickable-R1-X1-Y5"",""clickable-R1-X0-Y0"",""clickable-R0-X0-Y7"",""clickable-R1-X2-Y7"",""clickable-R1-X3-Y7"",""clickable-R1-X2-Y6"",""clickable-R1-X3-Y5"",""clickable-R0-X3-Y5"",""clickable-R0-X2-Y5"",""clickable-R0-X4-Y5"",""clickable-R0-X4-Y5""]","true","[4,5]","[3,5]","8","8","1","200000","5000","1000","2"
"","32726","darkroom","6","396233","0.0-3.0-1.0","37884","1539716545457","[""clickable-R0-X0-Y3"",""clickable-R0-X3-Y3"",""clickable-R0-X3-Y2"",""clickable-R0-X4-Y2"",""clickable-R0-X4-Y3"",""clickable-R0-X2-Y3"",""clickable-R0-X2-Y2"",""clickable-R0-X1-Y2"",""clickable-R0-X2-Y4"",""clickable-R1-X3-Y3"",""clickable-R1-X3-Y2"",""clickable-R1-X2-Y2"",""clickable-R1-X4-Y2"",""clickable-R1-X5-Y2"",""clickable-R1-X6-Y2"",""clickable-R1-X6-Y3"",""clickable-R1-X5-Y3"",""clickable-R1-X4-Y3"",""clickable-R1-X2-Y3"",""clickable-R1-X3-Y4"",""clickable-R1-X4-Y4"",""clickable-R1-X4-Y5"",""clickable-R1-X2-Y5"",""clickable-R0-X2-Y5"",""clickable-R0-X1-Y5"",""clickable-R0-X1-Y6"",""clickable-R0-X2-Y6"",""clickable-R0-X3-Y5"",""clickable-R0-X4-Y5"",""clickable-R0-X5-Y5"",""clickable-R0-X5-Y6"",""clickable-R0-X2-Y7"",""clickable-R0-X1-Y7"",""clickable-R0-X0-Y7"",""clickable-R0-X0-Y5"",""clickable-R0-X1-Y4"",""clickable-R0-X1-Y4""]","true","[1,4]","[2,5]","8","8","1","200000","5000","1000","2"
"","48427","darkroom","7","444661","0.0-3.0-2.0","37884","1539716545457","[""clickable-R0-X3-Y3"",""clickable-R0-X4-Y2"",""clickable-R0-X5-Y2"",""clickable-R0-X5-Y1"",""clickable-R0-X4-Y1"",""clickable-R0-X3-Y1"",""clickable-R0-X3-Y0"",""clickable-R0-X4-Y0"",""clickable-R0-X5-Y0"",""clickable-R1-X3-Y1"",""clickable-R1-X4-Y0"",""clickable-R1-X6-Y0"",""clickable-R1-X1-Y0"",""clickable-R1-X1-Y1"",""clickable-R1-X2-Y2"",""clickable-R1-X3-Y2"",""clickable-R1-X4-Y2"",""clickable-R1-X4-Y1"",""clickable-R1-X3-Y0"",""clickable-R1-X2-Y0"",""clickable-R1-X2-Y1"",""clickable-R0-X2-Y1"",""clickable-R1-X5-Y1"",""clickable-R1-X5-Y0"",""clickable-R1-X5-Y3"",""clickable-R1-X4-Y4"",""clickable-R1-X3-Y3"",""clickable-R1-X4-Y3"",""clickable-R0-X6-Y2"",""clickable-R0-X5-Y3"",""clickable-R0-X4-Y3"",""clickable-R0-X7-Y3"",""clickable-R0-X7-Y1"",""clickable-R0-X7-Y0"",""clickable-R0-X6-Y0"",""clickable-R0-X6-Y1"",""clickable-R0-X7-Y2"",""clickable-R1-X3-Y4"",""clickable-R1-X1-Y6"",""clickable-R1-X7-Y3"",""clickable-R1-X6-Y3"",""clickable-R1-X7-Y1"",""clickable-R1-X6-Y1"",""clickable-R1-X6-Y2"",""clickable-R1-X5-Y2"",""clickable-R1-X7-Y2"",""clickable-R1-X7-Y0"",""clickable-R1-X7-Y6"",""clickable-R0-X5-Y6"",""clickable-R0-X6-Y5"",""clickable-R0-X7-Y7"",""clickable-R0-X7-Y5"",""clickable-R0-X6-Y4"",""clickable-R0-X5-Y4"",""clickable-R0-X5-Y4""]","true","[5,4]","[5,4]","8","8","1","200000","5000","1000","2"
"","64077","darkroom","8","508741","0.0-3.0-3.0","37884","1539716545457","[""clickable-R0-X4-Y3"",""clickable-R0-X3-Y3"",""clickable-R0-X3-Y2"",""clickable-R0-X4-Y1"",""clickable-R0-X4-Y2"",""clickable-R0-X5-Y2"",""clickable-R0-X5-Y1"",""clickable-R0-X5-Y3"",""clickable-R0-X4-Y4"",""clickable-R0-X3-Y4"",""clickable-R0-X5-Y4"",""clickable-R1-X2-Y3"",""clickable-R1-X3-Y2"",""clickable-R1-X2-Y1"",""clickable-R1-X1-Y2"",""clickable-R1-X0-Y3"",""clickable-R1-X1-Y4"",""clickable-R1-X2-Y4"",""clickable-R1-X3-Y3"",""clickable-R1-X4-Y3"",""clickable-R1-X4-Y2"",""clickable-R1-X4-Y4"",""clickable-R1-X3-Y4"",""clickable-R1-X3-Y1"",""clickable-R1-X4-Y1"",""clickable-R1-X5-Y1"",""clickable-R1-X5-Y2"",""clickable-R1-X5-Y3"",""clickable-R1-X6-Y3"",""clickable-R1-X6-Y2"",""clickable-R1-X6-Y1"",""clickable-R1-X5-Y4"",""clickable-R1-X6-Y4"",""clickable-R0-X3-Y1"",""clickable-R0-X4-Y0"",""clickable-R0-X3-Y0"",""clickable-R0-X5-Y0"",""clickable-R0-X4-Y5"",""clickable-R0-X3-Y5"",""clickable-R0-X2-Y4"",""clickable-R0-X2-Y5"",""clickable-R0-X1-Y4"",""clickable-R0-X0-Y3"",""clickable-R0-X1-Y3"",""clickable-R1-X1-Y1"",""clickable-R1-X2-Y2"",""clickable-R0-X2-Y1"",""clickable-R0-X1-Y2"",""clickable-R0-X2-Y2"",""clickable-R0-X2-Y3"",""clickable-R0-X1-Y1"",""clickable-R0-X1-Y0"",""clickable-R0-X2-Y0"",""clickable-R0-X6-Y1"",""clickable-R0-X6-Y2"",""clickable-R0-X6-Y3"",""clickable-R0-X7-Y2"",""clickable-R0-X6-Y0"",""clickable-R0-X7-Y1"",""clickable-R0-X7-Y0""]","true","[0,7]","[1,7]","8","8","1","200000","5000","1000","2"
"","41528","darkroom","9","550275","0.0-3.0-4.0","37884","1539716545457","[""clickable-R0-X4-Y4"",""clickable-R1-X3-Y4"",""clickable-R1-X2-Y5"",""clickable-R0-X2-Y5"",""clickable-R0-X3-Y5"",""clickable-R0-X6-Y5"",""clickable-R0-X5-Y5"",""clickable-R0-X4-Y6"",""clickable-R0-X4-Y5"",""clickable-R0-X3-Y6"",""clickable-R0-X2-Y6"",""clickable-R0-X2-Y3"",""clickable-R0-X3-Y3"",""clickable-R0-X4-Y2"",""clickable-R0-X3-Y2"",""clickable-R0-X2-Y1"",""clickable-R0-X6-Y2"",""clickable-R0-X6-Y3"",""clickable-R0-X4-Y3"",""clickable-R0-X5-Y4"",""clickable-R0-X6-Y4"",""clickable-R0-X4-Y0"",""clickable-R0-X5-Y0"",""clickable-R0-X7-Y0"",""clickable-R0-X5-Y1"",""clickable-R1-X4-Y3"",""clickable-R1-X2-Y3"",""clickable-R0-X5-Y3"",""clickable-R0-X5-Y2"",""clickable-R0-X1-Y4"",""clickable-R0-X1-Y2"",""clickable-R0-X0-Y3"",""clickable-R0-X1-Y3"",""clickable-R0-X2-Y2"",""clickable-R0-X3-Y1"",""clickable-R0-X4-Y1"",""clickable-R0-X3-Y4"",""clickable-R0-X2-Y4"",""clickable-R0-X5-Y6"",""clickable-R0-X4-Y7"",""clickable-R0-X3-Y7"",""clickable-R0-X2-Y7"",""clickable-R0-X1-Y6"",""clickable-R0-X1-Y5""]","true","[7,3]","[7,3]","8","8","1","200000","5000","1000","2"
