"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","sonaID","ExpEndTime","clicks","match","sTarg","mTarg","xGrid","yGrid","maxTrans","maxPrize","primaryDec","surrogateDec","mapDir"
"[{""page_index"":0,""viewing_time"":5713},{""page_index"":1,""viewing_time"":20414},{""page_index"":2,""viewing_time"":3527}]","29655","instructions","0","29658","0.0-0.0","36886","1541375911105","","","","","","","","","","",""
"","63366","darkroom","1","93029","0.0-1.0-0.0","36886","1541375911105","[""clickable-R0-X5-Y4"",""clickable-R0-X7-Y2"",""clickable-R0-X2-Y2"",""clickable-R0-X2-Y5"",""clickable-R0-X6-Y6"",""clickable-R1-X3-Y4"",""clickable-R1-X4-Y2"",""clickable-R1-X3-Y2"",""clickable-R1-X2-Y5"",""clickable-R1-X5-Y6"",""clickable-R1-X6-Y2"",""clickable-R1-X2-Y1"",""clickable-R1-X0-Y1"",""clickable-R1-X0-Y0"",""clickable-R1-X4-Y0"",""clickable-R1-X5-Y0"",""clickable-R1-X5-Y2"",""clickable-R1-X4-Y4"",""clickable-R1-X0-Y4"",""clickable-R1-X0-Y2"",""clickable-R1-X1-Y2"",""clickable-R1-X2-Y2"",""clickable-R1-X2-Y3"",""clickable-R1-X1-Y3"",""clickable-R1-X0-Y3"",""clickable-R1-X0-Y6"",""clickable-R1-X1-Y7"",""clickable-R1-X3-Y7"",""clickable-R1-X7-Y7"",""clickable-R1-X6-Y7"",""clickable-R1-X5-Y7"",""clickable-R1-X4-Y6"",""clickable-R0-X0-Y0"",""clickable-R0-X1-Y1"",""clickable-R0-X0-Y4"",""clickable-R0-X0-Y3"",""clickable-R0-X0-Y2"",""clickable-R0-X0-Y1"",""clickable-R0-X2-Y0"",""clickable-R0-X4-Y0"",""clickable-R0-X5-Y0"",""clickable-R0-X7-Y0"",""clickable-R0-X7-Y1"",""clickable-R0-X6-Y1"",""clickable-R0-X6-Y0"",""clickable-R0-X5-Y1"",""clickable-R0-X4-Y1"",""clickable-R0-X3-Y1"",""clickable-R0-X3-Y0"",""clickable-R0-X2-Y1"",""clickable-R0-X1-Y0"",""clickable-R0-X1-Y2"",""clickable-R0-X1-Y3"",""clickable-R0-X2-Y3"",""clickable-R0-X3-Y3"",""clickable-R0-X3-Y2"",""clickable-R0-X4-Y2"",""clickable-R0-X5-Y2"",""clickable-R0-X5-Y2""]","true","[5,2]","[5,2]","8","8","1","200000","5000","1000","2"
"","29085","darkroom","2","122115","0.0-1.0-1.0","36886","1541375911105","[""clickable-R0-X0-Y0"",""clickable-R0-X1-Y0"",""clickable-R0-X2-Y0"",""clickable-R0-X3-Y0"",""clickable-R0-X4-Y0"",""clickable-R0-X5-Y0"",""clickable-R0-X6-Y0"",""clickable-R0-X7-Y0"",""clickable-R0-X7-Y1"",""clickable-R0-X6-Y1"",""clickable-R0-X5-Y1"",""clickable-R0-X4-Y1"",""clickable-R0-X2-Y1"",""clickable-R0-X1-Y1"",""clickable-R0-X0-Y1"",""clickable-R0-X0-Y2"",""clickable-R0-X1-Y2"",""clickable-R0-X2-Y2"",""clickable-R0-X3-Y1"",""clickable-R0-X3-Y2"",""clickable-R0-X4-Y2"",""clickable-R0-X5-Y2"",""clickable-R0-X6-Y2"",""clickable-R0-X7-Y2"",""clickable-R0-X7-Y3"",""clickable-R0-X3-Y5"",""clickable-R0-X3-Y6"",""clickable-R0-X3-Y4"",""clickable-R0-X7-Y4"",""clickable-R0-X6-Y5"",""clickable-R1-X1-Y2"",""clickable-R1-X4-Y1"",""clickable-R1-X6-Y3"",""clickable-R1-X4-Y4"",""clickable-R1-X4-Y3"",""clickable-R1-X3-Y2"",""clickable-R1-X2-Y4"",""clickable-R1-X1-Y6"",""clickable-R1-X3-Y6"",""clickable-R1-X5-Y5"",""clickable-R1-X5-Y4"",""clickable-R1-X6-Y4"",""clickable-R1-X7-Y1"",""clickable-R1-X6-Y1"",""clickable-R1-X5-Y1"",""clickable-R1-X5-Y2"",""clickable-R1-X7-Y5"",""clickable-R1-X6-Y7"",""clickable-R1-X7-Y7"",""clickable-R1-X2-Y7"",""clickable-R1-X2-Y1"",""clickable-R1-X1-Y0"",""clickable-R1-X0-Y0"",""clickable-R0-X7-Y6"",""clickable-R0-X5-Y7"",""clickable-R0-X4-Y6"",""clickable-R0-X4-Y4"",""clickable-R0-X2-Y5"",""clickable-R0-X1-Y4""]","true","[2,4]","[2,5]","8","8","1","200000","5000","1000","2"
"","11344","darkroom","3","133462","0.0-1.0-2.0","36886","1541375911105","[""clickable-R0-X3-Y3"",""clickable-R0-X4-Y4"",""clickable-R0-X3-Y6"",""clickable-R0-X4-Y7"",""clickable-R0-X6-Y2"",""clickable-R0-X5-Y1"",""clickable-R0-X2-Y0"",""clickable-R0-X1-Y2"",""clickable-R0-X3-Y1"",""clickable-R0-X6-Y4"",""clickable-R0-X6-Y4""]","false","[6,4]","[0,0]","8","8","1","200000","5000","1000","2"
"[{""page_index"":0,""viewing_time"":3360},{""page_index"":1,""viewing_time"":15903},{""page_index"":2,""viewing_time"":5446},{""page_index"":3,""viewing_time"":2368},{""page_index"":4,""viewing_time"":4412},{""page_index"":5,""viewing_time"":4168}]","35657","instructions","4","169120","0.0-2.0","36886","1541375911105","","","","","","","","","","",""
"","21979","darkroom","5","191102","0.0-3.0-0.0","36886","1541375911105","[""clickable-R0-X0-Y0"",""clickable-R0-X2-Y1"",""clickable-R0-X2-Y2"",""clickable-R0-X2-Y4"",""clickable-R0-X1-Y5"",""clickable-R0-X0-Y3"",""clickable-R0-X5-Y3"",""clickable-R0-X6-Y1"",""clickable-R1-X3-Y2"",""clickable-R1-X3-Y4"",""clickable-R1-X1-Y2"",""clickable-R1-X1-Y4"",""clickable-R1-X1-Y5"",""clickable-R1-X2-Y7"",""clickable-R1-X4-Y6"",""clickable-R1-X5-Y3"",""clickable-R1-X5-Y2"",""clickable-R1-X7-Y1"",""clickable-R1-X5-Y0"",""clickable-R1-X4-Y1"",""clickable-R1-X2-Y0"",""clickable-R1-X2-Y1"",""clickable-R1-X1-Y1"",""clickable-R1-X6-Y3"",""clickable-R1-X6-Y5"",""clickable-R1-X5-Y4"",""clickable-R1-X4-Y4"",""clickable-R1-X4-Y3"",""clickable-R1-X3-Y3"",""clickable-R1-X2-Y3"",""clickable-R0-X7-Y5"",""clickable-R0-X5-Y5"",""clickable-R0-X4-Y5"",""clickable-R0-X3-Y5"",""clickable-R0-X2-Y5"",""clickable-R0-X2-Y6"",""clickable-R0-X3-Y6"",""clickable-R0-X4-Y6"",""clickable-R0-X5-Y6"",""clickable-R0-X6-Y6"",""clickable-R0-X7-Y6"",""clickable-R0-X6-Y5"",""clickable-R0-X6-Y4"",""clickable-R0-X5-Y4"",""clickable-R0-X4-Y4"",""clickable-R0-X4-Y3"",""clickable-R0-X3-Y0"",""clickable-R0-X4-Y0"",""clickable-R0-X4-Y0""]","true","[4,0]","[3,0]","8","8","1","200000","5000","1000","2"
"","10239","darkroom","6","201342","0.0-3.0-1.0","36886","1541375911105","[""clickable-R0-X0-Y0"",""clickable-R0-X2-Y0"",""clickable-R0-X4-Y0"",""clickable-R0-X6-Y0"",""clickable-R0-X7-Y0"",""clickable-R0-X7-Y1"",""clickable-R0-X6-Y1"",""clickable-R0-X4-Y1"",""clickable-R0-X2-Y1"",""clickable-R0-X1-Y2"",""clickable-R0-X2-Y4"",""clickable-R0-X5-Y4"",""clickable-R0-X6-Y3"",""clickable-R0-X5-Y2"",""clickable-R0-X3-Y2"",""clickable-R0-X3-Y5"",""clickable-R0-X1-Y6"",""clickable-R0-X1-Y6""]","false","[1,6]","[7,5]","8","8","1","200000","5000","1000","2"
"","13626","darkroom","7","214969","0.0-3.0-2.0","36886","1541375911105","[""clickable-R0-X4-Y3"",""clickable-R0-X5-Y2"",""clickable-R0-X6-Y1"",""clickable-R0-X7-Y2"",""clickable-R0-X2-Y5"",""clickable-R0-X1-Y4"",""clickable-R0-X2-Y2"",""clickable-R0-X3-Y2"",""clickable-R0-X3-Y1"",""clickable-R0-X1-Y1"",""clickable-R0-X1-Y6"",""clickable-R0-X4-Y6"",""clickable-R0-X4-Y4"",""clickable-R0-X6-Y5"",""clickable-R0-X6-Y4"",""clickable-R0-X5-Y4"",""clickable-R0-X6-Y6"",""clickable-R0-X7-Y7"",""clickable-R0-X7-Y5"",""clickable-R0-X6-Y3"",""clickable-R0-X5-Y3"",""clickable-R0-X4-Y1"",""clickable-R0-X3-Y0"",""clickable-R0-X2-Y0"",""clickable-R0-X2-Y1"",""clickable-R0-X2-Y1""]","true","[2,1]","[2,2]","8","8","1","200000","5000","1000","2"
"","11791","darkroom","8","226762","0.0-3.0-3.0","36886","1541375911105","[""clickable-R0-X5-Y2"",""clickable-R0-X4-Y1"",""clickable-R0-X3-Y3"",""clickable-R0-X3-Y5"",""clickable-R0-X2-Y2"",""clickable-R0-X1-Y2"",""clickable-R0-X1-Y5"",""clickable-R0-X3-Y6"",""clickable-R1-X4-Y1"",""clickable-R1-X6-Y2"",""clickable-R1-X5-Y3"",""clickable-R1-X2-Y2"",""clickable-R1-X1-Y1"",""clickable-R0-X6-Y2"",""clickable-R0-X6-Y1"",""clickable-R0-X5-Y1"",""clickable-R0-X5-Y3"",""clickable-R0-X6-Y3"",""clickable-R0-X7-Y3"",""clickable-R0-X7-Y2"",""clickable-R0-X7-Y2""]","true","[7,2]","[6,2]","8","8","1","200000","5000","1000","2"
"","13257","darkroom","9","240020","0.0-3.0-4.0","36886","1541375911105","[""clickable-R1-X1-Y1"",""clickable-R1-X3-Y1"",""clickable-R1-X5-Y1"",""clickable-R1-X6-Y1"",""clickable-R1-X7-Y2"",""clickable-R1-X6-Y2"",""clickable-R1-X5-Y2"",""clickable-R1-X4-Y2"",""clickable-R1-X3-Y2"",""clickable-R1-X2-Y2"",""clickable-R1-X1-Y2"",""clickable-R1-X0-Y3"",""clickable-R1-X1-Y3"",""clickable-R1-X2-Y3"",""clickable-R1-X3-Y3"",""clickable-R1-X4-Y3"",""clickable-R1-X5-Y3"",""clickable-R0-X3-Y3"",""clickable-R0-X2-Y3"",""clickable-R0-X2-Y2"",""clickable-R0-X3-Y2"",""clickable-R0-X3-Y1"",""clickable-R0-X1-Y1"",""clickable-R0-X1-Y2"",""clickable-R0-X1-Y4"",""clickable-R0-X2-Y4"",""clickable-R0-X3-Y4"",""clickable-R0-X3-Y4""]","true","[3,4]","[3,3]","8","8","1","200000","5000","1000","2"
