"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","sonaID","ExpEndTime","clicks","match","sTarg","mTarg","xGrid","yGrid","maxTrans","maxPrize","primaryDec","surrogateDec","mapDir"
"[{""page_index"":0,""viewing_time"":14972},{""page_index"":1,""viewing_time"":46056},{""page_index"":2,""viewing_time"":24236}]","85265","instructions","0","85268","0.0-0.0","36591","1541372804789","","","","","","","","","","",""
"","58631","darkroom","1","143905","0.0-1.0-0.0","36591","1541372804789","[""clickable-R0-X5-Y2"",""clickable-R0-X6-Y2"",""clickable-R0-X6-Y1"",""clickable-R0-X5-Y1"",""clickable-R0-X6-Y3"",""clickable-R0-X4-Y4"",""clickable-R0-X3-Y4"",""clickable-R1-X1-Y2"",""clickable-R1-X3-Y3"",""clickable-R1-X4-Y7"",""clickable-R1-X6-Y4"",""clickable-R1-X5-Y1"",""clickable-R1-X2-Y2"",""clickable-R1-X2-Y3"",""clickable-R1-X1-Y3"",""clickable-R1-X1-Y4"",""clickable-R1-X2-Y4"",""clickable-R1-X1-Y5"",""clickable-R1-X2-Y6"",""clickable-R1-X1-Y6"",""clickable-R1-X2-Y5"",""clickable-R1-X0-Y4"",""clickable-R1-X0-Y5"",""clickable-R1-X0-Y2"",""clickable-R1-X0-Y1"",""clickable-R1-X1-Y1"",""clickable-R1-X1-Y0"",""clickable-R1-X2-Y1"",""clickable-R1-X4-Y2"",""clickable-R1-X6-Y3"",""clickable-R1-X6-Y2"",""clickable-R1-X4-Y5"",""clickable-R0-X5-Y5"",""clickable-R0-X2-Y5"",""clickable-R0-X2-Y4"",""clickable-R0-X2-Y4""]","true","[2,4]","[1,5]","8","8","1","200000","5000","1000","2"
"","41478","darkroom","2","185386","0.0-1.0-1.0","36591","1541372804789","[""clickable-R0-X5-Y3"",""clickable-R0-X4-Y5"",""clickable-R0-X2-Y5"",""clickable-R0-X1-Y4"",""clickable-R0-X0-Y4"",""clickable-R0-X1-Y5"",""clickable-R0-X1-Y6"",""clickable-R1-X2-Y4"",""clickable-R1-X4-Y5"",""clickable-R1-X5-Y5"",""clickable-R1-X5-Y4"",""clickable-R1-X5-Y3"",""clickable-R1-X0-Y0"",""clickable-R1-X1-Y0"",""clickable-R1-X2-Y0"",""clickable-R1-X3-Y0"",""clickable-R1-X4-Y0"",""clickable-R1-X5-Y0"",""clickable-R1-X6-Y0"",""clickable-R1-X7-Y0"",""clickable-R1-X1-Y3"",""clickable-R1-X0-Y5"",""clickable-R1-X1-Y7"",""clickable-R1-X3-Y6"",""clickable-R1-X5-Y6"",""clickable-R1-X5-Y7"",""clickable-R1-X6-Y6"",""clickable-R1-X7-Y5"",""clickable-R1-X6-Y4"",""clickable-R1-X6-Y3"",""clickable-R1-X7-Y2"",""clickable-R1-X5-Y2"",""clickable-R1-X4-Y2"",""clickable-R1-X3-Y3"",""clickable-R1-X2-Y3"",""clickable-R1-X2-Y2"",""clickable-R1-X2-Y1"",""clickable-R1-X1-Y1"",""clickable-R1-X1-Y2"",""clickable-R1-X0-Y1"",""clickable-R1-X0-Y2"",""clickable-R1-X0-Y3"",""clickable-R1-X0-Y4"",""clickable-R1-X1-Y4"",""clickable-R1-X1-Y5"",""clickable-R1-X1-Y6"",""clickable-R1-X0-Y6"",""clickable-R1-X0-Y7"",""clickable-R1-X2-Y7"",""clickable-R1-X2-Y6"",""clickable-R1-X2-Y5"",""clickable-R0-X1-Y7"",""clickable-R0-X3-Y7"",""clickable-R0-X2-Y6"",""clickable-R0-X2-Y7"",""clickable-R0-X2-Y7""]","true","[2,7]","[2,7]","8","8","1","200000","5000","1000","2"
"","49343","darkroom","3","234732","0.0-1.0-2.0","36591","1541372804789","[""clickable-R1-X0-Y7"",""clickable-R1-X1-Y7"",""clickable-R1-X2-Y7"",""clickable-R1-X3-Y7"",""clickable-R1-X4-Y7"",""clickable-R1-X5-Y7"",""clickable-R1-X6-Y7"",""clickable-R1-X7-Y7"",""clickable-R1-X7-Y6"",""clickable-R1-X5-Y5"",""clickable-R1-X3-Y4"",""clickable-R1-X3-Y3"",""clickable-R1-X2-Y2"",""clickable-R1-X3-Y5"",""clickable-R1-X1-Y5"",""clickable-R1-X0-Y3"",""clickable-R1-X1-Y1"",""clickable-R1-X2-Y1"",""clickable-R1-X4-Y1"",""clickable-R1-X4-Y0"",""clickable-R1-X5-Y0"",""clickable-R1-X6-Y0"",""clickable-R1-X7-Y0"",""clickable-R1-X7-Y1"",""clickable-R1-X6-Y1"",""clickable-R1-X5-Y1"",""clickable-R1-X2-Y0"",""clickable-R1-X1-Y0"",""clickable-R1-X0-Y0"",""clickable-R1-X0-Y1"",""clickable-R1-X0-Y2"",""clickable-R1-X1-Y2"",""clickable-R1-X3-Y0"",""clickable-R1-X3-Y1"",""clickable-R1-X3-Y2"",""clickable-R1-X4-Y2"",""clickable-R1-X5-Y2"",""clickable-R1-X6-Y2"",""clickable-R1-X7-Y2"",""clickable-R1-X7-Y3"",""clickable-R1-X6-Y3"",""clickable-R1-X5-Y3"",""clickable-R1-X4-Y3"",""clickable-R1-X1-Y3"",""clickable-R1-X2-Y3"",""clickable-R1-X2-Y4"",""clickable-R1-X1-Y4"",""clickable-R1-X0-Y4"",""clickable-R1-X0-Y5"",""clickable-R0-X0-Y4"",""clickable-R0-X1-Y4"",""clickable-R0-X1-Y3"",""clickable-R0-X0-Y3"",""clickable-R0-X0-Y5"",""clickable-R0-X1-Y5"",""clickable-R0-X0-Y6"",""clickable-R0-X1-Y6"",""clickable-R0-X1-Y2"",""clickable-R0-X0-Y2"",""clickable-R0-X2-Y2"",""clickable-R0-X2-Y3"",""clickable-R0-X2-Y4"",""clickable-R0-X2-Y5"",""clickable-R0-X2-Y6"",""clickable-R0-X6-Y3"",""clickable-R0-X6-Y4"",""clickable-R0-X7-Y4"",""clickable-R0-X7-Y3"",""clickable-R0-X7-Y5"",""clickable-R0-X6-Y5"",""clickable-R0-X7-Y6"",""clickable-R1-X7-Y5"",""clickable-R1-X7-Y4"",""clickable-R1-X6-Y4"",""clickable-R1-X6-Y5"",""clickable-R1-X6-Y6"",""clickable-R1-X5-Y6"",""clickable-R1-X5-Y4"",""clickable-R1-X4-Y4"",""clickable-R1-X4-Y5"",""clickable-R1-X4-Y6"",""clickable-R1-X3-Y6"",""clickable-R1-X2-Y6"",""clickable-R1-X2-Y5"",""clickable-R1-X1-Y6"",""clickable-R1-X0-Y6"",""clickable-R0-X6-Y6"",""clickable-R0-X4-Y2"",""clickable-R0-X5-Y5"",""clickable-R0-X6-Y7"",""clickable-R0-X7-Y7"",""clickable-R0-X5-Y4""]","false","[6,1]","[0,4]","8","8","1","200000","5000","1000","2"
"[{""page_index"":0,""viewing_time"":55988},{""page_index"":1,""viewing_time"":22885},{""page_index"":2,""viewing_time"":14054},{""page_index"":3,""viewing_time"":12270},{""page_index"":4,""viewing_time"":25618},{""page_index"":5,""viewing_time"":4743}]","135559","instructions","4","370292","0.0-2.0","36591","1541372804789","","","","","","","","","","",""
"","36267","darkroom","5","406563","0.0-3.0-0.0","36591","1541372804789","[""clickable-R1-X0-Y0"",""clickable-R0-X0-Y0"",""clickable-R1-X3-Y3"",""clickable-R0-X1-Y0"",""clickable-R1-X1-Y0"",""clickable-R1-X0-Y1"",""clickable-R1-X1-Y1"",""clickable-R1-X1-Y2"",""clickable-R1-X0-Y2"",""clickable-R1-X0-Y3"",""clickable-R1-X1-Y3"",""clickable-R1-X1-Y4"",""clickable-R1-X0-Y4"",""clickable-R0-X0-Y1"",""clickable-R0-X1-Y1"",""clickable-R0-X1-Y2"",""clickable-R0-X2-Y1"",""clickable-R0-X2-Y2"",""clickable-R0-X1-Y3"",""clickable-R0-X0-Y3"",""clickable-R0-X0-Y2"",""clickable-R0-X0-Y4"",""clickable-R0-X0-Y5"",""clickable-R1-X0-Y5"",""clickable-R1-X1-Y5"",""clickable-R1-X0-Y6"",""clickable-R1-X1-Y7"",""clickable-R1-X0-Y7"",""clickable-R1-X1-Y6"",""clickable-R1-X2-Y7"",""clickable-R1-X2-Y6"",""clickable-R1-X2-Y5"",""clickable-R1-X3-Y5"",""clickable-R1-X6-Y2"",""clickable-R1-X6-Y1"",""clickable-R1-X5-Y1"",""clickable-R1-X5-Y2"",""clickable-R1-X7-Y2"",""clickable-R1-X7-Y1"",""clickable-R1-X7-Y0"",""clickable-R1-X6-Y0"",""clickable-R1-X5-Y0"",""clickable-R1-X4-Y0"",""clickable-R1-X3-Y0"",""clickable-R1-X2-Y0"",""clickable-R1-X2-Y2"",""clickable-R1-X3-Y1"",""clickable-R1-X2-Y1"",""clickable-R1-X3-Y2"",""clickable-R0-X3-Y2"",""clickable-R0-X4-Y2"",""clickable-R0-X4-Y2""]","true","[4,2]","[3,2]","8","8","1","200000","5000","1000","2"
"","11107","darkroom","6","417672","0.0-3.0-1.0","36591","1541372804789","[""clickable-R1-X0-Y0"",""clickable-R1-X1-Y0"",""clickable-R1-X2-Y0"",""clickable-R1-X3-Y0"",""clickable-R1-X4-Y0"",""clickable-R0-X3-Y0"",""clickable-R0-X4-Y0"",""clickable-R0-X5-Y0"",""clickable-R0-X5-Y1"",""clickable-R0-X4-Y1"",""clickable-R0-X3-Y1"",""clickable-R0-X3-Y1""]","true","[3,1]","[4,0]","8","8","1","200000","5000","1000","2"
"","31913","darkroom","7","449588","0.0-3.0-2.0","36591","1541372804789","[""clickable-R1-X0-Y7"",""clickable-R1-X1-Y6"",""clickable-R1-X2-Y5"",""clickable-R1-X3-Y4"",""clickable-R1-X4-Y3"",""clickable-R1-X5-Y2"",""clickable-R1-X6-Y1"",""clickable-R1-X7-Y0"",""clickable-R1-X5-Y3"",""clickable-R1-X5-Y4"",""clickable-R1-X4-Y4"",""clickable-R1-X3-Y3"",""clickable-R1-X2-Y2"",""clickable-R1-X0-Y1"",""clickable-R1-X0-Y2"",""clickable-R1-X1-Y3"",""clickable-R1-X3-Y6"",""clickable-R1-X5-Y6"",""clickable-R1-X5-Y7"",""clickable-R1-X4-Y6"",""clickable-R1-X6-Y5"",""clickable-R1-X7-Y4"",""clickable-R1-X7-Y3"",""clickable-R1-X7-Y2"",""clickable-R1-X7-Y1"",""clickable-R1-X6-Y2"",""clickable-R1-X6-Y3"",""clickable-R1-X6-Y4"",""clickable-R1-X7-Y5"",""clickable-R1-X7-Y7"",""clickable-R1-X6-Y7"",""clickable-R1-X6-Y6"",""clickable-R1-X7-Y6"",""clickable-R1-X4-Y7"",""clickable-R1-X3-Y7"",""clickable-R1-X2-Y7"",""clickable-R1-X1-Y7"",""clickable-R1-X2-Y6"",""clickable-R1-X1-Y5"",""clickable-R1-X0-Y4"",""clickable-R1-X1-Y4"",""clickable-R1-X2-Y4"",""clickable-R1-X3-Y5"",""clickable-R1-X4-Y5"",""clickable-R0-X2-Y5"",""clickable-R0-X2-Y6"",""clickable-R0-X1-Y6"",""clickable-R0-X1-Y5"",""clickable-R0-X2-Y4"",""clickable-R0-X3-Y4"",""clickable-R0-X3-Y5"",""clickable-R0-X3-Y6"",""clickable-R0-X1-Y4"",""clickable-R0-X5-Y5"",""clickable-R0-X4-Y5"",""clickable-R0-X3-Y3"",""clickable-R0-X2-Y3"",""clickable-R0-X1-Y3"",""clickable-R0-X0-Y4"",""clickable-R0-X0-Y5"",""clickable-R0-X4-Y6"",""clickable-R0-X4-Y4"",""clickable-R0-X4-Y4""]","true","[4,4]","[3,5]","8","8","1","200000","5000","1000","2"
"","28090","darkroom","8","477680","0.0-3.0-3.0","36591","1541372804789","[""clickable-R1-X3-Y4"",""clickable-R1-X3-Y5"",""clickable-R1-X2-Y4"",""clickable-R1-X1-Y3"",""clickable-R1-X1-Y1"",""clickable-R1-X0-Y0"",""clickable-R1-X2-Y1"",""clickable-R1-X4-Y2"",""clickable-R1-X6-Y1"",""clickable-R1-X6-Y6"",""clickable-R1-X5-Y7"",""clickable-R1-X4-Y7"",""clickable-R1-X3-Y7"",""clickable-R1-X2-Y7"",""clickable-R1-X1-Y7"",""clickable-R1-X0-Y7"",""clickable-R1-X0-Y6"",""clickable-R1-X1-Y6"",""clickable-R1-X2-Y6"",""clickable-R1-X3-Y6"",""clickable-R1-X4-Y6"",""clickable-R1-X5-Y6"",""clickable-R1-X6-Y7"",""clickable-R1-X7-Y7"",""clickable-R1-X7-Y6"",""clickable-R1-X7-Y5"",""clickable-R1-X6-Y5"",""clickable-R1-X5-Y5"",""clickable-R1-X4-Y5"",""clickable-R1-X2-Y5"",""clickable-R1-X1-Y5"",""clickable-R1-X0-Y5"",""clickable-R1-X0-Y4"",""clickable-R1-X1-Y4"",""clickable-R1-X4-Y4"",""clickable-R1-X5-Y4"",""clickable-R1-X6-Y4"",""clickable-R1-X7-Y4"",""clickable-R1-X7-Y3"",""clickable-R0-X6-Y4"",""clickable-R0-X5-Y4"",""clickable-R0-X5-Y5"",""clickable-R0-X6-Y5"",""clickable-R0-X7-Y5"",""clickable-R0-X7-Y4"",""clickable-R0-X7-Y3"",""clickable-R0-X6-Y3"",""clickable-R0-X6-Y2"",""clickable-R0-X7-Y2"",""clickable-R0-X7-Y1"",""clickable-R0-X6-Y1"",""clickable-R0-X5-Y1"",""clickable-R0-X5-Y2"",""clickable-R0-X6-Y0"",""clickable-R0-X7-Y0"",""clickable-R0-X4-Y2"",""clickable-R0-X4-Y3"",""clickable-R0-X5-Y3"",""clickable-R0-X5-Y3""]","true","[5,3]","[6,4]","8","8","1","200000","5000","1000","2"
"","23695","darkroom","9","501393","0.0-3.0-4.0","36591","1541372804789","[""clickable-R1-X0-Y0"",""clickable-R1-X1-Y0"",""clickable-R1-X2-Y0"",""clickable-R1-X3-Y0"",""clickable-R1-X4-Y0"",""clickable-R1-X5-Y0"",""clickable-R1-X6-Y0"",""clickable-R1-X7-Y0"",""clickable-R1-X7-Y1"",""clickable-R1-X7-Y2"",""clickable-R1-X7-Y3"",""clickable-R1-X7-Y4"",""clickable-R1-X7-Y5"",""clickable-R1-X7-Y6"",""clickable-R1-X7-Y7"",""clickable-R1-X6-Y7"",""clickable-R1-X5-Y7"",""clickable-R1-X4-Y7"",""clickable-R1-X3-Y7"",""clickable-R1-X2-Y7"",""clickable-R1-X1-Y7"",""clickable-R1-X0-Y7"",""clickable-R1-X0-Y6"",""clickable-R1-X0-Y5"",""clickable-R1-X0-Y4"",""clickable-R1-X0-Y3"",""clickable-R1-X0-Y2"",""clickable-R1-X0-Y1"",""clickable-R1-X1-Y1"",""clickable-R1-X2-Y1"",""clickable-R1-X2-Y2"",""clickable-R1-X1-Y2"",""clickable-R1-X1-Y3"",""clickable-R1-X2-Y3"",""clickable-R1-X2-Y4"",""clickable-R1-X1-Y4"",""clickable-R1-X1-Y5"",""clickable-R1-X2-Y5"",""clickable-R1-X2-Y6"",""clickable-R1-X1-Y6"",""clickable-R1-X3-Y6"",""clickable-R1-X4-Y5"",""clickable-R1-X5-Y4"",""clickable-R1-X6-Y3"",""clickable-R1-X6-Y2"",""clickable-R1-X6-Y1"",""clickable-R1-X5-Y1"",""clickable-R1-X4-Y2"",""clickable-R0-X3-Y2"",""clickable-R0-X4-Y1"",""clickable-R0-X4-Y2"",""clickable-R0-X4-Y2""]","true","[4,2]","[4,2]","8","8","1","200000","5000","1000","2"
