"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","sonaID","ExpEndTime","clicks","match","sTarg","mTarg","xGrid","yGrid","maxTrans","maxPrize","primaryDec","surrogateDec","mapDir"
"[{""page_index"":0,""viewing_time"":13270},{""page_index"":1,""viewing_time"":10725969},{""page_index"":2,""viewing_time"":4446}]","10743686","instructions","0","10743687","0.0-0.0","38344","1541545231935","","","","","","","","","","",""
"","126386","darkroom","1","10870075","0.0-1.0-0.0","38344","1541545231935","[""clickable-R0-X0-Y0"",""clickable-R0-X1-Y1"",""clickable-R0-X3-Y2"",""clickable-R0-X4-Y1"",""clickable-R0-X3-Y3"",""clickable-R0-X3-Y4"",""clickable-R0-X3-Y5"",""clickable-R1-X1-Y5"",""clickable-R1-X2-Y4"",""clickable-R1-X3-Y3"",""clickable-R1-X4-Y2"",""clickable-R1-X5-Y2"",""clickable-R1-X5-Y3"",""clickable-R1-X4-Y3"",""clickable-R1-X4-Y4"",""clickable-R1-X3-Y4"",""clickable-R1-X3-Y6"",""clickable-R1-X2-Y6"",""clickable-R1-X1-Y6"",""clickable-R1-X0-Y6"",""clickable-R1-X0-Y5"",""clickable-R1-X0-Y4"",""clickable-R1-X0-Y3"",""clickable-R1-X0-Y2"",""clickable-R1-X0-Y0"",""clickable-R1-X0-Y1"",""clickable-R1-X1-Y0"",""clickable-R1-X2-Y0"",""clickable-R1-X2-Y1"",""clickable-R1-X1-Y1"",""clickable-R1-X1-Y2"",""clickable-R1-X2-Y2"",""clickable-R1-X2-Y3"",""clickable-R1-X1-Y3"",""clickable-R1-X1-Y4"",""clickable-R1-X3-Y2"",""clickable-R1-X3-Y1"",""clickable-R1-X3-Y0"",""clickable-R1-X4-Y0"",""clickable-R1-X4-Y1"",""clickable-R1-X5-Y1"",""clickable-R1-X5-Y0"",""clickable-R1-X6-Y0"",""clickable-R1-X6-Y1"",""clickable-R1-X7-Y1"",""clickable-R1-X7-Y0"",""clickable-R1-X7-Y2"",""clickable-R1-X6-Y2"",""clickable-R1-X6-Y3"",""clickable-R1-X6-Y4"",""clickable-R1-X6-Y5"",""clickable-R1-X6-Y6"",""clickable-R1-X6-Y7"",""clickable-R1-X7-Y7"",""clickable-R1-X7-Y6"",""clickable-R1-X7-Y5"",""clickable-R1-X7-Y3"",""clickable-R1-X7-Y4"",""clickable-R1-X5-Y4"",""clickable-R1-X5-Y5"",""clickable-R1-X5-Y6"",""clickable-R1-X5-Y7"",""clickable-R1-X4-Y7"",""clickable-R1-X4-Y6"",""clickable-R1-X4-Y5"",""clickable-R1-X3-Y5"",""clickable-R1-X2-Y5"",""clickable-R1-X3-Y7"",""clickable-R1-X2-Y7"",""clickable-R1-X0-Y7"",""clickable-R1-X1-Y7"",""clickable-R0-X4-Y6"",""clickable-R0-X6-Y5"",""clickable-R0-X5-Y5"",""clickable-R0-X5-Y4"",""clickable-R0-X5-Y2"",""clickable-R0-X4-Y3"",""clickable-R0-X4-Y4"",""clickable-R0-X4-Y5"",""clickable-R0-X2-Y5"",""clickable-R0-X2-Y6"",""clickable-R0-X1-Y5"",""clickable-R0-X1-Y3"",""clickable-R0-X2-Y3"",""clickable-R0-X2-Y4"",""clickable-R0-X1-Y4"",""clickable-R0-X6-Y6"",""clickable-R0-X7-Y5"",""clickable-R0-X6-Y4"",""clickable-R0-X5-Y1"",""clickable-R0-X6-Y0"",""clickable-R0-X6-Y1""]","true","[3,1]","[3,0]","8","8","1","200000","5000","1000","2"
"","64320","darkroom","2","10934396","0.0-1.0-1.0","38344","1541545231935","[""clickable-R0-X1-Y4"",""clickable-R0-X2-Y4"",""clickable-R0-X5-Y3"",""clickable-R0-X4-Y2"",""clickable-R0-X6-Y0"",""clickable-R0-X7-Y0"",""clickable-R0-X6-Y3"",""clickable-R0-X5-Y5"",""clickable-R0-X3-Y6"",""clickable-R0-X1-Y6"",""clickable-R0-X4-Y5"",""clickable-R0-X0-Y2"",""clickable-R0-X2-Y2"",""clickable-R0-X2-Y3"",""clickable-R0-X4-Y4"",""clickable-R0-X6-Y6"",""clickable-R0-X7-Y3"",""clickable-R0-X6-Y1"",""clickable-R0-X3-Y1"",""clickable-R0-X3-Y4"",""clickable-R0-X7-Y5"",""clickable-R1-X3-Y1"",""clickable-R1-X6-Y4"",""clickable-R1-X3-Y4"",""clickable-R1-X1-Y3"",""clickable-R1-X6-Y2"",""clickable-R1-X4-Y3"",""clickable-R1-X5-Y6"",""clickable-R1-X6-Y7"",""clickable-R1-X2-Y7"",""clickable-R1-X1-Y5"",""clickable-R1-X3-Y5"",""clickable-R1-X5-Y1"",""clickable-R0-X4-Y0"",""clickable-R1-X2-Y1"",""clickable-R1-X1-Y1"",""clickable-R1-X3-Y3"",""clickable-R1-X7-Y0"",""clickable-R1-X4-Y0"",""clickable-R1-X2-Y2"",""clickable-R1-X4-Y5"",""clickable-R1-X7-Y6"",""clickable-R1-X1-Y6"",""clickable-R1-X0-Y7"",""clickable-R1-X0-Y2"",""clickable-R1-X0-Y5"",""clickable-R1-X3-Y7"",""clickable-R0-X3-Y3"",""clickable-R0-X5-Y2"",""clickable-R0-X2-Y1"",""clickable-R0-X1-Y5"",""clickable-R0-X0-Y4"",""clickable-R0-X3-Y7"",""clickable-R0-X5-Y7"",""clickable-R0-X7-Y7"",""clickable-R0-X7-Y6"",""clickable-R0-X0-Y1"",""clickable-R0-X0-Y0"",""clickable-R0-X4-Y3"",""clickable-R0-X3-Y2""]","true","[4,6]","[3,6]","8","8","1","200000","5000","1000","2"
"","52342","darkroom","3","10986739","0.0-1.0-2.0","38344","1541545231935","[""clickable-R1-X3-Y5"",""clickable-R1-X5-Y6"",""clickable-R1-X4-Y6"",""clickable-R1-X3-Y6"",""clickable-R1-X2-Y4"",""clickable-R1-X0-Y4"",""clickable-R1-X3-Y1"",""clickable-R1-X5-Y3"",""clickable-R1-X3-Y3"",""clickable-R1-X2-Y2"",""clickable-R1-X1-Y2"",""clickable-R1-X1-Y5"",""clickable-R1-X3-Y7"",""clickable-R1-X1-Y7"",""clickable-R1-X6-Y4"",""clickable-R1-X6-Y1"",""clickable-R1-X4-Y1"",""clickable-R1-X6-Y2"",""clickable-R1-X7-Y5"",""clickable-R1-X7-Y6"",""clickable-R1-X5-Y7"",""clickable-R1-X6-Y5"",""clickable-R1-X4-Y4"",""clickable-R1-X0-Y1"",""clickable-R1-X1-Y0"",""clickable-R1-X2-Y1"",""clickable-R0-X3-Y5"",""clickable-R0-X5-Y2"",""clickable-R0-X7-Y4"",""clickable-R0-X4-Y3"",""clickable-R0-X2-Y2"",""clickable-R0-X3-Y2"",""clickable-R0-X4-Y1"",""clickable-R0-X6-Y2"",""clickable-R0-X7-Y0"",""clickable-R0-X3-Y0"",""clickable-R0-X1-Y0"",""clickable-R0-X1-Y1"",""clickable-R0-X0-Y4"",""clickable-R0-X2-Y5"",""clickable-R0-X2-Y4"",""clickable-R0-X5-Y6"",""clickable-R0-X2-Y6"",""clickable-R0-X5-Y7"",""clickable-R0-X7-Y7"",""clickable-R0-X4-Y4"",""clickable-R0-X5-Y4"",""clickable-R0-X6-Y5"",""clickable-R1-X2-Y3"",""clickable-R1-X4-Y2"",""clickable-R1-X7-Y2"",""clickable-R1-X4-Y5"",""clickable-R0-X5-Y3"",""clickable-R0-X1-Y3"",""clickable-R0-X1-Y6"",""clickable-R0-X0-Y7"",""clickable-R0-X4-Y7"",""clickable-R0-X6-Y1"",""clickable-R0-X0-Y1"",""clickable-R0-X0-Y2"",""clickable-R0-X0-Y2""]","false","[0,2]","[2,7]","8","8","1","200000","5000","1000","2"
"[{""page_index"":0,""viewing_time"":7237},{""page_index"":1,""viewing_time"":17910},{""page_index"":2,""viewing_time"":19128},{""page_index"":3,""viewing_time"":8824},{""page_index"":4,""viewing_time"":8909},{""page_index"":5,""viewing_time"":5696}]","67704","instructions","4","11054444","0.0-2.0","38344","1541545231935","","","","","","","","","","",""
"","23685","darkroom","5","11078130","0.0-3.0-0.0","38344","1541545231935","[""clickable-R1-X5-Y6"",""clickable-R1-X5-Y4"",""clickable-R1-X2-Y4"",""clickable-R1-X2-Y2"",""clickable-R1-X6-Y2"",""clickable-R1-X4-Y0"",""clickable-R1-X4-Y2"",""clickable-R1-X4-Y4"",""clickable-R1-X2-Y5"",""clickable-R1-X2-Y6"",""clickable-R1-X4-Y7"",""clickable-R1-X0-Y6"",""clickable-R1-X1-Y5"",""clickable-R1-X6-Y6"",""clickable-R1-X7-Y4"",""clickable-R1-X5-Y5"",""clickable-R1-X7-Y7"",""clickable-R1-X0-Y1"",""clickable-R0-X0-Y1"",""clickable-R0-X1-Y1"",""clickable-R0-X1-Y1""]","true","[1,1]","[0,1]","8","8","1","200000","5000","1000","2"
"","37589","darkroom","6","11115720","0.0-3.0-1.0","38344","1541545231935","[""clickable-R1-X2-Y4"",""clickable-R1-X3-Y3"",""clickable-R1-X5-Y2"",""clickable-R1-X6-Y4"",""clickable-R1-X7-Y4"",""clickable-R1-X6-Y6"",""clickable-R1-X4-Y5"",""clickable-R1-X2-Y6"",""clickable-R1-X0-Y5"",""clickable-R1-X1-Y7"",""clickable-R1-X3-Y7"",""clickable-R1-X5-Y4"",""clickable-R1-X3-Y2"",""clickable-R1-X1-Y2"",""clickable-R1-X1-Y1"",""clickable-R1-X2-Y1"",""clickable-R1-X5-Y1"",""clickable-R1-X4-Y0"",""clickable-R1-X4-Y3"",""clickable-R1-X2-Y3"",""clickable-R1-X0-Y3"",""clickable-R1-X1-Y4"",""clickable-R1-X1-Y5"",""clickable-R1-X2-Y5"",""clickable-R1-X3-Y5"",""clickable-R1-X3-Y4"",""clickable-R1-X4-Y4"",""clickable-R1-X7-Y3"",""clickable-R1-X6-Y3"",""clickable-R1-X5-Y3"",""clickable-R1-X6-Y2"",""clickable-R1-X7-Y0"",""clickable-R1-X7-Y1"",""clickable-R1-X6-Y1"",""clickable-R1-X4-Y1"",""clickable-R1-X3-Y1"",""clickable-R1-X3-Y0"",""clickable-R1-X0-Y1"",""clickable-R1-X0-Y0"",""clickable-R1-X1-Y0"",""clickable-R1-X2-Y2"",""clickable-R1-X5-Y7"",""clickable-R0-X5-Y7"",""clickable-R0-X5-Y6"",""clickable-R0-X4-Y6"",""clickable-R0-X4-Y5"",""clickable-R0-X5-Y5"",""clickable-R0-X6-Y5"",""clickable-R0-X3-Y6"",""clickable-R0-X4-Y7"",""clickable-R0-X4-Y7""]","true","[4,7]","[5,7]","8","8","1","200000","5000","1000","2"
"","33741","darkroom","7","11149463","0.0-3.0-2.0","38344","1541545231935","[""clickable-R1-X1-Y4"",""clickable-R1-X3-Y3"",""clickable-R1-X6-Y3"",""clickable-R1-X5-Y2"",""clickable-R1-X4-Y2"",""clickable-R1-X4-Y6"",""clickable-R1-X3-Y6"",""clickable-R1-X1-Y6"",""clickable-R1-X2-Y5"",""clickable-R1-X4-Y4"",""clickable-R1-X6-Y5"",""clickable-R1-X7-Y3"",""clickable-R1-X6-Y1"",""clickable-R1-X5-Y1"",""clickable-R1-X3-Y1"",""clickable-R1-X1-Y2"",""clickable-R1-X1-Y1"",""clickable-R1-X0-Y0"",""clickable-R1-X1-Y0"",""clickable-R1-X2-Y1"",""clickable-R1-X2-Y2"",""clickable-R1-X3-Y2"",""clickable-R1-X4-Y3"",""clickable-R1-X5-Y4"",""clickable-R1-X7-Y6"",""clickable-R1-X6-Y6"",""clickable-R1-X5-Y5"",""clickable-R1-X3-Y5"",""clickable-R1-X1-Y3"",""clickable-R1-X0-Y3"",""clickable-R1-X0-Y4"",""clickable-R1-X0-Y5"",""clickable-R1-X2-Y7"",""clickable-R1-X5-Y6"",""clickable-R0-X4-Y6"",""clickable-R0-X5-Y6"",""clickable-R0-X6-Y6"",""clickable-R0-X7-Y6"",""clickable-R0-X7-Y5"",""clickable-R0-X6-Y7"",""clickable-R0-X5-Y7"",""clickable-R0-X5-Y5"",""clickable-R0-X5-Y5""]","true","[5,5]","[5,6]","8","8","1","200000","5000","1000","2"
"","25730","darkroom","8","11175195","0.0-3.0-3.0","38344","1541545231935","[""clickable-R1-X5-Y5"",""clickable-R1-X4-Y3"",""clickable-R1-X0-Y5"",""clickable-R1-X2-Y5"",""clickable-R1-X2-Y3"",""clickable-R1-X4-Y2"",""clickable-R1-X6-Y2"",""clickable-R1-X6-Y4"",""clickable-R1-X7-Y6"",""clickable-R1-X5-Y7"",""clickable-R1-X4-Y6"",""clickable-R1-X4-Y5"",""clickable-R1-X3-Y4"",""clickable-R1-X3-Y2"",""clickable-R1-X2-Y2"",""clickable-R1-X2-Y1"",""clickable-R1-X3-Y1"",""clickable-R1-X4-Y1"",""clickable-R1-X5-Y3"",""clickable-R1-X7-Y3"",""clickable-R1-X7-Y4"",""clickable-R1-X6-Y5"",""clickable-R1-X2-Y7"",""clickable-R1-X1-Y6"",""clickable-R1-X1-Y5"",""clickable-R1-X1-Y3"",""clickable-R1-X0-Y3"",""clickable-R1-X0-Y2"",""clickable-R1-X1-Y1"",""clickable-R1-X2-Y4"",""clickable-R1-X1-Y4"",""clickable-R1-X3-Y3"",""clickable-R1-X4-Y4"",""clickable-R1-X5-Y1"",""clickable-R0-X5-Y1"",""clickable-R0-X6-Y1"",""clickable-R0-X6-Y1""]","true","[6,1]","[5,1]","8","8","1","200000","5000","1000","2"
"","35236","darkroom","9","11210433","0.0-3.0-4.0","38344","1541545231935","[""clickable-R1-X5-Y5"",""clickable-R1-X2-Y3"",""clickable-R1-X5-Y2"",""clickable-R1-X6-Y3"",""clickable-R1-X6-Y5"",""clickable-R1-X4-Y5"",""clickable-R1-X4-Y4"",""clickable-R1-X7-Y5"",""clickable-R1-X7-Y6"",""clickable-R1-X5-Y6"",""clickable-R1-X6-Y6"",""clickable-R1-X6-Y7"",""clickable-R1-X7-Y7"",""clickable-R1-X3-Y6"",""clickable-R1-X5-Y7"",""clickable-R1-X2-Y5"",""clickable-R1-X1-Y4"",""clickable-R1-X3-Y4"",""clickable-R1-X4-Y1"",""clickable-R1-X3-Y2"",""clickable-R1-X4-Y3"",""clickable-R1-X5-Y4"",""clickable-R1-X6-Y4"",""clickable-R1-X7-Y1"",""clickable-R1-X6-Y1"",""clickable-R1-X1-Y1"",""clickable-R1-X1-Y2"",""clickable-R1-X0-Y3"",""clickable-R1-X1-Y3"",""clickable-R1-X2-Y2"",""clickable-R1-X1-Y5"",""clickable-R1-X1-Y7"",""clickable-R1-X2-Y7"",""clickable-R1-X3-Y3"",""clickable-R1-X3-Y1"",""clickable-R1-X2-Y1"",""clickable-R0-X2-Y1"",""clickable-R0-X3-Y1"",""clickable-R0-X3-Y1""]","true","[3,1]","[2,1]","8","8","1","200000","5000","1000","2"
