"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","sonaID","ExpEndTime","clicks","match","sTarg","mTarg","xGrid","yGrid","maxTrans","maxPrize","primaryDec","surrogateDec","mapDir"
"[{""page_index"":0,""viewing_time"":9128},{""page_index"":1,""viewing_time"":9755},{""page_index"":2,""viewing_time"":2542}]","21426","instructions","0","21427","0.0-0.0","36545","1541368050875","","","","","","","","","","",""
"","66901","darkroom","1","88330","0.0-1.0-0.0","36545","1541368050875","[""clickable-R0-X2-Y3"",""clickable-R0-X5-Y3"",""clickable-R0-X3-Y5"",""clickable-R1-X3-Y3"",""clickable-R1-X2-Y3"",""clickable-R1-X5-Y5"",""clickable-R1-X4-Y5"",""clickable-R1-X3-Y5"",""clickable-R1-X4-Y4"",""clickable-R1-X4-Y3"",""clickable-R1-X1-Y4"",""clickable-R1-X1-Y6"",""clickable-R1-X3-Y1"",""clickable-R1-X2-Y1"",""clickable-R0-X3-Y1"",""clickable-R0-X5-Y2"",""clickable-R0-X5-Y1"",""clickable-R0-X4-Y1"",""clickable-R0-X6-Y1"",""clickable-R0-X2-Y1"",""clickable-R0-X0-Y1"",""clickable-R0-X1-Y1"",""clickable-R0-X7-Y1"",""clickable-R0-X7-Y0"",""clickable-R0-X6-Y0"",""clickable-R0-X5-Y0"",""clickable-R0-X4-Y0"",""clickable-R0-X3-Y0"",""clickable-R0-X2-Y0"",""clickable-R0-X1-Y0"",""clickable-R0-X0-Y0"",""clickable-R0-X6-Y2"",""clickable-R0-X7-Y2"",""clickable-R0-X7-Y3"",""clickable-R0-X6-Y3"",""clickable-R0-X4-Y3"",""clickable-R0-X4-Y2"",""clickable-R0-X3-Y2"",""clickable-R0-X2-Y2"",""clickable-R0-X1-Y2"",""clickable-R0-X0-Y2"",""clickable-R0-X6-Y4"",""clickable-R0-X7-Y4"",""clickable-R0-X7-Y5"",""clickable-R0-X6-Y5"",""clickable-R0-X7-Y6"",""clickable-R0-X7-Y7"",""clickable-R1-X0-Y0"",""clickable-R1-X1-Y1"",""clickable-R1-X1-Y0"",""clickable-R1-X2-Y0"",""clickable-R1-X3-Y0"",""clickable-R1-X4-Y0"",""clickable-R1-X5-Y0"",""clickable-R1-X6-Y0"",""clickable-R1-X7-Y0""]","true","[2,7]","[1,7]","8","8","1","200000","5000","1000","2"
"","62060","darkroom","2","150392","0.0-1.0-1.0","36545","1541368050875","[""clickable-R0-X3-Y4"",""clickable-R0-X0-Y7"",""clickable-R0-X6-Y7"",""clickable-R0-X7-Y7"",""clickable-R0-X7-Y0"",""clickable-R0-X0-Y0"",""clickable-R0-X0-Y4"",""clickable-R0-X7-Y4"",""clickable-R0-X3-Y0"",""clickable-R0-X3-Y7"",""clickable-R1-X0-Y1"",""clickable-R1-X0-Y0"",""clickable-R1-X0-Y7"",""clickable-R1-X7-Y7"",""clickable-R1-X7-Y0"",""clickable-R1-X3-Y4"",""clickable-R1-X4-Y4"",""clickable-R1-X4-Y3"",""clickable-R1-X3-Y2"",""clickable-R1-X3-Y3"",""clickable-R1-X4-Y0"",""clickable-R1-X4-Y7"",""clickable-R1-X0-Y4"",""clickable-R1-X7-Y4"",""clickable-R0-X1-Y3"",""clickable-R0-X4-Y3"",""clickable-R1-X2-Y3"",""clickable-R1-X5-Y3"",""clickable-R1-X5-Y5"",""clickable-R1-X2-Y5"",""clickable-R0-X2-Y6"",""clickable-R0-X5-Y6"",""clickable-R0-X5-Y3"",""clickable-R0-X2-Y2"",""clickable-R0-X5-Y1"",""clickable-R0-X3-Y1"",""clickable-R0-X0-Y6"",""clickable-R1-X0-Y6"",""clickable-R1-X7-Y6"",""clickable-R1-X7-Y3"",""clickable-R0-X6-Y2"",""clickable-R0-X7-Y2"",""clickable-R0-X7-Y1"",""clickable-R0-X6-Y1"",""clickable-R0-X6-Y1""]","true","[6,1]","[6,1]","8","8","1","200000","5000","1000","2"
"","66101","darkroom","3","216494","0.0-1.0-2.0","36545","1541368050875","[""clickable-R0-X3-Y4"",""clickable-R1-X3-Y4"",""clickable-R0-X7-Y4"",""clickable-R1-X0-Y4"",""clickable-R0-X0-Y4"",""clickable-R0-X0-Y0"",""clickable-R0-X7-Y0"",""clickable-R0-X7-Y7"",""clickable-R0-X0-Y7"",""clickable-R0-X3-Y0"",""clickable-R0-X3-Y7"",""clickable-R1-X0-Y0"",""clickable-R1-X7-Y0"",""clickable-R1-X7-Y7"",""clickable-R1-X0-Y7"",""clickable-R1-X3-Y7"",""clickable-R1-X3-Y0"",""clickable-R1-X7-Y4"",""clickable-R1-X5-Y2"",""clickable-R1-X1-Y2"",""clickable-R1-X1-Y6"",""clickable-R1-X6-Y6"",""clickable-R0-X1-Y2"",""clickable-R0-X5-Y2"",""clickable-R0-X5-Y6"",""clickable-R0-X2-Y6"",""clickable-R0-X1-Y6"",""clickable-R0-X2-Y4"",""clickable-R0-X1-Y4"",""clickable-R0-X4-Y4"",""clickable-R0-X5-Y4"",""clickable-R0-X3-Y2"",""clickable-R0-X3-Y6"",""clickable-R0-X4-Y1"",""clickable-R1-X3-Y2"",""clickable-R1-X5-Y4"",""clickable-R1-X3-Y6"",""clickable-R1-X2-Y3"",""clickable-R1-X0-Y2"",""clickable-R1-X7-Y2"",""clickable-R1-X5-Y0"",""clickable-R1-X5-Y7"",""clickable-R0-X5-Y0"",""clickable-R0-X1-Y0"",""clickable-R0-X6-Y2"",""clickable-R0-X0-Y3"",""clickable-R0-X4-Y3"",""clickable-R0-X2-Y2"",""clickable-R0-X2-Y1"",""clickable-R0-X4-Y5"",""clickable-R0-X4-Y7"",""clickable-R0-X6-Y7"",""clickable-R1-X5-Y5"",""clickable-R1-X2-Y5"",""clickable-R1-X2-Y1"",""clickable-R1-X1-Y0"",""clickable-R1-X0-Y6"",""clickable-R1-X0-Y5"",""clickable-R1-X1-Y7"",""clickable-R1-X2-Y7"",""clickable-R1-X2-Y6"",""clickable-R1-X1-Y5"",""clickable-R1-X1-Y4"",""clickable-R1-X0-Y3"",""clickable-R1-X1-Y3"",""clickable-R1-X1-Y1"",""clickable-R1-X0-Y1"",""clickable-R1-X4-Y3"",""clickable-R1-X6-Y3"",""clickable-R1-X7-Y5"",""clickable-R0-X6-Y5"",""clickable-R0-X1-Y5""]","false","[6,6]","[4,1]","8","8","1","200000","5000","1000","2"
"[{""page_index"":0,""viewing_time"":5733},{""page_index"":1,""viewing_time"":21641},{""page_index"":2,""viewing_time"":16639},{""page_index"":3,""viewing_time"":10505},{""page_index"":4,""viewing_time"":9741},{""page_index"":5,""viewing_time"":9189}]","73449","instructions","4","289943","0.0-2.0","36545","1541368050875","","","","","","","","","","",""
"","31114","darkroom","5","321058","0.0-3.0-0.0","36545","1541368050875","[""clickable-R0-X3-Y4"",""clickable-R0-X1-Y2"",""clickable-R0-X6-Y2"",""clickable-R0-X6-Y6"",""clickable-R0-X1-Y6"",""clickable-R0-X3-Y1"",""clickable-R0-X1-Y3"",""clickable-R0-X1-Y4"",""clickable-R0-X5-Y4"",""clickable-R0-X5-Y3"",""clickable-R0-X4-Y2"",""clickable-R0-X3-Y5"",""clickable-R0-X4-Y7"",""clickable-R0-X1-Y7"",""clickable-R0-X0-Y6"",""clickable-R0-X0-Y5"",""clickable-R0-X0-Y4"",""clickable-R0-X0-Y3"",""clickable-R0-X0-Y2"",""clickable-R0-X5-Y1"",""clickable-R0-X4-Y1"",""clickable-R0-X4-Y0"",""clickable-R0-X5-Y0"",""clickable-R0-X6-Y0"",""clickable-R0-X6-Y1"",""clickable-R0-X7-Y0"",""clickable-R0-X7-Y1"",""clickable-R0-X7-Y2"",""clickable-R0-X7-Y3"",""clickable-R0-X6-Y3"",""clickable-R0-X5-Y2"",""clickable-R0-X6-Y4"",""clickable-R0-X7-Y4"",""clickable-R0-X7-Y5"",""clickable-R0-X6-Y5"",""clickable-R0-X5-Y5"",""clickable-R0-X5-Y6"",""clickable-R0-X5-Y7"",""clickable-R0-X7-Y6"",""clickable-R0-X7-Y7""]","true","[1,5]","[0,5]","8","8","1","200000","5000","1000","2"
"","21454","darkroom","6","342513","0.0-3.0-1.0","36545","1541368050875","[""clickable-R0-X0-Y3"",""clickable-R0-X0-Y4"",""clickable-R0-X0-Y5"",""clickable-R0-X4-Y3"",""clickable-R0-X4-Y4"",""clickable-R0-X4-Y5"",""clickable-R0-X7-Y3"",""clickable-R0-X7-Y4"",""clickable-R0-X7-Y5"",""clickable-R0-X3-Y2"",""clickable-R0-X2-Y2"",""clickable-R0-X6-Y2"",""clickable-R0-X5-Y2"",""clickable-R0-X4-Y2"",""clickable-R0-X4-Y1"",""clickable-R0-X5-Y1"",""clickable-R0-X6-Y1"",""clickable-R0-X7-Y1"",""clickable-R0-X7-Y2"",""clickable-R0-X6-Y3"",""clickable-R0-X5-Y3"",""clickable-R0-X5-Y4"",""clickable-R0-X6-Y4"",""clickable-R0-X5-Y5"",""clickable-R0-X6-Y5"",""clickable-R0-X2-Y5"",""clickable-R0-X5-Y6"",""clickable-R0-X6-Y6"",""clickable-R0-X6-Y6""]","false","[6,6]","[6,3]","8","8","1","200000","5000","1000","2"
"","16937","darkroom","7","359452","0.0-3.0-2.0","36545","1541368050875","[""clickable-R0-X3-Y3"",""clickable-R0-X0-Y3"",""clickable-R0-X0-Y4"",""clickable-R0-X0-Y5"",""clickable-R0-X7-Y3"",""clickable-R0-X7-Y4"",""clickable-R0-X7-Y5"",""clickable-R0-X2-Y0"",""clickable-R0-X3-Y0"",""clickable-R0-X4-Y0"",""clickable-R0-X5-Y7"",""clickable-R0-X4-Y7"",""clickable-R0-X3-Y7"",""clickable-R0-X1-Y2"",""clickable-R0-X1-Y1"",""clickable-R0-X3-Y1"",""clickable-R0-X2-Y1"",""clickable-R0-X2-Y2"",""clickable-R0-X5-Y0"",""clickable-R0-X5-Y0""]","true","[5,0]","[6,0]","8","8","1","200000","5000","1000","2"
"","33701","darkroom","8","393156","0.0-3.0-3.0","36545","1541368050875","[""clickable-R0-X0-Y2"",""clickable-R0-X0-Y3"",""clickable-R0-X0-Y4"",""clickable-R0-X7-Y3"",""clickable-R0-X7-Y4"",""clickable-R0-X7-Y5"",""clickable-R0-X2-Y7"",""clickable-R0-X3-Y7"",""clickable-R0-X4-Y7"",""clickable-R0-X3-Y0"",""clickable-R0-X4-Y0"",""clickable-R0-X5-Y0"",""clickable-R0-X3-Y2"",""clickable-R0-X4-Y3"",""clickable-R0-X6-Y6"",""clickable-R0-X5-Y6"",""clickable-R0-X6-Y1"",""clickable-R0-X7-Y1"",""clickable-R0-X7-Y2"",""clickable-R0-X5-Y3"",""clickable-R0-X6-Y3"",""clickable-R0-X5-Y4"",""clickable-R0-X6-Y4"",""clickable-R0-X5-Y5"",""clickable-R0-X4-Y5"",""clickable-R0-X4-Y4"",""clickable-R0-X6-Y5"",""clickable-R0-X1-Y4"",""clickable-R0-X1-Y0"",""clickable-R0-X7-Y6"",""clickable-R0-X7-Y7"",""clickable-R0-X0-Y5"",""clickable-R0-X1-Y5"",""clickable-R0-X2-Y5"",""clickable-R0-X2-Y3"",""clickable-R0-X1-Y1"",""clickable-R0-X5-Y2"",""clickable-R0-X4-Y1"",""clickable-R0-X4-Y2"",""clickable-R0-X5-Y1""]","true","[1,6]","[1,5]","8","8","1","200000","5000","1000","2"
"","38832","darkroom","9","431990","0.0-3.0-4.0","36545","1541368050875","[""clickable-R0-X3-Y3"",""clickable-R0-X5-Y3"",""clickable-R0-X0-Y4"",""clickable-R0-X0-Y6"",""clickable-R0-X3-Y6"",""clickable-R0-X2-Y2"",""clickable-R0-X1-Y2"",""clickable-R0-X5-Y0"",""clickable-R0-X5-Y2"",""clickable-R0-X7-Y3"",""clickable-R1-X5-Y2"",""clickable-R1-X3-Y4"",""clickable-R1-X0-Y2"",""clickable-R1-X1-Y6"",""clickable-R1-X6-Y6"",""clickable-R1-X3-Y1"",""clickable-R1-X1-Y3"",""clickable-R1-X0-Y5"",""clickable-R1-X0-Y6"",""clickable-R1-X4-Y5"",""clickable-R1-X2-Y5"",""clickable-R1-X3-Y7"",""clickable-R1-X4-Y1"",""clickable-R1-X7-Y1"",""clickable-R0-X5-Y5"",""clickable-R0-X4-Y4"",""clickable-R0-X6-Y7"",""clickable-R0-X1-Y7"",""clickable-R0-X7-Y5"",""clickable-R0-X3-Y7"",""clickable-R1-X6-Y4"",""clickable-R1-X7-Y7"",""clickable-R1-X1-Y0"",""clickable-R1-X1-Y1"",""clickable-R1-X1-Y2"",""clickable-R1-X2-Y2"",""clickable-R1-X2-Y1"",""clickable-R1-X2-Y0"",""clickable-R1-X3-Y0"",""clickable-R1-X4-Y0"",""clickable-R1-X5-Y0"",""clickable-R1-X5-Y1"",""clickable-R1-X3-Y2"",""clickable-R1-X3-Y3"",""clickable-R1-X2-Y3"",""clickable-R1-X2-Y4"",""clickable-R1-X1-Y4"",""clickable-R1-X0-Y4"",""clickable-R1-X0-Y3"",""clickable-R1-X5-Y3"",""clickable-R0-X0-Y3"",""clickable-R0-X0-Y2"",""clickable-R0-X2-Y3"",""clickable-R0-X1-Y3"",""clickable-R0-X1-Y3""]","true","[1,3]","[0,3]","8","8","1","200000","5000","1000","2"
