"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","sonaID","ExpEndTime","clicks","match","sTarg","mTarg","xGrid","yGrid","maxTrans","maxPrize","primaryDec","surrogateDec","mapDir"
"[{""page_index"":0,""viewing_time"":9363},{""page_index"":1,""viewing_time"":71921},{""page_index"":2,""viewing_time"":16366}]","97651","instructions","0","97652","0.0-0.0","37936","1539631852085","","","","","","","","","","",""
"","50432","darkroom","1","148088","0.0-1.0-0.0","37936","1539631852085","[""clickable-R0-X2-Y6"",""clickable-R0-X3-Y5"",""clickable-R0-X2-Y5"",""clickable-R0-X2-Y4"",""clickable-R0-X3-Y3"",""clickable-R0-X5-Y3"",""clickable-R0-X5-Y4"",""clickable-R0-X4-Y6"",""clickable-R0-X1-Y3"",""clickable-R0-X2-Y2"",""clickable-R0-X1-Y2"",""clickable-R0-X4-Y2"",""clickable-R0-X6-Y2"",""clickable-R0-X6-Y3"",""clickable-R0-X6-Y5"",""clickable-R0-X5-Y5"",""clickable-R0-X5-Y7"",""clickable-R0-X6-Y7"",""clickable-R0-X7-Y6"",""clickable-R0-X6-Y6"",""clickable-R0-X7-Y5"",""clickable-R0-X6-Y4"",""clickable-R0-X4-Y4"",""clickable-R0-X3-Y4"",""clickable-R0-X1-Y4"",""clickable-R0-X1-Y4""]","true","[1,4]","[1,4]","8","8","1","200000","5000","1000","2"
"","22338","darkroom","2","170428","0.0-1.0-1.0","37936","1539631852085","[""clickable-R0-X2-Y4"",""clickable-R0-X4-Y3"",""clickable-R0-X5-Y2"",""clickable-R0-X2-Y3"",""clickable-R0-X2-Y5"",""clickable-R0-X0-Y5"",""clickable-R0-X1-Y5"",""clickable-R0-X1-Y3"",""clickable-R0-X1-Y6"",""clickable-R0-X4-Y7"",""clickable-R0-X2-Y6"",""clickable-R0-X5-Y6"",""clickable-R0-X4-Y5"",""clickable-R0-X4-Y5""]","true","[4,5]","[3,5]","8","8","1","200000","5000","1000","2"
"","45577","darkroom","3","216008","0.0-1.0-2.0","37936","1539631852085","[""clickable-R0-X2-Y5"",""clickable-R0-X1-Y5"",""clickable-R0-X4-Y5"",""clickable-R0-X3-Y7"",""clickable-R0-X3-Y5"",""clickable-R0-X6-Y6"",""clickable-R0-X5-Y7"",""clickable-R0-X4-Y6"",""clickable-R0-X6-Y5"",""clickable-R0-X5-Y5"",""clickable-R0-X5-Y6"",""clickable-R0-X4-Y4"",""clickable-R0-X3-Y4"",""clickable-R0-X2-Y4"",""clickable-R0-X4-Y3"",""clickable-R0-X5-Y3"",""clickable-R0-X2-Y3"",""clickable-R0-X4-Y2"",""clickable-R0-X4-Y1"",""clickable-R0-X3-Y2"",""clickable-R0-X3-Y3"",""clickable-R0-X2-Y2"",""clickable-R0-X1-Y1"",""clickable-R0-X2-Y1"",""clickable-R0-X6-Y4"",""clickable-R0-X5-Y4"",""clickable-R0-X4-Y7"",""clickable-R0-X2-Y6"",""clickable-R0-X0-Y6"",""clickable-R0-X1-Y7"",""clickable-R1-X3-Y4"",""clickable-R1-X2-Y5"",""clickable-R1-X3-Y6"",""clickable-R1-X5-Y5"",""clickable-R1-X4-Y6"",""clickable-R1-X3-Y5"",""clickable-R1-X4-Y4"",""clickable-R1-X4-Y3"",""clickable-R1-X3-Y3"",""clickable-R1-X3-Y2"",""clickable-R1-X2-Y2"",""clickable-R1-X2-Y3"",""clickable-R1-X1-Y4"",""clickable-R1-X1-Y1"",""clickable-R1-X0-Y2"",""clickable-R1-X1-Y3"",""clickable-R1-X2-Y7"",""clickable-R1-X1-Y6"",""clickable-R1-X4-Y7"",""clickable-R1-X6-Y7"",""clickable-R1-X6-Y6"",""clickable-R1-X5-Y7"",""clickable-R1-X6-Y5"",""clickable-R1-X5-Y4"",""clickable-R1-X4-Y5"",""clickable-R1-X5-Y6"",""clickable-R1-X4-Y2"",""clickable-R1-X3-Y1"",""clickable-R0-X5-Y2"",""clickable-R0-X6-Y3"",""clickable-R0-X6-Y2"",""clickable-R0-X5-Y1"",""clickable-R0-X1-Y2""]","false","[7,1]","[4,2]","8","8","1","200000","5000","1000","2"
"[{""page_index"":0,""viewing_time"":12919},{""page_index"":1,""viewing_time"":28737},{""page_index"":2,""viewing_time"":13130},{""page_index"":3,""viewing_time"":5052},{""page_index"":4,""viewing_time"":3276},{""page_index"":5,""viewing_time"":2873}]","65988","instructions","4","281996","0.0-2.0","37936","1539631852085","","","","","","","","","","",""
"","32545","darkroom","5","314543","0.0-3.0-0.0","37936","1539631852085","[""clickable-R1-X3-Y4"",""clickable-R1-X2-Y4"",""clickable-R1-X2-Y2"",""clickable-R1-X5-Y2"",""clickable-R1-X4-Y1"",""clickable-R1-X3-Y1"",""clickable-R1-X1-Y1"",""clickable-R1-X1-Y3"",""clickable-R1-X0-Y4"",""clickable-R1-X2-Y5"",""clickable-R1-X4-Y6"",""clickable-R1-X5-Y6"",""clickable-R1-X6-Y5"",""clickable-R1-X4-Y4"",""clickable-R1-X4-Y3"",""clickable-R1-X3-Y2"",""clickable-R1-X3-Y3"",""clickable-R1-X6-Y4"",""clickable-R1-X7-Y3"",""clickable-R1-X6-Y2"",""clickable-R1-X6-Y1"",""clickable-R1-X2-Y0"",""clickable-R1-X5-Y4"",""clickable-R1-X3-Y5"",""clickable-R1-X4-Y5"",""clickable-R1-X5-Y5"",""clickable-R1-X1-Y6"",""clickable-R1-X1-Y5"",""clickable-R1-X2-Y3"",""clickable-R1-X4-Y2"",""clickable-R1-X2-Y1"",""clickable-R1-X5-Y3"",""clickable-R1-X6-Y3"",""clickable-R1-X1-Y2"",""clickable-R1-X1-Y4"",""clickable-R1-X0-Y3"",""clickable-R1-X0-Y2"",""clickable-R1-X4-Y0"",""clickable-R1-X5-Y0"",""clickable-R1-X5-Y1"",""clickable-R1-X7-Y2"",""clickable-R1-X3-Y7"",""clickable-R1-X2-Y6"",""clickable-R1-X3-Y6"",""clickable-R1-X4-Y7"",""clickable-R1-X5-Y7"",""clickable-R0-X4-Y7"",""clickable-R0-X3-Y7"",""clickable-R0-X5-Y7"",""clickable-R0-X5-Y7""]","true","[5,7]","[4,7]","8","8","1","200000","5000","1000","2"
"","30634","darkroom","6","345177","0.0-3.0-1.0","37936","1539631852085","[""clickable-R0-X3-Y4"",""clickable-R0-X1-Y4"",""clickable-R0-X3-Y3"",""clickable-R0-X2-Y3"",""clickable-R0-X5-Y3"",""clickable-R0-X5-Y2"",""clickable-R0-X5-Y1"",""clickable-R0-X4-Y1"",""clickable-R0-X3-Y1"",""clickable-R0-X3-Y2"",""clickable-R0-X4-Y3"",""clickable-R0-X4-Y4"",""clickable-R0-X4-Y5"",""clickable-R0-X3-Y6"",""clickable-R0-X2-Y5"",""clickable-R0-X4-Y7"",""clickable-R0-X5-Y6"",""clickable-R0-X6-Y6"",""clickable-R0-X5-Y4"",""clickable-R0-X5-Y5"",""clickable-R0-X3-Y5"",""clickable-R0-X2-Y4"",""clickable-R0-X1-Y3"",""clickable-R0-X0-Y3"",""clickable-R0-X1-Y2"",""clickable-R0-X2-Y2"",""clickable-R0-X1-Y1"",""clickable-R0-X2-Y1"",""clickable-R0-X0-Y2"",""clickable-R0-X7-Y3"",""clickable-R0-X6-Y3"",""clickable-R0-X6-Y2"",""clickable-R0-X6-Y5"",""clickable-R0-X2-Y7"",""clickable-R0-X1-Y6"",""clickable-R0-X1-Y5"",""clickable-R0-X2-Y6"",""clickable-R1-X1-Y7"",""clickable-R1-X0-Y7"",""clickable-R1-X4-Y7"",""clickable-R1-X3-Y6"",""clickable-R1-X4-Y6"",""clickable-R1-X6-Y1"",""clickable-R1-X5-Y1"",""clickable-R1-X5-Y0"",""clickable-R1-X7-Y0"",""clickable-R1-X6-Y0"",""clickable-R1-X7-Y1"",""clickable-R1-X4-Y2"",""clickable-R1-X1-Y1"",""clickable-R1-X0-Y1"",""clickable-R1-X1-Y0""]","true","[0,0]","[1,0]","8","8","1","200000","5000","1000","2"
"","13054","darkroom","7","358232","0.0-3.0-2.0","37936","1539631852085","[""clickable-R0-X4-Y4"",""clickable-R0-X2-Y4"",""clickable-R0-X6-Y5"",""clickable-R0-X5-Y5"",""clickable-R0-X5-Y3"",""clickable-R0-X5-Y4"",""clickable-R0-X6-Y4"",""clickable-R0-X3-Y4"",""clickable-R0-X3-Y3"",""clickable-R0-X4-Y3"",""clickable-R0-X3-Y5"",""clickable-R0-X3-Y5""]","true","[3,5]","[3,5]","8","8","1","200000","5000","1000","2"
"","19450","darkroom","8","377682","0.0-3.0-3.0","37936","1539631852085","[""clickable-R0-X2-Y4"",""clickable-R0-X3-Y5"",""clickable-R0-X2-Y5"",""clickable-R0-X3-Y4"",""clickable-R0-X1-Y4"",""clickable-R0-X1-Y6"",""clickable-R0-X4-Y6"",""clickable-R0-X1-Y5"",""clickable-R0-X2-Y6"",""clickable-R0-X3-Y6"",""clickable-R0-X4-Y5"",""clickable-R0-X4-Y3"",""clickable-R0-X3-Y3"",""clickable-R0-X1-Y3"",""clickable-R0-X1-Y2"",""clickable-R0-X2-Y2"",""clickable-R0-X2-Y3"",""clickable-R0-X3-Y2"",""clickable-R0-X4-Y1"",""clickable-R0-X2-Y1"",""clickable-R0-X1-Y1"",""clickable-R0-X0-Y2"",""clickable-R0-X0-Y4"",""clickable-R0-X0-Y6"",""clickable-R0-X1-Y7"",""clickable-R0-X2-Y7"",""clickable-R0-X3-Y7"",""clickable-R0-X4-Y7"",""clickable-R0-X6-Y7"",""clickable-R0-X6-Y6"",""clickable-R0-X5-Y5"",""clickable-R0-X4-Y4"",""clickable-R0-X6-Y4"",""clickable-R0-X6-Y3"",""clickable-R0-X5-Y4"",""clickable-R0-X5-Y3"",""clickable-R0-X4-Y2"",""clickable-R0-X6-Y2"",""clickable-R0-X7-Y2"",""clickable-R0-X7-Y5""]","true","[1,0]","[1,1]","8","8","1","200000","5000","1000","2"
"","35334","darkroom","9","413018","0.0-3.0-4.0","37936","1539631852085","[""clickable-R0-X2-Y2"",""clickable-R0-X1-Y4"",""clickable-R0-X0-Y4"",""clickable-R0-X3-Y4"",""clickable-R0-X4-Y4"",""clickable-R0-X4-Y3"",""clickable-R0-X2-Y4"",""clickable-R0-X3-Y2"",""clickable-R0-X4-Y2"",""clickable-R0-X4-Y5"",""clickable-R0-X3-Y6"",""clickable-R0-X4-Y6"",""clickable-R0-X3-Y5"",""clickable-R0-X2-Y5"",""clickable-R0-X1-Y6"",""clickable-R0-X2-Y6"",""clickable-R0-X4-Y7"",""clickable-R0-X5-Y6"",""clickable-R0-X5-Y5"",""clickable-R0-X5-Y4"",""clickable-R0-X3-Y3"",""clickable-R0-X2-Y3"",""clickable-R0-X0-Y3"",""clickable-R1-X4-Y4"",""clickable-R1-X2-Y3"",""clickable-R1-X1-Y2"",""clickable-R1-X1-Y1"",""clickable-R1-X2-Y1"",""clickable-R1-X6-Y2"",""clickable-R1-X7-Y3"",""clickable-R1-X5-Y3"",""clickable-R1-X5-Y2"",""clickable-R1-X6-Y4"",""clickable-R1-X6-Y5"",""clickable-R1-X5-Y4"",""clickable-R1-X6-Y6"",""clickable-R1-X5-Y6"",""clickable-R1-X5-Y5"",""clickable-R1-X6-Y7"",""clickable-R1-X5-Y7"",""clickable-R1-X4-Y6"",""clickable-R1-X3-Y6"",""clickable-R1-X4-Y5"",""clickable-R1-X3-Y5"",""clickable-R1-X1-Y5"",""clickable-R1-X0-Y5"",""clickable-R1-X0-Y7"",""clickable-R1-X1-Y7"",""clickable-R1-X2-Y7"",""clickable-R1-X0-Y6"",""clickable-R1-X6-Y1"",""clickable-R1-X4-Y1"",""clickable-R1-X5-Y0"",""clickable-R1-X5-Y1"",""clickable-R1-X3-Y1"",""clickable-R1-X3-Y0"",""clickable-R1-X4-Y0"",""clickable-R1-X7-Y1"",""clickable-R1-X6-Y0"",""clickable-R0-X6-Y0"",""clickable-R0-X5-Y0"",""clickable-R0-X5-Y0""]","true","[5,0]","[6,0]","8","8","1","200000","5000","1000","2"
