"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","turkID","sonaID","ExpEndTime","lastInput","responseA","responseB","responses","questions","randomized","N","nA","nB","nAB","pA","pB","pAB","anchored"
"2220","32","text","0","2228","0.0-0.0","","22155","1480966779875","","","","","","","","","","","","","",""
"5240","32","text","1","7774","0.0-1.0","","22155","1480966779875","","","","","","","","","","","","","",""
"1606","32","text","2","9683","0.0-2.0","","22155","1480966779875","","","","","","","","","","","","","",""
"34618","32","text","3","44604","0.0-3.0","","22155","1480966779875","","","","","","","","","","","","","",""
"20997","32","text","4","65905","0.0-4.0","","22155","1480966779875","","","","","","","","","","","","","",""
"4205","32","text","5","70411","0.0-5.0","","22155","1480966779875","","","","","","","","","","","","","",""
"50149","","singlestim-multislider","6","120945","0.0-6.0-0.0","","22155","1480966779875","0","79","21","","","","","","","","","","",""
"62540","","survey-text","7","183794","0.0-7.0","","22155","1480966779875","","","","{""Q0"":""B: the compute algorithm pairs people if \""opposites attract\"" but a professional matchmaker would probably look deeper into the situation""}","<b>INSTRUCTIONS</b> (5 of 6)<br>Consider the complete responses for these two people that were matched together below. They gave opposite answers almost every time!<br><br><table style=""border: 2px solid black; border-spacing: 0px 1px;""><tr><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: italic;"">Single Person A</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">1</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">0</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">0</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">0</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">1</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">0</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">1</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">1</td></tr><tr><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: italic;"">Single Person B</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">0</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">1</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">1</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">1</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">0</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">1</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">0</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">0</td></tr></table><br>According to what you just read, were these people more likely to have been matched by the computer algorithm or the professional matchmaker?<br><br> A) equally likey <br> B) computer algorithm <br> C) professional matchmaker <br><br> Please enter A, B, or C below and briefly explain your choice:","","","","","","","","",""
"6815","","survey-multi-choice","8","190917","0.0-8.0","","22155","1480966779875","","","","{""Q0"":""agree""}","","","","","","","","","",""
"39190","","singlestim-multislider","9","230418","0.0-9.0-39.0","","22155","1480966779875","0","64","36","","","1","12","9","7","5","NA","NA","NA","1"
