"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","turkID","sonaID","ExpEndTime","lastInput","responseA","responseB","responses","questions","randomized","N","nA","nB","nAB","pA","pB","pAB","anchored"
"14480","32","text","0","14485","0.0-0.0","","20113","1478810597647","","","","","","","","","","","","","",""
"63792","32","text","1","78587","0.0-1.0","","20113","1478810597647","","","","","","","","","","","","","",""
"3282","32","text","2","82172","0.0-2.0","","20113","1478810597647","","","","","","","","","","","","","",""
"11646","32","text","3","94131","0.0-3.0","","20113","1478810597647","","","","","","","","","","","","","",""
"17224","32","text","4","111666","0.0-4.0","","20113","1478810597647","","","","","","","","","","","","","",""
"5853","32","text","5","117833","0.0-5.0","","20113","1478810597647","","","","","","","","","","","","","",""
"40681","","singlestim-multislider","6","158837","0.0-6.0-0.0","","20113","1478810597647","0","90","10","","","","","","","","","","",""
"17885","","survey-text","7","177034","0.0-7.0","","20113","1478810597647","","","","{""Q0"":""a""}","<b>INSTRUCTIONS</b> (5 of 6)<br>Consider the complete responses for these two people that were matched together below. They gave opposite answers almost every time!<br><br><table style=""border: 2px solid black; border-spacing: 0px 1px;""><tr><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: italic;"">Single Person A</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">1</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">0</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">0</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">0</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">1</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">0</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">1</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">1</td></tr><tr><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: italic;"">Single Person B</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">0</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">1</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">1</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">1</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">0</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">1</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">0</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">0</td></tr></table><br>According to what you just read, were these people more likely to have been matched by the computer algorithm or the professional matchmaker?<br><br> A) equally likey <br> B) computer algorithm <br> C) professional matchmaker <br><br> Please enter A, B, or C below and briefly explain your choice:","","","","","","","","",""
"5357","","survey-multi-choice","8","182697","0.0-8.0","","20113","1478810597647","","","","{""Q0"":""agree""}","","","","","","","","","",""
"23295","","singlestim-multislider","9","206312","0.0-9.0-27.0","","20113","1478810597647","0","100","0","","","0","12","9","7","5","0.8","0.8","0.8","1"
"5918","","singlestim-multislider","10","212550","0.0-9.0-9.0","","20113","1478810597647","1","0","100","","","0","12","9","7","5","0.6","0.8","0.8","1"
"13453","","singlestim-multislider","11","226310","0.0-9.0-20.0","","20113","1478810597647","0","100","0","","","0","12","9","7","5","0.8","0.6","1","1"
"4539","","singlestim-multislider","12","231168","0.0-9.0-7.0","","20113","1478810597647","0","100","0","","","0","12","9","7","5","0.6","0.6","1","1"
"11406","","singlestim-multislider","13","242888","0.0-9.0-8.0","","20113","1478810597647","0","85","15","","","0","12","9","7","5","0.6","0.8","0.8","1"
"9112","","singlestim-multislider","14","252312","0.0-9.0-16.0","","20113","1478810597647","0","85","15","","","0","12","9","7","5","0.8","0.6","0.8","1"
"5097","","singlestim-multislider","15","257727","0.0-9.0-6.0","","20113","1478810597647","1","0","100","","","0","12","9","7","5","0.6","0.6","1","1"
"20091","","singlestim-multislider","16","278133","0.0-9.0-31.0","","20113","1478810597647","0","100","0","","","0","12","9","7","5","0.8","0.8","1","1"
"14231","","singlestim-multislider","17","292682","0.0-9.0-28.0","","20113","1478810597647","1","0","100","","","0","12","9","7","5","0.8","0.8","1","1"
"9730","","singlestim-multislider","18","302726","0.0-9.0-29.0","","20113","1478810597647","0","100","0","","","0","12","9","7","5","0.8","0.8","1","1"
"9215","","singlestim-multislider","19","312263","0.0-9.0-26.0","","20113","1478810597647","0","70","30","","","0","12","9","7","5","0.8","0.8","0.8","1"
"12351","","singlestim-multislider","20","324919","0.0-9.0-33.0","","20113","1478810597647","0","100","0","","","1","12","9","7","5","NA","NA","NA","1"
"10845","","singlestim-multislider","21","336072","0.0-9.0-11.0","","20113","1478810597647","0","87","13","","","0","12","9","7","5","0.6","0.8","0.8","1"
"18069","","singlestim-multislider","22","354454","0.0-9.0-19.0","","20113","1478810597647","1","30","70","","","0","12","9","7","5","0.8","0.6","0.8","1"
"20369","","singlestim-multislider","23","375139","0.0-9.0-10.0","","20113","1478810597647","1","70","30","","","0","12","9","7","5","0.6","0.8","0.8","1"
