"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","turkID","ExpEndTime","lastInput","responseA","responseB","responses","questions","randomized","N","nA","nB","nAB","pA","pB","pAB","anchored"
"9281","","singlestim-multislider","11","259613","0.0-9.0-31.0","","1478648747357","0","12","88","","","0","12","9","7","5","0.8","0.8","1","1"
"12413","","singlestim-multislider","12","272336","0.0-9.0-23.0","","1478648747357","1","20","80","","","0","12","9","7","5","0.8","0.6","1","1"
"5621","","singlestim-multislider","13","278269","0.0-9.0-7.0","","1478648747357","1","43","57","","","0","12","9","7","5","0.6","0.6","1","1"
"8232","","singlestim-multislider","14","286815","0.0-9.0-19.0","","1478648747357","1","72","28","","","0","12","9","7","5","0.8","0.6","0.8","1"
"5002","","singlestim-multislider","15","292125","0.0-9.0-25.0","","1478648747357","0","28","72","","","0","12","9","7","5","0.8","0.8","0.8","1"
"11395","","singlestim-multislider","16","303830","0.0-9.0-17.0","","1478648747357","0","27","74","","","0","12","9","7","5","0.8","0.6","0.8","1"
"6582","","singlestim-multislider","17","310723","0.0-9.0-13.0","","1478648747357","1","31","69","","","0","12","9","7","5","0.6","0.8","1","1"
"10586","","singlestim-multislider","18","321616","0.0-9.0-4.0","","1478648747357","1","33","67","","","0","12","9","7","5","0.6","0.6","1","1"
"14299","","singlestim-multislider","19","336233","0.0-9.0-32.0","","1478648747357","1","43","57","","","1","12","9","7","5","NA","NA","NA","1"
"129605","","singlestim-multislider","20","466147","0.0-9.0-39.0","","1478648747357","0","57","43","","","1","12","9","7","5","NA","NA","NA","1"
"6467","","singlestim-multislider","21","472924","0.0-9.0-10.0","","1478648747357","1","42","58","","","0","12","9","7","5","0.6","0.8","0.8","1"
"4512","","singlestim-multislider","22","477759","0.0-9.0-16.0","","1478648747357","0","63","37","","","0","12","9","7","5","0.8","0.6","0.8","1"
"14411","","singlestim-multislider","23","492483","0.0-9.0-12.0","","1478648747357","1","35","65","","","0","12","9","7","5","0.6","0.8","1","1"
"117769","","singlestim-multislider","24","610570","0.0-9.0-36.0","","1478648747357","1","43","57","","","1","12","9","7","5","NA","NA","NA","1"
"7116","","singlestim-multislider","25","618007","0.0-9.0-5.0","","1478648747357","0","93","7","","","0","12","9","7","5","0.6","0.6","1","1"
"10811","","singlestim-multislider","26","629132","0.0-9.0-2.0","","1478648747357","0","72","28","","","0","12","9","7","5","0.6","0.6","0.8","1"
"115291","","singlestim-multislider","27","744746","0.0-9.0-26.0","","1478648747357","1","36","64","","","0","12","9","7","5","0.8","0.8","0.8","1"
"5130","","singlestim-multislider","28","750186","0.0-9.0-11.0","","1478648747357","0","63","37","","","0","12","9","7","5","0.6","0.8","0.8","1"
"6690","","singlestim-multislider","29","757190","0.0-9.0-40.0","","1478648747357","0","61","39","","","1","12","9","7","5","NA","NA","NA","1"
"12787","","singlestim-multislider","30","770286","0.0-9.0-35.0","","1478648747357","1","37","63","","","1","12","9","7","5","NA","NA","NA","1"
"80860","","singlestim-multislider","31","851469","0.0-9.0-41.0","","1478648747357","0","61","39","","","1","12","9","7","5","NA","NA","NA","1"
"9553","","singlestim-multislider","32","861333","0.0-9.0-6.0","","1478648747357","1","28","72","","","0","12","9","7","5","0.6","0.6","1","1"
"5095","","singlestim-multislider","33","866738","0.0-9.0-28.0","","1478648747357","1","39","61","","","0","12","9","7","5","0.8","0.8","1","1"
"6256","","singlestim-multislider","34","873312","0.0-9.0-18.0","","1478648747357","1","37","63","","","0","12","9","7","5","0.8","0.6","0.8","1"
"5351","","singlestim-multislider","35","878973","0.0-9.0-8.0","","1478648747357","1","41","59","","","0","12","9","7","5","0.6","0.8","0.8","1"
"6870","","singlestim-multislider","36","886151","0.0-9.0-27.0","","1478648747357","0","41","59","","","0","12","9","7","5","0.8","0.8","0.8","1"
"28853","","singlestim-multislider","37","915313","0.0-9.0-30.0","","1478648747357","1","34","66","","","0","12","9","7","5","0.8","0.8","1","1"
"4203","","singlestim-multislider","38","919832","0.0-9.0-15.0","","1478648747357","1","47","53","","","0","12","9","7","5","0.6","0.8","1","1"
"4663","","singlestim-multislider","39","924804","0.0-9.0-22.0","","1478648747357","0","69","31","","","0","12","9","7","5","0.8","0.6","1","1"
"5684","","singlestim-multislider","40","930801","0.0-9.0-33.0","","1478648747357","1","42","58","","","1","12","9","7","5","NA","NA","NA","1"
"16249","","singlestim-multislider","41","947366","0.0-9.0-34.0","","1478648747357","1","39","61","","","1","12","9","7","5","NA","NA","NA","1"
"2168","","singlestim-multislider","42","949844","0.0-9.0-3.0","","1478648747357","0","35","65","","","0","12","9","7","5","0.6","0.6","0.8","1"
"2258","","singlestim-multislider","43","952418","0.0-9.0-38.0","","1478648747357","1","38","62","","","1","12","9","7","5","NA","NA","NA","1"
"2928","","singlestim-multislider","44","955657","0.0-9.0-14.0","","1478648747357","1","41","59","","","0","12","9","7","5","0.6","0.8","1","1"
"2545","","singlestim-multislider","45","958522","0.0-9.0-9.0","","1478648747357","0","62","38","","","0","12","9","7","5","0.6","0.8","0.8","1"
"4369","","singlestim-multislider","46","963208","0.0-9.0-20.0","","1478648747357","0","68","32","","","0","12","9","7","5","0.8","0.6","1","1"
"3087","","singlestim-multislider","47","966610","0.0-9.0-24.0","","1478648747357","1","14","86","","","0","12","9","7","5","0.8","0.8","0.8","1"
"3731","","singlestim-multislider","48","970661","0.0-9.0-1.0","","1478648747357","0","36","64","","","0","12","9","7","5","0.6","0.6","0.8","1"
"5081","","singlestim-multislider","49","976051","0.0-9.0-29.0","","1478648747357","1","38","62","","","0","12","9","7","5","0.8","0.8","1","1"
"4181","","singlestim-multislider","50","980542","0.0-9.0-37.0","","1478648747357","1","16","84","","","1","12","9","7","5","NA","NA","NA","1"
"4411","","singlestim-multislider","51","985270","0.0-10.0-15.0","","1478648747357","0","77","23","","","0","12","9","7","5","0.6","0.8","1","1"
"12563","","singlestim-multislider","52","998143","0.0-10.0-3.0","","1478648747357","1","39","61","","","0","12","9","7","5","0.6","0.6","0.8","1"
"2393","","singlestim-multislider","53","1000844","0.0-10.0-4.0","","1478648747357","1","45","55","","","0","12","9","7","5","0.6","0.6","1","1"
"3761","","singlestim-multislider","54","1004916","0.0-10.0-11.0","","1478648747357","0","70","30","","","0","12","9","7","5","0.6","0.8","0.8","1"
"3158","","singlestim-multislider","55","1008386","0.0-10.0-32.0","","1478648747357","1","42","58","","","1","12","9","7","5","NA","NA","NA","1"
"4437","","singlestim-multislider","56","1013133","0.0-10.0-12.0","","1478648747357","0","58","42","","","0","12","9","7","5","0.6","0.8","1","1"
"6379","","singlestim-multislider","57","1019825","0.0-10.0-25.0","","1478648747357","0","60","40","","","0","12","9","7","5","0.8","0.8","0.8","1"
"12200","","singlestim-multislider","58","1032335","0.0-10.0-39.0","","1478648747357","0","59","41","","","1","12","9","7","5","NA","NA","NA","1"
"3034","","singlestim-multislider","59","1035688","0.0-10.0-38.0","","1478648747357","1","38","62","","","1","12","9","7","5","NA","NA","NA","1"
"1471","","singlestim-multislider","60","1037468","0.0-10.0-22.0","","1478648747357","0","62","38","","","0","12","9","7","5","0.8","0.6","1","1"
"1685","","singlestim-multislider","61","1039464","0.0-10.0-26.0","","1478648747357","1","38","62","","","0","12","9","7","5","0.8","0.8","0.8","1"
"1734","","singlestim-multislider","62","1041509","0.0-10.0-36.0","","1478648747357","1","53","47","","","1","12","9","7","5","NA","NA","NA","1"
"44044","","singlestim-multislider","63","1085871","0.0-10.0-20.0","","1478648747357","1","33","67","","","0","12","9","7","5","0.8","0.6","1","1"
"1668","","singlestim-multislider","64","1087851","0.0-10.0-28.0","","1478648747357","1","46","54","","","0","12","9","7","5","0.8","0.8","1","1"
"1763","","singlestim-multislider","65","1089922","0.0-10.0-5.0","","1478648747357","0","59","41","","","0","12","9","7","5","0.6","0.6","1","1"
"5925","","singlestim-multislider","66","1096155","0.0-10.0-29.0","","1478648747357","1","36","64","","","0","12","9","7","5","0.8","0.8","1","1"
"3899","","singlestim-multislider","67","1100366","0.0-10.0-17.0","","1478648747357","0","58","42","","","0","12","9","7","5","0.8","0.6","0.8","1"
"2537","","singlestim-multislider","68","1103212","0.0-10.0-24.0","","1478648747357","1","24","76","","","0","12","9","7","5","0.8","0.8","0.8","1"
"3008","","singlestim-multislider","69","1106531","0.0-10.0-6.0","","1478648747357","1","18","83","","","0","12","9","7","5","0.6","0.6","1","1"
"5068","","singlestim-multislider","70","1111908","0.0-10.0-0.0","","1478648747357","0","73","27","","","0","12","9","7","5","0.6","0.6","0.8","1"
"2604","","singlestim-multislider","71","1114821","0.0-10.0-7.0","","1478648747357","1","34","66","","","0","12","9","7","5","0.6","0.6","1","1"
"6507","","singlestim-multislider","72","1121641","0.0-10.0-40.0","","1478648747357","0","58","42","","","1","12","9","7","5","NA","NA","NA","1"
"3091","","singlestim-multislider","73","1125047","0.0-10.0-34.0","","1478648747357","1","47","53","","","1","12","9","7","5","NA","NA","NA","1"
"1966","","singlestim-multislider","74","1127323","0.0-10.0-1.0","","1478648747357","0","38","62","","","0","12","9","7","5","0.6","0.6","0.8","1"
"1140","","singlestim-multislider","75","1128773","0.0-10.0-18.0","","1478648747357","1","38","62","","","0","12","9","7","5","0.8","0.6","0.8","1"
"2069","","singlestim-multislider","76","1131151","0.0-10.0-13.0","","1478648747357","0","35","65","","","0","12","9","7","5","0.6","0.8","1","1"
"3184","","singlestim-multislider","77","1134653","0.0-10.0-35.0","","1478648747357","","50","50","","","1","12","9","7","5","NA","NA","NA","1"
"1673","","singlestim-multislider","78","1136636","0.0-10.0-16.0","","1478648747357","1","31","69","","","0","12","9","7","5","0.8","0.6","0.8","1"
"21355","","singlestim-multislider","79","1158312","0.0-10.0-19.0","","1478648747357","1","47","53","","","0","12","9","7","5","0.8","0.6","0.8","1"
"1113","","singlestim-multislider","80","1159736","0.0-10.0-37.0","","1478648747357","1","38","62","","","1","12","9","7","5","NA","NA","NA","1"
"1641","","singlestim-multislider","81","1161693","0.0-10.0-30.0","","1478648747357","0","70","30","","","0","12","9","7","5","0.8","0.8","1","1"
"1983","","singlestim-multislider","82","1163984","0.0-10.0-14.0","","1478648747357","0","85","15","","","0","12","9","7","5","0.6","0.8","1","1"
"1982","","singlestim-multislider","83","1166281","0.0-10.0-10.0","","1478648747357","1","23","77","","","0","12","9","7","5","0.6","0.8","0.8","1"
"2231","","singlestim-multislider","84","1168821","0.0-10.0-27.0","","1478648747357","0","79","21","","","0","12","9","7","5","0.8","0.8","0.8","1"
"2185","","singlestim-multislider","85","1171313","0.0-10.0-9.0","","1478648747357","0","60","40","","","0","12","9","7","5","0.6","0.8","0.8","1"
"2064","","singlestim-multislider","86","1173685","0.0-10.0-33.0","","1478648747357","1","37","63","","","1","12","9","7","5","NA","NA","NA","1"
"3803","","singlestim-multislider","87","1177797","0.0-10.0-21.0","","1478648747357","1","37","63","","","0","12","9","7","5","0.8","0.6","1","1"
"5213","","singlestim-multislider","88","1183319","0.0-10.0-31.0","","1478648747357","0","99","1","","","0","12","9","7","5","0.8","0.8","1","1"
"2650","","singlestim-multislider","89","1186279","0.0-10.0-8.0","","1478648747357","0","74","26","","","0","12","9","7","5","0.6","0.8","0.8","1"
"2185","","singlestim-multislider","90","1188773","0.0-10.0-2.0","","1478648747357","1","42","58","","","0","12","9","7","5","0.6","0.6","0.8","1"
"2163","","singlestim-multislider","91","1191246","0.0-10.0-41.0","","1478648747357","0","59","41","","","1","12","9","7","5","NA","NA","NA","1"
"3898","","singlestim-multislider","92","1195453","0.0-10.0-23.0","","1478648747357","1","41","59","","","0","12","9","7","5","0.8","0.6","1","1"
"3793","32","text","93","1199549","0.0-11.0","","1478648747357","","","","","","","","","","","","","",""
