"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","turkID","ExpEndTime","lastInput","responseA","responseB","responses","questions","randomized","N","nA","nB","nAB","pA","pB","pAB","anchored"
"15729","","singlestim-multislider","11","326634","0.0-9.0-23.0","","1476416952884","1","38","62","","","0","12","9","7","5","0.8","0.6","1","1"
"7968","","singlestim-multislider","12","334911","0.0-9.0-14.0","","1476416952884","0","62","38","","","0","12","9","7","5","0.6","0.8","1","1"
"7188","","singlestim-multislider","13","342409","0.0-9.0-5.0","","1476416952884","0","81","19","","","0","12","9","7","5","0.6","0.6","1","1"
"40886","","singlestim-multislider","14","383601","0.0-9.0-13.0","","1476416952884","1","39","61","","","0","12","9","7","5","0.6","0.8","1","1"
"17153","","singlestim-multislider","15","401064","0.0-9.0-15.0","","1476416952884","1","45","55","","","0","12","9","7","5","0.6","0.8","1","1"
"11348","","singlestim-multislider","16","412721","0.0-9.0-0.0","","1476416952884","1","44","56","","","0","12","9","7","5","0.6","0.6","0.8","1"
"10758","","singlestim-multislider","17","423790","0.0-9.0-32.0","","1476416952884","1","41","59","","","1","12","9","7","5","NA","NA","NA","1"
"34411","","singlestim-multislider","18","458506","0.0-9.0-33.0","","1476416952884","1","10","90","","","1","12","9","7","5","NA","NA","NA","1"
"29630","","singlestim-multislider","19","488444","0.0-9.0-28.0","","1476416952884","1","17","83","","","0","12","9","7","5","0.8","0.8","1","1"
"8574","","singlestim-multislider","20","497326","0.0-9.0-2.0","","1476416952884","0","60","40","","","0","12","9","7","5","0.6","0.6","0.8","1"
"6644","","singlestim-multislider","21","504276","0.0-9.0-39.0","","1476416952884","0","59","41","","","1","12","9","7","5","NA","NA","NA","1"
"8614","","singlestim-multislider","22","513201","0.0-9.0-11.0","","1476416952884","1","38","62","","","0","12","9","7","5","0.6","0.8","0.8","1"
"6340","","singlestim-multislider","23","519847","0.0-9.0-31.0","","1476416952884","0","94","6","","","0","12","9","7","5","0.8","0.8","1","1"
"12689","","singlestim-multislider","24","532842","0.0-9.0-41.0","","1476416952884","1","47","54","","","1","12","9","7","5","NA","NA","NA","1"
"13466","","singlestim-multislider","25","546617","0.0-9.0-36.0","","1476416952884","0","65","36","","","1","12","9","7","5","NA","NA","NA","1"
"12112","","singlestim-multislider","26","559038","0.0-9.0-40.0","","1476416952884","1","43","57","","","1","12","9","7","5","NA","NA","NA","1"
"10199","","singlestim-multislider","27","569548","0.0-9.0-8.0","","1476416952884","0","59","41","","","0","12","9","7","5","0.6","0.8","0.8","1"
"12335","","singlestim-multislider","28","582192","0.0-9.0-7.0","","1476416952884","0","78","22","","","0","12","9","7","5","0.6","0.6","1","1"
"14393","","singlestim-multislider","29","596895","0.0-9.0-21.0","","1476416952884","1","25","75","","","0","12","9","7","5","0.8","0.6","1","1"
"12669","","singlestim-multislider","30","609873","0.0-9.0-18.0","","1476416952884","0","65","35","","","0","12","9","7","5","0.8","0.6","0.8","1"
"13249","","singlestim-multislider","31","623428","0.0-9.0-3.0","","1476416952884","1","33","67","","","0","12","9","7","5","0.6","0.6","0.8","1"
"14478","","singlestim-multislider","32","638214","0.0-9.0-17.0","","1476416952884","1","32","68","","","0","12","9","7","5","0.8","0.6","0.8","1"
"11346","","singlestim-multislider","33","649867","0.0-9.0-26.0","","1476416952884","1","33","67","","","0","12","9","7","5","0.8","0.8","0.8","1"
"23869","","singlestim-multislider","34","674046","0.0-9.0-10.0","","1476416952884","0","57","44","","","0","12","9","7","5","0.6","0.8","0.8","1"
"9233","","singlestim-multislider","35","683588","0.0-9.0-12.0","","1476416952884","0","72","28","","","0","12","9","7","5","0.6","0.8","1","1"
"10731","","singlestim-multislider","36","694627","0.0-9.0-30.0","","1476416952884","1","11","89","","","0","12","9","7","5","0.8","0.8","1","1"
"14040","","singlestim-multislider","37","708974","0.0-9.0-34.0","","1476416952884","1","38","62","","","1","12","9","7","5","NA","NA","NA","1"
"14319","","singlestim-multislider","38","723603","0.0-9.0-9.0","","1476416952884","0","60","40","","","0","12","9","7","5","0.6","0.8","0.8","1"
"18060","","singlestim-multislider","39","741974","0.0-9.0-24.0","","1476416952884","1","7","93","","","0","12","9","7","5","0.8","0.8","0.8","1"
"13242","","singlestim-multislider","40","755525","0.0-9.0-6.0","","1476416952884","1","21","79","","","0","12","9","7","5","0.6","0.6","1","1"
"7603","","singlestim-multislider","41","763435","0.0-9.0-35.0","","1476416952884","1","36","65","","","1","12","9","7","5","NA","NA","NA","1"
"13025","","singlestim-multislider","42","776769","0.0-9.0-25.0","","1476416952884","0","84","16","","","0","12","9","7","5","0.8","0.8","0.8","1"
"12534","","singlestim-multislider","43","789611","0.0-9.0-38.0","","1476416952884","0","67","33","","","1","12","9","7","5","NA","NA","NA","1"
"12229","","singlestim-multislider","44","802147","0.0-9.0-16.0","","1476416952884","0","72","28","","","0","12","9","7","5","0.8","0.6","0.8","1"
"8551","","singlestim-multislider","45","811007","0.0-9.0-20.0","","1476416952884","0","80","20","","","0","12","9","7","5","0.8","0.6","1","1"
"6901","","singlestim-multislider","46","818215","0.0-9.0-4.0","","1476416952884","1","9","91","","","0","12","9","7","5","0.6","0.6","1","1"
"15507","","singlestim-multislider","47","834031","0.0-9.0-1.0","","1476416952884","1","26","74","","","0","12","9","7","5","0.6","0.6","0.8","1"
"11866","","singlestim-multislider","48","846203","0.0-9.0-29.0","","1476416952884","0","99","1","","","0","12","9","7","5","0.8","0.8","1","1"
"7397","","singlestim-multislider","49","853905","0.0-9.0-27.0","","1476416952884","0","69","31","","","0","12","9","7","5","0.8","0.8","0.8","1"
"10733","","singlestim-multislider","50","864945","0.0-9.0-19.0","","1476416952884","1","30","70","","","0","12","9","7","5","0.8","0.6","0.8","1"
"10764","","singlestim-multislider","51","876017","0.0-10.0-6.0","","1476416952884","1","20","80","","","0","12","9","7","5","0.6","0.6","1","1"
"6661","","singlestim-multislider","52","882986","0.0-10.0-37.0","","1476416952884","1","36","64","","","1","12","9","7","5","NA","NA","NA","1"
"9261","","singlestim-multislider","53","892556","0.0-10.0-13.0","","1476416952884","1","19","81","","","0","12","9","7","5","0.6","0.8","1","1"
"28843","","singlestim-multislider","54","921706","0.0-10.0-1.0","","1476416952884","1","30","71","","","0","12","9","7","5","0.6","0.6","0.8","1"
"13428","","singlestim-multislider","55","935442","0.0-10.0-34.0","","1476416952884","1","48","52","","","1","12","9","7","5","NA","NA","NA","1"
"21555","","singlestim-multislider","56","957302","0.0-10.0-25.0","","1476416952884","0","87","13","","","0","12","9","7","5","0.8","0.8","0.8","1"
"14728","","singlestim-multislider","57","972334","0.0-10.0-33.0","","1476416952884","1","13","87","","","1","12","9","7","5","NA","NA","NA","1"
"9233","","singlestim-multislider","58","981874","0.0-10.0-11.0","","1476416952884","0","26","74","","","0","12","9","7","5","0.6","0.8","0.8","1"
"7057","","singlestim-multislider","59","989240","0.0-10.0-7.0","","1476416952884","1","92","9","","","0","12","9","7","5","0.6","0.6","1","1"
"4504","","singlestim-multislider","60","994052","0.0-10.0-23.0","","1476416952884","1","15","85","","","0","12","9","7","5","0.8","0.6","1","1"
"12418","","singlestim-multislider","61","1006775","0.0-10.0-41.0","","1476416952884","0","64","36","","","1","12","9","7","5","NA","NA","NA","1"
"8600","","singlestim-multislider","62","1015683","0.0-10.0-28.0","","1476416952884","1","24","76","","","0","12","9","7","5","0.8","0.8","1","1"
"8106","","singlestim-multislider","63","1024096","0.0-10.0-27.0","","1476416952884","0","78","22","","","0","12","9","7","5","0.8","0.8","0.8","1"
"6026","","singlestim-multislider","64","1030428","0.0-10.0-18.0","","1476416952884","0","76","24","","","0","12","9","7","5","0.8","0.6","0.8","1"
"4462","","singlestim-multislider","65","1035199","0.0-10.0-4.0","","1476416952884","1","23","77","","","0","12","9","7","5","0.6","0.6","1","1"
"5081","","singlestim-multislider","66","1040585","0.0-10.0-38.0","","1476416952884","1","43","57","","","1","12","9","7","5","NA","NA","NA","1"
"9646","","singlestim-multislider","67","1050538","0.0-10.0-17.0","","1476416952884","1","47","53","","","0","12","9","7","5","0.8","0.6","0.8","1"
"8898","","singlestim-multislider","68","1059744","0.0-10.0-16.0","","1476416952884","0","60","40","","","0","12","9","7","5","0.8","0.6","0.8","1"
"11317","","singlestim-multislider","69","1071366","0.0-10.0-19.0","","1476416952884","1","25","75","","","0","12","9","7","5","0.8","0.6","0.8","1"
"7674","","singlestim-multislider","70","1079344","0.0-10.0-14.0","","1476416952884","0","66","34","","","0","12","9","7","5","0.6","0.8","1","1"
"8343","","singlestim-multislider","71","1087997","0.0-10.0-35.0","","1476416952884","1","17","83","","","1","12","9","7","5","NA","NA","NA","1"
"12746","","singlestim-multislider","72","1101050","0.0-10.0-0.0","","1476416952884","0","73","27","","","0","12","9","7","5","0.6","0.6","0.8","1"
"7635","","singlestim-multislider","73","1108995","0.0-10.0-40.0","","1476416952884","0","70","30","","","1","12","9","7","5","NA","NA","NA","1"
"5015","","singlestim-multislider","74","1114318","0.0-10.0-15.0","","1476416952884","1","35","65","","","0","12","9","7","5","0.6","0.8","1","1"
"6685","","singlestim-multislider","75","1121308","0.0-10.0-5.0","","1476416952884","1","38","62","","","0","12","9","7","5","0.6","0.6","1","1"
"6126","","singlestim-multislider","76","1127741","0.0-10.0-12.0","","1476416952884","0","63","37","","","0","12","9","7","5","0.6","0.8","1","1"
"7863","","singlestim-multislider","77","1135910","0.0-10.0-2.0","","1476416952884","0","68","33","","","0","12","9","7","5","0.6","0.6","0.8","1"
"7941","","singlestim-multislider","78","1144159","0.0-10.0-8.0","","1476416952884","0","57","43","","","0","12","9","7","5","0.6","0.8","0.8","1"
"9238","","singlestim-multislider","79","1153707","0.0-10.0-3.0","","1476416952884","1","41","59","","","0","12","9","7","5","0.6","0.6","0.8","1"
"7687","","singlestim-multislider","80","1161703","0.0-10.0-9.0","","1476416952884","0","57","43","","","0","12","9","7","5","0.6","0.8","0.8","1"
"9521","","singlestim-multislider","81","1171532","0.0-10.0-29.0","","1476416952884","0","94","6","","","0","12","9","7","5","0.8","0.8","1","1"
"8902","","singlestim-multislider","82","1180740","0.0-10.0-20.0","","1476416952884","0","84","16","","","0","12","9","7","5","0.8","0.6","1","1"
"5769939","","singlestim-multislider","83","6950990","0.0-10.0-31.0","","1476416952884","0","96","4","","","0","12","9","7","5","0.8","0.8","1","1"
"12132","","singlestim-multislider","84","6963435","0.0-10.0-10.0","","1476416952884","1","43","57","","","0","12","9","7","5","0.6","0.8","0.8","1"
"10391","","singlestim-multislider","85","6974137","0.0-10.0-32.0","","1476416952884","0","43","57","","","1","12","9","7","5","NA","NA","NA","1"
"9729","","singlestim-multislider","86","6984173","0.0-10.0-21.0","","1476416952884","1","36","64","","","0","12","9","7","5","0.8","0.6","1","1"
"9289","","singlestim-multislider","87","6993770","0.0-10.0-24.0","","1476416952884","1","7","93","","","0","12","9","7","5","0.8","0.8","0.8","1"
"8834","","singlestim-multislider","88","7002912","0.0-10.0-26.0","","1476416952884","1","26","74","","","0","12","9","7","5","0.8","0.8","0.8","1"
"10078","","singlestim-multislider","89","7013301","0.0-10.0-39.0","","1476416952884","1","46","54","","","1","12","9","7","5","NA","NA","NA","1"
"7788","","singlestim-multislider","90","7021395","0.0-10.0-36.0","","1476416952884","1","53","47","","","1","12","9","7","5","NA","NA","NA","1"
"8034","","singlestim-multislider","91","7029739","0.0-10.0-22.0","","1476416952884","1","63","37","","","0","12","9","7","5","0.8","0.6","1","1"
"8259","","singlestim-multislider","92","7038304","0.0-10.0-30.0","","1476416952884","1","9","91","","","0","12","9","7","5","0.8","0.8","1","1"
"5197","32","text","93","7043810","0.0-11.0","","1476416952884","","","","","","","","","","","","","",""
