"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","turkID","ExpEndTime","lastInput","responseA","responseB","responses","questions","randomized","N","nA","nB","nAB","pA","pB","pAB","anchored"
"10431","","singlestim-multislider","34","672898","0.0-9.0-0.0","","1476641080004","0","67","33","","","0","12","9","7","5","0.6","0.6","0.8","1"
"3517","","singlestim-multislider","35","676725","0.0-9.0-28.0","","1476641080004","1","24","76","","","0","12","9","7","5","0.8","0.8","1","1"
"3337","","singlestim-multislider","36","680371","0.0-9.0-39.0","","1476641080004","1","28","72","","","1","12","9","7","5","NA","NA","NA","1"
"3463","","singlestim-multislider","37","684142","0.0-9.0-13.0","","1476641080004","0","82","18","","","0","12","9","7","5","0.6","0.8","1","1"
"6509","","singlestim-multislider","38","690956","0.0-9.0-23.0","","1476641080004","1","30","70","","","0","12","9","7","5","0.8","0.6","1","1"
"8007","","singlestim-multislider","39","699271","0.0-9.0-3.0","","1476641080004","1","32","68","","","0","12","9","7","5","0.6","0.6","0.8","1"
"6843","","singlestim-multislider","40","706424","0.0-9.0-26.0","","1476641080004","1","18","82","","","0","12","9","7","5","0.8","0.8","0.8","1"
"19594","","singlestim-multislider","41","726327","0.0-9.0-41.0","","1476641080004","0","51","49","","","1","12","9","7","5","NA","NA","NA","1"
"56705","","singlestim-multislider","42","783340","0.0-9.0-35.0","","1476641080004","1","39","61","","","1","12","9","7","5","NA","NA","NA","1"
"14357","","singlestim-multislider","43","798006","0.0-9.0-1.0","","1476641080004","1","44","56","","","0","12","9","7","5","0.6","0.6","0.8","1"
"6902","","singlestim-multislider","44","805219","0.0-9.0-11.0","","1476641080004","0","85","15","","","0","12","9","7","5","0.6","0.8","0.8","1"
"5011","","singlestim-multislider","45","810534","0.0-9.0-29.0","","1476641080004","0","84","16","","","0","12","9","7","5","0.8","0.8","1","1"
"13803","","singlestim-multislider","46","824646","0.0-9.0-5.0","","1476641080004","0","59","41","","","0","12","9","7","5","0.6","0.6","1","1"
"37235","","singlestim-multislider","47","862190","0.0-9.0-6.0","","1476641080004","1","42","58","","","0","12","9","7","5","0.6","0.6","1","1"
"6364","","singlestim-multislider","48","868863","0.0-9.0-24.0","","1476641080004","1","14","86","","","0","12","9","7","5","0.8","0.8","0.8","1"
"10580","","singlestim-multislider","49","879753","0.0-9.0-38.0","","1476641080004","1","45","55","","","1","12","9","7","5","NA","NA","NA","1"
"13536","","singlestim-multislider","50","893600","0.0-9.0-25.0","","1476641080004","0","67","33","","","0","12","9","7","5","0.8","0.8","0.8","1"
"11657","","singlestim-multislider","51","905567","0.0-10.0-32.0","","1476641080004","1","37","63","","","1","12","9","7","5","NA","NA","NA","1"
"17112","","singlestim-multislider","52","922988","0.0-10.0-4.0","","1476641080004","1","28","72","","","0","12","9","7","5","0.6","0.6","1","1"
"7284","","singlestim-multislider","53","930583","0.0-10.0-33.0","","1476641080004","1","33","67","","","1","12","9","7","5","NA","NA","NA","1"
"7520","","singlestim-multislider","54","938413","0.0-10.0-18.0","","1476641080004","0","79","21","","","0","12","9","7","5","0.8","0.6","0.8","1"
"6330","","singlestim-multislider","55","945054","0.0-10.0-39.0","","1476641080004","0","75","25","","","1","12","9","7","5","NA","NA","NA","1"
"8524","","singlestim-multislider","56","953888","0.0-10.0-20.0","","1476641080004","0","65","35","","","0","12","9","7","5","0.8","0.6","1","1"
"6337","","singlestim-multislider","57","960535","0.0-10.0-14.0","","1476641080004","0","67","33","","","0","12","9","7","5","0.6","0.8","1","1"
"84757","","singlestim-multislider","58","1045601","0.0-10.0-1.0","","1476641080004","1","43","57","","","0","12","9","7","5","0.6","0.6","0.8","1"
"8580","","singlestim-multislider","59","1054491","0.0-10.0-40.0","","1476641080004","0","76","24","","","1","12","9","7","5","NA","NA","NA","1"
"5097","","singlestim-multislider","60","1059895","0.0-10.0-26.0","","1476641080004","1","31","70","","","0","12","9","7","5","0.8","0.8","0.8","1"
"66895","","singlestim-multislider","61","1127095","0.0-10.0-36.0","","1476641080004","0","61","39","","","1","12","9","7","5","NA","NA","NA","1"
"12240","","singlestim-multislider","62","1139644","0.0-10.0-38.0","","1476641080004","0","50","50","","","1","12","9","7","5","NA","NA","NA","1"
"11957","","singlestim-multislider","63","1151909","0.0-10.0-10.0","","1476641080004","1","36","64","","","0","12","9","7","5","0.6","0.8","0.8","1"
"8035","","singlestim-multislider","64","1160254","0.0-10.0-0.0","","1476641080004","0","64","36","","","0","12","9","7","5","0.6","0.6","0.8","1"
"6967","","singlestim-multislider","65","1167530","0.0-10.0-27.0","","1476641080004","0","89","11","","","0","12","9","7","5","0.8","0.8","0.8","1"
"8691","","singlestim-multislider","66","1176531","0.0-10.0-11.0","","1476641080004","0","80","21","","","0","12","9","7","5","0.6","0.8","0.8","1"
"29614","","singlestim-multislider","67","1206455","0.0-10.0-22.0","","1476641080004","0","65","36","","","0","12","9","7","5","0.8","0.6","1","1"
"7634","","singlestim-multislider","68","1214399","0.0-10.0-2.0","","1476641080004","0","66","34","","","0","12","9","7","5","0.6","0.6","0.8","1"
"7669","","singlestim-multislider","69","1222377","0.0-10.0-6.0","","1476641080004","1","32","68","","","0","12","9","7","5","0.6","0.6","1","1"
"5873","","singlestim-multislider","70","1228560","0.0-10.0-15.0","","1476641080004","0","77","23","","","0","12","9","7","5","0.6","0.8","1","1"
"7444","","singlestim-multislider","71","1236312","0.0-10.0-23.0","","1476641080004","1","35","65","","","0","12","9","7","5","0.8","0.6","1","1"
"18614","","singlestim-multislider","72","1255236","0.0-10.0-3.0","","1476641080004","1","27","73","","","0","12","9","7","5","0.6","0.6","0.8","1"
"8393","","singlestim-multislider","73","1263940","0.0-10.0-12.0","","1476641080004","0","64","36","","","0","12","9","7","5","0.6","0.8","1","1"
"10635","","singlestim-multislider","74","1274880","0.0-10.0-21.0","","1476641080004","1","36","64","","","0","12","9","7","5","0.8","0.6","1","1"
"6227","","singlestim-multislider","75","1281415","0.0-10.0-9.0","","1476641080004","0","78","22","","","0","12","9","7","5","0.6","0.8","0.8","1"
"11827","","singlestim-multislider","76","1293549","0.0-10.0-25.0","","1476641080004","0","60","40","","","0","12","9","7","5","0.8","0.8","0.8","1"
"58752","","singlestim-multislider","77","1352608","0.0-10.0-30.0","","1476641080004","1","23","77","","","0","12","9","7","5","0.8","0.8","1","1"
"11449","","singlestim-multislider","78","1364363","0.0-10.0-5.0","","1476641080004","0","72","28","","","0","12","9","7","5","0.6","0.6","1","1"
"26600","","singlestim-multislider","79","1391265","0.0-10.0-13.0","","1476641080004","0","67","33","","","0","12","9","7","5","0.6","0.8","1","1"
"5781","","singlestim-multislider","80","1397350","0.0-10.0-19.0","","1476641080004","1","31","69","","","0","12","9","7","5","0.8","0.6","0.8","1"
"9208","","singlestim-multislider","81","1406863","0.0-10.0-7.0","","1476641080004","0","73","27","","","0","12","9","7","5","0.6","0.6","1","1"
"7331","","singlestim-multislider","82","1414497","0.0-10.0-35.0","","1476641080004","","50","50","","","1","12","9","7","5","NA","NA","NA","1"
"10553","","singlestim-multislider","83","1425360","0.0-10.0-34.0","","1476641080004","","50","50","","","1","12","9","7","5","NA","NA","NA","1"
"8022","","singlestim-multislider","84","1433685","0.0-10.0-16.0","","1476641080004","0","64","36","","","0","12","9","7","5","0.8","0.6","0.8","1"
"6778","","singlestim-multislider","85","1440771","0.0-10.0-29.0","","1476641080004","0","62","38","","","0","12","9","7","5","0.8","0.8","1","1"
"5221","","singlestim-multislider","86","1446298","0.0-10.0-24.0","","1476641080004","1","13","87","","","0","12","9","7","5","0.8","0.8","0.8","1"
"8325","","singlestim-multislider","87","1454927","0.0-10.0-17.0","","1476641080004","1","35","65","","","0","12","9","7","5","0.8","0.6","0.8","1"
"5703","","singlestim-multislider","88","1460939","0.0-10.0-31.0","","1476641080004","1","5","95","","","0","12","9","7","5","0.8","0.8","1","1"
"6051","","singlestim-multislider","89","1467297","0.0-10.0-37.0","","1476641080004","1","32","68","","","1","12","9","7","5","NA","NA","NA","1"
"4393","","singlestim-multislider","90","1471998","0.0-10.0-41.0","","1476641080004","1","29","71","","","1","12","9","7","5","NA","NA","NA","1"
"134968","","singlestim-multislider","91","1607276","0.0-10.0-28.0","","1476641080004","1","30","70","","","0","12","9","7","5","0.8","0.8","1","1"
"4188","","singlestim-multislider","92","1611772","0.0-10.0-8.0","","1476641080004","1","42","58","","","0","12","9","7","5","0.6","0.8","0.8","1"
"2117","32","text","93","1614193","0.0-11.0","","1476641080004","","","","","","","","","","","","","",""
