"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","turkID","ExpEndTime","lastInput","responseA","responseB","responses","questions","randomized","N","nA","nB","nAB","pA","pB","pAB","anchored"
"30446","","singlestim-multislider","10","309687","0.0-9.0-35.0","","1476397619666","","50","50","","","1","12","9","7","5","NA","NA","NA","1"
"10069","","singlestim-multislider","11","320095","0.0-9.0-6.0","","1476397619666","1","0","100","","","0","12","9","7","5","0.6","0.6","1","1"
"7407","","singlestim-multislider","12","327837","0.0-9.0-21.0","","1476397619666","1","0","100","","","0","12","9","7","5","0.8","0.6","1","1"
"7776","","singlestim-multislider","13","335943","0.0-9.0-41.0","","1476397619666","","50","50","","","1","12","9","7","5","NA","NA","NA","1"
"14377","","singlestim-multislider","14","350657","0.0-9.0-36.0","","1476397619666","1","30","70","","","1","12","9","7","5","NA","NA","NA","1"
"11283","","singlestim-multislider","15","362278","0.0-9.0-31.0","","1476397619666","0","100","0","","","0","12","9","7","5","0.8","0.8","1","1"
"7750","","singlestim-multislider","16","370368","0.0-9.0-4.0","","1476397619666","1","0","100","","","0","12","9","7","5","0.6","0.6","1","1"
"12050","","singlestim-multislider","17","382756","0.0-9.0-19.0","","1476397619666","1","20","80","","","0","12","9","7","5","0.8","0.6","0.8","1"
"10262","","singlestim-multislider","18","393345","0.0-9.0-24.0","","1476397619666","1","15","85","","","0","12","9","7","5","0.8","0.8","0.8","1"
"7495","","singlestim-multislider","19","401179","0.0-9.0-27.0","","1476397619666","0","100","0","","","0","12","9","7","5","0.8","0.8","0.8","1"
"23847","","singlestim-multislider","20","425357","0.0-9.0-18.0","","1476397619666","0","85","15","","","0","12","9","7","5","0.8","0.6","0.8","1"
"16150","","singlestim-multislider","21","441842","0.0-9.0-34.0","","1476397619666","0","50","50","","","1","12","9","7","5","NA","NA","NA","1"
"11983","","singlestim-multislider","22","454163","0.0-9.0-3.0","","1476397619666","0","50","50","","","0","12","9","7","5","0.6","0.6","0.8","1"
"9235","","singlestim-multislider","23","463731","0.0-9.0-25.0","","1476397619666","0","100","0","","","0","12","9","7","5","0.8","0.8","0.8","1"
"47604","","singlestim-multislider","24","511657","0.0-9.0-1.0","","1476397619666","","50","50","","","0","12","9","7","5","0.6","0.6","0.8","1"
"9356","","singlestim-multislider","25","521348","0.0-9.0-20.0","","1476397619666","0","100","0","","","0","12","9","7","5","0.8","0.6","1","1"
"13072","","singlestim-multislider","26","534760","0.0-9.0-17.0","","1476397619666","1","0","100","","","0","12","9","7","5","0.8","0.6","0.8","1"
"12365","","singlestim-multislider","27","547454","0.0-9.0-13.0","","1476397619666","1","0","100","","","0","12","9","7","5","0.6","0.8","1","1"
"6772","","singlestim-multislider","28","554551","0.0-9.0-0.0","","1476397619666","0","85","15","","","0","12","9","7","5","0.6","0.6","0.8","1"
"89000","","singlestim-multislider","29","643876","0.0-9.0-15.0","","1476397619666","1","0","100","","","0","12","9","7","5","0.6","0.8","1","1"
"21545","","singlestim-multislider","30","665759","0.0-9.0-32.0","","1476397619666","1","18","83","","","1","12","9","7","5","NA","NA","NA","1"
"11590","","singlestim-multislider","31","677680","0.0-9.0-9.0","","1476397619666","0","100","0","","","0","12","9","7","5","0.6","0.8","0.8","1"
"14234","","singlestim-multislider","32","692253","0.0-9.0-10.0","","1476397619666","1","0","100","","","0","12","9","7","5","0.6","0.8","0.8","1"
"16353","","singlestim-multislider","33","708932","0.0-9.0-26.0","","1476397619666","1","0","100","","","0","12","9","7","5","0.8","0.8","0.8","1"
"15285","","singlestim-multislider","34","724543","0.0-9.0-16.0","","1476397619666","0","90","10","","","0","12","9","7","5","0.8","0.6","0.8","1"
"17738","","singlestim-multislider","35","742612","0.0-9.0-29.0","","1476397619666","0","100","0","","","0","12","9","7","5","0.8","0.8","1","1"
"19167","","singlestim-multislider","36","762111","0.0-9.0-11.0","","1476397619666","1","5","95","","","0","12","9","7","5","0.6","0.8","0.8","1"
"8291","","singlestim-multislider","37","770733","0.0-9.0-28.0","","1476397619666","1","0","100","","","0","12","9","7","5","0.8","0.8","1","1"
"14154","","singlestim-multislider","38","785227","0.0-9.0-7.0","","1476397619666","0","100","0","","","0","12","9","7","5","0.6","0.6","1","1"
"5939","","singlestim-multislider","39","791505","0.0-9.0-12.0","","1476397619666","0","100","0","","","0","12","9","7","5","0.6","0.8","1","1"
"12459","","singlestim-multislider","40","804293","0.0-9.0-2.0","","1476397619666","0","90","10","","","0","12","9","7","5","0.6","0.6","0.8","1"
"11742","","singlestim-multislider","41","816367","0.0-9.0-37.0","","1476397619666","","50","50","","","1","12","9","7","5","NA","NA","NA","1"
"11408","","singlestim-multislider","42","828099","0.0-9.0-33.0","","1476397619666","1","0","100","","","1","12","9","7","5","NA","NA","NA","1"
"25292","","singlestim-multislider","43","853725","0.0-9.0-5.0","","1476397619666","0","100","0","","","0","12","9","7","5","0.6","0.6","1","1"
"9212","","singlestim-multislider","44","863270","0.0-9.0-30.0","","1476397619666","1","0","100","","","0","12","9","7","5","0.8","0.8","1","1"
"21899","","singlestim-multislider","45","885505","0.0-9.0-40.0","","1476397619666","1","20","80","","","1","12","9","7","5","NA","NA","NA","1"
"70753","","singlestim-multislider","46","956581","0.0-9.0-8.0","","1476397619666","1","0","100","","","0","12","9","7","5","0.6","0.8","0.8","1"
"10065","","singlestim-multislider","47","966962","0.0-9.0-39.0","","1476397619666","0","90","10","","","1","12","9","7","5","NA","NA","NA","1"
"7862","","singlestim-multislider","48","975157","0.0-9.0-22.0","","1476397619666","0","100","0","","","0","12","9","7","5","0.8","0.6","1","1"
"13150","","singlestim-multislider","49","988637","0.0-9.0-23.0","","1476397619666","1","0","100","","","0","12","9","7","5","0.8","0.6","1","1"
"8934","","singlestim-multislider","50","997894","0.0-9.0-38.0","","1476397619666","","50","50","","","1","12","9","7","5","NA","NA","NA","1"
"6801","","singlestim-multislider","51","1005030","0.0-10.0-7.0","","1476397619666","0","100","0","","","0","12","9","7","5","0.6","0.6","1","1"
"9242","","singlestim-multislider","52","1014597","0.0-10.0-28.0","","1476397619666","1","0","100","","","0","12","9","7","5","0.8","0.8","1","1"
"15822","","singlestim-multislider","53","1030758","0.0-10.0-35.0","","1476397619666","","50","50","","","1","12","9","7","5","NA","NA","NA","1"
"13181","","singlestim-multislider","54","1044275","0.0-10.0-0.0","","1476397619666","0","80","20","","","0","12","9","7","5","0.6","0.6","0.8","1"
"8822","","singlestim-multislider","55","1053436","0.0-10.0-19.0","","1476397619666","","50","50","","","0","12","9","7","5","0.8","0.6","0.8","1"
"7177","","singlestim-multislider","56","1060941","0.0-10.0-25.0","","1476397619666","0","100","0","","","0","12","9","7","5","0.8","0.8","0.8","1"
"34966","","singlestim-multislider","57","1096238","0.0-10.0-2.0","","1476397619666","0","100","0","","","0","12","9","7","5","0.6","0.6","0.8","1"
"174441","","singlestim-multislider","58","1271020","0.0-10.0-37.0","","1476397619666","1","5","95","","","1","12","9","7","5","NA","NA","NA","1"
"84187","","singlestim-multislider","59","1355535","0.0-10.0-38.0","","1476397619666","0","100","0","","","1","12","9","7","5","NA","NA","NA","1"
"37288","","singlestim-multislider","60","1393155","0.0-10.0-30.0","","1476397619666","1","0","100","","","0","12","9","7","5","0.8","0.8","1","1"
"45680","","singlestim-multislider","61","1439157","0.0-10.0-3.0","","1476397619666","","50","50","","","0","12","9","7","5","0.6","0.6","0.8","1"
"32753","","singlestim-multislider","62","1472245","0.0-10.0-5.0","","1476397619666","0","100","0","","","0","12","9","7","5","0.6","0.6","1","1"
"12791","","singlestim-multislider","63","1485359","0.0-10.0-8.0","","1476397619666","1","0","100","","","0","12","9","7","5","0.6","0.8","0.8","1"
"6729","","singlestim-multislider","64","1492422","0.0-10.0-13.0","","1476397619666","1","0","100","","","0","12","9","7","5","0.6","0.8","1","1"
"15391","","singlestim-multislider","65","1508148","0.0-10.0-17.0","","1476397619666","1","0","100","","","0","12","9","7","5","0.8","0.6","0.8","1"
"7815","","singlestim-multislider","66","1516291","0.0-10.0-24.0","","1476397619666","1","0","100","","","0","12","9","7","5","0.8","0.8","0.8","1"
"7173","","singlestim-multislider","67","1523792","0.0-10.0-16.0","","1476397619666","0","100","0","","","0","12","9","7","5","0.8","0.6","0.8","1"
"6813","","singlestim-multislider","68","1530932","0.0-10.0-21.0","","1476397619666","1","0","100","","","0","12","9","7","5","0.8","0.6","1","1"
"8950","","singlestim-multislider","69","1540213","0.0-10.0-29.0","","1476397619666","0","100","0","","","0","12","9","7","5","0.8","0.8","1","1"
"9242","","singlestim-multislider","70","1549788","0.0-10.0-36.0","","1476397619666","","50","50","","","1","12","9","7","5","NA","NA","NA","1"
"9179","","singlestim-multislider","71","1559293","0.0-10.0-9.0","","1476397619666","","50","50","","","0","12","9","7","5","0.6","0.8","0.8","1"
"37109","","singlestim-multislider","72","1596729","0.0-10.0-41.0","","1476397619666","1","10","90","","","1","12","9","7","5","NA","NA","NA","1"
"6226","","singlestim-multislider","73","1603298","0.0-10.0-20.0","","1476397619666","0","100","0","","","0","12","9","7","5","0.8","0.6","1","1"
"12087","","singlestim-multislider","74","1615712","0.0-10.0-11.0","","1476397619666","0","80","20","","","0","12","9","7","5","0.6","0.8","0.8","1"
"7753","","singlestim-multislider","75","1623786","0.0-10.0-15.0","","1476397619666","1","0","100","","","0","12","9","7","5","0.6","0.8","1","1"
"6717","","singlestim-multislider","76","1630834","0.0-10.0-40.0","","1476397619666","","50","50","","","1","12","9","7","5","NA","NA","NA","1"
"19021","","singlestim-multislider","77","1650187","0.0-10.0-32.0","","1476397619666","0","70","30","","","1","12","9","7","5","NA","NA","NA","1"
"69373","","singlestim-multislider","78","1719893","0.0-10.0-26.0","","1476397619666","1","0","100","","","0","12","9","7","5","0.8","0.8","0.8","1"
"7908","","singlestim-multislider","79","1728126","0.0-10.0-33.0","","1476397619666","1","0","100","","","1","12","9","7","5","NA","NA","NA","1"
"8506","","singlestim-multislider","80","1736966","0.0-10.0-27.0","","1476397619666","0","90","10","","","0","12","9","7","5","0.8","0.8","0.8","1"
"11150","","singlestim-multislider","81","1748442","0.0-10.0-12.0","","1476397619666","0","100","0","","","0","12","9","7","5","0.6","0.8","1","1"
"17148","","singlestim-multislider","82","1765917","0.0-10.0-1.0","","1476397619666","0","80","20","","","0","12","9","7","5","0.6","0.6","0.8","1"
"10111","","singlestim-multislider","83","1776362","0.0-10.0-22.0","","1476397619666","0","100","0","","","0","12","9","7","5","0.8","0.6","1","1"
"73565","","singlestim-multislider","84","1850265","0.0-10.0-10.0","","1476397619666","","50","50","","","0","12","9","7","5","0.6","0.8","0.8","1"
"8303","","singlestim-multislider","85","1858892","0.0-10.0-23.0","","1476397619666","1","0","100","","","0","12","9","7","5","0.8","0.6","1","1"
"6643","","singlestim-multislider","86","1865855","0.0-10.0-6.0","","1476397619666","1","0","100","","","0","12","9","7","5","0.6","0.6","1","1"
"23224","","singlestim-multislider","87","1889404","0.0-10.0-34.0","","1476397619666","1","50","50","","","1","12","9","7","5","NA","NA","NA","1"
"6139","","singlestim-multislider","88","1895867","0.0-10.0-18.0","","1476397619666","0","100","0","","","0","12","9","7","5","0.8","0.6","0.8","1"
"6719","","singlestim-multislider","89","1902924","0.0-10.0-39.0","","1476397619666","","50","50","","","1","12","9","7","5","NA","NA","NA","1"
"23923","","singlestim-multislider","90","1927179","0.0-10.0-31.0","","1476397619666","0","100","0","","","0","12","9","7","5","0.8","0.8","1","1"
"15188","","singlestim-multislider","91","1942699","0.0-10.0-14.0","","1476397619666","0","100","0","","","0","12","9","7","5","0.6","0.8","1","1"
"110591","","singlestim-multislider","92","2053621","0.0-10.0-4.0","","1476397619666","1","0","100","","","0","12","9","7","5","0.6","0.6","1","1"
"9386","32","text","93","2063320","0.0-11.0","","1476397619666","","","","","","","","","","","","","",""
