"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","turkID","ExpEndTime","lastInput","responseA","responseB","responses","questions","randomized","N","nA","nB","nAB","pA","pB","pAB","anchored"
"2568","","singlestim-multislider","40","118648","0.0-9.0-29.0","","1476651013243","0","27","73","","","0","12","9","7","5","0.8","0.8","1","1"
"1970","","singlestim-multislider","41","120926","0.0-9.0-13.0","","1476651013243","0","61","40","","","0","12","9","7","5","0.6","0.8","1","1"
"1370","","singlestim-multislider","42","122606","0.0-9.0-36.0","","1476651013243","0","43","57","","","1","12","9","7","5","NA","NA","NA","1"
"1462","","singlestim-multislider","43","124378","0.0-9.0-20.0","","1476651013243","0","38","62","","","0","12","9","7","5","0.8","0.6","1","1"
"1219","","singlestim-multislider","44","125906","0.0-9.0-4.0","","1476651013243","0","64","36","","","0","12","9","7","5","0.6","0.6","1","1"
"1298","","singlestim-multislider","45","127514","0.0-9.0-30.0","","1476651013243","0","68","32","","","0","12","9","7","5","0.8","0.8","1","1"
"2311","","singlestim-multislider","46","130130","0.0-9.0-23.0","","1476651013243","0","64","37","","","0","12","9","7","5","0.8","0.6","1","1"
"1267","","singlestim-multislider","47","131704","0.0-9.0-28.0","","1476651013243","0","32","68","","","0","12","9","7","5","0.8","0.8","1","1"
"2375","","singlestim-multislider","48","134386","0.0-9.0-5.0","","1476651013243","0","42","58","","","0","12","9","7","5","0.6","0.6","1","1"
"1746","","singlestim-multislider","49","136438","0.0-9.0-34.0","","1476651013243","0","65","35","","","1","12","9","7","5","NA","NA","NA","1"
"1431","","singlestim-multislider","50","138176","0.0-9.0-32.0","","1476651013243","0","32","68","","","1","12","9","7","5","NA","NA","NA","1"
"1331","","singlestim-multislider","51","139814","0.0-10.0-35.0","","1476651013243","0","40","60","","","1","12","9","7","5","NA","NA","NA","1"
"1954","","singlestim-multislider","52","142078","0.0-10.0-30.0","","1476651013243","0","35","65","","","0","12","9","7","5","0.8","0.8","1","1"
"1217","","singlestim-multislider","53","143604","0.0-10.0-20.0","","1476651013243","0","60","40","","","0","12","9","7","5","0.8","0.6","1","1"
"1322","","singlestim-multislider","54","145234","0.0-10.0-24.0","","1476651013243","1","63","37","","","0","12","9","7","5","0.8","0.8","0.8","1"
"1578","","singlestim-multislider","55","147122","0.0-10.0-18.0","","1476651013243","0","64","37","","","0","12","9","7","5","0.8","0.6","0.8","1"
"1410","","singlestim-multislider","56","148842","0.0-10.0-37.0","","1476651013243","1","67","33","","","1","12","9","7","5","NA","NA","NA","1"
"1351","","singlestim-multislider","57","150502","0.0-10.0-12.0","","1476651013243","0","76","24","","","0","12","9","7","5","0.6","0.8","1","1"
"1012","","singlestim-multislider","58","151824","0.0-10.0-36.0","","1476651013243","1","57","43","","","1","12","9","7","5","NA","NA","NA","1"
"1167","","singlestim-multislider","59","153300","0.0-10.0-16.0","","1476651013243","1","58","42","","","0","12","9","7","5","0.8","0.6","0.8","1"
"1130","","singlestim-multislider","60","154736","0.0-10.0-38.0","","1476651013243","1","40","60","","","1","12","9","7","5","NA","NA","NA","1"
"1401","","singlestim-multislider","61","156446","0.0-10.0-34.0","","1476651013243","1","30","70","","","1","12","9","7","5","NA","NA","NA","1"
"1825","","singlestim-multislider","62","158576","0.0-10.0-26.0","","1476651013243","1","76","24","","","0","12","9","7","5","0.8","0.8","0.8","1"
"2426","","singlestim-multislider","63","161312","0.0-10.0-0.0","","1476651013243","0","75","26","","","0","12","9","7","5","0.6","0.6","0.8","1"
"1891","","singlestim-multislider","64","163508","0.0-10.0-28.0","","1476651013243","1","62","38","","","0","12","9","7","5","0.8","0.8","1","1"
"2254","","singlestim-multislider","65","166068","0.0-10.0-13.0","","1476651013243","0","54","46","","","0","12","9","7","5","0.6","0.8","1","1"
"20632","","singlestim-multislider","66","187006","0.0-10.0-7.0","","1476651013243","0","60","40","","","0","12","9","7","5","0.6","0.6","1","1"
"1691","","singlestim-multislider","67","189006","0.0-10.0-32.0","","1476651013243","0","40","60","","","1","12","9","7","5","NA","NA","NA","1"
"1217","","singlestim-multislider","68","190532","0.0-10.0-3.0","","1476651013243","0","64","37","","","0","12","9","7","5","0.6","0.6","0.8","1"
"1176","","singlestim-multislider","69","192016","0.0-10.0-22.0","","1476651013243","1","68","32","","","0","12","9","7","5","0.8","0.6","1","1"
"1149","","singlestim-multislider","70","193474","0.0-10.0-15.0","","1476651013243","0","55","45","","","0","12","9","7","5","0.6","0.8","1","1"
"1296","","singlestim-multislider","71","195080","0.0-10.0-8.0","","1476651013243","0","33","68","","","0","12","9","7","5","0.6","0.8","0.8","1"
"1258","","singlestim-multislider","72","196644","0.0-10.0-9.0","","1476651013243","0","63","37","","","0","12","9","7","5","0.6","0.8","0.8","1"
"1126","","singlestim-multislider","73","198080","0.0-10.0-4.0","","1476651013243","1","60","40","","","0","12","9","7","5","0.6","0.6","1","1"
"1274","","singlestim-multislider","74","199664","0.0-10.0-21.0","","1476651013243","0","65","35","","","0","12","9","7","5","0.8","0.6","1","1"
"1788","","singlestim-multislider","75","201762","0.0-10.0-23.0","","1476651013243","0","32","68","","","0","12","9","7","5","0.8","0.6","1","1"
"1711","","singlestim-multislider","76","203782","0.0-10.0-6.0","","1476651013243","0","60","40","","","0","12","9","7","5","0.6","0.6","1","1"
"1118","","singlestim-multislider","77","205208","0.0-10.0-25.0","","1476651013243","1","64","36","","","0","12","9","7","5","0.8","0.8","0.8","1"
"1231","","singlestim-multislider","78","206750","0.0-10.0-19.0","","1476651013243","0","70","30","","","0","12","9","7","5","0.8","0.6","0.8","1"
"1321","","singlestim-multislider","79","208380","0.0-10.0-5.0","","1476651013243","1","72","28","","","0","12","9","7","5","0.6","0.6","1","1"
"1387","","singlestim-multislider","80","210074","0.0-10.0-41.0","","1476651013243","0","60","40","","","1","12","9","7","5","NA","NA","NA","1"
"1312","","singlestim-multislider","81","211696","0.0-10.0-17.0","","1476651013243","0","22","78","","","0","12","9","7","5","0.8","0.6","0.8","1"
"1025","","singlestim-multislider","82","213026","0.0-10.0-27.0","","1476651013243","0","15","85","","","0","12","9","7","5","0.8","0.8","0.8","1"
"1198","","singlestim-multislider","83","214534","0.0-10.0-29.0","","1476651013243","1","31","69","","","0","12","9","7","5","0.8","0.8","1","1"
"1126","","singlestim-multislider","84","215968","0.0-10.0-2.0","","1476651013243","1","60","40","","","0","12","9","7","5","0.6","0.6","0.8","1"
"3441","","singlestim-multislider","85","219716","0.0-10.0-33.0","","1476651013243","0","62","38","","","1","12","9","7","5","NA","NA","NA","1"
"1592","","singlestim-multislider","86","221618","0.0-10.0-14.0","","1476651013243","0","41","59","","","0","12","9","7","5","0.6","0.8","1","1"
"1329","","singlestim-multislider","87","223256","0.0-10.0-10.0","","1476651013243","1","48","52","","","0","12","9","7","5","0.6","0.8","0.8","1"
"1425","","singlestim-multislider","88","224988","0.0-10.0-1.0","","1476651013243","1","43","57","","","0","12","9","7","5","0.6","0.6","0.8","1"
"3477","","singlestim-multislider","89","228770","0.0-10.0-11.0","","1476651013243","0","41","60","","","0","12","9","7","5","0.6","0.8","0.8","1"
"6839","","singlestim-multislider","90","235917","0.0-10.0-40.0","","1476651013243","1","64","36","","","1","12","9","7","5","NA","NA","NA","1"
"1674","","singlestim-multislider","91","237901","0.0-10.0-39.0","","1476651013243","0","60","40","","","1","12","9","7","5","NA","NA","NA","1"
"1264","","singlestim-multislider","92","239475","0.0-10.0-31.0","","1476651013243","1","76","24","","","0","12","9","7","5","0.8","0.8","1","1"
"3081","32","text","93","242863","0.0-11.0","","1476651013243","","","","","","","","","","","","","",""
