"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","turkID","sonaID","ExpEndTime","lastInput","responseA","responseB","responses","questions","randomized","N","nA","nB","nAB","pA","pB","pAB","anchored"
"8541","32","text","0","8547","0.0-0.0","","22873","1477928329370","","","","","","","","","","","","","",""
"36218","32","text","1","45085","0.0-1.0","","22873","1477928329370","","","","","","","","","","","","","",""
"2522","32","text","2","47918","0.0-2.0","","22873","1477928329370","","","","","","","","","","","","","",""
"29323","32","text","3","77553","0.0-3.0","","22873","1477928329370","","","","","","","","","","","","","",""
"20620","32","text","4","98481","0.0-4.0","","22873","1477928329370","","","","","","","","","","","","","",""
"44596","32","text","5","143393","0.0-5.0","","22873","1477928329370","","","","","","","","","","","","","",""
"56056","","singlestim-multislider","6","199787","0.0-6.0-0.0","","22873","1477928329370","1","70","30","","","","","","","","","","",""
"44556","","survey-text","7","244650","0.0-7.0","","22873","1477928329370","","","","{""Q0"":""Computer algorithm for opposites attract""}","<b>INSTRUCTIONS</b> (5 of 6)<br>Consider the complete responses for these two people that were matched together below. They gave opposite answers almost every time!<br><br><table style=""border: 2px solid black; border-spacing: 0px 1px;""><tr><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: italic;"">Single Person A</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">1</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">0</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">0</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">0</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">1</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">0</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">1</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">1</td></tr><tr><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: italic;"">Single Person B</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">0</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">1</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">1</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">1</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">0</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">1</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">0</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">0</td></tr></table><br>According to what you just read, were these people more likely to have been matched by the computer algorithm or the professional matchmaker?<br><br> A) equally likey <br> B) computer algorithm <br> C) professional matchmaker <br><br> Please enter A, B, or C below and briefly explain your choice:","","","","","","","","",""
"8486","","survey-multi-choice","8","253445","0.0-8.0","","22873","1477928329370","","","","{""Q0"":""agree""}","","","","","","","","","",""
"28641","","singlestim-multislider","9","282398","0.0-9.0-41.0","","22873","1477928329370","0","60","40","","","1","12","9","7","5","NA","NA","NA","1"
"10399","","singlestim-multislider","10","293117","0.0-9.0-37.0","","22873","1477928329370","1","20","80","","","1","12","9","7","5","NA","NA","NA","1"
"45578","","singlestim-multislider","11","339009","0.0-9.0-21.0","","22873","1477928329370","1","0","100","","","0","12","9","7","5","0.8","0.6","1","1"
"19305","","singlestim-multislider","12","358624","0.0-9.0-34.0","","22873","1477928329370","0","55","45","","","1","12","9","7","5","NA","NA","NA","1"
"22335","","singlestim-multislider","13","381264","0.0-9.0-7.0","","22873","1477928329370","0","100","0","","","0","12","9","7","5","0.6","0.6","1","1"
"18982","","singlestim-multislider","14","400551","0.0-9.0-10.0","","22873","1477928329370","1","41","60","","","0","12","9","7","5","0.6","0.8","0.8","1"
"8411","","singlestim-multislider","15","409267","0.0-9.0-31.0","","22873","1477928329370","0","100","0","","","0","12","9","7","5","0.8","0.8","1","1"
"7467","","singlestim-multislider","16","417040","0.0-9.0-30.0","","22873","1477928329370","1","0","100","","","0","12","9","7","5","0.8","0.8","1","1"
"7699","","singlestim-multislider","17","425048","0.0-9.0-13.0","","22873","1477928329370","1","0","100","","","0","12","9","7","5","0.6","0.8","1","1"
"6771","","singlestim-multislider","18","432124","0.0-9.0-15.0","","22873","1477928329370","1","0","100","","","0","12","9","7","5","0.6","0.8","1","1"
"14118","","singlestim-multislider","19","446548","0.0-9.0-32.0","","22873","1477928329370","0","60","40","","","1","12","9","7","5","NA","NA","NA","1"
"12216","","singlestim-multislider","20","459072","0.0-9.0-17.0","","22873","1477928329370","1","40","60","","","0","12","9","7","5","0.8","0.6","0.8","1"
"9527","","singlestim-multislider","21","468909","0.0-9.0-36.0","","22873","1477928329370","1","40","60","","","1","12","9","7","5","NA","NA","NA","1"
"7580","","singlestim-multislider","22","476797","0.0-9.0-26.0","","22873","1477928329370","1","25","75","","","0","12","9","7","5","0.8","0.8","0.8","1"
"12026","","singlestim-multislider","23","489133","0.0-9.0-5.0","","22873","1477928329370","0","100","0","","","0","12","9","7","5","0.6","0.6","1","1"
"16398","","singlestim-multislider","24","505845","0.0-9.0-14.0","","22873","1477928329370","0","100","0","","","0","12","9","7","5","0.6","0.8","1","1"
"6889","","singlestim-multislider","25","513049","0.0-9.0-12.0","","22873","1477928329370","0","100","0","","","0","12","9","7","5","0.6","0.8","1","1"
"10117","","singlestim-multislider","26","523477","0.0-9.0-11.0","","22873","1477928329370","0","70","31","","","0","12","9","7","5","0.6","0.8","0.8","1"
"13623","","singlestim-multislider","27","537413","0.0-9.0-16.0","","22873","1477928329370","0","60","40","","","0","12","9","7","5","0.8","0.6","0.8","1"
"13765","","singlestim-multislider","28","551497","0.0-9.0-40.0","","22873","1477928329370","0","55","45","","","1","12","9","7","5","NA","NA","NA","1"
"13702","","singlestim-multislider","29","565513","0.0-9.0-2.0","","22873","1477928329370","0","80","20","","","0","12","9","7","5","0.6","0.6","0.8","1"
"9905","","singlestim-multislider","30","575737","0.0-9.0-35.0","","22873","1477928329370","1","40","60","","","1","12","9","7","5","NA","NA","NA","1"
"8906","","singlestim-multislider","31","584953","0.0-9.0-38.0","","22873","1477928329370","0","55","45","","","1","12","9","7","5","NA","NA","NA","1"
"9238","","singlestim-multislider","32","594501","0.0-9.0-18.0","","22873","1477928329370","0","85","15","","","0","12","9","7","5","0.8","0.6","0.8","1"
"9986","","singlestim-multislider","33","604797","0.0-9.0-24.0","","22873","1477928329370","1","16","85","","","0","12","9","7","5","0.8","0.8","0.8","1"
"16620","","singlestim-multislider","34","621725","0.0-9.0-22.0","","22873","1477928329370","0","100","0","","","0","12","9","7","5","0.8","0.6","1","1"
"8455","","singlestim-multislider","35","630489","0.0-9.0-39.0","","22873","1477928329370","1","31","70","","","1","12","9","7","5","NA","NA","NA","1"
"12059","","singlestim-multislider","36","642857","0.0-9.0-1.0","","22873","1477928329370","1","30","70","","","0","12","9","7","5","0.6","0.6","0.8","1"
"26598","","singlestim-multislider","37","669765","0.0-9.0-3.0","","22873","1477928329370","1","20","80","","","0","12","9","7","5","0.6","0.6","0.8","1"
"11348","","singlestim-multislider","38","681421","0.0-9.0-19.0","","22873","1477928329370","1","10","90","","","0","12","9","7","5","0.8","0.6","0.8","1"
"5800","","singlestim-multislider","39","687533","0.0-9.0-6.0","","22873","1477928329370","1","0","100","","","0","12","9","7","5","0.6","0.6","1","1"
"6654","","singlestim-multislider","40","694497","0.0-9.0-23.0","","22873","1477928329370","1","0","100","","","0","12","9","7","5","0.8","0.6","1","1"
"11892","","singlestim-multislider","41","706705","0.0-9.0-8.0","","22873","1477928329370","1","16","85","","","0","12","9","7","5","0.6","0.8","0.8","1"
"4754","","singlestim-multislider","42","711769","0.0-9.0-4.0","","22873","1477928329370","1","0","100","","","0","12","9","7","5","0.6","0.6","1","1"
"12486","","singlestim-multislider","43","724565","0.0-9.0-9.0","","22873","1477928329370","0","75","25","","","0","12","9","7","5","0.6","0.8","0.8","1"
"6578","","singlestim-multislider","44","731453","0.0-9.0-25.0","","22873","1477928329370","0","85","16","","","0","12","9","7","5","0.8","0.8","0.8","1"
"6562","","singlestim-multislider","45","738325","0.0-9.0-29.0","","22873","1477928329370","0","90","10","","","0","12","9","7","5","0.8","0.8","1","1"
"9610","","singlestim-multislider","46","748245","0.0-9.0-28.0","","22873","1477928329370","1","16","85","","","0","12","9","7","5","0.8","0.8","1","1"
"12067","","singlestim-multislider","47","760621","0.0-9.0-27.0","","22873","1477928329370","0","95","5","","","0","12","9","7","5","0.8","0.8","0.8","1"
"27613","","singlestim-multislider","48","788545","0.0-9.0-33.0","","22873","1477928329370","1","36","65","","","1","12","9","7","5","NA","NA","NA","1"
