"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","turkID","sonaID","ExpEndTime","lastInput","responseA","responseB","responses","questions","randomized","N","nA","nB","nAB","pA","pB","pAB","anchored"
"8316","32","text","0","8332","0.0-0.0","","23006","1477866915139","","","","","","","","","","","","","",""
"31797","32","text","1","40450","0.0-1.0","","23006","1477866915139","","","","","","","","","","","","","",""
"3076","32","text","2","43841","0.0-2.0","","23006","1477866915139","","","","","","","","","","","","","",""
"50688","32","text","3","94851","0.0-3.0","","23006","1477866915139","","","","","","","","","","","","","",""
"17785","32","text","4","112938","0.0-4.0","","23006","1477866915139","","","","","","","","","","","","","",""
"35912","32","text","5","149162","0.0-5.0","","23006","1477866915139","","","","","","","","","","","","","",""
"55097","","singlestim-multislider","6","204601","0.0-6.0-0.0","","23006","1477866915139","0","79","21","","","","","","","","","","",""
"78699","","survey-text","7","283617","0.0-7.0","","23006","1477866915139","","","","{""Q0"":""A.  Since one basis for matching people is that \""opposites attract\"", and these two singles follow that pattern precisely, both the computer and professional matchmaker would've matched them together.""}","<b>INSTRUCTIONS</b> (5 of 6)<br>Consider the complete responses for these two people that were matched together below. They gave opposite answers almost every time!<br><br><table style=""border: 2px solid black; border-spacing: 0px 1px;""><tr><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: italic;"">Single Person A</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">1</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">0</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">0</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">0</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">1</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">0</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">1</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">1</td></tr><tr><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: italic;"">Single Person B</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">0</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">1</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">1</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">1</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">0</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">1</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">0</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">0</td></tr></table><br>According to what you just read, were these people more likely to have been matched by the computer algorithm or the professional matchmaker?<br><br> A) equally likey <br> B) computer algorithm <br> C) professional matchmaker <br><br> Please enter A, B, or C below and briefly explain your choice:","","","","","","","","",""
"13716","","survey-multi-choice","8","297651","0.0-8.0","","23006","1477866915139","","","","{""Q0"":""agree""}","","","","","","","","","",""
"16949","","singlestim-multislider","9","314910","0.0-9.0-32.0","","23006","1477866915139","1","39","61","","","1","12","9","7","5","NA","NA","NA","1"
"10554","","singlestim-multislider","10","325779","0.0-9.0-35.0","","23006","1477866915139","1","41","60","","","1","12","9","7","5","NA","NA","NA","1"
"6204","","singlestim-multislider","11","332293","0.0-9.0-12.0","","23006","1477866915139","0","85","16","","","0","12","9","7","5","0.6","0.8","1","1"
"7297","","singlestim-multislider","12","339899","0.0-9.0-6.0","","23006","1477866915139","1","22","78","","","0","12","9","7","5","0.6","0.6","1","1"
"6946","","singlestim-multislider","13","347168","0.0-9.0-5.0","","23006","1477866915139","0","80","21","","","0","12","9","7","5","0.6","0.6","1","1"
"7110","","singlestim-multislider","14","354585","0.0-9.0-20.0","","23006","1477866915139","0","84","16","","","0","12","9","7","5","0.8","0.6","1","1"
"7169","","singlestim-multislider","15","362074","0.0-9.0-14.0","","23006","1477866915139","0","83","17","","","0","12","9","7","5","0.6","0.8","1","1"
"7800","","singlestim-multislider","16","370185","0.0-9.0-3.0","","23006","1477866915139","1","34","66","","","0","12","9","7","5","0.6","0.6","0.8","1"
"6749","","singlestim-multislider","17","377252","0.0-9.0-11.0","","23006","1477866915139","1","34","66","","","0","12","9","7","5","0.6","0.8","0.8","1"
"6873","","singlestim-multislider","18","384433","0.0-9.0-15.0","","23006","1477866915139","1","24","76","","","0","12","9","7","5","0.6","0.8","1","1"
"7346","","singlestim-multislider","19","392096","0.0-9.0-25.0","","23006","1477866915139","0","65","35","","","0","12","9","7","5","0.8","0.8","0.8","1"
"9535","","singlestim-multislider","20","401945","0.0-9.0-39.0","","23006","1477866915139","0","67","33","","","1","12","9","7","5","NA","NA","NA","1"
"9880","","singlestim-multislider","21","412135","0.0-9.0-38.0","","23006","1477866915139","1","43","57","","","1","12","9","7","5","NA","NA","NA","1"
"5851","","singlestim-multislider","22","418302","0.0-9.0-7.0","","23006","1477866915139","0","77","23","","","0","12","9","7","5","0.6","0.6","1","1"
"10925","","singlestim-multislider","23","429546","0.0-9.0-29.0","","23006","1477866915139","0","79","21","","","0","12","9","7","5","0.8","0.8","1","1"
"5906","","singlestim-multislider","24","435760","0.0-9.0-26.0","","23006","1477866915139","1","35","65","","","0","12","9","7","5","0.8","0.8","0.8","1"
"13372","","singlestim-multislider","25","449439","0.0-9.0-34.0","","23006","1477866915139","0","56","44","","","1","12","9","7","5","NA","NA","NA","1"
"19607","","singlestim-multislider","26","469365","0.0-9.0-10.0","","23006","1477866915139","0","66","34","","","0","12","9","7","5","0.6","0.8","0.8","1"
"6561","","singlestim-multislider","27","476234","0.0-9.0-30.0","","23006","1477866915139","1","23","77","","","0","12","9","7","5","0.8","0.8","1","1"
"8936","","singlestim-multislider","28","485475","0.0-9.0-18.0","","23006","1477866915139","0","65","35","","","0","12","9","7","5","0.8","0.6","0.8","1"
"9519","","singlestim-multislider","29","495310","0.0-9.0-13.0","","23006","1477866915139","1","22","78","","","0","12","9","7","5","0.6","0.8","1","1"
"9260","","singlestim-multislider","30","504884","0.0-9.0-41.0","","23006","1477866915139","0","62","38","","","1","12","9","7","5","NA","NA","NA","1"
"9774","","singlestim-multislider","31","514971","0.0-9.0-27.0","","23006","1477866915139","0","65","36","","","0","12","9","7","5","0.8","0.8","0.8","1"
"6661","","singlestim-multislider","32","521949","0.0-9.0-36.0","","23006","1477866915139","0","65","35","","","1","12","9","7","5","NA","NA","NA","1"
"6903","","singlestim-multislider","33","529176","0.0-9.0-4.0","","23006","1477866915139","1","21","80","","","0","12","9","7","5","0.6","0.6","1","1"
"6873","","singlestim-multislider","34","536368","0.0-9.0-19.0","","23006","1477866915139","1","36","64","","","0","12","9","7","5","0.8","0.6","0.8","1"
"9763","","singlestim-multislider","35","546437","0.0-9.0-37.0","","23006","1477866915139","0","62","38","","","1","12","9","7","5","NA","NA","NA","1"
"9001","","singlestim-multislider","36","555751","0.0-9.0-40.0","","23006","1477866915139","1","33","67","","","1","12","9","7","5","NA","NA","NA","1"
"7646","","singlestim-multislider","37","563703","0.0-9.0-24.0","","23006","1477866915139","1","35","65","","","0","12","9","7","5","0.8","0.8","0.8","1"
"6960","","singlestim-multislider","38","570978","0.0-9.0-33.0","","23006","1477866915139","1","18","82","","","1","12","9","7","5","NA","NA","NA","1"
"6547","","singlestim-multislider","39","577839","0.0-9.0-28.0","","23006","1477866915139","1","19","81","","","0","12","9","7","5","0.8","0.8","1","1"
"6578","","singlestim-multislider","40","584722","0.0-9.0-16.0","","23006","1477866915139","0","64","36","","","0","12","9","7","5","0.8","0.6","0.8","1"
"8420","","singlestim-multislider","41","593462","0.0-9.0-2.0","","23006","1477866915139","0","65","36","","","0","12","9","7","5","0.6","0.6","0.8","1"
"6060","","singlestim-multislider","42","599828","0.0-9.0-17.0","","23006","1477866915139","1","35","65","","","0","12","9","7","5","0.8","0.6","0.8","1"
"7286","","singlestim-multislider","43","607420","0.0-9.0-8.0","","23006","1477866915139","0","62","38","","","0","12","9","7","5","0.6","0.8","0.8","1"
"10651","","singlestim-multislider","44","618379","0.0-9.0-0.0","","23006","1477866915139","0","65","36","","","0","12","9","7","5","0.6","0.6","0.8","1"
"10999","","singlestim-multislider","45","629684","0.0-9.0-31.0","","23006","1477866915139","0","82","18","","","0","12","9","7","5","0.8","0.8","1","1"
"9168","","singlestim-multislider","46","639163","0.0-9.0-1.0","","23006","1477866915139","1","38","62","","","0","12","9","7","5","0.6","0.6","0.8","1"
"7097","","singlestim-multislider","47","646573","0.0-9.0-22.0","","23006","1477866915139","0","82","18","","","0","12","9","7","5","0.8","0.6","1","1"
"5824","","singlestim-multislider","48","652708","0.0-9.0-23.0","","23006","1477866915139","1","18","82","","","0","12","9","7","5","0.8","0.6","1","1"
"6946","","singlestim-multislider","49","659961","0.0-9.0-21.0","","23006","1477866915139","1","17","83","","","0","12","9","7","5","0.8","0.6","1","1"
"11652","","singlestim-multislider","50","671920","0.0-9.0-9.0","","23006","1477866915139","1","33","67","","","0","12","9","7","5","0.6","0.8","0.8","1"
