"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","turkID","ExpEndTime","clicks","mapList","match","sTarg","mTarg","xGrid","yGrid","maxTrans","maxPrize","primaryDec","surrogateDec","mapDir","revealSize","revealLoc","exploreDelay","degreesFree","seedArray"
"[{""page_index"":0,""viewing_time"":1741},{""page_index"":1,""viewing_time"":2023},{""page_index"":2,""viewing_time"":1359}]","5124","instructions","0","5125","0.0-0.0","A110KENBXU7SUJ","1649899610508","","","","","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":6433},{""page_index"":1,""viewing_time"":10106},{""page_index"":2,""viewing_time"":10107},{""page_index"":3,""viewing_time"":7909},{""page_index"":4,""viewing_time"":3967},{""page_index"":5,""viewing_time"":3663},{""page_index"":6,""viewing_time"":4265},{""page_index"":7,""viewing_time"":11560},{""page_index"":8,""viewing_time"":1582}]","59592","instructions","1","64717","0.0-1.0","A110KENBXU7SUJ","1649899610508","","","","","","","","","","","","","","","","",""
"","33680","darkroom-dig","2","98399","0.0-2.0-0.0","A110KENBXU7SUJ","1649899610508","[""clickable-R0-X1-Y1"",""clickable-R0-X2-Y2"",""clickable-R0-X0-Y0"",""clickable-R1-X0-Y0"",""clickable-R1-X1-Y1"",""clickable-R1-X0-Y2"",""jspsych-darkroom-dig-btn""]","[""img/map/m0/map1.png"",""img/map/m0/map1.png"",""img/map/m0/map2.png"",""img/map/m0/map2.png"",""img/map/m0/map1.png"",""img/map/m0/map1.png"",""img/map/m0/map2.png"",""img/map/m0/map3.png"",""img/map/m0/map1.png"",""img/map/m5/map4.png"",""img/map/m5/map4.png"",""img/map/m5/map9.png"",""img/map/m5/map9.png"",""img/map/m5/map4.png"",""img/map/m5/map4.png"",""img/map/m5/map9.png"",""img/map/m5/map8.png"",""img/map/m5/map4.png""]","true","[0,0]","[0,0]","3","3","0","20000","2000","1000","5","0","","2500","0","[0.711,0.711]"
"","28134","darkroom-dig","3","126534","0.0-2.0-1.0","A110KENBXU7SUJ","1649899610508","[""clickable-R0-X2-Y0"",""clickable-R0-X1-Y1"",""clickable-R1-X1-Y0"",""clickable-R1-X2-Y0"",""jspsych-darkroom-dig-btn""]","[""img/map/m0/map1.png"",""img/map/m0/map1.png"",""img/map/m0/map2.png"",""img/map/m0/map2.png"",""img/map/m0/map1.png"",""img/map/m0/map2.png"",""img/map/m0/map2.png"",""img/map/m0/map2.png"",""img/map/m0/map1.png"",""img/map/m5/map9.png"",""img/map/m5/map8.png"",""img/map/m5/map8.png"",""img/map/m5/map9.png"",""img/map/m5/map9.png"",""img/map/m5/map9.png"",""img/map/m5/map9.png"",""img/map/m5/map9.png"",""img/map/m5/map9.png""]","false","[2,0]","[2,0]","3","3","0","20000","2000","1000","5","0","","2500","0","[0.411,0.811]"
"","15785","darkroom-dig","4","142320","0.0-2.0-2.0","A110KENBXU7SUJ","1649899610508","[""clickable-R0-X2-Y2"",""clickable-R0-X0-Y1"",""jspsych-darkroom-nodig-btn""]","[""img/map/m0/map1.png"",""img/map/m0/map3.png"",""img/map/m0/map3.png"",""img/map/m0/map1.png"",""img/map/m0/map3.png"",""img/map/m0/map3.png"",""img/map/m0/map1.png"",""img/map/m0/map1.png"",""img/map/m0/map1.png"",""img/map/m5/map2.png"",""img/map/m5/map5.png"",""img/map/m5/map5.png"",""img/map/m5/map2.png"",""img/map/m5/map5.png"",""img/map/m5/map5.png"",""img/map/m5/map2.png"",""img/map/m5/map2.png"",""img/map/m5/map2.png""]","true","[2,2]","[2,2]","3","3","0","20000","2000","1000","5","0","","2500","0","[0.358363,0.358363]"
"","21186","darkroom-dig","5","163506","0.0-2.0-3.0","A110KENBXU7SUJ","1649899610508","[""clickable-R0-X1-Y1"",""clickable-R0-X2-Y2"",""clickable-R0-X0-Y2"",""jspsych-darkroom-nodig-btn""]","[""img/map/m0/map1.png"",""img/map/m0/map1.png"",""img/map/m0/map1.png"",""img/map/m0/map2.png"",""img/map/m0/map2.png"",""img/map/m0/map2.png"",""img/map/m0/map2.png"",""img/map/m0/map3.png"",""img/map/m0/map3.png"",""img/map/m5/map8.png"",""img/map/m5/map8.png"",""img/map/m5/map8.png"",""img/map/m5/map9.png"",""img/map/m5/map9.png"",""img/map/m5/map9.png"",""img/map/m5/map9.png"",""img/map/m5/map6.png"",""img/map/m5/map6.png""]","true","[1,2]","[1,2]","3","3","0","20000","2000","1000","5","0","","2500","0","[0.981639,0.981639]"
"","29867","darkroom-dig","6","193374","0.0-2.0-4.0","A110KENBXU7SUJ","1649899610508","[""clickable-R0-X1-Y1"",""clickable-R1-X2-Y1"",""clickable-R1-X1-Y0"",""clickable-R0-X2-Y0"",""clickable-R0-X1-Y0"",""clickable-R1-X1-Y1"",""jspsych-darkroom-dig-btn""]","[""img/map/m0/map1.png"",""img/map/m0/map3.png"",""img/map/m0/map3.png"",""img/map/m0/map2.png"",""img/map/m0/map1.png"",""img/map/m0/map3.png"",""img/map/m0/map2.png"",""img/map/m0/map1.png"",""img/map/m0/map3.png"",""img/map/m5/map7.png"",""img/map/m5/map1.png"",""img/map/m5/map1.png"",""img/map/m5/map4.png"",""img/map/m5/map7.png"",""img/map/m5/map1.png"",""img/map/m5/map4.png"",""img/map/m5/map7.png"",""img/map/m5/map1.png""]","false","[2,0]","[2,0]","3","3","0","20000","2000","1000","5","0","","2500","0","[0.147354,0.147354]"
"","26953","darkroom-dig","7","220328","0.0-2.0-5.0","A110KENBXU7SUJ","1649899610508","[""clickable-R0-X1-Y2"",""clickable-R1-X2-Y2"",""clickable-R1-X2-Y0"",""clickable-R1-X1-Y1"",""clickable-R0-X2-Y0"",""clickable-R0-X1-Y1"",""jspsych-darkroom-dig-btn""]","[""img/map/m0/map1.png"",""img/map/m0/map1.png"",""img/map/m0/map1.png"",""img/map/m0/map3.png"",""img/map/m0/map3.png"",""img/map/m0/map1.png"",""img/map/m0/map3.png"",""img/map/m0/map3.png"",""img/map/m0/map1.png"",""img/map/m5/map8.png"",""img/map/m5/map8.png"",""img/map/m5/map8.png"",""img/map/m5/map4.png"",""img/map/m5/map4.png"",""img/map/m5/map8.png"",""img/map/m5/map4.png"",""img/map/m5/map4.png"",""img/map/m5/map8.png""]","false","[1,1]","[1,1]","3","3","0","20000","2000","1000","5","0","","2500","0","[0.126442,0.126442]"
"","31066","darkroom-dig","8","251395","0.0-2.0-6.0","A110KENBXU7SUJ","1649899610508","[""clickable-R0-X0-Y2"",""clickable-R0-X0-Y1"",""clickable-R0-X1-Y1"",""clickable-R0-X2-Y2"",""clickable-R1-X0-Y1"",""clickable-R1-X1-Y2"",""clickable-R1-X2-Y2"",""clickable-R0-X1-Y2"",""jspsych-darkroom-dig-btn""]","[""img/map/m0/map1.png"",""img/map/m0/map1.png"",""img/map/m0/map2.png"",""img/map/m0/map3.png"",""img/map/m0/map2.png"",""img/map/m0/map1.png"",""img/map/m0/map3.png"",""img/map/m0/map3.png"",""img/map/m0/map1.png"",""img/map/m5/map4.png"",""img/map/m5/map4.png"",""img/map/m5/map3.png"",""img/map/m5/map5.png"",""img/map/m5/map3.png"",""img/map/m5/map4.png"",""img/map/m5/map5.png"",""img/map/m5/map5.png"",""img/map/m5/map4.png""]","true","[0,1]","[0,1]","3","3","0","20000","2000","1000","5","0","","2500","0","[0.054358,0.054358]"
"","24929","darkroom-dig","9","276324","0.0-2.0-7.0","A110KENBXU7SUJ","1649899610508","[""clickable-R1-X0-Y2"",""clickable-R1-X0-Y1"",""clickable-R0-X2-Y1"",""clickable-R0-X0-Y1"",""clickable-R0-X0-Y2"",""clickable-R1-X2-Y1"",""clickable-R0-X2-Y2"",""jspsych-darkroom-dig-btn""]","[""img/map/m0/map1.png"",""img/map/m0/map3.png"",""img/map/m0/map3.png"",""img/map/m0/map1.png"",""img/map/m0/map1.png"",""img/map/m0/map3.png"",""img/map/m0/map1.png"",""img/map/m0/map2.png"",""img/map/m0/map3.png"",""img/map/m5/map3.png"",""img/map/m5/map3.png"",""img/map/m5/map3.png"",""img/map/m5/map5.png"",""img/map/m5/map5.png"",""img/map/m5/map7.png"",""img/map/m5/map5.png"",""img/map/m5/map5.png"",""img/map/m5/map5.png""]","false","[0,1]","[0,1]","3","3","0","20000","2000","1000","5","0","","2500","0","[0.813834,0.838225]"
"[{""page_index"":0,""viewing_time"":1873}]","1874","instructions","10","278199","0.0-3.0","A110KENBXU7SUJ","1649899610508","","","","","","","","","","","","","","","","",""
