"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","turkID","ExpEndTime","lastInput","responseA","responseB","responses","questions","randomized","N","nA","nB","nAB","pA","pB","pAB","anchored"
"12950","","singlestim-multislider","12","263757","0.0-9.0-29.0","","1476432706229","1","100","0","","","0","12","9","7","5","0.8","0.8","1","1"
"8740","","singlestim-multislider","13","272807","0.0-9.0-11.0","","1476432706229","1","0","100","","","0","12","9","7","5","0.6","0.8","0.8","1"
"5133","","singlestim-multislider","14","278254","0.0-9.0-15.0","","1476432706229","1","0","100","","","0","12","9","7","5","0.6","0.8","1","1"
"4165","","singlestim-multislider","15","282731","0.0-9.0-13.0","","1476432706229","1","100","0","","","0","12","9","7","5","0.6","0.8","1","1"
"6087","","singlestim-multislider","16","289126","0.0-9.0-18.0","","1476432706229","1","0","100","","","0","12","9","7","5","0.8","0.6","0.8","1"
"5145","","singlestim-multislider","17","294582","0.0-9.0-19.0","","1476432706229","1","100","0","","","0","12","9","7","5","0.8","0.6","0.8","1"
"3082","","singlestim-multislider","18","297975","0.0-9.0-1.0","","1476432706229","1","100","0","","","0","12","9","7","5","0.6","0.6","0.8","1"
"4052","","singlestim-multislider","19","302335","0.0-9.0-30.0","","1476432706229","1","0","100","","","0","12","9","7","5","0.8","0.8","1","1"
"2550","","singlestim-multislider","20","305192","0.0-9.0-28.0","","1476432706229","1","0","100","","","0","12","9","7","5","0.8","0.8","1","1"
"3588","","singlestim-multislider","21","309090","0.0-9.0-27.0","","1476432706229","0","100","0","","","0","12","9","7","5","0.8","0.8","0.8","1"
"4689","","singlestim-multislider","22","314089","0.0-9.0-39.0","","1476432706229","1","0","100","","","1","12","9","7","5","NA","NA","NA","1"
"15834","","singlestim-multislider","23","330230","0.0-9.0-5.0","","1476432706229","1","50","50","","","0","12","9","7","5","0.6","0.6","1","1"
"4521","","singlestim-multislider","24","335059","0.0-9.0-41.0","","1476432706229","0","100","0","","","1","12","9","7","5","NA","NA","NA","1"
"2574","","singlestim-multislider","25","337946","0.0-9.0-25.0","","1476432706229","1","0","100","","","0","12","9","7","5","0.8","0.8","0.8","1"
"2866","","singlestim-multislider","26","341123","0.0-9.0-10.0","","1476432706229","1","0","100","","","0","12","9","7","5","0.6","0.8","0.8","1"
"3205","","singlestim-multislider","27","344640","0.0-9.0-26.0","","1476432706229","1","0","100","","","0","12","9","7","5","0.8","0.8","0.8","1"
"4700","","singlestim-multislider","28","349647","0.0-9.0-20.0","","1476432706229","1","100","0","","","0","12","9","7","5","0.8","0.6","1","1"
"5358","","singlestim-multislider","29","355315","0.0-9.0-21.0","","1476432706229","1","0","100","","","0","12","9","7","5","0.8","0.6","1","1"
"4214","","singlestim-multislider","30","359836","0.0-9.0-9.0","","1476432706229","0","100","0","","","0","12","9","7","5","0.6","0.8","0.8","1"
"1988","","singlestim-multislider","31","362137","0.0-9.0-24.0","","1476432706229","1","0","100","","","0","12","9","7","5","0.8","0.8","0.8","1"
"4107","","singlestim-multislider","32","366553","0.0-9.0-17.0","","1476432706229","0","100","0","","","0","12","9","7","5","0.8","0.6","0.8","1"
"16845","","singlestim-multislider","33","383705","0.0-9.0-32.0","","1476432706229","1","0","100","","","1","12","9","7","5","NA","NA","NA","1"
"3185","","singlestim-multislider","34","387200","0.0-9.0-22.0","","1476432706229","1","0","100","","","0","12","9","7","5","0.8","0.6","1","1"
"2015","","singlestim-multislider","35","389526","0.0-9.0-2.0","","1476432706229","1","0","100","","","0","12","9","7","5","0.6","0.6","0.8","1"
"3341","","singlestim-multislider","36","393177","0.0-9.0-33.0","","1476432706229","0","100","0","","","1","12","9","7","5","NA","NA","NA","1"
"3086","","singlestim-multislider","37","396570","0.0-9.0-16.0","","1476432706229","0","100","0","","","0","12","9","7","5","0.8","0.6","0.8","1"
"10587","","singlestim-multislider","38","407465","0.0-9.0-35.0","","1476432706229","1","0","100","","","1","12","9","7","5","NA","NA","NA","1"
"4984","","singlestim-multislider","39","412757","0.0-9.0-12.0","","1476432706229","1","100","0","","","0","12","9","7","5","0.6","0.8","1","1"
"2966","","singlestim-multislider","40","416033","0.0-9.0-0.0","","1476432706229","1","0","100","","","0","12","9","7","5","0.6","0.6","0.8","1"
"17472","","singlestim-multislider","41","433813","0.0-9.0-36.0","","1476432706229","0","100","0","","","1","12","9","7","5","NA","NA","NA","1"
"7687","","singlestim-multislider","42","441811","0.0-9.0-38.0","","1476432706229","1","0","100","","","1","12","9","7","5","NA","NA","NA","1"
"4250","","singlestim-multislider","43","446367","0.0-9.0-14.0","","1476432706229","1","0","100","","","0","12","9","7","5","0.6","0.8","1","1"
"9236","","singlestim-multislider","44","455914","0.0-9.0-3.0","","1476432706229","0","100","0","","","0","12","9","7","5","0.6","0.6","0.8","1"
"2479","","singlestim-multislider","45","458701","0.0-9.0-37.0","","1476432706229","1","0","100","","","1","12","9","7","5","NA","NA","NA","1"
"18456","","singlestim-multislider","46","477468","0.0-9.0-8.0","","1476432706229","0","100","0","","","0","12","9","7","5","0.6","0.8","0.8","1"
"3702","","singlestim-multislider","47","481479","0.0-9.0-4.0","","1476432706229","0","0","100","","","0","12","9","7","5","0.6","0.6","1","1"
"6265","","singlestim-multislider","48","488052","0.0-9.0-6.0","","1476432706229","1","0","100","","","0","12","9","7","5","0.6","0.6","1","1"
"5916","","singlestim-multislider","49","494279","0.0-9.0-40.0","","1476432706229","0","100","0","","","1","12","9","7","5","NA","NA","NA","1"
"4304","","singlestim-multislider","50","498891","0.0-9.0-7.0","","1476432706229","0","100","0","","","0","12","9","7","5","0.6","0.6","1","1"
"29260","","singlestim-multislider","51","528460","0.0-10.0-9.0","","1476432706229","0","100","0","","","0","12","9","7","5","0.6","0.8","0.8","1"
"3329","","singlestim-multislider","52","532099","0.0-10.0-11.0","","1476432706229","0","100","0","","","0","12","9","7","5","0.6","0.8","0.8","1"
"5036","","singlestim-multislider","53","537440","0.0-10.0-18.0","","1476432706229","0","100","0","","","0","12","9","7","5","0.8","0.6","0.8","1"
"2367","","singlestim-multislider","54","540115","0.0-10.0-4.0","","1476432706229","1","0","100","","","0","12","9","7","5","0.6","0.6","1","1"
"2975","","singlestim-multislider","55","543402","0.0-10.0-13.0","","1476432706229","0","100","0","","","0","12","9","7","5","0.6","0.8","1","1"
"2916","","singlestim-multislider","56","546627","0.0-10.0-21.0","","1476432706229","0","100","0","","","0","12","9","7","5","0.8","0.6","1","1"
"1627","","singlestim-multislider","57","548566","0.0-10.0-15.0","","1476432706229","0","100","0","","","0","12","9","7","5","0.6","0.8","1","1"
"3510","","singlestim-multislider","58","552382","0.0-10.0-35.0","","1476432706229","1","0","100","","","1","12","9","7","5","NA","NA","NA","1"
"6479","","singlestim-multislider","59","559171","0.0-10.0-6.0","","1476432706229","1","0","100","","","0","12","9","7","5","0.6","0.6","1","1"
"4596","","singlestim-multislider","60","564073","0.0-10.0-7.0","","1476432706229","0","98","2","","","0","12","9","7","5","0.6","0.6","1","1"
"4610","","singlestim-multislider","61","568991","0.0-10.0-24.0","","1476432706229","1","0","100","","","0","12","9","7","5","0.8","0.8","0.8","1"
"6453","","singlestim-multislider","62","575753","0.0-10.0-12.0","","1476432706229","0","100","0","","","0","12","9","7","5","0.6","0.8","1","1"
"2318","","singlestim-multislider","63","578379","0.0-10.0-38.0","","1476432706229","1","1","99","","","1","12","9","7","5","NA","NA","NA","1"
"6093","","singlestim-multislider","64","584776","0.0-10.0-2.0","","1476432706229","0","100","0","","","0","12","9","7","5","0.6","0.6","0.8","1"
"5178","","singlestim-multislider","65","590265","0.0-10.0-1.0","","1476432706229","1","0","100","","","0","12","9","7","5","0.6","0.6","0.8","1"
"3347","","singlestim-multislider","66","593923","0.0-10.0-20.0","","1476432706229","1","0","100","","","0","12","9","7","5","0.8","0.6","1","1"
"2175","","singlestim-multislider","67","596407","0.0-10.0-41.0","","1476432706229","1","0","100","","","1","12","9","7","5","NA","NA","NA","1"
"1445","","singlestim-multislider","68","598162","0.0-10.0-8.0","","1476432706229","1","4","96","","","0","12","9","7","5","0.6","0.8","0.8","1"
"3746","","singlestim-multislider","69","602214","0.0-10.0-39.0","","1476432706229","1","0","100","","","1","12","9","7","5","NA","NA","NA","1"
"1841","","singlestim-multislider","70","604362","0.0-10.0-10.0","","1476432706229","1","0","100","","","0","12","9","7","5","0.6","0.8","0.8","1"
"5476","","singlestim-multislider","71","610146","0.0-10.0-26.0","","1476432706229","0","100","0","","","0","12","9","7","5","0.8","0.8","0.8","1"
"4443","","singlestim-multislider","72","614898","0.0-10.0-30.0","","1476432706229","1","0","100","","","0","12","9","7","5","0.8","0.8","1","1"
"2466","","singlestim-multislider","73","617671","0.0-10.0-19.0","","1476432706229","1","0","100","","","0","12","9","7","5","0.8","0.6","0.8","1"
"2128","","singlestim-multislider","74","620105","0.0-10.0-27.0","","1476432706229","1","0","100","","","0","12","9","7","5","0.8","0.8","0.8","1"
"1923","","singlestim-multislider","75","622334","0.0-10.0-29.0","","1476432706229","1","0","100","","","0","12","9","7","5","0.8","0.8","1","1"
"4394","","singlestim-multislider","76","627034","0.0-10.0-17.0","","1476432706229","0","100","0","","","0","12","9","7","5","0.8","0.6","0.8","1"
"2134","","singlestim-multislider","77","629474","0.0-10.0-22.0","","1476432706229","1","0","100","","","0","12","9","7","5","0.8","0.6","1","1"
"1288","","singlestim-multislider","78","631074","0.0-10.0-0.0","","1476432706229","0","100","0","","","0","12","9","7","5","0.6","0.6","0.8","1"
"1130","","singlestim-multislider","79","632513","0.0-10.0-40.0","","1476432706229","1","10","90","","","1","12","9","7","5","NA","NA","NA","1"
"1203","","singlestim-multislider","80","634025","0.0-10.0-37.0","","1476432706229","0","100","0","","","1","12","9","7","5","NA","NA","NA","1"
"1973","","singlestim-multislider","81","636309","0.0-10.0-32.0","","1476432706229","1","0","100","","","1","12","9","7","5","NA","NA","NA","1"
"3937","","singlestim-multislider","82","640551","0.0-10.0-28.0","","1476432706229","0","100","0","","","0","12","9","7","5","0.8","0.8","1","1"
"4974","","singlestim-multislider","83","645836","0.0-10.0-3.0","","1476432706229","1","0","100","","","0","12","9","7","5","0.6","0.6","0.8","1"
"3864","","singlestim-multislider","84","650008","0.0-10.0-14.0","","1476432706229","0","100","0","","","0","12","9","7","5","0.6","0.8","1","1"
"3681","","singlestim-multislider","85","654001","0.0-10.0-25.0","","1476432706229","1","0","100","","","0","12","9","7","5","0.8","0.8","0.8","1"
"3795","","singlestim-multislider","86","658104","0.0-10.0-5.0","","1476432706229","1","0","100","","","0","12","9","7","5","0.6","0.6","1","1"
"4644","","singlestim-multislider","87","663058","0.0-10.0-33.0","","1476432706229","1","0","100","","","1","12","9","7","5","NA","NA","NA","1"
"4512","","singlestim-multislider","88","667876","0.0-10.0-31.0","","1476432706229","0","100","0","","","0","12","9","7","5","0.8","0.8","1","1"
"3153","","singlestim-multislider","89","671339","0.0-10.0-16.0","","1476432706229","0","100","0","","","0","12","9","7","5","0.8","0.6","0.8","1"
"2834","","singlestim-multislider","90","674481","0.0-10.0-34.0","","1476432706229","1","0","100","","","1","12","9","7","5","NA","NA","NA","1"
"2694","","singlestim-multislider","91","677482","0.0-10.0-23.0","","1476432706229","1","0","100","","","0","12","9","7","5","0.8","0.6","1","1"
"3273","","singlestim-multislider","92","681063","0.0-10.0-36.0","","1476432706229","0","100","0","","","1","12","9","7","5","NA","NA","NA","1"
"7136","32","text","93","688502","0.0-11.0","","1476432706229","","","","","","","","","","","","","",""
