"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","turkID","ExpEndTime","lastInput","responseA","responseB","responses","questions","randomized","N","nA","nB","nAB","pA","pB","pAB","anchored"
"10832","","singlestim-multislider","30","780773","0.0-9.0-33.0","","1476653828318","1","11","89","","","1","12","9","7","5","NA","NA","NA","1"
"15214","","singlestim-multislider","31","796301","0.0-9.0-18.0","","1476653828318","0","79","21","","","0","12","9","7","5","0.8","0.6","0.8","1"
"15866","","singlestim-multislider","32","812484","0.0-9.0-26.0","","1476653828318","1","14","87","","","0","12","9","7","5","0.8","0.8","0.8","1"
"13912","","singlestim-multislider","33","826707","0.0-9.0-16.0","","1476653828318","0","82","19","","","0","12","9","7","5","0.8","0.6","0.8","1"
"11121","","singlestim-multislider","34","838142","0.0-9.0-15.0","","1476653828318","1","16","84","","","0","12","9","7","5","0.6","0.8","1","1"
"8097","","singlestim-multislider","35","846546","0.0-9.0-6.0","","1476653828318","1","11","89","","","0","12","9","7","5","0.6","0.6","1","1"
"23359","","singlestim-multislider","36","870225","0.0-9.0-36.0","","1476653828318","0","63","37","","","1","12","9","7","5","NA","NA","NA","1"
"9953","","singlestim-multislider","37","880491","0.0-9.0-1.0","","1476653828318","1","22","78","","","0","12","9","7","5","0.6","0.6","0.8","1"
"11876","","singlestim-multislider","38","892679","0.0-9.0-7.0","","1476653828318","0","91","9","","","0","12","9","7","5","0.6","0.6","1","1"
"11547","","singlestim-multislider","39","904548","0.0-9.0-20.0","","1476653828318","0","86","14","","","0","12","9","7","5","0.8","0.6","1","1"
"9153","","singlestim-multislider","40","914013","0.0-9.0-2.0","","1476653828318","0","81","19","","","0","12","9","7","5","0.6","0.6","0.8","1"
"21027","","singlestim-multislider","41","935351","0.0-9.0-34.0","","1476653828318","0","55","45","","","1","12","9","7","5","NA","NA","NA","1"
"10831","","singlestim-multislider","42","946498","0.0-9.0-27.0","","1476653828318","0","79","21","","","0","12","9","7","5","0.8","0.8","0.8","1"
"12581","","singlestim-multislider","43","959394","0.0-9.0-21.0","","1476653828318","1","14","86","","","0","12","9","7","5","0.8","0.6","1","1"
"16318","","singlestim-multislider","44","976027","0.0-9.0-40.0","","1476653828318","0","74","26","","","1","12","9","7","5","NA","NA","NA","1"
"20100","","singlestim-multislider","45","996437","0.0-9.0-0.0","","1476653828318","0","83","17","","","0","12","9","7","5","0.6","0.6","0.8","1"
"10393","","singlestim-multislider","46","1007139","0.0-9.0-19.0","","1476653828318","1","18","82","","","0","12","9","7","5","0.8","0.6","0.8","1"
"87791","","singlestim-multislider","47","1095251","0.0-9.0-14.0","","1476653828318","0","86","14","","","0","12","9","7","5","0.6","0.8","1","1"
"10832","","singlestim-multislider","48","1106398","0.0-9.0-39.0","","1476653828318","0","82","19","","","1","12","9","7","5","NA","NA","NA","1"
"12007","","singlestim-multislider","49","1118716","0.0-9.0-22.0","","1476653828318","0","79","21","","","0","12","9","7","5","0.8","0.6","1","1"
"11143","","singlestim-multislider","50","1130181","0.0-9.0-29.0","","1476653828318","0","91","9","","","0","12","9","7","5","0.8","0.8","1","1"
"10273","","singlestim-multislider","51","1140774","0.0-10.0-20.0","","1476653828318","0","95","5","","","0","12","9","7","5","0.8","0.6","1","1"
"21265","","singlestim-multislider","52","1162346","0.0-10.0-34.0","","1476653828318","0","55","45","","","1","12","9","7","5","NA","NA","NA","1"
"17992","","singlestim-multislider","53","1180649","0.0-10.0-32.0","","1476653828318","1","29","71","","","1","12","9","7","5","NA","NA","NA","1"
"9712","","singlestim-multislider","54","1190679","0.0-10.0-18.0","","1476653828318","0","78","22","","","0","12","9","7","5","0.8","0.6","0.8","1"
"12286","","singlestim-multislider","55","1203284","0.0-10.0-30.0","","1476653828318","1","15","85","","","0","12","9","7","5","0.8","0.8","1","1"
"11374","","singlestim-multislider","56","1214971","0.0-10.0-26.0","","1476653828318","1","22","78","","","0","12","9","7","5","0.8","0.8","0.8","1"
"15702","","singlestim-multislider","57","1230992","0.0-10.0-38.0","","1476653828318","1","44","56","","","1","12","9","7","5","NA","NA","NA","1"
"23192","","singlestim-multislider","58","1254492","0.0-10.0-40.0","","1476653828318","0","68","32","","","1","12","9","7","5","NA","NA","NA","1"
"11881","","singlestim-multislider","59","1266690","0.0-10.0-8.0","","1476653828318","0","62","38","","","0","12","9","7","5","0.6","0.8","0.8","1"
"12154","","singlestim-multislider","60","1279159","0.0-10.0-27.0","","1476653828318","0","92","9","","","0","12","9","7","5","0.8","0.8","0.8","1"
"10963","","singlestim-multislider","61","1290430","0.0-10.0-23.0","","1476653828318","1","19","81","","","0","12","9","7","5","0.8","0.6","1","1"
"9662","","singlestim-multislider","62","1300409","0.0-10.0-4.0","","1476653828318","1","6","94","","","0","12","9","7","5","0.6","0.6","1","1"
"13261","","singlestim-multislider","63","1313988","0.0-10.0-37.0","","1476653828318","1","26","74","","","1","12","9","7","5","NA","NA","NA","1"
"63702","","singlestim-multislider","64","1378008","0.0-10.0-9.0","","1476653828318","1","29","71","","","0","12","9","7","5","0.6","0.8","0.8","1"
"15530","","singlestim-multislider","65","1393847","0.0-10.0-15.0","","1476653828318","1","36","64","","","0","12","9","7","5","0.6","0.8","1","1"
"10814","","singlestim-multislider","66","1404976","0.0-10.0-31.0","","1476653828318","0","93","7","","","0","12","9","7","5","0.8","0.8","1","1"
"11999","","singlestim-multislider","67","1417290","0.0-10.0-33.0","","1476653828318","1","7","93","","","1","12","9","7","5","NA","NA","NA","1"
"22777","","singlestim-multislider","68","1440381","0.0-10.0-0.0","","1476653828318","0","83","17","","","0","12","9","7","5","0.6","0.6","0.8","1"
"16239","","singlestim-multislider","69","1456934","0.0-10.0-2.0","","1476653828318","0","73","27","","","0","12","9","7","5","0.6","0.6","0.8","1"
"10603","","singlestim-multislider","70","1467860","0.0-10.0-29.0","","1476653828318","0","95","6","","","0","12","9","7","5","0.8","0.8","1","1"
"152380","","singlestim-multislider","71","1620550","0.0-10.0-21.0","","1476653828318","1","23","77","","","0","12","9","7","5","0.8","0.6","1","1"
"11921","","singlestim-multislider","72","1632789","0.0-10.0-39.0","","1476653828318","0","69","31","","","1","12","9","7","5","NA","NA","NA","1"
"12913","","singlestim-multislider","73","1646010","0.0-10.0-6.0","","1476653828318","1","14","87","","","0","12","9","7","5","0.6","0.6","1","1"
"12910","","singlestim-multislider","74","1659237","0.0-10.0-1.0","","1476653828318","1","29","72","","","0","12","9","7","5","0.6","0.6","0.8","1"
"16456","","singlestim-multislider","75","1676012","0.0-10.0-16.0","","1476653828318","0","73","27","","","0","12","9","7","5","0.8","0.6","0.8","1"
"10843","","singlestim-multislider","76","1687175","0.0-10.0-35.0","","1476653828318","1","34","67","","","1","12","9","7","5","NA","NA","NA","1"
"9805","","singlestim-multislider","77","1697300","0.0-10.0-7.0","","1476653828318","0","99","1","","","0","12","9","7","5","0.6","0.6","1","1"
"12847","","singlestim-multislider","78","1710455","0.0-10.0-13.0","","1476653828318","1","34","66","","","0","12","9","7","5","0.6","0.8","1","1"
"11986","","singlestim-multislider","79","1722757","0.0-10.0-41.0","","1476653828318","0","57","43","","","1","12","9","7","5","NA","NA","NA","1"
"9891","","singlestim-multislider","80","1732958","0.0-10.0-22.0","","1476653828318","0","79","21","","","0","12","9","7","5","0.8","0.6","1","1"
"28068","","singlestim-multislider","81","1761348","0.0-10.0-36.0","","1476653828318","0","72","29","","","1","12","9","7","5","NA","NA","NA","1"
"8942","","singlestim-multislider","82","1770612","0.0-10.0-11.0","","1476653828318","1","44","56","","","0","12","9","7","5","0.6","0.8","0.8","1"
"11793","","singlestim-multislider","83","1782727","0.0-10.0-19.0","","1476653828318","1","37","63","","","0","12","9","7","5","0.8","0.6","0.8","1"
"14617","","singlestim-multislider","84","1797664","0.0-10.0-25.0","","1476653828318","0","87","14","","","0","12","9","7","5","0.8","0.8","0.8","1"
"10443","","singlestim-multislider","85","1808417","0.0-10.0-3.0","","1476653828318","1","27","73","","","0","12","9","7","5","0.6","0.6","0.8","1"
"9249","","singlestim-multislider","86","1817986","0.0-10.0-24.0","","1476653828318","1","17","83","","","0","12","9","7","5","0.8","0.8","0.8","1"
"10686","","singlestim-multislider","87","1828986","0.0-10.0-28.0","","1476653828318","1","6","95","","","0","12","9","7","5","0.8","0.8","1","1"
"9316","","singlestim-multislider","88","1838613","0.0-10.0-10.0","","1476653828318","0","58","42","","","0","12","9","7","5","0.6","0.8","0.8","1"
"10717","","singlestim-multislider","89","1849645","0.0-10.0-17.0","","1476653828318","1","32","68","","","0","12","9","7","5","0.8","0.6","0.8","1"
"18958","","singlestim-multislider","90","1868915","0.0-10.0-14.0","","1476653828318","1","55","45","","","0","12","9","7","5","0.6","0.8","1","1"
"9900","","singlestim-multislider","91","1879134","0.0-10.0-5.0","","1476653828318","0","82","18","","","0","12","9","7","5","0.6","0.6","1","1"
"12281","","singlestim-multislider","92","1891728","0.0-10.0-12.0","","1476653828318","1","29","71","","","0","12","9","7","5","0.6","0.8","1","1"
"8543","32","text","93","1900578","0.0-11.0","","1476653828318","","","","","","","","","","","","","",""
