"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","turkID","sonaID","ExpEndTime","lastInput","responseA","responseB","responses","questions","randomized","N","nA","nB","nAB","pA","pB","pAB","anchored"
"7232","32","text","0","7244","0.0-0.0","","20257","1476728939176","","","","","","","","","","","","","",""
"44662","32","text","1","52225","0.0-1.0","","20257","1476728939176","","","","","","","","","","","","","",""
"4362","32","text","2","56899","0.0-2.0","","20257","1476728939176","","","","","","","","","","","","","",""
"42849","32","text","3","100065","0.0-3.0","","20257","1476728939176","","","","","","","","","","","","","",""
"25137","32","text","4","125517","0.0-4.0","","20257","1476728939176","","","","","","","","","","","","","",""
"66825","32","text","5","192651","0.0-5.0","","20257","1476728939176","","","","","","","","","","","","","",""
"62247","","singlestim-multislider","6","255243","0.0-6.0-0.0","","20257","1476728939176","0","65","35","","","","","","","","","","",""
"41363","","survey-text","7","296922","0.0-7.0","","20257","1476728939176","","","","{""Q0"":""C, due to their pictures""}","<b>INSTRUCTIONS</b> (5 of 6)<br>Consider the complete responses for these two people that were matched together below. They gave opposite answers almost every time!<br><br><table style=""border: 2px solid black; border-spacing: 0px 1px;""><tr><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: italic;"">Single Person A</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">1</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">0</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">0</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">0</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">1</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">0</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">1</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">1</td></tr><tr><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: italic;"">Single Person B</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">0</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">1</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">1</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">1</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">0</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">1</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">0</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">0</td></tr></table><br>According to what you just read, were these people more likely to have been matched by the computer algorithm or the professional matchmaker?<br><br> A) equally likey <br> B) computer algorithm <br> C) professional matchmaker <br><br> Please enter A, B, or C below and briefly explain your choice:","","","","","","","","",""
"4630","","survey-multi-choice","8","301863","0.0-8.0","","20257","1476728939176","","","","{""Q0"":""agree""}","","","","","","","","","",""
"22792","","singlestim-multislider","9","324978","0.0-9.0-35.0","","20257","1476728939176","1","51","50","","","1","12","9","7","5","NA","NA","NA","1"
"22628","","singlestim-multislider","10","347929","0.0-9.0-3.0","","20257","1476728939176","1","20","80","","","0","12","9","7","5","0.6","0.6","0.8","1"
"17368","","singlestim-multislider","11","365613","0.0-9.0-36.0","","20257","1476728939176","0","85","15","","","1","12","9","7","5","NA","NA","NA","1"
"12072","","singlestim-multislider","12","377997","0.0-9.0-5.0","","20257","1476728939176","0","90","10","","","0","12","9","7","5","0.6","0.6","1","1"
"11255","","singlestim-multislider","13","389566","0.0-9.0-15.0","","20257","1476728939176","1","10","90","","","0","12","9","7","5","0.6","0.8","1","1"
"13755","","singlestim-multislider","14","403636","0.0-9.0-26.0","","20257","1476728939176","1","20","80","","","0","12","9","7","5","0.8","0.8","0.8","1"
"9480","","singlestim-multislider","15","413430","0.0-9.0-23.0","","20257","1476728939176","1","10","90","","","0","12","9","7","5","0.8","0.6","1","1"
"20928","","singlestim-multislider","16","434669","0.0-9.0-40.0","","20257","1476728939176","0","60","40","","","1","12","9","7","5","NA","NA","NA","1"
"18459","","singlestim-multislider","17","453447","0.0-9.0-25.0","","20257","1476728939176","0","85","16","","","0","12","9","7","5","0.8","0.8","0.8","1"
"8955","","singlestim-multislider","18","462716","0.0-9.0-21.0","","20257","1476728939176","1","8","92","","","0","12","9","7","5","0.8","0.6","1","1"
"9068","","singlestim-multislider","19","472105","0.0-9.0-13.0","","20257","1476728939176","1","10","90","","","0","12","9","7","5","0.6","0.8","1","1"
"15156","","singlestim-multislider","20","487584","0.0-9.0-39.0","","20257","1476728939176","0","85","16","","","1","12","9","7","5","NA","NA","NA","1"
"8378","","singlestim-multislider","21","496273","0.0-9.0-4.0","","20257","1476728939176","1","10","90","","","0","12","9","7","5","0.6","0.6","1","1"
"7091","","singlestim-multislider","22","503675","0.0-9.0-12.0","","20257","1476728939176","1","10","90","","","0","12","9","7","5","0.6","0.8","1","1"
"16006","","singlestim-multislider","23","519997","0.0-9.0-2.0","","20257","1476728939176","0","80","20","","","0","12","9","7","5","0.6","0.6","0.8","1"
"7641","","singlestim-multislider","24","527952","0.0-9.0-29.0","","20257","1476728939176","0","92","8","","","0","12","9","7","5","0.8","0.8","1","1"
"7092","","singlestim-multislider","25","535362","0.0-9.0-1.0","","20257","1476728939176","1","10","90","","","0","12","9","7","5","0.6","0.6","0.8","1"
"8151","","singlestim-multislider","26","543827","0.0-9.0-28.0","","20257","1476728939176","1","5","95","","","0","12","9","7","5","0.8","0.8","1","1"
"7004","","singlestim-multislider","27","551146","0.0-9.0-7.0","","20257","1476728939176","0","95","5","","","0","12","9","7","5","0.6","0.6","1","1"
