"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","turkID","ExpEndTime","lastInput","responseA","responseB","responses","questions","randomized","N","nA","nB","nAB","pA","pB","pAB","anchored"
"70440","","singlestim-multislider","10","432101","0.0-9.0-4.0","","1476664723486","1","20","80","","","0","12","9","7","5","0.6","0.6","1","1"
"12954","","singlestim-multislider","11","445373","0.0-9.0-5.0","","1476664723486","0","13","87","","","0","12","9","7","5","0.6","0.6","1","1"
"11210","","singlestim-multislider","12","456904","0.0-9.0-17.0","","1476664723486","1","41","59","","","0","12","9","7","5","0.8","0.6","0.8","1"
"60183","","singlestim-multislider","13","517408","0.0-9.0-35.0","","1476664723486","0","36","64","","","1","12","9","7","5","NA","NA","NA","1"
"18635","","singlestim-multislider","14","536356","0.0-9.0-13.0","","1476664723486","0","39","61","","","0","12","9","7","5","0.6","0.8","1","1"
"16139","","singlestim-multislider","15","552805","0.0-9.0-10.0","","1476664723486","0","79","21","","","0","12","9","7","5","0.6","0.8","0.8","1"
"12916","","singlestim-multislider","16","566044","0.0-9.0-7.0","","1476664723486","0","82","19","","","0","12","9","7","5","0.6","0.6","1","1"
"18867","","singlestim-multislider","17","585222","0.0-9.0-34.0","","1476664723486","0","67","33","","","1","12","9","7","5","NA","NA","NA","1"
"10339","","singlestim-multislider","18","595871","0.0-9.0-26.0","","1476664723486","1","22","78","","","0","12","9","7","5","0.8","0.8","0.8","1"
"8538","","singlestim-multislider","19","604733","0.0-9.0-12.0","","1476664723486","1","66","34","","","0","12","9","7","5","0.6","0.8","1","1"
"8134","","singlestim-multislider","20","613175","0.0-9.0-29.0","","1476664723486","0","81","19","","","0","12","9","7","5","0.8","0.8","1","1"
"14041","","singlestim-multislider","21","627530","0.0-9.0-19.0","","1476664723486","0","29","71","","","0","12","9","7","5","0.8","0.6","0.8","1"
"8578","","singlestim-multislider","22","636429","0.0-9.0-6.0","","1476664723486","1","9","91","","","0","12","9","7","5","0.6","0.6","1","1"
"9109","","singlestim-multislider","23","645861","0.0-9.0-14.0","","1476664723486","0","13","87","","","0","12","9","7","5","0.6","0.8","1","1"
"9897","","singlestim-multislider","24","656074","0.0-9.0-32.0","","1476664723486","0","22","78","","","1","12","9","7","5","NA","NA","NA","1"
"10666","","singlestim-multislider","25","667056","0.0-9.0-38.0","","1476664723486","1","44","56","","","1","12","9","7","5","NA","NA","NA","1"
"14316","","singlestim-multislider","26","681686","0.0-9.0-1.0","","1476664723486","0","36","64","","","0","12","9","7","5","0.6","0.6","0.8","1"
"9677","","singlestim-multislider","27","691675","0.0-9.0-2.0","","1476664723486","0","72","29","","","0","12","9","7","5","0.6","0.6","0.8","1"
"17486","","singlestim-multislider","28","709482","0.0-9.0-23.0","","1476664723486","1","17","83","","","0","12","9","7","5","0.8","0.6","1","1"
"10033","","singlestim-multislider","29","719825","0.0-9.0-9.0","","1476664723486","0","25","75","","","0","12","9","7","5","0.6","0.8","0.8","1"
"10731","","singlestim-multislider","30","730867","0.0-9.0-39.0","","1476664723486","0","72","28","","","1","12","9","7","5","NA","NA","NA","1"
"16143","","singlestim-multislider","31","747324","0.0-9.0-11.0","","1476664723486","1","14","87","","","0","12","9","7","5","0.6","0.8","0.8","1"
"6377","","singlestim-multislider","32","754020","0.0-9.0-21.0","","1476664723486","0","14","86","","","0","12","9","7","5","0.8","0.6","1","1"
"5484","","singlestim-multislider","33","759824","0.0-9.0-18.0","","1476664723486","0","13","87","","","0","12","9","7","5","0.8","0.6","0.8","1"
"4477","","singlestim-multislider","34","764618","0.0-9.0-24.0","","1476664723486","1","11","89","","","0","12","9","7","5","0.8","0.8","0.8","1"
"9792","","singlestim-multislider","35","774731","0.0-9.0-25.0","","1476664723486","0","84","16","","","0","12","9","7","5","0.8","0.8","0.8","1"
"9943","","singlestim-multislider","36","784993","0.0-9.0-41.0","","1476664723486","1","59","41","","","1","12","9","7","5","NA","NA","NA","1"
"15991","","singlestim-multislider","37","801304","0.0-9.0-33.0","","1476664723486","1","25","75","","","1","12","9","7","5","NA","NA","NA","1"
"5809","","singlestim-multislider","38","807435","0.0-9.0-27.0","","1476664723486","0","89","11","","","0","12","9","7","5","0.8","0.8","0.8","1"
"7679","","singlestim-multislider","39","815435","0.0-9.0-3.0","","1476664723486","1","17","83","","","0","12","9","7","5","0.6","0.6","0.8","1"
"4996","","singlestim-multislider","40","820749","0.0-9.0-20.0","","1476664723486","0","84","16","","","0","12","9","7","5","0.8","0.6","1","1"
"5795","","singlestim-multislider","41","826863","0.0-9.0-16.0","","1476664723486","1","75","25","","","0","12","9","7","5","0.8","0.6","0.8","1"
"6318","","singlestim-multislider","42","833501","0.0-9.0-22.0","","1476664723486","0","84","16","","","0","12","9","7","5","0.8","0.6","1","1"
"18547","","singlestim-multislider","43","852363","0.0-9.0-40.0","","1476664723486","1","69","31","","","1","12","9","7","5","NA","NA","NA","1"
"6286","","singlestim-multislider","44","858959","0.0-9.0-30.0","","1476664723486","1","10","90","","","0","12","9","7","5","0.8","0.8","1","1"
"5955","","singlestim-multislider","45","865229","0.0-9.0-15.0","","1476664723486","1","18","82","","","0","12","9","7","5","0.6","0.8","1","1"
"6066","","singlestim-multislider","46","871601","0.0-9.0-8.0","","1476664723486","0","82","18","","","0","12","9","7","5","0.6","0.8","0.8","1"
"34996","","singlestim-multislider","47","906913","0.0-9.0-37.0","","1476664723486","0","79","21","","","1","12","9","7","5","NA","NA","NA","1"
"7838","","singlestim-multislider","48","915059","0.0-9.0-0.0","","1476664723486","1","88","12","","","0","12","9","7","5","0.6","0.6","0.8","1"
"7098","","singlestim-multislider","49","922467","0.0-9.0-31.0","","1476664723486","1","13","87","","","0","12","9","7","5","0.8","0.8","1","1"
"6621","","singlestim-multislider","50","929404","0.0-9.0-36.0","","1476664723486","0","73","27","","","1","12","9","7","5","NA","NA","NA","1"
"6486","","singlestim-multislider","51","936202","0.0-10.0-30.0","","1476664723486","1","21","79","","","0","12","9","7","5","0.8","0.8","1","1"
"4890","","singlestim-multislider","52","941403","0.0-10.0-28.0","","1476664723486","1","5","95","","","0","12","9","7","5","0.8","0.8","1","1"
"7187","","singlestim-multislider","53","948896","0.0-10.0-27.0","","1476664723486","0","81","19","","","0","12","9","7","5","0.8","0.8","0.8","1"
"5995","","singlestim-multislider","54","955205","0.0-10.0-33.0","","1476664723486","0","14","86","","","1","12","9","7","5","NA","NA","NA","1"
"6881","","singlestim-multislider","55","962403","0.0-10.0-23.0","","1476664723486","1","3","97","","","0","12","9","7","5","0.8","0.6","1","1"
"10903","","singlestim-multislider","56","973622","0.0-10.0-8.0","","1476664723486","0","91","9","","","0","12","9","7","5","0.6","0.8","0.8","1"
"298427","","singlestim-multislider","57","1272361","0.0-10.0-16.0","","1476664723486","0","81","19","","","0","12","9","7","5","0.8","0.6","0.8","1"
"14961","","singlestim-multislider","58","1287647","0.0-10.0-34.0","","1476664723486","0","71","29","","","1","12","9","7","5","NA","NA","NA","1"
"9976","","singlestim-multislider","59","1297936","0.0-10.0-12.0","","1476664723486","0","100","0","","","0","12","9","7","5","0.6","0.8","1","1"
"8889","","singlestim-multislider","60","1307145","0.0-10.0-19.0","","1476664723486","1","24","76","","","0","12","9","7","5","0.8","0.6","0.8","1"
"14310","","singlestim-multislider","61","1321764","0.0-10.0-13.0","","1476664723486","1","13","87","","","0","12","9","7","5","0.6","0.8","1","1"
"6927","","singlestim-multislider","62","1329011","0.0-10.0-31.0","","1476664723486","0","97","3","","","0","12","9","7","5","0.8","0.8","1","1"
"17157","","singlestim-multislider","63","1346486","0.0-10.0-25.0","","1476664723486","1","81","19","","","0","12","9","7","5","0.8","0.8","0.8","1"
"7265","","singlestim-multislider","64","1354071","0.0-10.0-24.0","","1476664723486","1","23","77","","","0","12","9","7","5","0.8","0.8","0.8","1"
"11020","","singlestim-multislider","65","1365407","0.0-10.0-21.0","","1476664723486","0","16","84","","","0","12","9","7","5","0.8","0.6","1","1"
"7080","","singlestim-multislider","66","1372797","0.0-10.0-9.0","","1476664723486","1","18","82","","","0","12","9","7","5","0.6","0.8","0.8","1"
"6439","","singlestim-multislider","67","1379552","0.0-10.0-6.0","","1476664723486","1","10","90","","","0","12","9","7","5","0.6","0.6","1","1"
"5233","","singlestim-multislider","68","1385098","0.0-10.0-39.0","","1476664723486","0","77","23","","","1","12","9","7","5","NA","NA","NA","1"
"5466","","singlestim-multislider","69","1390876","0.0-10.0-26.0","","1476664723486","1","5","95","","","0","12","9","7","5","0.8","0.8","0.8","1"
"13445","","singlestim-multislider","70","1404637","0.0-10.0-35.0","","1476664723486","1","72","29","","","1","12","9","7","5","NA","NA","NA","1"
"6183","","singlestim-multislider","71","1411136","0.0-10.0-10.0","","1476664723486","1","81","19","","","0","12","9","7","5","0.6","0.8","0.8","1"
"7863","","singlestim-multislider","72","1419315","0.0-10.0-22.0","","1476664723486","0","82","18","","","0","12","9","7","5","0.8","0.6","1","1"
"7201","","singlestim-multislider","73","1426833","0.0-10.0-0.0","","1476664723486","0","89","11","","","0","12","9","7","5","0.6","0.6","0.8","1"
"12757","","singlestim-multislider","74","1439906","0.0-10.0-2.0","","1476664723486","0","92","9","","","0","12","9","7","5","0.6","0.6","0.8","1"
"7798","","singlestim-multislider","75","1448023","0.0-10.0-41.0","","1476664723486","1","29","72","","","1","12","9","7","5","NA","NA","NA","1"
"9623","","singlestim-multislider","76","1457963","0.0-10.0-4.0","","1476664723486","1","11","89","","","0","12","9","7","5","0.6","0.6","1","1"
"6069","","singlestim-multislider","77","1464355","0.0-10.0-18.0","","1476664723486","0","87","13","","","0","12","9","7","5","0.8","0.6","0.8","1"
"15596","","singlestim-multislider","78","1480262","0.0-10.0-20.0","","1476664723486","0","84","16","","","0","12","9","7","5","0.8","0.6","1","1"
"7985","","singlestim-multislider","79","1488563","0.0-10.0-38.0","","1476664723486","0","62","38","","","1","12","9","7","5","NA","NA","NA","1"
"15411","","singlestim-multislider","80","1504286","0.0-10.0-17.0","","1476664723486","1","18","82","","","0","12","9","7","5","0.8","0.6","0.8","1"
"15268","","singlestim-multislider","81","1519871","0.0-10.0-37.0","","1476664723486","0","76","24","","","1","12","9","7","5","NA","NA","NA","1"
"10362","","singlestim-multislider","82","1530546","0.0-10.0-40.0","","1476664723486","0","81","19","","","1","12","9","7","5","NA","NA","NA","1"
"13146","","singlestim-multislider","83","1544006","0.0-10.0-15.0","","1476664723486","1","13","87","","","0","12","9","7","5","0.6","0.8","1","1"
"6940","","singlestim-multislider","84","1551264","0.0-10.0-5.0","","1476664723486","0","88","12","","","0","12","9","7","5","0.6","0.6","1","1"
"12179","","singlestim-multislider","85","1563750","0.0-10.0-11.0","","1476664723486","0","35","65","","","0","12","9","7","5","0.6","0.8","0.8","1"
"12965","","singlestim-multislider","86","1577031","0.0-10.0-29.0","","1476664723486","0","89","11","","","0","12","9","7","5","0.8","0.8","1","1"
"7716","","singlestim-multislider","87","1585062","0.0-10.0-32.0","","1476664723486","0","68","32","","","1","12","9","7","5","NA","NA","NA","1"
"4466","","singlestim-multislider","88","1589842","0.0-10.0-7.0","","1476664723486","0","88","12","","","0","12","9","7","5","0.6","0.6","1","1"
"6126","","singlestim-multislider","89","1596283","0.0-10.0-14.0","","1476664723486","0","74","26","","","0","12","9","7","5","0.6","0.8","1","1"
"6226","","singlestim-multislider","90","1602832","0.0-10.0-3.0","","1476664723486","1","13","87","","","0","12","9","7","5","0.6","0.6","0.8","1"
"4329","","singlestim-multislider","91","1607482","0.0-10.0-1.0","","1476664723486","1","17","83","","","0","12","9","7","5","0.6","0.6","0.8","1"
"4843","","singlestim-multislider","92","1612644","0.0-10.0-36.0","","1476664723486","0","64","36","","","1","12","9","7","5","NA","NA","NA","1"
"18768","32","text","93","1631728","0.0-11.0","","1476664723486","","","","","","","","","","","","","",""
