"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","turkID","sonaID","ExpEndTime","lastInput","responseA","responseB","responses","questions","randomized","N","nA","nB","nAB","pA","pB","pAB","anchored"
"3056","32","text","0","3070","0.0-0.0","","19953","1478021610012","","","","","","","","","","","","","",""
"1310","32","text","1","4701","0.0-1.0","","19953","1478021610012","","","","","","","","","","","","","",""
"1194","32","text","2","6209","0.0-2.0","","19953","1478021610012","","","","","","","","","","","","","",""
"1048","32","text","3","7561","0.0-3.0","","19953","1478021610012","","","","","","","","","","","","","",""
"681","32","text","4","8569","0.0-4.0","","19953","1478021610012","","","","","","","","","","","","","",""
"717","32","text","5","9606","0.0-5.0","","19953","1478021610012","","","","","","","","","","","","","",""
"18260","","singlestim-multislider","6","28199","0.0-6.0-0.0","","19953","1478021610012","0","73","27","","","","","","","","","","",""
"41942","","survey-text","7","70447","0.0-7.0","","19953","1478021610012","","","","{""Q0"":""Computer algorithm because the people have opposite responses.""}","<b>INSTRUCTIONS</b> (5 of 6)<br>Consider the complete responses for these two people that were matched together below. They gave opposite answers almost every time!<br><br><table style=""border: 2px solid black; border-spacing: 0px 1px;""><tr><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: italic;"">Single Person A</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">1</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">0</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">0</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">0</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">1</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">0</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">1</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">1</td></tr><tr><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: italic;"">Single Person B</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">0</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">1</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">1</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">1</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">0</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">1</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">0</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">0</td></tr></table><br>According to what you just read, were these people more likely to have been matched by the computer algorithm or the professional matchmaker?<br><br> A) equally likey <br> B) computer algorithm <br> C) professional matchmaker <br><br> Please enter A, B, or C below and briefly explain your choice:","","","","","","","","",""
"4463","","survey-multi-choice","8","75217","0.0-8.0","","19953","1478021610012","","","","{""Q0"":""agree""}","","","","","","","","","",""
"9090","","singlestim-multislider","9","84628","0.0-9.0-29.0","","19953","1478021610012","0","81","19","","","0","12","9","7","5","0.8","0.8","1","1"
"7764","","singlestim-multislider","10","92703","0.0-9.0-5.0","","19953","1478021610012","0","72","28","","","0","12","9","7","5","0.6","0.6","1","1"
"8487","","singlestim-multislider","11","101504","0.0-9.0-16.0","","19953","1478021610012","0","77","23","","","0","12","9","7","5","0.8","0.6","0.8","1"
"7161","","singlestim-multislider","12","108981","0.0-9.0-32.0","","19953","1478021610012","0","86","14","","","1","12","9","7","5","NA","NA","NA","1"
"9266","","singlestim-multislider","13","118564","0.0-9.0-39.0","","19953","1478021610012","1","36","65","","","1","12","9","7","5","NA","NA","NA","1"
"3347","","singlestim-multislider","14","122230","0.0-9.0-26.0","","19953","1478021610012","1","33","67","","","0","12","9","7","5","0.8","0.8","0.8","1"
"9890","","singlestim-multislider","15","132434","0.0-9.0-4.0","","19953","1478021610012","1","38","62","","","0","12","9","7","5","0.6","0.6","1","1"
"6108","","singlestim-multislider","16","138858","0.0-9.0-13.0","","19953","1478021610012","0","62","38","","","0","12","9","7","5","0.6","0.8","1","1"
"8072","","singlestim-multislider","17","147249","0.0-9.0-20.0","","19953","1478021610012","0","60","41","","","0","12","9","7","5","0.8","0.6","1","1"
"6152","","singlestim-multislider","18","153711","0.0-9.0-21.0","","19953","1478021610012","1","38","62","","","0","12","9","7","5","0.8","0.6","1","1"
"4132","","singlestim-multislider","19","158156","0.0-9.0-28.0","","19953","1478021610012","1","30","70","","","0","12","9","7","5","0.8","0.8","1","1"
"10452","","singlestim-multislider","20","168914","0.0-9.0-37.0","","19953","1478021610012","1","45","55","","","1","12","9","7","5","NA","NA","NA","1"
"9929","","singlestim-multislider","21","179152","0.0-9.0-10.0","","19953","1478021610012","1","39","61","","","0","12","9","7","5","0.6","0.8","0.8","1"
"6992","","singlestim-multislider","22","186454","0.0-9.0-25.0","","19953","1478021610012","0","60","40","","","0","12","9","7","5","0.8","0.8","0.8","1"
"6879","","singlestim-multislider","23","193652","0.0-9.0-17.0","","19953","1478021610012","1","40","60","","","0","12","9","7","5","0.8","0.6","0.8","1"
"8196","","singlestim-multislider","24","202158","0.0-9.0-7.0","","19953","1478021610012","0","60","40","","","0","12","9","7","5","0.6","0.6","1","1"
"6712","","singlestim-multislider","25","209179","0.0-9.0-30.0","","19953","1478021610012","1","43","57","","","0","12","9","7","5","0.8","0.8","1","1"
"5252","","singlestim-multislider","26","214741","0.0-9.0-15.0","","19953","1478021610012","1","38","62","","","0","12","9","7","5","0.6","0.8","1","1"
"11964","","singlestim-multislider","27","227015","0.0-9.0-18.0","","19953","1478021610012","1","38","62","","","0","12","9","7","5","0.8","0.6","0.8","1"
"12991","","singlestim-multislider","28","240312","0.0-9.0-14.0","","19953","1478021610012","1","29","71","","","0","12","9","7","5","0.6","0.8","1","1"
"18029","","singlestim-multislider","29","258654","0.0-9.0-3.0","","19953","1478021610012","1","38","62","","","0","12","9","7","5","0.6","0.6","0.8","1"
"7547","","singlestim-multislider","30","266514","0.0-9.0-9.0","","19953","1478021610012","0","62","38","","","0","12","9","7","5","0.6","0.8","0.8","1"
"11071","","singlestim-multislider","31","277897","0.0-9.0-1.0","","19953","1478021610012","1","42","58","","","0","12","9","7","5","0.6","0.6","0.8","1"
"10981","","singlestim-multislider","32","289191","0.0-9.0-41.0","","19953","1478021610012","1","43","57","","","1","12","9","7","5","NA","NA","NA","1"
"10686","","singlestim-multislider","33","300183","0.0-9.0-38.0","","19953","1478021610012","1","31","70","","","1","12","9","7","5","NA","NA","NA","1"
"14294","","singlestim-multislider","34","314794","0.0-9.0-24.0","","19953","1478021610012","1","34","66","","","0","12","9","7","5","0.8","0.8","0.8","1"
