"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","turkID","ExpEndTime","lastInput","responseA","responseB","responses","questions","randomized","N","nA","nB","nAB","pA","pB","pAB","anchored"
"9815","","singlestim-multislider","24","719237","0.0-9.0-1.0","","1476660895858","1","16","84","","","0","12","9","7","5","0.6","0.6","0.8","1"
"32869","","singlestim-multislider","25","752413","0.0-9.0-36.0","","1476660895858","1","96","4","","","1","12","9","7","5","NA","NA","NA","1"
"8329","","singlestim-multislider","26","761046","0.0-9.0-12.0","","1476660895858","0","100","0","","","0","12","9","7","5","0.6","0.8","1","1"
"18108","","singlestim-multislider","27","779461","0.0-9.0-18.0","","1476660895858","1","90","10","","","0","12","9","7","5","0.8","0.6","0.8","1"
"17267","","singlestim-multislider","28","797036","0.0-9.0-21.0","","1476660895858","1","0","100","","","0","12","9","7","5","0.8","0.6","1","1"
"76492","","singlestim-multislider","29","873835","0.0-9.0-32.0","","1476660895858","1","16","85","","","1","12","9","7","5","NA","NA","NA","1"
"15695","","singlestim-multislider","30","889837","0.0-9.0-2.0","","1476660895858","0","88","12","","","0","12","9","7","5","0.6","0.6","0.8","1"
"20203","","singlestim-multislider","31","910347","0.0-9.0-25.0","","1476660895858","0","89","11","","","0","12","9","7","5","0.8","0.8","0.8","1"
"17773","","singlestim-multislider","32","928428","0.0-9.0-19.0","","1476660895858","1","15","85","","","0","12","9","7","5","0.8","0.6","0.8","1"
"10384","","singlestim-multislider","33","939117","0.0-9.0-7.0","","1476660895858","0","100","0","","","0","12","9","7","5","0.6","0.6","1","1"
"44101","","singlestim-multislider","34","983525","0.0-9.0-29.0","","1476660895858","0","93","7","","","0","12","9","7","5","0.8","0.8","1","1"
"8936","","singlestim-multislider","35","992768","0.0-9.0-39.0","","1476660895858","0","93","7","","","1","12","9","7","5","NA","NA","NA","1"
"15077","","singlestim-multislider","36","1008151","0.0-9.0-15.0","","1476660895858","1","1","99","","","0","12","9","7","5","0.6","0.8","1","1"
"10506","","singlestim-multislider","37","1018964","0.0-9.0-34.0","","1476660895858","","50","50","","","1","12","9","7","5","NA","NA","NA","1"
"35719","","singlestim-multislider","38","1054990","0.0-9.0-0.0","","1476660895858","0","79","21","","","0","12","9","7","5","0.6","0.6","0.8","1"
"5255","","singlestim-multislider","39","1060551","0.0-9.0-24.0","","1476660895858","1","11","89","","","0","12","9","7","5","0.8","0.8","0.8","1"
"7065","","singlestim-multislider","40","1067921","0.0-9.0-38.0","","1476660895858","","50","50","","","1","12","9","7","5","NA","NA","NA","1"
"6275","","singlestim-multislider","41","1074502","0.0-9.0-20.0","","1476660895858","0","100","0","","","0","12","9","7","5","0.8","0.6","1","1"
"6963","","singlestim-multislider","42","1081774","0.0-9.0-28.0","","1476660895858","1","0","100","","","0","12","9","7","5","0.8","0.8","1","1"
"18725","","singlestim-multislider","43","1100803","0.0-9.0-14.0","","1476660895858","0","100","0","","","0","12","9","7","5","0.6","0.8","1","1"
"10739","","singlestim-multislider","44","1111844","0.0-9.0-5.0","","1476660895858","0","100","0","","","0","12","9","7","5","0.6","0.6","1","1"
"9526","","singlestim-multislider","45","1121677","0.0-9.0-30.0","","1476660895858","1","0","100","","","0","12","9","7","5","0.8","0.8","1","1"
"7496","","singlestim-multislider","46","1129478","0.0-9.0-23.0","","1476660895858","1","0","100","","","0","12","9","7","5","0.8","0.6","1","1"
"15908","","singlestim-multislider","47","1145691","0.0-9.0-27.0","","1476660895858","0","100","0","","","0","12","9","7","5","0.8","0.8","0.8","1"
"8385","","singlestim-multislider","48","1154384","0.0-9.0-41.0","","1476660895858","","50","50","","","1","12","9","7","5","NA","NA","NA","1"
"14477","","singlestim-multislider","49","1169166","0.0-9.0-37.0","","1476660895858","0","57","43","","","1","12","9","7","5","NA","NA","NA","1"
"12414","","singlestim-multislider","50","1181888","0.0-9.0-9.0","","1476660895858","1","9","91","","","0","12","9","7","5","0.6","0.8","0.8","1"
"8673","","singlestim-multislider","51","1190871","0.0-10.0-31.0","","1476660895858","0","0","100","","","0","12","9","7","5","0.8","0.8","1","1"
"26117","","singlestim-multislider","52","1217291","0.0-10.0-18.0","","1476660895858","0","91","9","","","0","12","9","7","5","0.8","0.6","0.8","1"
"16126","","singlestim-multislider","53","1233724","0.0-10.0-41.0","","1476660895858","0","91","9","","","1","12","9","7","5","NA","NA","NA","1"
"11855","","singlestim-multislider","54","1245884","0.0-10.0-17.0","","1476660895858","1","17","83","","","0","12","9","7","5","0.8","0.6","0.8","1"
"17699","","singlestim-multislider","55","1263887","0.0-10.0-13.0","","1476660895858","1","12","88","","","0","12","9","7","5","0.6","0.8","1","1"
"23219","","singlestim-multislider","56","1287411","0.0-10.0-5.0","","1476660895858","0","87","13","","","0","12","9","7","5","0.6","0.6","1","1"
"12666","","singlestim-multislider","57","1300383","0.0-10.0-23.0","","1476660895858","1","0","100","","","0","12","9","7","5","0.8","0.6","1","1"
"8164","","singlestim-multislider","58","1308854","0.0-10.0-7.0","","1476660895858","0","0","100","","","0","12","9","7","5","0.6","0.6","1","1"
"28985","","singlestim-multislider","59","1338146","0.0-10.0-38.0","","1476660895858","0","50","50","","","1","12","9","7","5","NA","NA","NA","1"
"12961","","singlestim-multislider","60","1351413","0.0-10.0-39.0","","1476660895858","0","90","10","","","1","12","9","7","5","NA","NA","NA","1"
"11637","","singlestim-multislider","61","1363356","0.0-10.0-25.0","","1476660895858","0","85","15","","","0","12","9","7","5","0.8","0.8","0.8","1"
"32057","","singlestim-multislider","62","1395721","0.0-10.0-15.0","","1476660895858","0","100","0","","","0","12","9","7","5","0.6","0.8","1","1"
"10103","","singlestim-multislider","63","1406131","0.0-10.0-11.0","","1476660895858","1","15","85","","","0","12","9","7","5","0.6","0.8","0.8","1"
"15316","","singlestim-multislider","64","1421753","0.0-10.0-4.0","","1476660895858","1","0","100","","","0","12","9","7","5","0.6","0.6","1","1"
"9524","","singlestim-multislider","65","1431585","0.0-10.0-32.0","","1476660895858","1","17","83","","","1","12","9","7","5","NA","NA","NA","1"
"37338","","singlestim-multislider","66","1469228","0.0-10.0-29.0","","1476660895858","0","60","40","","","0","12","9","7","5","0.8","0.8","1","1"
"45524","","singlestim-multislider","67","1515057","0.0-10.0-40.0","","1476660895858","1","70","30","","","1","12","9","7","5","NA","NA","NA","1"
"3604","","singlestim-multislider","68","1518967","0.0-10.0-12.0","","1476660895858","0","64","36","","","0","12","9","7","5","0.6","0.8","1","1"
"7553","","singlestim-multislider","69","1526827","0.0-10.0-6.0","","1476660895858","1","0","100","","","0","12","9","7","5","0.6","0.6","1","1"
"9600","","singlestim-multislider","70","1536736","0.0-10.0-21.0","","1476660895858","1","33","67","","","0","12","9","7","5","0.8","0.6","1","1"
"94841","","singlestim-multislider","71","1631882","0.0-10.0-35.0","","1476660895858","","50","50","","","1","12","9","7","5","NA","NA","NA","1"
"1317","","singlestim-multislider","72","1633504","0.0-10.0-3.0","","1476660895858","","50","50","","","0","12","9","7","5","0.6","0.6","0.8","1"
"2667","","singlestim-multislider","73","1636476","0.0-10.0-26.0","","1476660895858","","50","50","","","0","12","9","7","5","0.8","0.8","0.8","1"
"1537","","singlestim-multislider","74","1638318","0.0-10.0-2.0","","1476660895858","","50","50","","","0","12","9","7","5","0.6","0.6","0.8","1"
"1236","","singlestim-multislider","75","1639859","0.0-10.0-30.0","","1476660895858","","50","50","","","0","12","9","7","5","0.8","0.8","1","1"
"2299","","singlestim-multislider","76","1642461","0.0-10.0-27.0","","1476660895858","","50","50","","","0","12","9","7","5","0.8","0.8","0.8","1"
"1435","","singlestim-multislider","77","1644201","0.0-10.0-16.0","","1476660895858","","50","50","","","0","12","9","7","5","0.8","0.6","0.8","1"
"1466","","singlestim-multislider","78","1645973","0.0-10.0-33.0","","1476660895858","","50","50","","","1","12","9","7","5","NA","NA","NA","1"
"2665","","singlestim-multislider","79","1648944","0.0-10.0-24.0","","1476660895858","1","33","67","","","0","12","9","7","5","0.8","0.8","0.8","1"
"3655","","singlestim-multislider","80","1652906","0.0-10.0-9.0","","1476660895858","1","76","24","","","0","12","9","7","5","0.6","0.8","0.8","1"
"13250","","singlestim-multislider","81","1666461","0.0-10.0-37.0","","1476660895858","","50","50","","","1","12","9","7","5","NA","NA","NA","1"
"26200","","singlestim-multislider","82","1692969","0.0-10.0-34.0","","1476660895858","1","75","25","","","1","12","9","7","5","NA","NA","NA","1"
"13468","","singlestim-multislider","83","1706744","0.0-10.0-22.0","","1476660895858","0","75","25","","","0","12","9","7","5","0.8","0.6","1","1"
"6205","","singlestim-multislider","84","1713255","0.0-10.0-36.0","","1476660895858","","50","50","","","1","12","9","7","5","NA","NA","NA","1"
"1203","","singlestim-multislider","85","1714764","0.0-10.0-14.0","","1476660895858","","50","50","","","0","12","9","7","5","0.6","0.8","1","1"
"9647","","singlestim-multislider","86","1724716","0.0-10.0-0.0","","1476660895858","0","79","21","","","0","12","9","7","5","0.6","0.6","0.8","1"
"12938","","singlestim-multislider","87","1737958","0.0-10.0-1.0","","1476660895858","0","74","26","","","0","12","9","7","5","0.6","0.6","0.8","1"
"14525","","singlestim-multislider","88","1752791","0.0-10.0-19.0","","1476660895858","1","14","86","","","0","12","9","7","5","0.8","0.6","0.8","1"
"46415","","singlestim-multislider","89","1799513","0.0-10.0-8.0","","1476660895858","0","83","17","","","0","12","9","7","5","0.6","0.8","0.8","1"
"15168","","singlestim-multislider","90","1814986","0.0-10.0-20.0","","1476660895858","1","100","0","","","0","12","9","7","5","0.8","0.6","1","1"
"11363","","singlestim-multislider","91","1826659","0.0-10.0-28.0","","1476660895858","1","0","100","","","0","12","9","7","5","0.8","0.8","1","1"
"3196","","singlestim-multislider","92","1830160","0.0-10.0-10.0","","1476660895858","","50","50","","","0","12","9","7","5","0.6","0.8","0.8","1"
"15097","32","text","93","1845559","0.0-11.0","","1476660895858","","","","","","","","","","","","","",""
