"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","turkID","sonaID","ExpEndTime","lastInput","responseA","responseB","responses","questions","randomized","N","nA","nB","nAB","pA","pB","pAB","anchored"
"9168","32","text","0","9183","0.0-0.0","","22656","1477932671837","","","","","","","","","","","","","",""
"47707","32","text","1","57211","0.0-1.0","","22656","1477932671837","","","","","","","","","","","","","",""
"1296","32","text","2","58816","0.0-2.0","","22656","1477932671837","","","","","","","","","","","","","",""
"52648","32","text","3","111767","0.0-3.0","","22656","1477932671837","","","","","","","","","","","","","",""
"28378","32","text","4","140463","0.0-4.0","","22656","1477932671837","","","","","","","","","","","","","",""
"41839","32","text","5","182607","0.0-5.0","","22656","1477932671837","","","","","","","","","","","","","",""
"29700","","singlestim-multislider","6","212641","0.0-6.0-0.0","","22656","1477932671837","0","67","33","","","","","","","","","","",""
"33037","","survey-text","7","245994","0.0-7.0","","22656","1477932671837","","","","{""Q0"":""B all the answers are opposites ""}","<b>INSTRUCTIONS</b> (5 of 6)<br>Consider the complete responses for these two people that were matched together below. They gave opposite answers almost every time!<br><br><table style=""border: 2px solid black; border-spacing: 0px 1px;""><tr><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: italic;"">Single Person A</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">1</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">0</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">0</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">0</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">1</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">0</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">1</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">1</td></tr><tr><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: italic;"">Single Person B</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">0</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">1</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">1</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">1</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">0</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">1</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">0</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">0</td></tr></table><br>According to what you just read, were these people more likely to have been matched by the computer algorithm or the professional matchmaker?<br><br> A) equally likey <br> B) computer algorithm <br> C) professional matchmaker <br><br> Please enter A, B, or C below and briefly explain your choice:","","","","","","","","",""
"4070","","survey-multi-choice","8","250373","0.0-8.0","","22656","1477932671837","","","","{""Q0"":""agree""}","","","","","","","","","",""
"17755","","singlestim-multislider","9","268447","0.0-9.0-21.0","","22656","1477932671837","0","70","30","","","0","12","9","7","5","0.8","0.6","1","1"
"20619","","singlestim-multislider","10","289381","0.0-9.0-12.0","","22656","1477932671837","0","57","43","","","0","12","9","7","5","0.6","0.8","1","1"
"6604","","singlestim-multislider","11","296298","0.0-9.0-16.0","","22656","1477932671837","0","62","38","","","0","12","9","7","5","0.8","0.6","0.8","1"
"5086","","singlestim-multislider","12","301697","0.0-9.0-5.0","","22656","1477932671837","0","41","59","","","0","12","9","7","5","0.6","0.6","1","1"
"3940","","singlestim-multislider","13","305950","0.0-9.0-35.0","","22656","1477932671837","0","62","38","","","1","12","9","7","5","NA","NA","NA","1"
"5275","","singlestim-multislider","14","311534","0.0-9.0-40.0","","22656","1477932671837","0","44","56","","","1","12","9","7","5","NA","NA","NA","1"
"3775","","singlestim-multislider","15","315630","0.0-9.0-9.0","","22656","1477932671837","0","56","44","","","0","12","9","7","5","0.6","0.8","0.8","1"
"3625","","singlestim-multislider","16","319569","0.0-9.0-38.0","","22656","1477932671837","0","57","43","","","1","12","9","7","5","NA","NA","NA","1"
"3208","","singlestim-multislider","17","323097","0.0-9.0-8.0","","22656","1477932671837","0","60","40","","","0","12","9","7","5","0.6","0.8","0.8","1"
"2510","","singlestim-multislider","18","325919","0.0-9.0-31.0","","22656","1477932671837","0","42","58","","","0","12","9","7","5","0.8","0.8","1","1"
"3283","","singlestim-multislider","19","329514","0.0-9.0-27.0","","22656","1477932671837","0","57","43","","","0","12","9","7","5","0.8","0.8","0.8","1"
"3951","","singlestim-multislider","20","333777","0.0-9.0-33.0","","22656","1477932671837","0","58","42","","","1","12","9","7","5","NA","NA","NA","1"
