"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","turkID","sonaID","ExpEndTime","lastInput","responseA","responseB","responses","questions","randomized","N","nA","nB","nAB","pA","pB","pAB","anchored"
"2031","13","text","0","2033","0.0-0.0","","21402","1476804579032","","","","","","","","","","","","","",""
"757","13","text","1","3096","0.0-1.0","","21402","1476804579032","","","","","","","","","","","","","",""
"657","13","text","2","4056","0.0-2.0","","21402","1476804579032","","","","","","","","","","","","","",""
"1554","13","text","3","5913","0.0-3.0","","21402","1476804579032","","","","","","","","","","","","","",""
"2254","32","text","4","8474","0.0-4.0","","21402","1476804579032","","","","","","","","","","","","","",""
"464","32","text","5","9242","0.0-5.0","","21402","1476804579032","","","","","","","","","","","","","",""
"24172","","singlestim-multislider","6","33751","0.0-6.0-0.0","","21402","1476804579032","1","0","100","","","","","","","","","","",""
"29750","","survey-text","7","63812","0.0-7.0","","21402","1476804579032","","","","{""Q0"":""B: because it is only used number 1 and 2, which is look like computer code""}","<b>INSTRUCTIONS</b> (5 of 6)<br>Consider the complete responses for these two people that were matched together below. They gave opposite answers almost every time!<br><br><table style=""border: 2px solid black; border-spacing: 0px 1px;""><tr><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: italic;"">Single Person A</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">1</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">0</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">0</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">0</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">1</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">0</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">1</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">1</td></tr><tr><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: italic;"">Single Person B</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">0</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">1</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">1</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">1</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">0</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">1</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">0</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">0</td></tr></table><br>According to what you just read, were these people more likely to have been matched by the computer algorithm or the professional matchmaker?<br><br> A) equally likey <br> B) computer algorithm <br> C) professional matchmaker <br><br> Please enter A, B, or C below and briefly explain your choice:","","","","","","","","",""
"3210","","survey-multi-choice","8","67332","0.0-8.0","","21402","1476804579032","","","","{""Q0"":""agree""}","","","","","","","","","",""
"9308","","singlestim-multislider","9","76967","0.0-9.0-23.0","","21402","1476804579032","0","79","21","","","0","12","9","7","5","0.8","0.6","1","1"
"1699","","singlestim-multislider","10","78997","0.0-9.0-1.0","","21402","1476804579032","1","67","33","","","0","12","9","7","5","0.6","0.6","0.8","1"
"1517","","singlestim-multislider","11","80837","0.0-9.0-37.0","","21402","1476804579032","1","5","95","","","1","12","9","7","5","NA","NA","NA","1"
"2191","","singlestim-multislider","12","83348","0.0-9.0-15.0","","21402","1476804579032","0","97","3","","","0","12","9","7","5","0.6","0.8","1","1"
"2123","","singlestim-multislider","13","85788","0.0-9.0-6.0","","21402","1476804579032","1","99","1","","","0","12","9","7","5","0.6","0.6","1","1"
"1296","","singlestim-multislider","14","87404","0.0-9.0-34.0","","21402","1476804579032","0","82","18","","","1","12","9","7","5","NA","NA","NA","1"
"4440","","singlestim-multislider","15","92164","0.0-9.0-36.0","","21402","1476804579032","0","97","3","","","1","12","9","7","5","NA","NA","NA","1"
"1352","","singlestim-multislider","16","93836","0.0-9.0-0.0","","21402","1476804579032","1","18","82","","","0","12","9","7","5","0.6","0.6","0.8","1"
"2658","","singlestim-multislider","17","96812","0.0-9.0-38.0","","21402","1476804579032","0","34","66","","","1","12","9","7","5","NA","NA","NA","1"
"1070","","singlestim-multislider","18","98204","0.0-9.0-8.0","","21402","1476804579032","1","76","24","","","0","12","9","7","5","0.6","0.8","0.8","1"
"832","","singlestim-multislider","19","99358","0.0-9.0-13.0","","21402","1476804579032","0","70","30","","","0","12","9","7","5","0.6","0.8","1","1"
"5299","","singlestim-multislider","20","104980","0.0-9.0-40.0","","21402","1476804579032","1","0","100","","","1","12","9","7","5","NA","NA","NA","1"
"1649","","singlestim-multislider","21","106948","0.0-9.0-28.0","","21402","1476804579032","1","100","0","","","0","12","9","7","5","0.8","0.8","1","1"
"1340","","singlestim-multislider","22","108604","0.0-9.0-17.0","","21402","1476804579032","1","0","100","","","0","12","9","7","5","0.8","0.6","0.8","1"
"955","","singlestim-multislider","23","109876","0.0-9.0-19.0","","21402","1476804579032","1","0","100","","","0","12","9","7","5","0.8","0.6","0.8","1"
"1539","","singlestim-multislider","24","111732","0.0-9.0-35.0","","21402","1476804579032","0","78","22","","","1","12","9","7","5","NA","NA","NA","1"
"974","","singlestim-multislider","25","113028","0.0-9.0-18.0","","21402","1476804579032","0","20","80","","","0","12","9","7","5","0.8","0.6","0.8","1"
"3306","","singlestim-multislider","26","116654","0.0-9.0-27.0","","21402","1476804579032","1","67","33","","","0","12","9","7","5","0.8","0.8","0.8","1"
"1594","","singlestim-multislider","27","118565","0.0-9.0-9.0","","21402","1476804579032","1","72","28","","","0","12","9","7","5","0.6","0.8","0.8","1"
"767","","singlestim-multislider","28","119653","0.0-9.0-16.0","","21402","1476804579032","1","10","90","","","0","12","9","7","5","0.8","0.6","0.8","1"
"640","","singlestim-multislider","29","120613","0.0-9.0-26.0","","21402","1476804579032","0","63","37","","","0","12","9","7","5","0.8","0.8","0.8","1"
"1087","","singlestim-multislider","30","122012","0.0-9.0-33.0","","21402","1476804579032","0","25","75","","","1","12","9","7","5","NA","NA","NA","1"
"2244","","singlestim-multislider","31","124573","0.0-9.0-3.0","","21402","1476804579032","1","89","11","","","0","12","9","7","5","0.6","0.6","0.8","1"
"744","","singlestim-multislider","32","125637","0.0-9.0-14.0","","21402","1476804579032","0","99","1","","","0","12","9","7","5","0.6","0.8","1","1"
"1047","","singlestim-multislider","33","127004","0.0-9.0-20.0","","21402","1476804579032","0","33","67","","","0","12","9","7","5","0.8","0.6","1","1"
"826","","singlestim-multislider","34","128148","0.0-9.0-31.0","","21402","1476804579032","0","78","22","","","0","12","9","7","5","0.8","0.8","1","1"
"2313","","singlestim-multislider","35","130780","0.0-9.0-7.0","","21402","1476804579032","1","47","53","","","0","12","9","7","5","0.6","0.6","1","1"
"998","","singlestim-multislider","36","132103","0.0-9.0-22.0","","21402","1476804579032","1","56","44","","","0","12","9","7","5","0.8","0.6","1","1"
"999","","singlestim-multislider","37","133428","0.0-9.0-11.0","","21402","1476804579032","1","74","26","","","0","12","9","7","5","0.6","0.8","0.8","1"
"1267","","singlestim-multislider","38","135013","0.0-9.0-10.0","","21402","1476804579032","1","94","6","","","0","12","9","7","5","0.6","0.8","0.8","1"
"1655","","singlestim-multislider","39","136988","0.0-9.0-25.0","","21402","1476804579032","1","26","75","","","0","12","9","7","5","0.8","0.8","0.8","1"
"1331","","singlestim-multislider","40","138636","0.0-9.0-39.0","","21402","1476804579032","1","16","84","","","1","12","9","7","5","NA","NA","NA","1"
"820","","singlestim-multislider","41","139772","0.0-9.0-21.0","","21402","1476804579032","1","9","91","","","0","12","9","7","5","0.8","0.6","1","1"
"849","","singlestim-multislider","42","140940","0.0-9.0-2.0","","21402","1476804579032","0","93","7","","","0","12","9","7","5","0.6","0.6","0.8","1"
"619","","singlestim-multislider","43","141876","0.0-9.0-32.0","","21402","1476804579032","0","19","81","","","1","12","9","7","5","NA","NA","NA","1"
"716","","singlestim-multislider","44","142908","0.0-9.0-29.0","","21402","1476804579032","0","80","20","","","0","12","9","7","5","0.8","0.8","1","1"
"1220","","singlestim-multislider","45","144444","0.0-9.0-24.0","","21402","1476804579032","0","36","64","","","0","12","9","7","5","0.8","0.8","0.8","1"
"915","","singlestim-multislider","46","145677","0.0-9.0-41.0","","21402","1476804579032","1","78","22","","","1","12","9","7","5","NA","NA","NA","1"
"881","","singlestim-multislider","47","146869","0.0-9.0-5.0","","21402","1476804579032","0","83","17","","","0","12","9","7","5","0.6","0.6","1","1"
"727","","singlestim-multislider","48","147933","0.0-9.0-12.0","","21402","1476804579032","1","23","77","","","0","12","9","7","5","0.6","0.8","1","1"
"796","","singlestim-multislider","49","149062","0.0-9.0-30.0","","21402","1476804579032","1","78","23","","","0","12","9","7","5","0.8","0.8","1","1"
"727","","singlestim-multislider","50","150109","0.0-9.0-4.0","","21402","1476804579032","0","80","21","","","0","12","9","7","5","0.6","0.6","1","1"
"3984","","singlestim-multislider","51","154413","0.0-10.0-23.0","","21402","1476804579032","1","72","28","","","0","12","9","7","5","0.8","0.6","1","1"
"1042","","singlestim-multislider","52","155773","0.0-10.0-32.0","","21402","1476804579032","1","93","7","","","1","12","9","7","5","NA","NA","NA","1"
"538","","singlestim-multislider","53","156629","0.0-10.0-18.0","","21402","1476804579032","1","93","7","","","0","12","9","7","5","0.8","0.6","0.8","1"
"473","","singlestim-multislider","54","157420","0.0-10.0-3.0","","21402","1476804579032","1","94","6","","","0","12","9","7","5","0.6","0.6","0.8","1"
"519","","singlestim-multislider","55","158260","0.0-10.0-33.0","","21402","1476804579032","1","95","5","","","1","12","9","7","5","NA","NA","NA","1"
"595","","singlestim-multislider","56","159172","0.0-10.0-13.0","","21402","1476804579032","1","38","62","","","0","12","9","7","5","0.6","0.8","1","1"
"457","","singlestim-multislider","57","159948","0.0-10.0-11.0","","21402","1476804579032","1","22","78","","","0","12","9","7","5","0.6","0.8","0.8","1"
"778","","singlestim-multislider","58","161047","0.0-10.0-26.0","","21402","1476804579032","1","10","90","","","0","12","9","7","5","0.8","0.8","0.8","1"
"1307","","singlestim-multislider","59","162677","0.0-10.0-20.0","","21402","1476804579032","1","68","32","","","0","12","9","7","5","0.8","0.6","1","1"
"926","","singlestim-multislider","60","163925","0.0-10.0-10.0","","21402","1476804579032","1","31","69","","","0","12","9","7","5","0.6","0.8","0.8","1"
"787","","singlestim-multislider","61","165029","0.0-10.0-15.0","","21402","1476804579032","0","82","18","","","0","12","9","7","5","0.6","0.8","1","1"
"795","","singlestim-multislider","62","166140","0.0-10.0-24.0","","21402","1476804579032","0","69","31","","","0","12","9","7","5","0.8","0.8","0.8","1"
"1388","","singlestim-multislider","63","167836","0.0-10.0-14.0","","21402","1476804579032","0","23","77","","","0","12","9","7","5","0.6","0.8","1","1"
"592","","singlestim-multislider","64","168748","0.0-10.0-30.0","","21402","1476804579032","0","35","65","","","0","12","9","7","5","0.8","0.8","1","1"
"804","","singlestim-multislider","65","169860","0.0-10.0-5.0","","21402","1476804579032","0","51","49","","","0","12","9","7","5","0.6","0.6","1","1"
"642","","singlestim-multislider","66","170820","0.0-10.0-2.0","","21402","1476804579032","0","57","43","","","0","12","9","7","5","0.6","0.6","0.8","1"
"965","","singlestim-multislider","67","172101","0.0-10.0-35.0","","21402","1476804579032","0","62","38","","","1","12","9","7","5","NA","NA","NA","1"
"6100","","singlestim-multislider","68","178517","0.0-10.0-37.0","","21402","1476804579032","0","100","0","","","1","12","9","7","5","NA","NA","NA","1"
"2051","","singlestim-multislider","69","180885","0.0-10.0-40.0","","21402","1476804579032","1","0","100","","","1","12","9","7","5","NA","NA","NA","1"
"1524","","singlestim-multislider","70","182725","0.0-10.0-1.0","","21402","1476804579032","1","0","100","","","0","12","9","7","5","0.6","0.6","0.8","1"
"1860","","singlestim-multislider","71","184900","0.0-10.0-22.0","","21402","1476804579032","1","0","100","","","0","12","9","7","5","0.8","0.6","1","1"
"1070","","singlestim-multislider","72","186303","0.0-10.0-7.0","","21402","1476804579032","1","100","0","","","0","12","9","7","5","0.6","0.6","1","1"
"881","","singlestim-multislider","73","187518","0.0-10.0-6.0","","21402","1476804579032","1","100","0","","","0","12","9","7","5","0.6","0.6","1","1"
"789","","singlestim-multislider","74","188629","0.0-10.0-8.0","","21402","1476804579032","1","0","100","","","0","12","9","7","5","0.6","0.8","0.8","1"
"2559","","singlestim-multislider","75","191509","0.0-10.0-36.0","","21402","1476804579032","1","100","0","","","1","12","9","7","5","NA","NA","NA","1"
"1737","","singlestim-multislider","76","193565","0.0-10.0-0.0","","21402","1476804579032","1","0","100","","","0","12","9","7","5","0.6","0.6","0.8","1"
"2515","","singlestim-multislider","77","196397","0.0-10.0-9.0","","21402","1476804579032","1","100","0","","","0","12","9","7","5","0.6","0.8","0.8","1"
"6941","","singlestim-multislider","78","203661","0.0-10.0-25.0","","21402","1476804579032","1","82","18","","","0","12","9","7","5","0.8","0.8","0.8","1"
"1051","","singlestim-multislider","79","205029","0.0-10.0-27.0","","21402","1476804579032","1","80","20","","","0","12","9","7","5","0.8","0.8","0.8","1"
"535","","singlestim-multislider","80","205877","0.0-10.0-28.0","","21402","1476804579032","1","93","7","","","0","12","9","7","5","0.8","0.8","1","1"
"519","","singlestim-multislider","81","206717","0.0-10.0-21.0","","21402","1476804579032","1","93","7","","","0","12","9","7","5","0.8","0.6","1","1"
"963","","singlestim-multislider","82","207991","0.0-10.0-31.0","","21402","1476804579032","0","9","91","","","0","12","9","7","5","0.8","0.8","1","1"
"539","","singlestim-multislider","83","208845","0.0-10.0-4.0","","21402","1476804579032","0","61","39","","","0","12","9","7","5","0.6","0.6","1","1"
"577","","singlestim-multislider","84","209741","0.0-10.0-29.0","","21402","1476804579032","0","25","75","","","0","12","9","7","5","0.8","0.8","1","1"
"515","","singlestim-multislider","85","210573","0.0-10.0-39.0","","21402","1476804579032","1","23","77","","","1","12","9","7","5","NA","NA","NA","1"
"932","","singlestim-multislider","86","211821","0.0-10.0-16.0","","21402","1476804579032","0","84","16","","","0","12","9","7","5","0.8","0.6","0.8","1"
"1400","","singlestim-multislider","87","213541","0.0-10.0-38.0","","21402","1476804579032","1","71","29","","","1","12","9","7","5","NA","NA","NA","1"
"655","","singlestim-multislider","88","214517","0.0-10.0-41.0","","21402","1476804579032","1","35","65","","","1","12","9","7","5","NA","NA","NA","1"
"882","","singlestim-multislider","89","215717","0.0-10.0-12.0","","21402","1476804579032","0","63","37","","","0","12","9","7","5","0.6","0.8","1","1"
"1266","","singlestim-multislider","90","217301","0.0-10.0-17.0","","21402","1476804579032","0","10","90","","","0","12","9","7","5","0.8","0.6","0.8","1"
"1187","","singlestim-multislider","91","218805","0.0-10.0-19.0","","21402","1476804579032","1","85","15","","","0","12","9","7","5","0.8","0.6","0.8","1"
"2281","","singlestim-multislider","92","221405","0.0-10.0-34.0","","21402","1476804579032","0","92","8","","","1","12","9","7","5","NA","NA","NA","1"
"4589","32","text","93","226299","0.0-11.0","","21402","1476804579032","","","","","","","","","","","","","",""
