"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","turkID","ExpEndTime","lastInput","responseA","responseB","responses","questions","randomized","N","nA","nB","nAB","pA","pB","pAB","anchored"
"15265","","singlestim-multislider","18","485200","0.0-9.0-7.0","","1476559565429","0","50","50","","","0","12","9","7","5","0.6","0.6","1","1"
"20726","","singlestim-multislider","19","506231","0.0-9.0-23.0","","1476559565429","1","0","100","","","0","12","9","7","5","0.8","0.6","1","1"
"8893","","singlestim-multislider","20","515429","0.0-9.0-19.0","","1476559565429","1","0","100","","","0","12","9","7","5","0.8","0.6","0.8","1"
"19064","","singlestim-multislider","21","534799","0.0-9.0-39.0","","1476559565429","0","75","26","","","1","12","9","7","5","NA","NA","NA","1"
"10621","","singlestim-multislider","22","545726","0.0-9.0-32.0","","1476559565429","1","50","50","","","1","12","9","7","5","NA","NA","NA","1"
"13860","","singlestim-multislider","23","559892","0.0-9.0-38.0","","1476559565429","","50","50","","","1","12","9","7","5","NA","NA","NA","1"
"6527","","singlestim-multislider","24","566725","0.0-9.0-4.0","","1476559565429","1","50","50","","","0","12","9","7","5","0.6","0.6","1","1"
"8771","","singlestim-multislider","25","575802","0.0-9.0-12.0","","1476559565429","0","100","0","","","0","12","9","7","5","0.6","0.8","1","1"
"9826","","singlestim-multislider","26","585934","0.0-9.0-2.0","","1476559565429","1","70","30","","","0","12","9","7","5","0.6","0.6","0.8","1"
"10665","","singlestim-multislider","27","596905","0.0-9.0-22.0","","1476559565429","0","100","0","","","0","12","9","7","5","0.8","0.6","1","1"
"8753","","singlestim-multislider","28","605964","0.0-9.0-28.0","","1476559565429","1","0","100","","","0","12","9","7","5","0.8","0.8","1","1"
"12503","","singlestim-multislider","29","618772","0.0-9.0-33.0","","1476559565429","1","0","100","","","1","12","9","7","5","NA","NA","NA","1"
"6217","","singlestim-multislider","30","625296","0.0-9.0-31.0","","1476559565429","0","100","0","","","0","12","9","7","5","0.8","0.8","1","1"
"14204","","singlestim-multislider","31","639806","0.0-9.0-9.0","","1476559565429","1","42","58","","","0","12","9","7","5","0.6","0.8","0.8","1"
"13332","","singlestim-multislider","32","653445","0.0-9.0-25.0","","1476559565429","0","100","0","","","0","12","9","7","5","0.8","0.8","0.8","1"
"12506","","singlestim-multislider","33","666256","0.0-9.0-13.0","","1476559565429","1","0","100","","","0","12","9","7","5","0.6","0.8","1","1"
"13691","","singlestim-multislider","34","680253","0.0-9.0-17.0","","1476559565429","1","0","100","","","0","12","9","7","5","0.8","0.6","0.8","1"
"18417","","singlestim-multislider","35","698976","0.0-9.0-36.0","","1476559565429","1","48","52","","","1","12","9","7","5","NA","NA","NA","1"
"12970","","singlestim-multislider","36","712253","0.0-9.0-1.0","","1476559565429","1","50","50","","","0","12","9","7","5","0.6","0.6","0.8","1"
"8728","","singlestim-multislider","37","721287","0.0-9.0-15.0","","1476559565429","","50","50","","","0","12","9","7","5","0.6","0.8","1","1"
"12489","","singlestim-multislider","38","734081","0.0-9.0-8.0","","1476559565429","1","45","55","","","0","12","9","7","5","0.6","0.8","0.8","1"
"14685","","singlestim-multislider","39","749071","0.0-9.0-35.0","","1476559565429","1","24","76","","","1","12","9","7","5","NA","NA","NA","1"
"17085","","singlestim-multislider","40","766461","0.0-9.0-11.0","","1476559565429","0","95","6","","","0","12","9","7","5","0.6","0.8","0.8","1"
"9548","","singlestim-multislider","41","776316","0.0-9.0-34.0","","1476559565429","","50","50","","","1","12","9","7","5","NA","NA","NA","1"
"13505","","singlestim-multislider","42","790126","0.0-9.0-30.0","","1476559565429","1","0","100","","","0","12","9","7","5","0.8","0.8","1","1"
"22585","","singlestim-multislider","43","813017","0.0-9.0-14.0","","1476559565429","0","91","9","","","0","12","9","7","5","0.6","0.8","1","1"
"35810","","singlestim-multislider","44","849134","0.0-9.0-37.0","","1476559565429","1","20","80","","","1","12","9","7","5","NA","NA","NA","1"
"15810","","singlestim-multislider","45","865248","0.0-9.0-24.0","","1476559565429","1","6","95","","","0","12","9","7","5","0.8","0.8","0.8","1"
"23234","","singlestim-multislider","46","888786","0.0-9.0-20.0","","1476559565429","0","99","1","","","0","12","9","7","5","0.8","0.6","1","1"
"19761","","singlestim-multislider","47","908852","0.0-9.0-3.0","","1476559565429","","50","50","","","0","12","9","7","5","0.6","0.6","0.8","1"
"11269","","singlestim-multislider","48","920426","0.0-9.0-41.0","","1476559565429","1","20","80","","","1","12","9","7","5","NA","NA","NA","1"
"7209","","singlestim-multislider","49","927941","0.0-9.0-6.0","","1476559565429","1","0","100","","","0","12","9","7","5","0.6","0.6","1","1"
"16669","","singlestim-multislider","50","944915","0.0-9.0-5.0","","1476559565429","0","98","2","","","0","12","9","7","5","0.6","0.6","1","1"
"15278","","singlestim-multislider","51","960498","0.0-10.0-27.0","","1476559565429","0","80","20","","","0","12","9","7","5","0.8","0.8","0.8","1"
"6481","","singlestim-multislider","52","967284","0.0-10.0-0.0","","1476559565429","","50","50","","","0","12","9","7","5","0.6","0.6","0.8","1"
"16042","","singlestim-multislider","53","983631","0.0-10.0-23.0","","1476559565429","1","0","100","","","0","12","9","7","5","0.8","0.6","1","1"
"9089","","singlestim-multislider","54","993026","0.0-10.0-19.0","","1476559565429","1","6","95","","","0","12","9","7","5","0.8","0.6","0.8","1"
"9317","","singlestim-multislider","55","1002648","0.0-10.0-8.0","","1476559565429","0","99","1","","","0","12","9","7","5","0.6","0.8","0.8","1"
"6990","","singlestim-multislider","56","1009943","0.0-10.0-7.0","","1476559565429","0","100","0","","","0","12","9","7","5","0.6","0.6","1","1"
"9452","","singlestim-multislider","57","1019700","0.0-10.0-40.0","","1476559565429","0","80","20","","","1","12","9","7","5","NA","NA","NA","1"
"13733","","singlestim-multislider","58","1033739","0.0-10.0-17.0","","1476559565429","1","1","99","","","0","12","9","7","5","0.8","0.6","0.8","1"
"22140","","singlestim-multislider","59","1056184","0.0-10.0-32.0","","1476559565429","","50","50","","","1","12","9","7","5","NA","NA","NA","1"
"10511","","singlestim-multislider","60","1067000","0.0-10.0-22.0","","1476559565429","0","99","1","","","0","12","9","7","5","0.8","0.6","1","1"
"13987","","singlestim-multislider","61","1081292","0.0-10.0-39.0","","1476559565429","","50","50","","","1","12","9","7","5","NA","NA","NA","1"
"20025","","singlestim-multislider","62","1101623","0.0-10.0-26.0","","1476559565429","1","1","99","","","0","12","9","7","5","0.8","0.8","0.8","1"
"23284","","singlestim-multislider","63","1125212","0.0-10.0-30.0","","1476559565429","1","1","99","","","0","12","9","7","5","0.8","0.8","1","1"
"8531","","singlestim-multislider","64","1134048","0.0-10.0-37.0","","1476559565429","1","1","99","","","1","12","9","7","5","NA","NA","NA","1"
"9190","","singlestim-multislider","65","1143543","0.0-10.0-24.0","","1476559565429","1","0","100","","","0","12","9","7","5","0.8","0.8","0.8","1"
"13608","","singlestim-multislider","66","1157456","0.0-10.0-14.0","","1476559565429","0","100","0","","","0","12","9","7","5","0.6","0.8","1","1"
"9532","","singlestim-multislider","67","1167294","0.0-10.0-16.0","","1476559565429","0","99","1","","","0","12","9","7","5","0.8","0.6","0.8","1"
"11289","","singlestim-multislider","68","1178888","0.0-10.0-9.0","","1476559565429","0","100","0","","","0","12","9","7","5","0.6","0.8","0.8","1"
"10455","","singlestim-multislider","69","1189648","0.0-10.0-13.0","","1476559565429","1","0","100","","","0","12","9","7","5","0.6","0.8","1","1"
"11111","","singlestim-multislider","70","1201065","0.0-10.0-35.0","","1476559565429","1","2","98","","","1","12","9","7","5","NA","NA","NA","1"
"20371","","singlestim-multislider","71","1221740","0.0-10.0-6.0","","1476559565429","1","1","99","","","0","12","9","7","5","0.6","0.6","1","1"
"9173","","singlestim-multislider","72","1231218","0.0-10.0-21.0","","1476559565429","1","0","100","","","0","12","9","7","5","0.8","0.6","1","1"
"38710","","singlestim-multislider","73","1270233","0.0-10.0-11.0","","1476559565429","0","100","0","","","0","12","9","7","5","0.6","0.8","0.8","1"
"9410","","singlestim-multislider","74","1279948","0.0-10.0-18.0","","1476559565429","0","98","2","","","0","12","9","7","5","0.8","0.6","0.8","1"
"9222","","singlestim-multislider","75","1289475","0.0-10.0-1.0","","1476559565429","0","66","34","","","0","12","9","7","5","0.6","0.6","0.8","1"
"43504","","singlestim-multislider","76","1333284","0.0-10.0-15.0","","1476559565429","1","1","99","","","0","12","9","7","5","0.6","0.8","1","1"
"8307","","singlestim-multislider","77","1341896","0.0-10.0-2.0","","1476559565429","","50","50","","","0","12","9","7","5","0.6","0.6","0.8","1"
"25888","","singlestim-multislider","78","1368089","0.0-10.0-10.0","","1476559565429","1","1","99","","","0","12","9","7","5","0.6","0.8","0.8","1"
"12195","","singlestim-multislider","79","1380590","0.0-10.0-4.0","","1476559565429","1","1","99","","","0","12","9","7","5","0.6","0.6","1","1"
"9856","","singlestim-multislider","80","1390751","0.0-10.0-33.0","","1476559565429","1","1","99","","","1","12","9","7","5","NA","NA","NA","1"
"9931","","singlestim-multislider","81","1400987","0.0-10.0-31.0","","1476559565429","0","100","0","","","0","12","9","7","5","0.8","0.8","1","1"
"8664","","singlestim-multislider","82","1409956","0.0-10.0-29.0","","1476559565429","0","100","0","","","0","12","9","7","5","0.8","0.8","1","1"
"9353","","singlestim-multislider","83","1419615","0.0-10.0-25.0","","1476559565429","0","100","0","","","0","12","9","7","5","0.8","0.8","0.8","1"
"9750","","singlestim-multislider","84","1429670","0.0-10.0-3.0","","1476559565429","0","100","0","","","0","12","9","7","5","0.6","0.6","0.8","1"
"13402","","singlestim-multislider","85","1443377","0.0-10.0-41.0","","1476559565429","0","100","0","","","1","12","9","7","5","NA","NA","NA","1"
"5293","","singlestim-multislider","86","1448975","0.0-10.0-12.0","","1476559565429","0","100","0","","","0","12","9","7","5","0.6","0.8","1","1"
"6917","","singlestim-multislider","87","1456197","0.0-10.0-20.0","","1476559565429","0","100","0","","","0","12","9","7","5","0.8","0.6","1","1"
"15215","","singlestim-multislider","88","1471717","0.0-10.0-36.0","","1476559565429","1","30","70","","","1","12","9","7","5","NA","NA","NA","1"
"11753","","singlestim-multislider","89","1483775","0.0-10.0-34.0","","1476559565429","1","40","60","","","1","12","9","7","5","NA","NA","NA","1"
"10509","","singlestim-multislider","90","1494589","0.0-10.0-38.0","","1476559565429","","50","50","","","1","12","9","7","5","NA","NA","NA","1"
"9472","","singlestim-multislider","91","1504367","0.0-10.0-28.0","","1476559565429","1","0","100","","","0","12","9","7","5","0.8","0.8","1","1"
"9098","","singlestim-multislider","92","1513771","0.0-10.0-5.0","","1476559565429","0","96","4","","","0","12","9","7","5","0.6","0.6","1","1"
"5792","32","text","93","1519865","0.0-11.0","","1476559565429","","","","","","","","","","","","","",""
