"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","turkID","ExpEndTime","lastInput","responseA","responseB","responses","questions","randomized","N","nA","nB","nAB","pA","pB","pAB","anchored"
"4072","","singlestim-multislider","10","88608","0.0-9.0-8.0","","1476336748890","0","32","68","","","0","12","9","7","5","0.6","0.8","0.8","1"
"4463","","singlestim-multislider","11","93383","0.0-9.0-26.0","","1476336748890","1","46","54","","","0","12","9","7","5","0.8","0.8","0.8","1"
"12167","","singlestim-multislider","12","105863","0.0-9.0-22.0","","1476336748890","0","0","100","","","0","12","9","7","5","0.8","0.6","1","1"
"4159","","singlestim-multislider","13","110335","0.0-9.0-10.0","","1476336748890","0","54","46","","","0","12","9","7","5","0.6","0.8","0.8","1"
"1719","","singlestim-multislider","14","112367","0.0-9.0-32.0","","1476336748890","1","41","59","","","1","12","9","7","5","NA","NA","NA","1"
"1619","","singlestim-multislider","15","114296","0.0-9.0-0.0","","1476336748890","0","54","46","","","0","12","9","7","5","0.6","0.6","0.8","1"
"920","","singlestim-multislider","16","115528","0.0-9.0-34.0","","1476336748890","1","47","54","","","1","12","9","7","5","NA","NA","NA","1"
"1458","","singlestim-multislider","17","117296","0.0-9.0-2.0","","1476336748890","1","33","67","","","0","12","9","7","5","0.6","0.6","0.8","1"
"929","","singlestim-multislider","18","118536","0.0-9.0-3.0","","1476336748890","0","57","43","","","0","12","9","7","5","0.6","0.6","0.8","1"
"1355","","singlestim-multislider","19","120200","0.0-9.0-37.0","","1476336748890","1","41","59","","","1","12","9","7","5","NA","NA","NA","1"
"1316","","singlestim-multislider","20","121825","0.0-9.0-13.0","","1476336748890","1","40","60","","","0","12","9","7","5","0.6","0.8","1","1"
"1388","","singlestim-multislider","21","123521","0.0-9.0-23.0","","1476336748890","0","67","33","","","0","12","9","7","5","0.8","0.6","1","1"
"1727","","singlestim-multislider","22","125562","0.0-9.0-29.0","","1476336748890","1","42","58","","","0","12","9","7","5","0.8","0.8","1","1"
"1304","","singlestim-multislider","23","127178","0.0-9.0-28.0","","1476336748890","1","45","55","","","0","12","9","7","5","0.8","0.8","1","1"
"1087","","singlestim-multislider","24","128578","0.0-9.0-25.0","","1476336748890","1","47","54","","","0","12","9","7","5","0.8","0.8","0.8","1"
"1148","","singlestim-multislider","25","130034","0.0-9.0-21.0","","1476336748890","0","60","40","","","0","12","9","7","5","0.8","0.6","1","1"
"1055","","singlestim-multislider","26","131402","0.0-9.0-12.0","","1476336748890","1","68","32","","","0","12","9","7","5","0.6","0.8","1","1"
"1300","","singlestim-multislider","27","133010","0.0-9.0-14.0","","1476336748890","0","36","64","","","0","12","9","7","5","0.6","0.8","1","1"
"1068","","singlestim-multislider","28","134386","0.0-9.0-5.0","","1476336748890","0","42","58","","","0","12","9","7","5","0.6","0.6","1","1"
"1250","","singlestim-multislider","29","135947","0.0-9.0-11.0","","1476336748890","0","63","37","","","0","12","9","7","5","0.6","0.8","0.8","1"
"994","","singlestim-multislider","30","137252","0.0-9.0-20.0","","1476336748890","1","44","56","","","0","12","9","7","5","0.8","0.6","1","1"
"1140","","singlestim-multislider","31","138700","0.0-9.0-38.0","","1476336748890","1","64","37","","","1","12","9","7","5","NA","NA","NA","1"
"805","","singlestim-multislider","32","139819","0.0-9.0-30.0","","1476336748890","1","56","44","","","0","12","9","7","5","0.8","0.8","1","1"
"1588","","singlestim-multislider","33","141716","0.0-9.0-6.0","","1476336748890","1","40","60","","","0","12","9","7","5","0.6","0.6","1","1"
"914","","singlestim-multislider","34","142940","0.0-9.0-4.0","","1476336748890","1","56","44","","","0","12","9","7","5","0.6","0.6","1","1"
"937","","singlestim-multislider","35","144188","0.0-9.0-1.0","","1476336748890","1","54","46","","","0","12","9","7","5","0.6","0.6","0.8","1"
"755","","singlestim-multislider","36","145252","0.0-9.0-16.0","","1476336748890","1","59","41","","","0","12","9","7","5","0.8","0.6","0.8","1"
"867","","singlestim-multislider","37","146428","0.0-9.0-33.0","","1476336748890","1","45","55","","","1","12","9","7","5","NA","NA","NA","1"
"1120","","singlestim-multislider","38","147861","0.0-9.0-19.0","","1476336748890","1","39","61","","","0","12","9","7","5","0.8","0.6","0.8","1"
"827","","singlestim-multislider","39","148996","0.0-9.0-27.0","","1476336748890","1","72","28","","","0","12","9","7","5","0.8","0.8","0.8","1"
"955","","singlestim-multislider","40","150260","0.0-9.0-41.0","","1476336748890","1","73","27","","","1","12","9","7","5","NA","NA","NA","1"
"1436","","singlestim-multislider","41","152006","0.0-9.0-24.0","","1476336748890","1","79","21","","","0","12","9","7","5","0.8","0.8","0.8","1"
"1082","","singlestim-multislider","42","153397","0.0-9.0-39.0","","1476336748890","1","36","64","","","1","12","9","7","5","NA","NA","NA","1"
"1092","","singlestim-multislider","43","154797","0.0-9.0-36.0","","1476336748890","1","37","63","","","1","12","9","7","5","NA","NA","NA","1"
"1166","","singlestim-multislider","44","156271","0.0-9.0-35.0","","1476336748890","1","27","74","","","1","12","9","7","5","NA","NA","NA","1"
"780","","singlestim-multislider","45","157360","0.0-9.0-31.0","","1476336748890","1","26","74","","","0","12","9","7","5","0.8","0.8","1","1"
"1137","","singlestim-multislider","46","158807","0.0-9.0-18.0","","1476336748890","1","56","44","","","0","12","9","7","5","0.8","0.6","0.8","1"
"993","","singlestim-multislider","47","160111","0.0-9.0-7.0","","1476336748890","1","42","58","","","0","12","9","7","5","0.6","0.6","1","1"
"707","","singlestim-multislider","48","161127","0.0-9.0-40.0","","1476336748890","1","62","38","","","1","12","9","7","5","NA","NA","NA","1"
"822","","singlestim-multislider","49","162257","0.0-9.0-15.0","","1476336748890","1","38","62","","","0","12","9","7","5","0.6","0.8","1","1"
"899","","singlestim-multislider","50","163464","0.0-9.0-17.0","","1476336748890","1","69","31","","","0","12","9","7","5","0.8","0.6","0.8","1"
"1842","","singlestim-multislider","51","165616","0.0-10.0-30.0","","1476336748890","1","61","39","","","0","12","9","7","5","0.8","0.8","1","1"
"685","","singlestim-multislider","52","166609","0.0-10.0-33.0","","1476336748890","1","36","65","","","1","12","9","7","5","NA","NA","NA","1"
"1323","","singlestim-multislider","53","168240","0.0-10.0-37.0","","1476336748890","1","58","42","","","1","12","9","7","5","NA","NA","NA","1"
"1385","","singlestim-multislider","54","169938","0.0-10.0-40.0","","1476336748890","1","40","60","","","1","12","9","7","5","NA","NA","NA","1"
"1311","","singlestim-multislider","55","171561","0.0-10.0-1.0","","1476336748890","1","59","41","","","0","12","9","7","5","0.6","0.6","0.8","1"
"932","","singlestim-multislider","56","172802","0.0-10.0-23.0","","1476336748890","1","42","58","","","0","12","9","7","5","0.8","0.6","1","1"
"1554","","singlestim-multislider","57","174665","0.0-10.0-22.0","","1476336748890","1","34","66","","","0","12","9","7","5","0.8","0.6","1","1"
"858","","singlestim-multislider","58","175834","0.0-10.0-16.0","","1476336748890","1","27","73","","","0","12","9","7","5","0.8","0.6","0.8","1"
"1210","","singlestim-multislider","59","177354","0.0-10.0-4.0","","1476336748890","1","33","67","","","0","12","9","7","5","0.6","0.6","1","1"
"914","","singlestim-multislider","60","178578","0.0-10.0-6.0","","1476336748890","1","67","33","","","0","12","9","7","5","0.6","0.6","1","1"
"948","","singlestim-multislider","61","179834","0.0-10.0-7.0","","1476336748890","1","59","41","","","0","12","9","7","5","0.6","0.6","1","1"
"731","","singlestim-multislider","62","180874","0.0-10.0-28.0","","1476336748890","1","69","31","","","0","12","9","7","5","0.8","0.8","1","1"
"1403","","singlestim-multislider","63","182587","0.0-10.0-18.0","","1476336748890","1","58","42","","","0","12","9","7","5","0.8","0.6","0.8","1"
"987","","singlestim-multislider","64","183883","0.0-10.0-11.0","","1476336748890","1","37","63","","","0","12","9","7","5","0.6","0.8","0.8","1"
"780","","singlestim-multislider","65","184971","0.0-10.0-34.0","","1476336748890","1","41","59","","","1","12","9","7","5","NA","NA","NA","1"
"668","","singlestim-multislider","66","185947","0.0-10.0-0.0","","1476336748890","1","44","56","","","0","12","9","7","5","0.6","0.6","0.8","1"
"802","","singlestim-multislider","67","187060","0.0-10.0-13.0","","1476336748890","1","66","34","","","0","12","9","7","5","0.6","0.8","1","1"
"994","","singlestim-multislider","68","188364","0.0-10.0-5.0","","1476336748890","1","42","58","","","0","12","9","7","5","0.6","0.6","1","1"
"3827","","singlestim-multislider","69","192499","0.0-10.0-2.0","","1476336748890","1","37","63","","","0","12","9","7","5","0.6","0.6","0.8","1"
"581","","singlestim-multislider","70","193388","0.0-10.0-39.0","","1476336748890","1","38","62","","","1","12","9","7","5","NA","NA","NA","1"
"596","","singlestim-multislider","71","194293","0.0-10.0-9.0","","1476336748890","1","40","60","","","0","12","9","7","5","0.6","0.8","0.8","1"
"1272","","singlestim-multislider","72","195877","0.0-10.0-10.0","","1476336748890","","50","50","","","0","12","9","7","5","0.6","0.8","0.8","1"
"720","","singlestim-multislider","73","196917","0.0-10.0-14.0","","1476336748890","1","54","46","","","0","12","9","7","5","0.6","0.8","1","1"
"1129","","singlestim-multislider","74","198357","0.0-10.0-8.0","","1476336748890","1","57","43","","","0","12","9","7","5","0.6","0.8","0.8","1"
"1276","","singlestim-multislider","75","199941","0.0-10.0-38.0","","1476336748890","1","58","42","","","1","12","9","7","5","NA","NA","NA","1"
"1325","","singlestim-multislider","76","201573","0.0-10.0-19.0","","1476336748890","1","60","40","","","0","12","9","7","5","0.8","0.6","0.8","1"
"684","","singlestim-multislider","77","202566","0.0-10.0-29.0","","1476336748890","1","37","63","","","0","12","9","7","5","0.8","0.8","1","1"
"632","","singlestim-multislider","78","203509","0.0-10.0-17.0","","1476336748890","1","29","71","","","0","12","9","7","5","0.8","0.6","0.8","1"
"596","","singlestim-multislider","79","204415","0.0-10.0-3.0","","1476336748890","1","36","64","","","0","12","9","7","5","0.6","0.6","0.8","1"
"562","","singlestim-multislider","80","205286","0.0-10.0-24.0","","1476336748890","1","40","60","","","0","12","9","7","5","0.8","0.8","0.8","1"
"971","","singlestim-multislider","81","206566","0.0-10.0-21.0","","1476336748890","1","47","53","","","0","12","9","7","5","0.8","0.6","1","1"
"1172","","singlestim-multislider","82","208046","0.0-10.0-15.0","","1476336748890","1","31","69","","","0","12","9","7","5","0.6","0.8","1","1"
"572","","singlestim-multislider","83","208926","0.0-10.0-36.0","","1476336748890","1","62","38","","","1","12","9","7","5","NA","NA","NA","1"
"749","","singlestim-multislider","84","209983","0.0-10.0-12.0","","1476336748890","1","41","59","","","0","12","9","7","5","0.6","0.8","1","1"
"1323","","singlestim-multislider","85","211614","0.0-10.0-25.0","","1476336748890","1","37","63","","","0","12","9","7","5","0.8","0.8","0.8","1"
"1293","","singlestim-multislider","86","213215","0.0-10.0-32.0","","1476336748890","","50","50","","","1","12","9","7","5","NA","NA","NA","1"
"1044","","singlestim-multislider","87","214567","0.0-10.0-26.0","","1476336748890","1","44","56","","","0","12","9","7","5","0.8","0.8","0.8","1"
"749","","singlestim-multislider","88","215624","0.0-10.0-41.0","","1476336748890","1","37","63","","","1","12","9","7","5","NA","NA","NA","1"
"747","","singlestim-multislider","89","216679","0.0-10.0-31.0","","1476336748890","1","33","67","","","0","12","9","7","5","0.8","0.8","1","1"
"683","","singlestim-multislider","90","217671","0.0-10.0-20.0","","1476336748890","1","72","28","","","0","12","9","7","5","0.8","0.6","1","1"
"572","","singlestim-multislider","91","218552","0.0-10.0-27.0","","1476336748890","1","82","18","","","0","12","9","7","5","0.8","0.8","0.8","1"
"642","","singlestim-multislider","92","219504","0.0-10.0-35.0","","1476336748890","1","71","29","","","1","12","9","7","5","NA","NA","NA","1"
"5253","32","text","93","225059","0.0-11.0","","1476336748890","","","","","","","","","","","","","",""
