"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","turkID","sonaID","ExpEndTime","lastInput","responseA","responseB","responses","questions","randomized","N","nA","nB","nAB","pA","pB","pAB","anchored"
"4317","32","text","0","4334","0.0-0.0","","20983","1478215599431","","","","","","","","","","","","","",""
"102655","32","text","1","107309","0.0-1.0","","20983","1478215599431","","","","","","","","","","","","","",""
"60935","32","text","2","168551","0.0-2.0","","20983","1478215599431","","","","","","","","","","","","","",""
"43779","32","text","3","212637","0.0-3.0","","20983","1478215599431","","","","","","","","","","","","","",""
"9614","32","text","4","222566","0.0-4.0","","20983","1478215599431","","","","","","","","","","","","","",""
"7115","32","text","5","229989","0.0-5.0","","20983","1478215599431","","","","","","","","","","","","","",""
"32152","","singlestim-multislider","6","262562","0.0-6.0-0.0","","20983","1478215599431","0","90","10","","","","","","","","","","",""
"91505","","survey-text","7","354408","0.0-7.0","","20983","1478215599431","","","","{""Q0"":""B. The professional matchmaker would only consider pictures in their decision.""}","<b>INSTRUCTIONS</b> (5 of 6)<br>Consider the complete responses for these two people that were matched together below. They gave opposite answers almost every time!<br><br><table style=""border: 2px solid black; border-spacing: 0px 1px;""><tr><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: italic;"">Single Person A</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">1</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">0</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">0</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">0</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">1</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">0</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">1</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">1</td></tr><tr><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: italic;"">Single Person B</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">0</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">1</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">1</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">1</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">0</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">1</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">0</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">0</td></tr></table><br>According to what you just read, were these people more likely to have been matched by the computer algorithm or the professional matchmaker?<br><br> A) equally likey <br> B) computer algorithm <br> C) professional matchmaker <br><br> Please enter A, B, or C below and briefly explain your choice:","","","","","","","","",""
"4922","","survey-multi-choice","8","359667","0.0-8.0","","20983","1478215599431","","","","{""Q0"":""agree""}","","","","","","","","","",""
"8270","","singlestim-multislider","9","368304","0.0-9.0-6.0","","20983","1478215599431","1","5","95","","","0","12","9","7","5","0.6","0.6","1","1"
