"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","turkID","sonaID","ExpEndTime","lastInput","responseA","responseB","responses","questions","randomized","N","nA","nB","nAB","pA","pB","pAB","anchored"
"22506","32","text","0","22518","0.0-0.0","","22311","1477923714792","","","","","","","","","","","","","",""
"219307","32","text","1","242135","0.0-1.0","","22311","1477923714792","","","","","","","","","","","","","",""
"8933","32","text","2","251371","0.0-2.0","","22311","1477923714792","","","","","","","","","","","","","",""
"70386","32","text","3","322059","0.0-3.0","","22311","1477923714792","","","","","","","","","","","","","",""
"40393","32","text","4","362755","0.0-4.0","","22311","1477923714792","","","","","","","","","","","","","",""
"56008","32","text","5","419064","0.0-5.0","","22311","1477923714792","","","","","","","","","","","","","",""
"84488","","singlestim-multislider","6","503878","0.0-6.0-0.0","","22311","1477923714792","0","70","30","","","","","","","","","","",""
"95976","","survey-text","7","600160","0.0-7.0","","22311","1477923714792","","","","{""Q0"":""A, based on opposites attract. ""}","<b>INSTRUCTIONS</b> (5 of 6)<br>Consider the complete responses for these two people that were matched together below. They gave opposite answers almost every time!<br><br><table style=""border: 2px solid black; border-spacing: 0px 1px;""><tr><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: italic;"">Single Person A</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">1</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">0</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">0</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">0</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">1</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">0</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">1</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">1</td></tr><tr><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: italic;"">Single Person B</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">0</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">1</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">1</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">1</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">0</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">1</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">0</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">0</td></tr></table><br>According to what you just read, were these people more likely to have been matched by the computer algorithm or the professional matchmaker?<br><br> A) equally likey <br> B) computer algorithm <br> C) professional matchmaker <br><br> Please enter A, B, or C below and briefly explain your choice:","","","","","","","","",""
"8552","","survey-multi-choice","8","609020","0.0-8.0","","22311","1477923714792","","","","{""Q0"":""agree""}","","","","","","","","","",""
"43350","","singlestim-multislider","9","652681","0.0-9.0-41.0","","22311","1477923714792","1","33","67","","","1","12","9","7","5","NA","NA","NA","1"
"10346","","singlestim-multislider","10","663340","0.0-9.0-28.0","","22311","1477923714792","1","15","85","","","0","12","9","7","5","0.8","0.8","1","1"
"8839","","singlestim-multislider","11","672489","0.0-9.0-29.0","","22311","1477923714792","0","85","15","","","0","12","9","7","5","0.8","0.8","1","1"
"13426","","singlestim-multislider","12","686224","0.0-9.0-36.0","","22311","1477923714792","1","43","57","","","1","12","9","7","5","NA","NA","NA","1"
"9090","","singlestim-multislider","13","695623","0.0-9.0-24.0","","22311","1477923714792","1","27","73","","","0","12","9","7","5","0.8","0.8","0.8","1"
"16549","","singlestim-multislider","14","712480","0.0-9.0-8.0","","22311","1477923714792","1","40","60","","","0","12","9","7","5","0.6","0.8","0.8","1"
"6374","","singlestim-multislider","15","719165","0.0-9.0-4.0","","22311","1477923714792","1","40","60","","","0","12","9","7","5","0.6","0.6","1","1"
"7491","","singlestim-multislider","16","726963","0.0-9.0-27.0","","22311","1477923714792","0","71","29","","","0","12","9","7","5","0.8","0.8","0.8","1"
"8174","","singlestim-multislider","17","735445","0.0-9.0-6.0","","22311","1477923714792","1","41","59","","","0","12","9","7","5","0.6","0.6","1","1"
"8861","","singlestim-multislider","18","744614","0.0-9.0-22.0","","22311","1477923714792","0","57","43","","","0","12","9","7","5","0.8","0.6","1","1"
"6911","","singlestim-multislider","19","751833","0.0-9.0-30.0","","22311","1477923714792","1","26","74","","","0","12","9","7","5","0.8","0.8","1","1"
"5687","","singlestim-multislider","20","757830","0.0-9.0-31.0","","22311","1477923714792","0","76","24","","","0","12","9","7","5","0.8","0.8","1","1"
"11079","","singlestim-multislider","21","769216","0.0-9.0-33.0","","22311","1477923714792","1","43","57","","","1","12","9","7","5","NA","NA","NA","1"
"55628","","singlestim-multislider","22","825152","0.0-9.0-9.0","","22311","1477923714792","0","66","34","","","0","12","9","7","5","0.6","0.8","0.8","1"
"6116","","singlestim-multislider","23","831576","0.0-9.0-26.0","","22311","1477923714792","1","37","63","","","0","12","9","7","5","0.8","0.8","0.8","1"
"32047","","singlestim-multislider","24","863936","0.0-9.0-1.0","","22311","1477923714792","0","53","47","","","0","12","9","7","5","0.6","0.6","0.8","1"
"12931","","singlestim-multislider","25","877175","0.0-9.0-34.0","","22311","1477923714792","1","43","57","","","1","12","9","7","5","NA","NA","NA","1"
"8681","","singlestim-multislider","26","886163","0.0-9.0-18.0","","22311","1477923714792","0","62","38","","","0","12","9","7","5","0.8","0.6","0.8","1"
"15445","","singlestim-multislider","27","901915","0.0-9.0-2.0","","22311","1477923714792","0","61","39","","","0","12","9","7","5","0.6","0.6","0.8","1"
"14192","","singlestim-multislider","28","916415","0.0-9.0-39.0","","22311","1477923714792","1","34","66","","","1","12","9","7","5","NA","NA","NA","1"
"24095","","singlestim-multislider","29","940820","0.0-9.0-32.0","","22311","1477923714792","0","57","43","","","1","12","9","7","5","NA","NA","NA","1"
"74401","","singlestim-multislider","30","1015529","0.0-9.0-5.0","","22311","1477923714792","0","67","33","","","0","12","9","7","5","0.6","0.6","1","1"
"11171","","singlestim-multislider","31","1027007","0.0-9.0-13.0","","22311","1477923714792","1","36","64","","","0","12","9","7","5","0.6","0.8","1","1"
"9159","","singlestim-multislider","32","1036476","0.0-9.0-20.0","","22311","1477923714792","0","84","16","","","0","12","9","7","5","0.8","0.6","1","1"
"7549","","singlestim-multislider","33","1044333","0.0-9.0-21.0","","22311","1477923714792","1","13","87","","","0","12","9","7","5","0.8","0.6","1","1"
"10325","","singlestim-multislider","34","1054964","0.0-9.0-7.0","","22311","1477923714792","0","90","10","","","0","12","9","7","5","0.6","0.6","1","1"
"10792","","singlestim-multislider","35","1066063","0.0-9.0-11.0","","22311","1477923714792","0","82","18","","","0","12","9","7","5","0.6","0.8","0.8","1"
"9610","","singlestim-multislider","36","1075979","0.0-9.0-12.0","","22311","1477923714792","0","92","8","","","0","12","9","7","5","0.6","0.8","1","1"
"8682","","singlestim-multislider","37","1084970","0.0-9.0-38.0","","22311","1477923714792","1","22","78","","","1","12","9","7","5","NA","NA","NA","1"
"50561","","singlestim-multislider","38","1135838","0.0-9.0-10.0","","22311","1477923714792","0","81","19","","","0","12","9","7","5","0.6","0.8","0.8","1"
"19593","","singlestim-multislider","39","1155739","0.0-9.0-35.0","","22311","1477923714792","1","27","73","","","1","12","9","7","5","NA","NA","NA","1"
"7837","","singlestim-multislider","40","1163884","0.0-9.0-23.0","","22311","1477923714792","1","32","68","","","0","12","9","7","5","0.8","0.6","1","1"
"10771","","singlestim-multislider","41","1174963","0.0-9.0-37.0","","22311","1477923714792","1","31","69","","","1","12","9","7","5","NA","NA","NA","1"
"7441","","singlestim-multislider","42","1182710","0.0-9.0-16.0","","22311","1477923714792","0","75","25","","","0","12","9","7","5","0.8","0.6","0.8","1"
"23559","","singlestim-multislider","43","1206577","0.0-9.0-3.0","","22311","1477923714792","1","33","67","","","0","12","9","7","5","0.6","0.6","0.8","1"
"5777","","singlestim-multislider","44","1212662","0.0-9.0-40.0","","22311","1477923714792","0","65","35","","","1","12","9","7","5","NA","NA","NA","1"
"31475","","singlestim-multislider","45","1244444","0.0-9.0-0.0","","22311","1477923714792","0","67","33","","","0","12","9","7","5","0.6","0.6","0.8","1"
"14171","","singlestim-multislider","46","1258922","0.0-9.0-15.0","","22311","1477923714792","1","34","66","","","0","12","9","7","5","0.6","0.8","1","1"
"109941","","singlestim-multislider","47","1369170","0.0-9.0-19.0","","22311","1477923714792","0","66","34","","","0","12","9","7","5","0.8","0.6","0.8","1"
"18646","","singlestim-multislider","48","1388124","0.0-9.0-14.0","","22311","1477923714792","0","68","32","","","0","12","9","7","5","0.6","0.8","1","1"
"7341","","singlestim-multislider","49","1395772","0.0-9.0-25.0","","22311","1477923714792","0","72","28","","","0","12","9","7","5","0.8","0.8","0.8","1"
"9677","","singlestim-multislider","50","1405757","0.0-9.0-17.0","","22311","1477923714792","1","33","67","","","0","12","9","7","5","0.8","0.6","0.8","1"
"8942","","singlestim-multislider","51","1415005","0.0-10.0-13.0","","22311","1477923714792","1","36","64","","","0","12","9","7","5","0.6","0.8","1","1"
"6345","","singlestim-multislider","52","1421658","0.0-10.0-31.0","","22311","1477923714792","0","85","15","","","0","12","9","7","5","0.8","0.8","1","1"
"6627","","singlestim-multislider","53","1428591","0.0-10.0-30.0","","22311","1477923714792","1","28","72","","","0","12","9","7","5","0.8","0.8","1","1"
"7766","","singlestim-multislider","54","1436664","0.0-10.0-7.0","","22311","1477923714792","0","93","8","","","0","12","9","7","5","0.6","0.6","1","1"
"10215","","singlestim-multislider","55","1447186","0.0-10.0-25.0","","22311","1477923714792","0","72","28","","","0","12","9","7","5","0.8","0.8","0.8","1"
