"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","turkID","ExpEndTime","lastInput","responseA","responseB","responses","questions","randomized","N","nA","nB","nAB","pA","pB","pAB","anchored"
"7391","","singlestim-multislider","27","598080","0.0-9.0-36.0","","1476322796411","0","85","15","","","1","12","9","7","5","NA","NA","NA","1"
"6851","","singlestim-multislider","28","605240","0.0-9.0-7.0","","1476322796411","0","95","5","","","0","12","9","7","5","0.6","0.6","1","1"
"13541","","singlestim-multislider","29","619085","0.0-9.0-2.0","","1476322796411","0","95","6","","","0","12","9","7","5","0.6","0.6","0.8","1"
"9472","","singlestim-multislider","30","628866","0.0-9.0-33.0","","1476322796411","1","5","95","","","1","12","9","7","5","NA","NA","NA","1"
"15492","","singlestim-multislider","31","644665","0.0-9.0-1.0","","1476322796411","1","20","81","","","0","12","9","7","5","0.6","0.6","0.8","1"
"8601","","singlestim-multislider","32","653571","0.0-9.0-13.0","","1476322796411","1","5","95","","","0","12","9","7","5","0.6","0.8","1","1"
"12676","","singlestim-multislider","33","666556","0.0-9.0-26.0","","1476322796411","1","20","80","","","0","12","9","7","5","0.8","0.8","0.8","1"
"6445","","singlestim-multislider","34","673306","0.0-9.0-11.0","","1476322796411","1","14","86","","","0","12","9","7","5","0.6","0.8","0.8","1"
"12465","","singlestim-multislider","35","686080","0.0-9.0-37.0","","1476322796411","1","65","35","","","1","12","9","7","5","NA","NA","NA","1"
"6084","","singlestim-multislider","36","692473","0.0-9.0-31.0","","1476322796411","0","89","12","","","0","12","9","7","5","0.8","0.8","1","1"
"8829","","singlestim-multislider","37","701610","0.0-9.0-28.0","","1476322796411","1","21","79","","","0","12","9","7","5","0.8","0.8","1","1"
"8982","","singlestim-multislider","38","710901","0.0-9.0-24.0","","1476322796411","1","20","80","","","0","12","9","7","5","0.8","0.8","0.8","1"
"8544","","singlestim-multislider","39","719754","0.0-9.0-6.0","","1476322796411","1","20","80","","","0","12","9","7","5","0.6","0.6","1","1"
"8779","","singlestim-multislider","40","728839","0.0-9.0-17.0","","1476322796411","1","20","80","","","0","12","9","7","5","0.8","0.6","0.8","1"
"9933","","singlestim-multislider","41","739077","0.0-9.0-41.0","","1476322796411","0","61","40","","","1","12","9","7","5","NA","NA","NA","1"
"8337","","singlestim-multislider","42","747723","0.0-9.0-18.0","","1476322796411","0","86","14","","","0","12","9","7","5","0.8","0.6","0.8","1"
"12122","","singlestim-multislider","43","760152","0.0-9.0-16.0","","1476322796411","0","81","20","","","0","12","9","7","5","0.8","0.6","0.8","1"
"10939","","singlestim-multislider","44","771399","0.0-9.0-10.0","","1476322796411","0","85","15","","","0","12","9","7","5","0.6","0.8","0.8","1"
"9094","","singlestim-multislider","45","780798","0.0-9.0-9.0","","1476322796411","1","25","75","","","0","12","9","7","5","0.6","0.8","0.8","1"
"6311","","singlestim-multislider","46","787417","0.0-9.0-3.0","","1476322796411","1","15","85","","","0","12","9","7","5","0.6","0.6","0.8","1"
"7500","","singlestim-multislider","47","795221","0.0-9.0-8.0","","1476322796411","0","68","32","","","0","12","9","7","5","0.6","0.8","0.8","1"
"17141","","singlestim-multislider","48","812671","0.0-9.0-0.0","","1476322796411","0","80","20","","","0","12","9","7","5","0.6","0.6","0.8","1"
"7755","","singlestim-multislider","49","820734","0.0-9.0-23.0","","1476322796411","1","17","83","","","0","12","9","7","5","0.8","0.6","1","1"
"9931","","singlestim-multislider","50","830968","0.0-9.0-15.0","","1476322796411","1","5","95","","","0","12","9","7","5","0.6","0.8","1","1"
"8467","","singlestim-multislider","51","839740","0.0-10.0-22.0","","1476322796411","0","94","6","","","0","12","9","7","5","0.8","0.6","1","1"
"12458","","singlestim-multislider","52","852502","0.0-10.0-30.0","","1476322796411","1","9","92","","","0","12","9","7","5","0.8","0.8","1","1"
"9224","","singlestim-multislider","53","862034","0.0-10.0-32.0","","1476322796411","1","25","75","","","1","12","9","7","5","NA","NA","NA","1"
"11432","","singlestim-multislider","54","873775","0.0-10.0-19.0","","1476322796411","1","19","81","","","0","12","9","7","5","0.8","0.6","0.8","1"
"9022","","singlestim-multislider","55","883105","0.0-10.0-36.0","","1476322796411","0","81","20","","","1","12","9","7","5","NA","NA","NA","1"
"9408","","singlestim-multislider","56","892818","0.0-10.0-6.0","","1476322796411","1","6","94","","","0","12","9","7","5","0.6","0.6","1","1"
"8696","","singlestim-multislider","57","901822","0.0-10.0-14.0","","1476322796411","0","95","5","","","0","12","9","7","5","0.6","0.8","1","1"
"12121","","singlestim-multislider","58","914247","0.0-10.0-27.0","","1476322796411","0","80","20","","","0","12","9","7","5","0.8","0.8","0.8","1"
"10244","","singlestim-multislider","59","924800","0.0-10.0-25.0","","1476322796411","0","80","20","","","0","12","9","7","5","0.8","0.8","0.8","1"
"6303","","singlestim-multislider","60","931406","0.0-10.0-7.0","","1476322796411","0","96","4","","","0","12","9","7","5","0.6","0.6","1","1"
"7971","","singlestim-multislider","61","939682","0.0-10.0-23.0","","1476322796411","1","6","95","","","0","12","9","7","5","0.8","0.6","1","1"
"9023","","singlestim-multislider","62","949012","0.0-10.0-8.0","","1476322796411","0","84","16","","","0","12","9","7","5","0.6","0.8","0.8","1"
"9893","","singlestim-multislider","63","959213","0.0-10.0-17.0","","1476322796411","1","6","94","","","0","12","9","7","5","0.8","0.6","0.8","1"
"11757","","singlestim-multislider","64","971275","0.0-10.0-34.0","","1476322796411","0","75","25","","","1","12","9","7","5","NA","NA","NA","1"
"25178","","singlestim-multislider","65","996760","0.0-10.0-37.0","","1476322796411","1","25","75","","","1","12","9","7","5","NA","NA","NA","1"
"11222","","singlestim-multislider","66","1008288","0.0-10.0-9.0","","1476322796411","1","6","94","","","0","12","9","7","5","0.6","0.8","0.8","1"
"12795","","singlestim-multislider","67","1021390","0.0-10.0-0.0","","1476322796411","0","90","10","","","0","12","9","7","5","0.6","0.6","0.8","1"
"7851","","singlestim-multislider","68","1029548","0.0-10.0-4.0","","1476322796411","1","6","94","","","0","12","9","7","5","0.6","0.6","1","1"
"7339","","singlestim-multislider","69","1037194","0.0-10.0-31.0","","1476322796411","0","95","5","","","0","12","9","7","5","0.8","0.8","1","1"
"10027","","singlestim-multislider","70","1047529","0.0-10.0-21.0","","1476322796411","1","5","95","","","0","12","9","7","5","0.8","0.6","1","1"
"8708","","singlestim-multislider","71","1056546","0.0-10.0-39.0","","1476322796411","0","85","15","","","1","12","9","7","5","NA","NA","NA","1"
"8444","","singlestim-multislider","72","1065298","0.0-10.0-28.0","","1476322796411","1","6","94","","","0","12","9","7","5","0.8","0.8","1","1"
"7392","","singlestim-multislider","73","1072997","0.0-10.0-15.0","","1476322796411","1","7","93","","","0","12","9","7","5","0.6","0.8","1","1"
"8955","","singlestim-multislider","74","1082256","0.0-10.0-18.0","","1476322796411","0","86","14","","","0","12","9","7","5","0.8","0.6","0.8","1"
"7169","","singlestim-multislider","75","1089734","0.0-10.0-29.0","","1476322796411","0","94","6","","","0","12","9","7","5","0.8","0.8","1","1"
"13502","","singlestim-multislider","76","1103545","0.0-10.0-3.0","","1476322796411","1","13","87","","","0","12","9","7","5","0.6","0.6","0.8","1"
"19684","","singlestim-multislider","77","1123533","0.0-10.0-2.0","","1476322796411","0","89","12","","","0","12","9","7","5","0.6","0.6","0.8","1"
"9443","","singlestim-multislider","78","1133286","0.0-10.0-16.0","","1476322796411","0","89","12","","","0","12","9","7","5","0.8","0.6","0.8","1"
"10875","","singlestim-multislider","79","1144469","0.0-10.0-13.0","","1476322796411","1","4","96","","","0","12","9","7","5","0.6","0.8","1","1"
"46382","","singlestim-multislider","80","1191159","0.0-10.0-11.0","","1476322796411","1","13","87","","","0","12","9","7","5","0.6","0.8","0.8","1"
"8132","","singlestim-multislider","81","1199596","0.0-10.0-26.0","","1476322796411","1","20","81","","","0","12","9","7","5","0.8","0.8","0.8","1"
"7495","","singlestim-multislider","82","1207399","0.0-10.0-20.0","","1476322796411","0","95","6","","","0","12","9","7","5","0.8","0.6","1","1"
"13317","","singlestim-multislider","83","1221023","0.0-10.0-40.0","","1476322796411","1","31","69","","","1","12","9","7","5","NA","NA","NA","1"
"16349","","singlestim-multislider","84","1237681","0.0-10.0-35.0","","1476322796411","1","26","75","","","1","12","9","7","5","NA","NA","NA","1"
"8204","","singlestim-multislider","85","1246191","0.0-10.0-10.0","","1476322796411","0","81","19","","","0","12","9","7","5","0.6","0.8","0.8","1"
"6274","","singlestim-multislider","86","1252772","0.0-10.0-12.0","","1476322796411","0","96","4","","","0","12","9","7","5","0.6","0.8","1","1"
"8081","","singlestim-multislider","87","1261157","0.0-10.0-41.0","","1476322796411","0","68","32","","","1","12","9","7","5","NA","NA","NA","1"
"15274","","singlestim-multislider","88","1276738","0.0-10.0-1.0","","1476322796411","1","24","76","","","0","12","9","7","5","0.6","0.6","0.8","1"
"111511","","singlestim-multislider","89","1388557","0.0-10.0-24.0","","1476322796411","1","19","81","","","0","12","9","7","5","0.8","0.8","0.8","1"
"8045","","singlestim-multislider","90","1396910","0.0-10.0-5.0","","1476322796411","0","91","9","","","0","12","9","7","5","0.6","0.6","1","1"
"8071","","singlestim-multislider","91","1405287","0.0-10.0-38.0","","1476322796411","1","32","68","","","1","12","9","7","5","NA","NA","NA","1"
"14887","","singlestim-multislider","92","1420481","0.0-10.0-33.0","","1476322796411","1","6","94","","","1","12","9","7","5","NA","NA","NA","1"
"13541","32","text","93","1434323","0.0-11.0","","1476322796411","","","","","","","","","","","","","",""
