"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","turkID","ExpEndTime","lastInput","responseA","responseB","responses","questions","randomized","N","nA","nB","nAB","pA","pB","pAB","anchored"
"6989","","singlestim-multislider","28","434806","0.0-9.0-14.0","","1476493413201","0","44","56","","","0","12","9","7","5","0.6","0.8","1","1"
"4704","","singlestim-multislider","29","439817","0.0-9.0-31.0","","1476493413201","0","84","16","","","0","12","9","7","5","0.8","0.8","1","1"
"6548","","singlestim-multislider","30","446673","0.0-9.0-8.0","","1476493413201","0","68","32","","","0","12","9","7","5","0.6","0.8","0.8","1"
"7851","","singlestim-multislider","31","454828","0.0-9.0-13.0","","1476493413201","1","41","59","","","0","12","9","7","5","0.6","0.8","1","1"
"10243","","singlestim-multislider","32","465378","0.0-9.0-32.0","","1476493413201","0","58","42","","","1","12","9","7","5","NA","NA","NA","1"
"7788","","singlestim-multislider","33","473470","0.0-9.0-37.0","","1476493413201","1","37","63","","","1","12","9","7","5","NA","NA","NA","1"
"5661","","singlestim-multislider","34","479435","0.0-9.0-4.0","","1476493413201","1","10","90","","","0","12","9","7","5","0.6","0.6","1","1"
"10023","","singlestim-multislider","35","489766","0.0-9.0-9.0","","1476493413201","1","20","80","","","0","12","9","7","5","0.6","0.8","0.8","1"
"8526","","singlestim-multislider","36","498599","0.0-9.0-1.0","","1476493413201","1","23","78","","","0","12","9","7","5","0.6","0.6","0.8","1"
"3851","","singlestim-multislider","37","502755","0.0-9.0-27.0","","1476493413201","0","92","9","","","0","12","9","7","5","0.8","0.8","0.8","1"
"12032","","singlestim-multislider","38","515096","0.0-9.0-21.0","","1476493413201","1","20","80","","","0","12","9","7","5","0.8","0.6","1","1"
"8100","","singlestim-multislider","39","523504","0.0-9.0-34.0","","1476493413201","1","18","82","","","1","12","9","7","5","NA","NA","NA","1"
"7587","","singlestim-multislider","40","531397","0.0-9.0-19.0","","1476493413201","1","26","75","","","0","12","9","7","5","0.8","0.6","0.8","1"
"7889","","singlestim-multislider","41","539592","0.0-9.0-36.0","","1476493413201","0","78","22","","","1","12","9","7","5","NA","NA","NA","1"
"9224","","singlestim-multislider","42","549124","0.0-9.0-33.0","","1476493413201","1","19","81","","","1","12","9","7","5","NA","NA","NA","1"
"6321","","singlestim-multislider","43","555751","0.0-9.0-2.0","","1476493413201","0","71","29","","","0","12","9","7","5","0.6","0.6","0.8","1"
"6605","","singlestim-multislider","44","562664","0.0-9.0-23.0","","1476493413201","1","17","83","","","0","12","9","7","5","0.8","0.6","1","1"
"7294","","singlestim-multislider","45","570262","0.0-9.0-17.0","","1476493413201","1","22","78","","","0","12","9","7","5","0.8","0.6","0.8","1"
"3851","","singlestim-multislider","46","574416","0.0-9.0-3.0","","1476493413201","1","20","80","","","0","12","9","7","5","0.6","0.6","0.8","1"
"34376","","singlestim-multislider","47","609100","0.0-9.0-40.0","","1476493413201","0","91","9","","","1","12","9","7","5","NA","NA","NA","1"
"7987","","singlestim-multislider","48","617391","0.0-9.0-20.0","","1476493413201","0","88","12","","","0","12","9","7","5","0.8","0.6","1","1"
"4768","","singlestim-multislider","49","622467","0.0-9.0-29.0","","1476493413201","0","87","13","","","0","12","9","7","5","0.8","0.8","1","1"
"5015","","singlestim-multislider","50","627787","0.0-9.0-16.0","","1476493413201","0","94","6","","","0","12","9","7","5","0.8","0.6","0.8","1"
"4280","","singlestim-multislider","51","632374","0.0-10.0-1.0","","1476493413201","1","10","90","","","0","12","9","7","5","0.6","0.6","0.8","1"
"4088","","singlestim-multislider","52","636768","0.0-10.0-4.0","","1476493413201","1","8","92","","","0","12","9","7","5","0.6","0.6","1","1"
"3268","","singlestim-multislider","53","640341","0.0-10.0-24.0","","1476493413201","1","8","92","","","0","12","9","7","5","0.8","0.8","0.8","1"
"2821","","singlestim-multislider","54","643471","0.0-10.0-12.0","","1476493413201","0","92","9","","","0","12","9","7","5","0.6","0.8","1","1"
"3109","","singlestim-multislider","55","646889","0.0-10.0-31.0","","1476493413201","0","85","15","","","0","12","9","7","5","0.8","0.8","1","1"
"4296","","singlestim-multislider","56","651493","0.0-10.0-0.0","","1476493413201","0","92","8","","","0","12","9","7","5","0.6","0.6","0.8","1"
"10055","","singlestim-multislider","57","661856","0.0-10.0-36.0","","1476493413201","0","85","15","","","1","12","9","7","5","NA","NA","NA","1"
"2947","","singlestim-multislider","58","665113","0.0-10.0-38.0","","1476493413201","1","7","93","","","1","12","9","7","5","NA","NA","NA","1"
"8703","","singlestim-multislider","59","674121","0.0-10.0-33.0","","1476493413201","1","6","94","","","1","12","9","7","5","NA","NA","NA","1"
"4901","","singlestim-multislider","60","679328","0.0-10.0-25.0","","1476493413201","0","87","13","","","0","12","9","7","5","0.8","0.8","0.8","1"
"17260","","singlestim-multislider","61","696894","0.0-10.0-16.0","","1476493413201","0","69","31","","","0","12","9","7","5","0.8","0.6","0.8","1"
"6237","","singlestim-multislider","62","703437","0.0-10.0-35.0","","1476493413201","1","35","65","","","1","12","9","7","5","NA","NA","NA","1"
"5388","","singlestim-multislider","63","709129","0.0-10.0-32.0","","1476493413201","1","21","79","","","1","12","9","7","5","NA","NA","NA","1"
"5954","","singlestim-multislider","64","715388","0.0-10.0-17.0","","1476493413201","1","28","72","","","0","12","9","7","5","0.8","0.6","0.8","1"
"26121","","singlestim-multislider","65","741813","0.0-10.0-22.0","","1476493413201","0","69","31","","","0","12","9","7","5","0.8","0.6","1","1"
"6490","","singlestim-multislider","66","748611","0.0-10.0-37.0","","1476493413201","1","28","72","","","1","12","9","7","5","NA","NA","NA","1"
"3592","","singlestim-multislider","67","752508","0.0-10.0-18.0","","1476493413201","0","78","22","","","0","12","9","7","5","0.8","0.6","0.8","1"
"7848","","singlestim-multislider","68","760660","0.0-10.0-19.0","","1476493413201","0","84","16","","","0","12","9","7","5","0.8","0.6","0.8","1"
"5265","","singlestim-multislider","69","766233","0.0-10.0-9.0","","1476493413201","1","27","73","","","0","12","9","7","5","0.6","0.8","0.8","1"
"5391","","singlestim-multislider","70","771931","0.0-10.0-30.0","","1476493413201","1","24","76","","","0","12","9","7","5","0.8","0.8","1","1"
"5740","","singlestim-multislider","71","777974","0.0-10.0-23.0","","1476493413201","1","13","87","","","0","12","9","7","5","0.8","0.6","1","1"
"3758","","singlestim-multislider","72","782041","0.0-10.0-20.0","","1476493413201","0","89","11","","","0","12","9","7","5","0.8","0.6","1","1"
"5128","","singlestim-multislider","73","787476","0.0-10.0-13.0","","1476493413201","1","27","73","","","0","12","9","7","5","0.6","0.8","1","1"
"5486","","singlestim-multislider","74","793265","0.0-10.0-10.0","","1476493413201","0","69","31","","","0","12","9","7","5","0.6","0.8","0.8","1"
"7169","","singlestim-multislider","75","800741","0.0-10.0-39.0","","1476493413201","0","66","34","","","1","12","9","7","5","NA","NA","NA","1"
"9154","","singlestim-multislider","76","810202","0.0-10.0-15.0","","1476493413201","1","42","58","","","0","12","9","7","5","0.6","0.8","1","1"
"18100","","singlestim-multislider","77","828610","0.0-10.0-14.0","","1476493413201","0","61","40","","","0","12","9","7","5","0.6","0.8","1","1"
"5706","","singlestim-multislider","78","834622","0.0-10.0-8.0","","1476493413201","0","63","37","","","0","12","9","7","5","0.6","0.8","0.8","1"
"13375","","singlestim-multislider","79","848304","0.0-10.0-26.0","","1476493413201","1","2","98","","","0","12","9","7","5","0.8","0.8","0.8","1"
"9833","","singlestim-multislider","80","858444","0.0-10.0-3.0","","1476493413201","1","13","87","","","0","12","9","7","5","0.6","0.6","0.8","1"
"5706","","singlestim-multislider","81","864458","0.0-10.0-34.0","","1476493413201","0","65","35","","","1","12","9","7","5","NA","NA","NA","1"
"7876","","singlestim-multislider","82","872641","0.0-10.0-29.0","","1476493413201","0","95","5","","","0","12","9","7","5","0.8","0.8","1","1"
"9242","","singlestim-multislider","83","882188","0.0-10.0-40.0","","1476493413201","0","88","12","","","1","12","9","7","5","NA","NA","NA","1"
"4899","","singlestim-multislider","84","887392","0.0-10.0-6.0","","1476493413201","1","30","70","","","0","12","9","7","5","0.6","0.6","1","1"
"4302","","singlestim-multislider","85","892001","0.0-10.0-11.0","","1476493413201","0","80","20","","","0","12","9","7","5","0.6","0.8","0.8","1"
"5732","","singlestim-multislider","86","898039","0.0-10.0-28.0","","1476493413201","1","3","97","","","0","12","9","7","5","0.8","0.8","1","1"
"14236","","singlestim-multislider","87","912581","0.0-10.0-27.0","","1476493413201","0","86","14","","","0","12","9","7","5","0.8","0.8","0.8","1"
"10390","","singlestim-multislider","88","923276","0.0-10.0-21.0","","1476493413201","1","18","82","","","0","12","9","7","5","0.8","0.6","1","1"
"9170","","singlestim-multislider","89","932754","0.0-10.0-5.0","","1476493413201","0","73","27","","","0","12","9","7","5","0.6","0.6","1","1"
"4376","","singlestim-multislider","90","937436","0.0-10.0-7.0","","1476493413201","0","75","25","","","0","12","9","7","5","0.6","0.6","1","1"
"4189","","singlestim-multislider","91","941930","0.0-10.0-2.0","","1476493413201","0","73","27","","","0","12","9","7","5","0.6","0.6","0.8","1"
"3776","","singlestim-multislider","92","946010","0.0-10.0-41.0","","1476493413201","1","28","72","","","1","12","9","7","5","NA","NA","NA","1"
"2694","32","text","93","949006","0.0-11.0","","1476493413201","","","","","","","","","","","","","",""
