"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","turkID","ExpEndTime","lastInput","responseA","responseB","responses","questions","randomized","N","nA","nB","nAB","pA","pB","pAB","anchored"
"3243","","singlestim-multislider","45","683823","0.0-9.0-23.0","","1476659390913","1","10","90","","","0","12","9","7","5","0.8","0.6","1","1"
"4172","","singlestim-multislider","46","688305","0.0-9.0-34.0","","1476659390913","1","35","65","","","1","12","9","7","5","NA","NA","NA","1"
"3829","","singlestim-multislider","47","692443","0.0-9.0-1.0","","1476659390913","0","85","15","","","0","12","9","7","5","0.6","0.6","0.8","1"
"3556","","singlestim-multislider","48","696308","0.0-9.0-40.0","","1476659390913","1","16","84","","","1","12","9","7","5","NA","NA","NA","1"
"6516","","singlestim-multislider","49","703129","0.0-9.0-35.0","","1476659390913","1","16","84","","","1","12","9","7","5","NA","NA","NA","1"
"2868","","singlestim-multislider","50","706306","0.0-9.0-4.0","","1476659390913","1","12","88","","","0","12","9","7","5","0.6","0.6","1","1"
"8704","","singlestim-multislider","51","715320","0.0-10.0-21.0","","1476659390913","0","76","24","","","0","12","9","7","5","0.8","0.6","1","1"
"3060","","singlestim-multislider","52","718685","0.0-10.0-31.0","","1476659390913","1","5","95","","","0","12","9","7","5","0.8","0.8","1","1"
"15371","","singlestim-multislider","53","734362","0.0-10.0-17.0","","1476659390913","1","13","87","","","0","12","9","7","5","0.8","0.6","0.8","1"
"5438","","singlestim-multislider","54","740111","0.0-10.0-26.0","","1476659390913","0","66","34","","","0","12","9","7","5","0.8","0.8","0.8","1"
"3477","","singlestim-multislider","55","743897","0.0-10.0-5.0","","1476659390913","0","78","22","","","0","12","9","7","5","0.6","0.6","1","1"
"4229","","singlestim-multislider","56","748435","0.0-10.0-27.0","","1476659390913","1","7","93","","","0","12","9","7","5","0.8","0.8","0.8","1"
"2492","","singlestim-multislider","57","751236","0.0-10.0-23.0","","1476659390913","1","0","100","","","0","12","9","7","5","0.8","0.6","1","1"
"2968","","singlestim-multislider","58","754513","0.0-10.0-24.0","","1476659390913","1","2","98","","","0","12","9","7","5","0.8","0.8","0.8","1"
"3365","","singlestim-multislider","59","758187","0.0-10.0-32.0","","1476659390913","1","37","63","","","1","12","9","7","5","NA","NA","NA","1"
"2299","","singlestim-multislider","60","760795","0.0-10.0-19.0","","1476659390913","1","11","89","","","0","12","9","7","5","0.8","0.6","0.8","1"
"2691","","singlestim-multislider","61","763796","0.0-10.0-0.0","","1476659390913","1","22","78","","","0","12","9","7","5","0.6","0.6","0.8","1"
"4334","","singlestim-multislider","62","768440","0.0-10.0-9.0","","1476659390913","1","42","58","","","0","12","9","7","5","0.6","0.8","0.8","1"
"3710","","singlestim-multislider","63","772454","0.0-10.0-25.0","","1476659390913","1","29","71","","","0","12","9","7","5","0.8","0.8","0.8","1"
"5205","","singlestim-multislider","64","777968","0.0-10.0-22.0","","1476659390913","0","75","25","","","0","12","9","7","5","0.8","0.6","1","1"
"2900","","singlestim-multislider","65","781176","0.0-10.0-37.0","","1476659390913","1","37","64","","","1","12","9","7","5","NA","NA","NA","1"
"2508","","singlestim-multislider","66","783993","0.0-10.0-11.0","","1476659390913","1","5","95","","","0","12","9","7","5","0.6","0.8","0.8","1"
"3504","","singlestim-multislider","67","787806","0.0-10.0-41.0","","1476659390913","1","14","86","","","1","12","9","7","5","NA","NA","NA","1"
"4134","","singlestim-multislider","68","792249","0.0-10.0-12.0","","1476659390913","1","15","85","","","0","12","9","7","5","0.6","0.8","1","1"
"2964","","singlestim-multislider","69","795522","0.0-10.0-4.0","","1476659390913","1","12","89","","","0","12","9","7","5","0.6","0.6","1","1"
"2539","","singlestim-multislider","70","798370","0.0-10.0-3.0","","1476659390913","1","7","93","","","0","12","9","7","5","0.6","0.6","0.8","1"
"2422","","singlestim-multislider","71","801101","0.0-10.0-28.0","","1476659390913","1","12","88","","","0","12","9","7","5","0.8","0.8","1","1"
"2276","","singlestim-multislider","72","803684","0.0-10.0-20.0","","1476659390913","1","13","87","","","0","12","9","7","5","0.8","0.6","1","1"
"3151","","singlestim-multislider","73","807145","0.0-10.0-40.0","","1476659390913","1","26","74","","","1","12","9","7","5","NA","NA","NA","1"
"4117","","singlestim-multislider","74","811571","0.0-10.0-30.0","","1476659390913","0","81","19","","","0","12","9","7","5","0.8","0.8","1","1"
"4937","","singlestim-multislider","75","816814","0.0-10.0-6.0","","1476659390913","0","87","13","","","0","12","9","7","5","0.6","0.6","1","1"
"3292","","singlestim-multislider","76","820415","0.0-10.0-39.0","","1476659390913","1","10","90","","","1","12","9","7","5","NA","NA","NA","1"
"3985","","singlestim-multislider","77","824704","0.0-10.0-1.0","","1476659390913","0","86","14","","","0","12","9","7","5","0.6","0.6","0.8","1"
"2776","","singlestim-multislider","78","827785","0.0-10.0-7.0","","1476659390913","0","89","11","","","0","12","9","7","5","0.6","0.6","1","1"
"2627","","singlestim-multislider","79","830717","0.0-10.0-16.0","","1476659390913","1","15","85","","","0","12","9","7","5","0.8","0.6","0.8","1"
"3188","","singlestim-multislider","80","834214","0.0-10.0-8.0","","1476659390913","1","12","88","","","0","12","9","7","5","0.6","0.8","0.8","1"
"2640","","singlestim-multislider","81","837162","0.0-10.0-10.0","","1476659390913","0","89","12","","","0","12","9","7","5","0.6","0.8","0.8","1"
"10546","","singlestim-multislider","82","848018","0.0-10.0-14.0","","1476659390913","0","84","16","","","0","12","9","7","5","0.6","0.8","1","1"
"3260","","singlestim-multislider","83","851587","0.0-10.0-13.0","","1476659390913","0","88","12","","","0","12","9","7","5","0.6","0.8","1","1"
"2812","","singlestim-multislider","84","854708","0.0-10.0-2.0","","1476659390913","0","91","9","","","0","12","9","7","5","0.6","0.6","0.8","1"
"2351","","singlestim-multislider","85","857367","0.0-10.0-35.0","","1476659390913","1","12","88","","","1","12","9","7","5","NA","NA","NA","1"
"4197","","singlestim-multislider","86","861874","0.0-10.0-36.0","","1476659390913","1","15","85","","","1","12","9","7","5","NA","NA","NA","1"
"5459","","singlestim-multislider","87","867642","0.0-10.0-34.0","","1476659390913","1","12","88","","","1","12","9","7","5","NA","NA","NA","1"
"3584","","singlestim-multislider","88","871536","0.0-10.0-33.0","","1476659390913","0","81","19","","","1","12","9","7","5","NA","NA","NA","1"
"6887","","singlestim-multislider","89","878733","0.0-10.0-29.0","","1476659390913","0","85","15","","","0","12","9","7","5","0.8","0.8","1","1"
"3112","","singlestim-multislider","90","882155","0.0-10.0-15.0","","1476659390913","1","15","85","","","0","12","9","7","5","0.6","0.8","1","1"
"3109","","singlestim-multislider","91","885572","0.0-10.0-18.0","","1476659390913","0","91","9","","","0","12","9","7","5","0.8","0.6","0.8","1"
"4810","","singlestim-multislider","92","890687","0.0-10.0-38.0","","1476659390913","1","33","67","","","1","12","9","7","5","NA","NA","NA","1"
"15470","32","text","93","906461","0.0-11.0","","1476659390913","","","","","","","","","","","","","",""
