"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","turkID","sonaID","ExpEndTime","lastInput","responseA","responseB","responses","questions","randomized","N","nA","nB","nAB","pA","pB","pAB","anchored"
"52593","32","text","0","52594","0.0-0.0","","20953","1479419185889","","","","","","","","","","","","","",""
"28008","32","text","1","80907","0.0-1.0","","20953","1479419185889","","","","","","","","","","","","","",""
"672","32","text","2","81885","0.0-2.0","","20953","1479419185889","","","","","","","","","","","","","",""
"498","32","text","3","82690","0.0-3.0","","20953","1479419185889","","","","","","","","","","","","","",""
"899","32","text","4","83892","0.0-4.0","","20953","1479419185889","","","","","","","","","","","","","",""
"614","32","text","5","84809","0.0-5.0","","20953","1479419185889","","","","","","","","","","","","","",""
"5291","","singlestim-multislider","6","90412","0.0-6.0-0.0","","20953","1479419185889","1","25","75","","","","","","","","","","",""
"97431","","survey-text","7","188149","0.0-7.0","","20953","1479419185889","","","","{""Q0"":""By the computer algorithm because the professional matchmaker  wouldn't have picked opposites each time.""}","<b>INSTRUCTIONS</b> (5 of 6)<br>Consider the complete responses for these two people that were matched together below. They gave opposite answers almost every time!<br><br><table style=""border: 2px solid black; border-spacing: 0px 1px;""><tr><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: italic;"">Single Person A</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">1</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">0</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">0</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">0</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">1</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">0</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">1</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">1</td></tr><tr><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: italic;"">Single Person B</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">0</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">1</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">1</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">1</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">0</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">1</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">0</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">0</td></tr></table><br>According to what you just read, were these people more likely to have been matched by the computer algorithm or the professional matchmaker?<br><br> A) equally likey <br> B) computer algorithm <br> C) professional matchmaker <br><br> Please enter A, B, or C below and briefly explain your choice:","","","","","","","","",""
"4783","","survey-multi-choice","8","193235","0.0-8.0","","20953","1479419185889","","","","{""Q0"":""agree""}","","","","","","","","","",""
"4801","","singlestim-multislider","9","198342","0.0-9.0-1.0","","20953","1479419185889","0","65","35","","","0","12","9","7","5","0.6","0.6","0.8","1"
