"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","turkID","sonaID","ExpEndTime","lastInput","responseA","responseB","responses","questions","randomized","N","nA","nB","nAB","pA","pB","pAB","anchored"
"5739","32","text","0","5746","0.0-0.0","","22684","1478812155987","","","","","","","","","","","","","",""
"3640","32","text","1","9694","0.0-1.0","","22684","1478812155987","","","","","","","","","","","","","",""
"1970","32","text","2","11968","0.0-2.0","","22684","1478812155987","","","","","","","","","","","","","",""
"1122","32","text","3","13394","0.0-3.0","","22684","1478812155987","","","","","","","","","","","","","",""
"4981","32","text","4","18682","0.0-4.0","","22684","1478812155987","","","","","","","","","","","","","",""
"3804","32","text","5","22791","0.0-5.0","","22684","1478812155987","","","","","","","","","","","","","",""
"9394","","singlestim-multislider","6","32545","0.0-6.0-0.0","","22684","1478812155987","0","59","41","","","","","","","","","","",""
"29371","","survey-text","7","62229","0.0-7.0","","22684","1478812155987","","","","{""Q0"":""B because they gave opposite answers nearly every time""}","<b>INSTRUCTIONS</b> (5 of 6)<br>Consider the complete responses for these two people that were matched together below. They gave opposite answers almost every time!<br><br><table style=""border: 2px solid black; border-spacing: 0px 1px;""><tr><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: italic;"">Single Person A</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">1</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">0</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">0</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">0</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">1</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">0</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">1</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">1</td></tr><tr><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: italic;"">Single Person B</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">0</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">1</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">1</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">1</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">0</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">1</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">0</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">0</td></tr></table><br>According to what you just read, were these people more likely to have been matched by the computer algorithm or the professional matchmaker?<br><br> A) equally likey <br> B) computer algorithm <br> C) professional matchmaker <br><br> Please enter A, B, or C below and briefly explain your choice:","","","","","","","","",""
"2568","","survey-multi-choice","8","65108","0.0-8.0","","22684","1478812155987","","","","{""Q0"":""agree""}","","","","","","","","","",""
"8037","","singlestim-multislider","9","73453","0.0-9.0-22.0","","22684","1478812155987","0","39","61","","","0","12","9","7","5","0.8","0.6","1","1"
