"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","turkID","sonaID","ExpEndTime","lastInput","responseA","responseB","responses","questions","randomized","N","nA","nB","nAB","pA","pB","pAB","anchored"
"1376","32","text","0","1379","0.0-0.0","","22933","1478978301567","","","","","","","","","","","","","",""
"5824","32","text","1","7512","0.0-1.0","","22933","1478978301567","","","","","","","","","","","","","",""
"2514","32","text","2","10328","0.0-2.0","","22933","1478978301567","","","","","","","","","","","","","",""
"147889","32","text","3","158519","0.0-3.0","","22933","1478978301567","","","","","","","","","","","","","",""
"27008","32","text","4","185831","0.0-4.0","","22933","1478978301567","","","","","","","","","","","","","",""
"100623","32","text","5","286756","0.0-5.0","","22933","1478978301567","","","","","","","","","","","","","",""
"92713","","singlestim-multislider","6","379790","0.0-6.0-0.0","","22933","1478978301567","1","20","80","","","","","","","","","","",""
"53635","","survey-text","7","433732","0.0-7.0","","22933","1478978301567","","","","{""Q0"":""B, the answers are showing the opposites attract. ""}","<b>INSTRUCTIONS</b> (5 of 6)<br>Consider the complete responses for these two people that were matched together below. They gave opposite answers almost every time!<br><br><table style=""border: 2px solid black; border-spacing: 0px 1px;""><tr><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: italic;"">Single Person A</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">1</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">0</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">0</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">0</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">1</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">0</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">1</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">1</td></tr><tr><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: italic;"">Single Person B</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">0</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">1</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">1</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">1</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">0</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">1</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">0</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">0</td></tr></table><br>According to what you just read, were these people more likely to have been matched by the computer algorithm or the professional matchmaker?<br><br> A) equally likey <br> B) computer algorithm <br> C) professional matchmaker <br><br> Please enter A, B, or C below and briefly explain your choice:","","","","","","","","",""
"2017","","survey-multi-choice","8","436055","0.0-8.0","","22933","1478978301567","","","","{""Q0"":""agree""}","","","","","","","","","",""
"26237","","singlestim-multislider","9","462603","0.0-9.0-16.0","","22933","1478978301567","0","80","20","","","0","12","9","7","5","0.8","0.6","0.8","1"
