"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","turkID","sonaID","ExpEndTime","lastInput","responseA","responseB","responses","questions","randomized","N","nA","nB","nAB","pA","pB","pAB","anchored"
"20353","32","text","0","20356","0.0-0.0","","22403","1479095697804","","","","","","","","","","","","","",""
"31845","32","text","1","52504","0.0-1.0","","22403","1479095697804","","","","","","","","","","","","","",""
"11615","32","text","2","64422","0.0-2.0","","22403","1479095697804","","","","","","","","","","","","","",""
"53802","32","text","3","118525","0.0-3.0","","22403","1479095697804","","","","","","","","","","","","","",""
"167031","32","text","4","285859","0.0-4.0","","22403","1479095697804","","","","","","","","","","","","","",""
"70855","32","text","5","357016","0.0-5.0","","22403","1479095697804","","","","","","","","","","","","","",""
"59771","","singlestim-multislider","6","417098","0.0-6.0-0.0","","22403","1479095697804","0","80","20","","","","","","","","","","",""
"30394","","survey-text","7","447796","0.0-7.0","","22403","1479095697804","","","","{""Q0"":""B""}","<b>INSTRUCTIONS</b> (5 of 6)<br>Consider the complete responses for these two people that were matched together below. They gave opposite answers almost every time!<br><br><table style=""border: 2px solid black; border-spacing: 0px 1px;""><tr><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: italic;"">Single Person A</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">1</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">0</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">0</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">0</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">1</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">0</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">1</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">1</td></tr><tr><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: italic;"">Single Person B</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">0</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">1</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">1</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">1</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">0</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">1</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">0</td><td style=""border: 1px solid black; padding: 0px 10px; min-width: 10px; font-style: normal;"">0</td></tr></table><br>According to what you just read, were these people more likely to have been matched by the computer algorithm or the professional matchmaker?<br><br> A) equally likey <br> B) computer algorithm <br> C) professional matchmaker <br><br> Please enter A, B, or C below and briefly explain your choice:","","","","","","","","",""
"7792","","survey-multi-choice","8","455892","0.0-8.0","","22403","1479095697804","","","","{""Q0"":""agree""}","","","","","","","","","",""
"17146","","singlestim-multislider","9","473345","0.0-9.0-28.0","","22403","1479095697804","1","5","95","","","0","12","9","7","5","0.8","0.8","1","1"
"26874","","singlestim-multislider","10","500526","0.0-9.0-19.0","","22403","1479095697804","1","30","70","","","0","12","9","7","5","0.8","0.6","0.8","1"
